"dist","estimator","col","relb_coef"
"norm","mean","X",-0.545665702179355
"norm","mean","X2",0.098435127157365
"norm","missForest","X",-0.54685509207091
"norm","missForest","X2",0.124742249172959
"norm","micePMM","X",-0.45921931921828
"norm","micePMM","X2",0.156419061230074
"norm","mean","X",-0.650803361221586
"norm","mean","X2",0.113188395253826
"norm","missForest","X",-1.20487177112586
"norm","missForest","X2",0.252156595780864
"norm","micePMM","X",-1.35477647790324
"norm","micePMM","X2",0.309427759117331
"norm","mean","X",-0.671617776359286
"norm","mean","X2",0.173787872488526
"norm","missForest","X",-0.622832526500215
"norm","missForest","X2",0.186201647640758
"norm","micePMM","X",-0.75506888013068
"norm","micePMM","X2",0.256262104846135
"norm","mean","X",-0.542589727288608
"norm","mean","X2",0.0901889425130796
"norm","missForest","X",-1.78062843335287
"norm","missForest","X2",0.363581392898329
"norm","micePMM","X",-1.56648029244624
"norm","micePMM","X2",0.380526997856478
"norm","mean","X",-0.687317837711398
"norm","mean","X2",0.175193373770556
"norm","missForest","X",-0.629914129177691
"norm","missForest","X2",0.192338996008368
"norm","micePMM","X",-0.931681606084544
"norm","micePMM","X2",0.287594299493626
"norm","mean","X",-0.809698395563877
"norm","mean","X2",0.271937225578632
"norm","missForest","X",-1.05650806252262
"norm","missForest","X2",0.410903548907855
"norm","micePMM","X",-0.404390640412937
"norm","micePMM","X2",0.227695742297582
"norm","mean","X",-0.639834757767051
"norm","mean","X2",0.193011616878706
"norm","missForest","X",-1.11964577068239
"norm","missForest","X2",0.375974946561167
"norm","micePMM","X",-1.4847163714711
"norm","micePMM","X2",0.525130347115633
"norm","mean","X",-0.607409185710302
"norm","mean","X2",0.124348923522646
"norm","missForest","X",-1.11162119927269
"norm","missForest","X2",0.262184736592969
"norm","micePMM","X",-1.04306748628186
"norm","micePMM","X2",0.332114009221029
"norm","mean","X",-0.6731593489715
"norm","mean","X2",0.132959712517376
"norm","missForest","X",-0.759143987589779
"norm","missForest","X2",0.171644596381392
"norm","micePMM","X",-1.39824512578633
"norm","micePMM","X2",0.366378281150549
"norm","mean","X",-0.621280177037371
"norm","mean","X2",0.126537808797023
"norm","missForest","X",-0.270508859321771
"norm","missForest","X2",0.0641449528885123
"norm","micePMM","X",-0.710002710630233
"norm","micePMM","X2",0.211356314453187
"norm","mean","X",-0.580477536449325
"norm","mean","X2",0.12888980932678
"norm","missForest","X",-1.24121425689397
"norm","missForest","X2",0.300088520175682
"norm","micePMM","X",-2.06101657284033
"norm","micePMM","X2",0.534773116176447
"norm","mean","X",-0.741843239661428
"norm","mean","X2",0.182715061485678
"norm","missForest","X",-0.418524383001386
"norm","missForest","X2",0.136672751579888
"norm","micePMM","X",-0.569464898081217
"norm","micePMM","X2",0.221941837777566
"norm","mean","X",-0.62772473797133
"norm","mean","X2",0.16851055427322
"norm","missForest","X",-1.47729840721252
"norm","missForest","X2",0.455630507944901
"norm","micePMM","X",-1.32992726942585
"norm","micePMM","X2",0.471154388260019
"norm","mean","X",-0.67780449331315
"norm","mean","X2",0.17227719546276
"norm","missForest","X",-0.649986878706591
"norm","missForest","X2",0.199003721931974
"norm","micePMM","X",-0.430429419488173
"norm","micePMM","X2",0.170984857824584
"norm","mean","X",-0.636762354528255
"norm","mean","X2",0.172123774273804
"norm","missForest","X",-0.224433744813819
"norm","missForest","X2",0.077856010413314
"norm","micePMM","X",-0.142445337661725
"norm","micePMM","X2",0.0527710741891239
"norm","mean","X",-0.678593190255843
"norm","mean","X2",0.169020405990745
"norm","missForest","X",-0.047271638662623
"norm","missForest","X2",0.0257269813040477
"norm","micePMM","X",-0.761433079692121
"norm","micePMM","X2",0.259848209148415
"norm","mean","X",-0.679362732278228
"norm","mean","X2",0.191575888301692
"norm","missForest","X",-0.465488834485402
"norm","missForest","X2",0.157392289743964
"norm","micePMM","X",-0.961554276207818
"norm","micePMM","X2",0.34215620068081
"norm","mean","X",-0.659773111531834
"norm","mean","X2",0.149309063863354
"norm","missForest","X",-0.68356935747087
"norm","missForest","X2",0.183726314640024
"norm","micePMM","X",-0.652898969615329
"norm","micePMM","X2",0.221620354848926
"norm","mean","X",-0.738046213569859
"norm","mean","X2",0.182304239341274
"norm","missForest","X",-0.194621450506137
"norm","missForest","X2",0.0599782573757963
"norm","micePMM","X",-0.307428658762076
"norm","micePMM","X2",0.119063311831379
"norm","mean","X",-0.681293969801075
"norm","mean","X2",0.174291469774199
"norm","missForest","X",-0.335520501164619
"norm","missForest","X2",0.103010937396798
"norm","micePMM","X",-0.510403506104478
"norm","micePMM","X2",0.204290859261413
"norm","mean","X",-0.696700934737829
"norm","mean","X2",0.18653948619004
"norm","missForest","X",-1.10343325271383
"norm","missForest","X2",0.33357881983066
"norm","micePMM","X",-1.98880158676571
"norm","micePMM","X2",0.659917798929393
"norm","mean","X",-0.721376151867192
"norm","mean","X2",0.244972605036097
"norm","missForest","X",-1.06131468886992
"norm","missForest","X2",0.413006048260427
"norm","micePMM","X",-1.29557517527774
"norm","micePMM","X2",0.524269163383761
"norm","mean","X",-0.743119739867387
"norm","mean","X2",0.218084179522957
"norm","missForest","X",-0.300254718876955
"norm","missForest","X2",0.107142157560022
"norm","micePMM","X",-0.554222998265724
"norm","micePMM","X2",0.212767762411295
"norm","mean","X",-0.534413210417412
"norm","mean","X2",0.102094465177188
"norm","missForest","X",-0.495718953901195
"norm","missForest","X2",0.15390909106322
"norm","micePMM","X",-1.15247456052153
"norm","micePMM","X2",0.308571853370328
"norm","mean","X",-0.700780938821308
"norm","mean","X2",0.184280850654529
"norm","missForest","X",-1.66295438230645
"norm","missForest","X2",0.486049784949667
"norm","micePMM","X",-0.804905552955535
"norm","micePMM","X2",0.334802801026923
"norm","mean","X",-0.693258601397099
"norm","mean","X2",0.188941189956093
"norm","missForest","X",-1.02735416378867
"norm","missForest","X2",0.320824907501214
"norm","micePMM","X",-0.644557704999552
"norm","micePMM","X2",0.243745007966105
"norm","mean","X",-0.64927989906821
"norm","mean","X2",0.181064708580221
"norm","missForest","X",-1.16655789142501
"norm","missForest","X2",0.358435015858772
"norm","micePMM","X",-1.66163530134359
"norm","micePMM","X2",0.552354415223793
"norm","mean","X",-0.772811448018357
"norm","mean","X2",0.223658851176092
"norm","missForest","X",-0.197112909788118
"norm","missForest","X2",0.0860537437066327
"norm","micePMM","X",-0.430278822263283
"norm","micePMM","X2",0.171160131309229
"norm","mean","X",-0.652832515298924
"norm","mean","X2",0.153428195531095
"norm","missForest","X",-1.62387312371527
"norm","missForest","X2",0.438886617620597
"norm","micePMM","X",-1.54322675021171
"norm","micePMM","X2",0.429813564474546
"norm","mean","X",-0.617966283104288
"norm","mean","X2",0.15939112898652
"norm","missForest","X",-0.572598515448083
"norm","missForest","X2",0.175816405181155
"norm","micePMM","X",-0.433256357640137
"norm","micePMM","X2",0.153791950819703
"norm","mean","X",-0.666968347497935
"norm","mean","X2",0.176403258641508
"norm","missForest","X",-0.575755811019712
"norm","missForest","X2",0.17437277040343
"norm","micePMM","X",-1.1565141406959
"norm","micePMM","X2",0.358697322876586
"norm","mean","X",-0.735927648625603
"norm","mean","X2",0.207806218544603
"norm","missForest","X",-0.577043595737908
"norm","missForest","X2",0.194462701845116
"norm","micePMM","X",-0.0451320109749316
"norm","micePMM","X2",0.0811524077630938
"norm","mean","X",-0.735470291225329
"norm","mean","X2",0.208108709747216
"norm","missForest","X",-0.619790927641768
"norm","missForest","X2",0.20830192152143
"norm","micePMM","X",-0.620366203087055
"norm","micePMM","X2",0.22301198514074
"norm","mean","X",-0.573028894439486
"norm","mean","X2",0.107740938410617
"norm","missForest","X",-0.396476889527826
"norm","missForest","X2",0.0873603739704839
"norm","micePMM","X",-0.878326684801566
"norm","micePMM","X2",0.242824584132237
"norm","mean","X",-0.745064344963496
"norm","mean","X2",0.223435788769638
"norm","missForest","X",-0.244040285387888
"norm","missForest","X2",0.0978655130358332
"norm","micePMM","X",-0.670752205948871
"norm","micePMM","X2",0.264305917198192
"norm","mean","X",-0.781876998144057
"norm","mean","X2",0.226234079496692
"norm","missForest","X",-1.17474249929308
"norm","missForest","X2",0.382174462540122
"norm","micePMM","X",-0.994934668819703
"norm","micePMM","X2",0.380175515819474
"norm","mean","X",-0.695560075219118
"norm","mean","X2",0.179474791477937
"norm","missForest","X",-0.387875284771123
"norm","missForest","X2",0.126744307673592
"norm","micePMM","X",-0.209925451373476
"norm","micePMM","X2",0.0925104959239609
"norm","mean","X",-0.548138609604112
"norm","mean","X2",0.0965148933409411
"norm","missForest","X",-0.846471683413244
"norm","missForest","X2",0.187202083917997
"norm","micePMM","X",-0.757836299825135
"norm","micePMM","X2",0.179594339188428
"norm","mean","X",-0.738234409808211
"norm","mean","X2",0.203855832088477
"norm","missForest","X",-0.400164621383388
"norm","missForest","X2",0.135313133394845
"norm","micePMM","X",-0.566840875258692
"norm","micePMM","X2",0.195166136641112
"norm","mean","X",-0.6471674666368
"norm","mean","X2",0.150234889032739
"norm","missForest","X",-1.2392570695863
"norm","missForest","X2",0.327099261058214
"norm","micePMM","X",-1.07789630920228
"norm","micePMM","X2",0.339827397107772
"norm","mean","X",-0.786139015698909
"norm","mean","X2",0.260701532699163
"norm","missForest","X",-0.0810185211913523
"norm","missForest","X2",0.0369765248996934
"norm","micePMM","X",-0.0278073538030147
"norm","micePMM","X2",0.0376228778592744
"norm","mean","X",-0.730962274967131
"norm","mean","X2",0.19769827081039
"norm","missForest","X",-0.97468938613535
"norm","missForest","X2",0.311799533247837
"norm","micePMM","X",-0.859968402483323
"norm","micePMM","X2",0.275340020370954
"norm","mean","X",-0.661029025007565
"norm","mean","X2",0.140004936787727
"norm","missForest","X",-0.36186724478338
"norm","missForest","X2",0.0904982688729244
"norm","micePMM","X",-0.74381453800921
"norm","micePMM","X2",0.223510705869779
"norm","mean","X",-0.674650282523061
"norm","mean","X2",0.168716435436752
"norm","missForest","X",-0.380440313546974
"norm","missForest","X2",0.117523657887252
"norm","micePMM","X",-0.451812760889615
"norm","micePMM","X2",0.181103076467253
"norm","mean","X",-0.721121982772557
"norm","mean","X2",0.183757640650213
"norm","missForest","X",-0.543390674559151
"norm","missForest","X2",0.164748433103034
"norm","micePMM","X",-0.854811664510709
"norm","micePMM","X2",0.273128560562253
"norm","mean","X",-0.648718901866978
"norm","mean","X2",0.133212845462931
"norm","missForest","X",-0.579281869666621
"norm","missForest","X2",0.141319995271445
"norm","micePMM","X",-1.16474678129485
"norm","micePMM","X2",0.33097383972794
"norm","mean","X",-0.53153669937947
"norm","mean","X2",0.105100146311948
"norm","missForest","X",-1.52891612807698
"norm","missForest","X2",0.320284060908772
"norm","micePMM","X",-1.8793003153355
"norm","micePMM","X2",0.426845181304069
"norm","mean","X",-0.550252759582406
"norm","mean","X2",0.110667930424114
"norm","missForest","X",-0.530434293330843
"norm","missForest","X2",0.126411261389694
"norm","micePMM","X",-0.810623003468108
"norm","micePMM","X2",0.251493967563002
"norm","mean","X",-0.734020795161827
"norm","mean","X2",0.19231977989463
"norm","missForest","X",-0.836268415527384
"norm","missForest","X2",0.244240623403668
"norm","micePMM","X",-1.11439056336582
"norm","micePMM","X2",0.397858946986906
"norm","mean","X",-0.715864833868642
"norm","mean","X2",0.185620337679501
"norm","missForest","X",-0.154841843542241
"norm","missForest","X2",0.0474651995252835
"norm","micePMM","X",-0.412950616271778
"norm","micePMM","X2",0.136401596130486
"norm","mean","X",-0.793651628254199
"norm","mean","X2",0.241858496385951
"norm","missForest","X",-0.368640858568086
"norm","missForest","X2",0.13939208489002
"norm","micePMM","X",-0.229388037191217
"norm","micePMM","X2",0.107126762197414
"norm","mean","X",-0.653654984524027
"norm","mean","X2",0.153528265110315
"norm","missForest","X",-1.28297176611643
"norm","missForest","X2",0.334893694460956
"norm","micePMM","X",-1.20136240086202
"norm","micePMM","X2",0.359141503787024
"norm","mean","X",-0.610450572198046
"norm","mean","X2",0.126271846860878
"norm","missForest","X",-1.09379180401623
"norm","missForest","X2",0.245541590383185
"norm","micePMM","X",-1.76191189285904
"norm","micePMM","X2",0.450853462318292
"norm","mean","X",-0.719457361110623
"norm","mean","X2",0.179755944454403
"norm","missForest","X",-0.482306245142343
"norm","missForest","X2",0.145044282446274
"norm","micePMM","X",-0.609053557405189
"norm","micePMM","X2",0.201209053528768
"norm","mean","X",-0.672271582541636
"norm","mean","X2",0.173281019921269
"norm","missForest","X",-0.20474560197841
"norm","missForest","X2",0.0822295410659322
"norm","micePMM","X",0.468781361015101
"norm","micePMM","X2",-0.0617683045374324
"norm","mean","X",-0.612262655656152
"norm","mean","X2",0.14587516617545
"norm","missForest","X",-1.09362249063341
"norm","missForest","X2",0.306552327640436
"norm","micePMM","X",-1.41429868767477
"norm","micePMM","X2",0.502752818557748
"norm","mean","X",-0.738488069287149
"norm","mean","X2",0.209432787529691
"norm","missForest","X",-0.32505242161249
"norm","missForest","X2",0.118569517249871
"norm","micePMM","X",-0.00648212749549658
"norm","micePMM","X2",0.0355545697646172
"norm","mean","X",-0.715041801776011
"norm","mean","X2",0.205217844029572
"norm","missForest","X",-0.974948758114396
"norm","missForest","X2",0.318769021412676
"norm","micePMM","X",-0.455115939307842
"norm","micePMM","X2",0.22229669777989
"norm","mean","X",-0.64481938683044
"norm","mean","X2",0.151911443929453
"norm","missForest","X",-0.533439340260632
"norm","missForest","X2",0.147532901761562
"norm","micePMM","X",-0.785084053344227
"norm","micePMM","X2",0.224783919847437
"norm","mean","X",-0.688173364316505
"norm","mean","X2",0.213459228121822
"norm","missForest","X",-0.385265849627845
"norm","missForest","X2",0.147870208236976
"norm","micePMM","X",-0.828747109992357
"norm","micePMM","X2",0.342116322816678
"norm","mean","X",-0.586032702613505
"norm","mean","X2",0.100908958025663
"norm","missForest","X",-0.678774535314095
"norm","missForest","X2",0.160521572734212
"norm","micePMM","X",-1.18681520149908
"norm","micePMM","X2",0.299784656243401
"norm","mean","X",-0.673339308376043
"norm","mean","X2",0.163015379240046
"norm","missForest","X",-0.875067005149948
"norm","missForest","X2",0.239001699658926
"norm","micePMM","X",-0.256109332184723
"norm","micePMM","X2",0.135195318404281
"norm","mean","X",-0.747986604608808
"norm","mean","X2",0.189197729194785
"norm","missForest","X",-0.0133069810663572
"norm","missForest","X2",0.0198929109524072
"norm","micePMM","X",-0.0890213779301559
"norm","micePMM","X2",0.0438252758155271
"norm","mean","X",-0.725821091548139
"norm","mean","X2",0.170191781910755
"norm","missForest","X",-1.42890399869065
"norm","missForest","X2",0.37981265654699
"norm","micePMM","X",-1.26103023727411
"norm","micePMM","X2",0.365131750449862
"norm","mean","X",-0.634271370155103
"norm","mean","X2",0.134024148095888
"norm","missForest","X",-1.03300129810577
"norm","missForest","X2",0.265072874418882
"norm","micePMM","X",-1.79827612226071
"norm","micePMM","X2",0.491726828575382
"norm","mean","X",-0.749024015899779
"norm","mean","X2",0.183521899111738
"norm","missForest","X",-0.363875700370777
"norm","missForest","X2",0.114369303618294
"norm","micePMM","X",-0.639441828892381
"norm","micePMM","X2",0.201220172574111
"norm","mean","X",-0.67930258548848
"norm","mean","X2",0.161925204224485
"norm","missForest","X",-1.31917918778932
"norm","missForest","X2",0.418382807863579
"norm","micePMM","X",-1.11445573268826
"norm","micePMM","X2",0.378975178019917
"norm","mean","X",-0.634230232883181
"norm","mean","X2",0.120702425790255
"norm","missForest","X",-0.462479017211109
"norm","missForest","X2",0.115873606838155
"norm","micePMM","X",-0.757293020733878
"norm","micePMM","X2",0.2041194971007
"norm","mean","X",-0.649415366251471
"norm","mean","X2",0.166015104168432
"norm","missForest","X",-0.789402899830194
"norm","missForest","X2",0.249905806625047
"norm","micePMM","X",-0.27740886254149
"norm","micePMM","X2",0.115268197496192
"norm","mean","X",-0.655560558678552
"norm","mean","X2",0.200228447162803
"norm","missForest","X",-0.301227721677076
