"dist","estimator","col","rel_bias"
"norm","mean","X",0.773715616924623
"norm","mean","X2",-0.0839683912468643
"norm","missForest","X",0.00104216370092369
"norm","missForest","X2",0.000228664189320105
"norm","micePMM","X",-0.00395023844476994
"norm","micePMM","X2",-0.012261610319927
"norm","mean","X",0.686207682829678
"norm","mean","X2",-0.0910680804189934
"norm","missForest","X",-0.00106418207077918
"norm","missForest","X2",-0.00322813189588655
"norm","micePMM","X",-0.00451758683813663
"norm","micePMM","X2",-0.0142454142035824
"norm","mean","X",0.695045139195743
"norm","mean","X2",-0.0904149391521372
"norm","missForest","X",-0.00147473852892865
"norm","missForest","X2",-0.00395719418605844
"norm","micePMM","X",-0.00383985976364154
"norm","micePMM","X2",-0.011035173818827
"norm","mean","X",0.753242184675937
"norm","mean","X2",-0.0906756067897344
"norm","missForest","X",-0.00146915408212289
"norm","missForest","X2",-0.00396100093323681
"norm","micePMM","X",-0.00235805967793457
"norm","micePMM","X2",-0.00882857302426765
"norm","mean","X",0.715324962407167
"norm","mean","X2",-0.101815549900721
"norm","missForest","X",-0.00402279220234347
"norm","missForest","X2",-0.0112046160909031
"norm","micePMM","X",-0.00624918275783914
"norm","micePMM","X2",-0.0193248100939544
"norm","mean","X",0.734517833400116
"norm","mean","X2",-0.0945814345024515
"norm","missForest","X",-0.0037014966386284
"norm","missForest","X2",-0.0108468084994429
"norm","micePMM","X",-0.0135285044228466
"norm","micePMM","X2",-0.0361263943364549
"norm","mean","X",0.766244538882499
"norm","mean","X2",-0.0857205740672612
"norm","missForest","X",-0.00180331972664383
"norm","missForest","X2",-0.00450751981149633
"norm","micePMM","X",-0.0034457401617356
"norm","micePMM","X2",-0.00904582752543526
"norm","mean","X",0.829710445683665
"norm","mean","X2",-0.0912401177235656
"norm","missForest","X",-0.00415983059763547
"norm","missForest","X2",-0.0108975921900268
"norm","micePMM","X",-0.00442623222365179
"norm","micePMM","X2",-0.0116226301271561
"norm","mean","X",0.679780566601113
"norm","mean","X2",-0.101084333524264
"norm","missForest","X",-0.00581758861025261
"norm","missForest","X2",-0.0154193830671135
"norm","micePMM","X",-0.00832165718935385
"norm","micePMM","X2",-0.0276986189423166
"norm","mean","X",0.745419869709987
"norm","mean","X2",-0.0767934381699307
"norm","missForest","X",-0.000607897001768887
"norm","missForest","X2",-0.00154074873462207
"norm","micePMM","X",-0.000530801706460471
"norm","micePMM","X2",-0.00344238184264134
"norm","mean","X",0.656645133199123
"norm","mean","X2",-0.0665101490779176
"norm","missForest","X",0.000173797320961011
"norm","missForest","X2",-0.000353171343284053
"norm","micePMM","X",-0.00225775257477523
"norm","micePMM","X2",-0.00779312399532772
"norm","mean","X",0.647702054711413
"norm","mean","X2",-0.0823494875010172
"norm","missForest","X",-0.00270980978752466
"norm","missForest","X2",-0.00884345749510196
"norm","micePMM","X",-0.00426565634191678
"norm","micePMM","X2",-0.0148285619325916
"norm","mean","X",0.749721505477597
"norm","mean","X2",-0.0956814682080469
"norm","missForest","X",-0.00174967755249078
"norm","missForest","X2",-0.00486682914467107
"norm","micePMM","X",-0.00568769227643606
"norm","micePMM","X2",-0.0154236420552177
"norm","mean","X",0.713507483821509
"norm","mean","X2",-0.0904663514004308
"norm","missForest","X",-0.00115305524591769
"norm","missForest","X2",-0.00351677183804788
"norm","micePMM","X",-0.00346504757816046
"norm","micePMM","X2",-0.0150768354531938
"norm","mean","X",0.728223470678144
"norm","mean","X2",-0.0752291340612813
"norm","missForest","X",-0.00100482233367138
"norm","missForest","X2",-0.00292327972683992
"norm","micePMM","X",-0.00654745669217816
"norm","micePMM","X2",-0.0182754787689708
"norm","mean","X",0.77586455705418
"norm","mean","X2",-0.100353206686524
"norm","missForest","X",-0.000816051989621536
"norm","missForest","X2",-0.00166428181275269
"norm","micePMM","X",-0.00300524182120621
"norm","micePMM","X2",-0.00747740168461153
"norm","mean","X",0.607548245430578
"norm","mean","X2",-0.098453294407937
"norm","missForest","X",-0.00031405041528465
"norm","missForest","X2",-0.00149803835240281
"norm","micePMM","X",-0.00377281401441121
"norm","micePMM","X2",-0.00976254436527302
"norm","mean","X",0.736240680135382
"norm","mean","X2",-0.0878590917519206
"norm","missForest","X",-0.00255221051495114
"norm","missForest","X2",-0.00969006982174092
"norm","micePMM","X",-0.00615797910875149
"norm","micePMM","X2",-0.0207947206941862
"norm","mean","X",0.70320955507538
"norm","mean","X2",-0.0834596264703313
"norm","missForest","X",-0.00205920740264998
"norm","missForest","X2",-0.00640313443996332
"norm","micePMM","X",-0.00350948683221908
"norm","micePMM","X2",-0.00928846640486924
"norm","mean","X",0.716578185422759
"norm","mean","X2",-0.0936206519744048
"norm","missForest","X",-0.00359019234894009
"norm","missForest","X2",-0.00981124793337296
"norm","micePMM","X",-0.00433897677482398
"norm","micePMM","X2",-0.0124037479873514
"norm","mean","X",0.771539189435315
"norm","mean","X2",-0.0994903832276888
"norm","missForest","X",-0.00275386173659542
"norm","missForest","X2",-0.00914019782163389
"norm","micePMM","X",-0.00851647835002944
"norm","micePMM","X2",-0.0254927159631818
"norm","mean","X",0.721134581218635
"norm","mean","X2",-0.0953573845576852
"norm","missForest","X",-0.000995357918365469
"norm","missForest","X2",-0.00295095853063554
"norm","micePMM","X",-0.00359538518991886
"norm","micePMM","X2",-0.0126956225310785
"norm","mean","X",0.657495019392644
"norm","mean","X2",-0.0928396889503917
"norm","missForest","X",-0.00429102612355425
"norm","missForest","X2",-0.0125213876205943
"norm","micePMM","X",-0.0037407468773667
"norm","micePMM","X2",-0.012575813196858
"norm","mean","X",0.834133025353295
"norm","mean","X2",-0.104341666747418
"norm","missForest","X",-0.00149087952083904
"norm","missForest","X2",-0.00341874992494773
"norm","micePMM","X",-0.00350636333685317
"norm","micePMM","X2",-0.00940727193203594
"norm","mean","X",0.769856471557924
"norm","mean","X2",-0.0907721722405561
"norm","missForest","X",-0.00249275068385102
"norm","missForest","X2",-0.00759799332904154
"norm","micePMM","X",-0.00449682272195584
"norm","micePMM","X2",-0.0137750469669552
"norm","mean","X",0.681895084176166
"norm","mean","X2",-0.0910394650485987
"norm","missForest","X",-0.00419115378759405
"norm","missForest","X2",-0.0116648583704976
"norm","micePMM","X",-0.00548874585237025
"norm","micePMM","X2",-0.0154443924905029
"norm","mean","X",0.719423583595784
"norm","mean","X2",-0.102189375339958
"norm","missForest","X",-0.00416088808630433
"norm","missForest","X2",-0.0103815932275481
"norm","micePMM","X",-0.0070862070858011
"norm","micePMM","X2",-0.0192344324385024
"norm","mean","X",0.740449558650347
"norm","mean","X2",-0.0769019854978958
"norm","missForest","X",-0.00110227992090428
"norm","missForest","X2",-0.00329863606787861
"norm","micePMM","X",-0.00214171426103527
"norm","micePMM","X2",-0.00776116961858309
"norm","mean","X",0.679369632429125
"norm","mean","X2",-0.0858394165222027
"norm","missForest","X",-0.00286991046255047
"norm","missForest","X2",-0.00688291089240656
"norm","micePMM","X",-0.00320920276159942
"norm","micePMM","X2",-0.00889610976879951
"norm","mean","X",0.713619377719633
"norm","mean","X2",-0.0720894832106347
"norm","missForest","X",-0.00160119517715074
"norm","missForest","X2",-0.00572624767219321
"norm","micePMM","X",-0.00266260074018343
"norm","micePMM","X2",-0.0100050177099019
"norm","mean","X",0.832075509061815
"norm","mean","X2",-0.0911321340327383
"norm","missForest","X",-0.00237826228456017
"norm","missForest","X2",-0.00544344965366028
"norm","micePMM","X",-0.00697535377548808
"norm","micePMM","X2",-0.0174782233275614
"norm","mean","X",0.72487710216503
"norm","mean","X2",-0.0823330528032427
"norm","missForest","X",-0.00068139642403986
"norm","missForest","X2",-0.00196387376776552
"norm","micePMM","X",-0.00220204516264888
"norm","micePMM","X2",-0.00455512883998099
"norm","mean","X",0.668852039704128
"norm","mean","X2",-0.0835002075530844
"norm","missForest","X",-0.000525033772133421
"norm","missForest","X2",-0.00190115553448622
"norm","micePMM","X",-0.00282596007839975
"norm","micePMM","X2",-0.00858367645058244
"norm","mean","X",0.663229466833051
"norm","mean","X2",-0.0838777491126211
"norm","missForest","X",-0.00240108925575033
"norm","missForest","X2",-0.00633559245382076
"norm","micePMM","X",-0.00718181664011486
"norm","micePMM","X2",-0.0196678767771045
"norm","mean","X",0.824641354881267
"norm","mean","X2",-0.0831703267110567
"norm","missForest","X",-0.00139511954329652
"norm","missForest","X2",-0.00373321280293359
"norm","micePMM","X",-0.00310606949955261
"norm","micePMM","X2",-0.010962303495393
"norm","mean","X",0.649467866480746
"norm","mean","X2",-0.0822970029425422
"norm","missForest","X",-0.00105263995490679
"norm","missForest","X2",-0.00330848741829703
"norm","micePMM","X",-0.00341832382149343
"norm","micePMM","X2",-0.00772802215658119
"norm","mean","X",0.687994339352342
"norm","mean","X2",-0.0942461570084443
"norm","missForest","X",-0.00667205119381897
"norm","missForest","X2",-0.0183324192789065
"norm","micePMM","X",-0.0104457648478911
"norm","micePMM","X2",-0.0288209326268951
"norm","mean","X",0.791744914072423
"norm","mean","X2",-0.0882201347109198
"norm","missForest","X",-0.00231338772481038
"norm","missForest","X2",-0.00623226469220417
"norm","micePMM","X",-0.00529162892089574
"norm","micePMM","X2",-0.0136516462175813
"norm","mean","X",0.827789347839487
"norm","mean","X2",-0.0756335039754534
"norm","missForest","X",-0.000470395170555138
"norm","missForest","X2",-0.00272918395794775
"norm","micePMM","X",0.000107381640121806
"norm","micePMM","X2",-0.00298017408023321
"norm","mean","X",0.693553597301094
"norm","mean","X2",-0.0914375833616899
"norm","missForest","X",-0.000689577604874647
"norm","missForest","X2",-0.00192094032404655
"norm","micePMM","X",-0.0030299380516966
"norm","micePMM","X2",-0.00915926575227743
"norm","mean","X",0.706170990066307
"norm","mean","X2",-0.0850593044448501
"norm","missForest","X",-0.00132146182865256
"norm","missForest","X2",-0.00435133160824497
"norm","micePMM","X",-0.000660995453405255
"norm","micePMM","X2",-0.00379634551250929
"norm","mean","X",0.744071506625692
"norm","mean","X2",-0.0848697502934445
"norm","missForest","X",-0.000917775191071279
"norm","missForest","X2",-0.00262496656148481
"norm","micePMM","X",-0.00817464699560677
"norm","micePMM","X2",-0.0196661708812937
"norm","mean","X",0.751574635452909
"norm","mean","X2",-0.0985714286698965
"norm","missForest","X",-0.00221729470819909
"norm","missForest","X2",-0.00725962935354874
"norm","micePMM","X",-0.00658732696850117
"norm","micePMM","X2",-0.0194065993317279
"norm","mean","X",0.858215453974657
"norm","mean","X2",-0.0898521648016937
"norm","missForest","X",-0.00313051115617813
"norm","missForest","X2",-0.00888204755765132
