"dist","estimator","col","relb_coef"
"norm","mean","X",-0.079444265431972
"norm","mean","XZ",-0.302956520177854
"norm","missForest","X",0.662447267149825
"norm","missForest","XZ",1.06791266696119
"norm","micePMM","X",-0.0163346733628086
"norm","micePMM","XZ",0.332333956666306
"norm","mean","X",0.803579514380904
"norm","mean","XZ",1.23194020981258
"norm","missForest","X",0.748224872750122
"norm","missForest","XZ",2.32030202570958
"norm","micePMM","X",-0.234217432449442
"norm","micePMM","XZ",0.175182941564785
"norm","mean","X",0.374773028473656
"norm","mean","XZ",0.499405630312155
"norm","missForest","X",0.552218741947967
"norm","missForest","XZ",1.81581554597826
"norm","micePMM","X",-0.217076555790726
"norm","micePMM","XZ",-0.0283788764324224
"norm","mean","X",0.556671522136582
"norm","mean","XZ",0.0902669769387789
"norm","missForest","X",1.41789501194076
"norm","missForest","XZ",1.9459454284516
"norm","micePMM","X",0.678147128468504
"norm","micePMM","XZ",1.34131106723192
"norm","mean","X",0.528314311874915
"norm","mean","XZ",0.326135164159454
"norm","missForest","X",0.450110379265235
"norm","missForest","XZ",1.12452124978502
"norm","micePMM","X",0.319766847098497
"norm","micePMM","XZ",1.40355690530444
"norm","mean","X",-0.319508308551038
"norm","mean","XZ",-0.46385984625986
"norm","missForest","X",0.417217230272975
"norm","missForest","XZ",0.775199731164181
"norm","micePMM","X",0.17584183254821
"norm","micePMM","XZ",0.424414151559863
"norm","mean","X",0.280148888528686
"norm","mean","XZ",0.194603904271999
"norm","missForest","X",0.804732830504257
"norm","missForest","XZ",1.43182644251471
"norm","micePMM","X",-0.238730170116809
"norm","micePMM","XZ",-0.136104425707442
"norm","mean","X",0.349080770510203
"norm","mean","XZ",0.198353596850682
"norm","missForest","X",0.482199807790303
"norm","missForest","XZ",0.916070546584192
"norm","micePMM","X",0.194872073654349
"norm","micePMM","XZ",0.370883634375569
"norm","mean","X",0.151921574713248
"norm","mean","XZ",0.24711989408315
"norm","missForest","X",0.482984097950436
"norm","missForest","XZ",1.53146549986374
"norm","micePMM","X",0.256819528863216
"norm","micePMM","XZ",1.24963910007711
"norm","mean","X",-0.0944112721740442
"norm","mean","XZ",-0.257864944897676
"norm","missForest","X",0.651462402175735
"norm","missForest","XZ",1.06271552049186
"norm","micePMM","X",0.19654118773543
"norm","micePMM","XZ",0.567127870476231
"norm","mean","X",0.693005459897203
"norm","mean","XZ",0.985171694591915
"norm","missForest","X",0.821273067060268
"norm","missForest","XZ",2.0464452210599
"norm","micePMM","X",-0.217694321584662
"norm","micePMM","XZ",0.0772588515081865
"norm","mean","X",1.42106559935114
"norm","mean","XZ",8.0816660531334
"norm","missForest","X",0.393780787310856
"norm","missForest","XZ",5.37304431679592
"norm","micePMM","X",-0.710998499995422
"norm","micePMM","XZ",-1.86086674232749
"norm","mean","X",0.211469860514374
"norm","mean","XZ",0.252872700497668
"norm","missForest","X",0.977101026264157
"norm","missForest","XZ",1.71678037232814
