"dist","estimator","col","rel_bias"
"norm","mean","X",0.0920532092363402
"norm","mean","XZ",-0.177932110443502
"norm","missForest","X",-0.0153357269682908
"norm","missForest","XZ",-0.0325907811762887
"norm","micePMM","X",-0.0247441271505759
"norm","micePMM","XZ",-0.0320212291028869
"norm","mean","X",0.0961892153699786
"norm","mean","XZ",-0.177514697128995
"norm","missForest","X",-0.00940160851481742
"norm","missForest","XZ",-0.0255917491829585
"norm","micePMM","X",-0.0113406137502303
"norm","micePMM","XZ",-0.0180587639295799
"norm","mean","X",0.0879710810725856
"norm","mean","XZ",-0.170229467482439
"norm","missForest","X",-0.0185835905688098
"norm","missForest","XZ",-0.0403949505855404
"norm","micePMM","X",-0.0195948458280099
"norm","micePMM","XZ",-0.0258416100360243
"norm","mean","X",0.0906945644075765
"norm","mean","XZ",-0.181767078424923
"norm","missForest","X",-0.020805788804515
"norm","missForest","XZ",-0.0436422444371043
"norm","micePMM","X",-0.0141091602686222
"norm","micePMM","XZ",-0.0196038681473925
"norm","mean","X",0.093523777286554
"norm","mean","XZ",-0.174508826621311
"norm","missForest","X",-0.0105335908273946
"norm","missForest","XZ",-0.0296820527860261
"norm","micePMM","X",-0.0169182562743134
"norm","micePMM","XZ",-0.0190921197267307
"norm","mean","X",0.0922712785206619
"norm","mean","XZ",-0.179130148965416
"norm","missForest","X",-0.0220296417150303
"norm","missForest","XZ",-0.0411763938633714
"norm","micePMM","X",-0.0197403186052179
"norm","micePMM","XZ",-0.0289479186502214
"norm","mean","X",0.0989207559721985
"norm","mean","XZ",-0.176451816632327
"norm","missForest","X",-0.0174868629978856
"norm","missForest","XZ",-0.0301054086373223
"norm","micePMM","X",-0.015590571776946
"norm","micePMM","XZ",-0.0181389143861347
"norm","mean","X",0.0962913356968307
"norm","mean","XZ",-0.172942589213568
"norm","missForest","X",-0.0122138526256387
"norm","missForest","XZ",-0.0288343558285228
"norm","micePMM","X",-0.0158644079198804
"norm","micePMM","XZ",-0.0214861100500265
"norm","mean","X",0.0867369825629809
"norm","mean","XZ",-0.166638791283357
"norm","missForest","X",-0.0126162896574215
"norm","missForest","XZ",-0.0328810719670962
"norm","micePMM","X",-0.00837356192976846
"norm","micePMM","XZ",-0.0122374457573167
"norm","mean","X",0.0874678191552487
"norm","mean","XZ",-0.160268408743685
"norm","missForest","X",-0.0112298378117007
"norm","missForest","XZ",-0.0222369416738026
"norm","micePMM","X",-0.0107576581603138
"norm","micePMM","XZ",-0.0162744539678354
"norm","mean","X",0.0886202288495197
"norm","mean","XZ",-0.183585796040328
"norm","missForest","X",-0.00654479360926385
"norm","missForest","XZ",-0.0180079136576218
"norm","micePMM","X",-0.0141445699229767
"norm","micePMM","XZ",-0.0169849300468367
"norm","mean","X",0.104592085582839
"norm","mean","XZ",-0.163732055390542
"norm","missForest","X",0.000264803377823641
"norm","missForest","XZ",-0.017468391273743
"norm","micePMM","X",-0.0159442571590663
"norm","micePMM","XZ",-0.0203314328287342
"norm","mean","X",0.100022018416461
"norm","mean","XZ",-0.159324513959843
"norm","missForest","X",-0.00855028459687612
"norm","missForest","XZ",-0.0280815955833589
"norm","micePMM","X",-0.0101812788244328
"norm","micePMM","XZ",-0.0152071028611547
"norm","mean","X",0.0862134503954253
"norm","mean","XZ",-0.168651104895607
"norm","missForest","X",-0.0123351868813015
"norm","missForest","XZ",-0.0232188113450187
"norm","micePMM","X",-0.0283284172250996
"norm","micePMM","XZ",-0.0298058858753379
"norm","mean","X",0.0840403864956356
"norm","mean","XZ",-0.185747767744225
"norm","missForest","X",-0.0138249113390317
"norm","missForest","XZ",-0.0359416357102513
"norm","micePMM","X",-0.0321357176690442
"norm","micePMM","XZ",-0.0359626578849193
"norm","mean","X",0.0976498039956142
"norm","mean","XZ",-0.180136184479701
"norm","missForest","X",-0.00260168830298924
"norm","missForest","XZ",-0.018001499704219
"norm","micePMM","X",-0.0220768338896056
"norm","micePMM","XZ",-0.0278693529738782
"norm","mean","X",0.092315960442144
"norm","mean","XZ",-0.168965285205754
"norm","missForest","X",-0.00681483610986022
"norm","missForest","XZ",-0.0183173715905827
"norm","micePMM","X",-0.0219029408798366
"norm","micePMM","XZ",-0.0239182367363072
"norm","mean","X",0.0954346842379665
"norm","mean","XZ",-0.172287504722838
"norm","missForest","X",-0.00969765978889681
"norm","missForest","XZ",-0.0416080158550705
"norm","micePMM","X",-0.0130689567915739
"norm","micePMM","XZ",-0.0223092090173439
"norm","mean","X",0.0907672551597341
"norm","mean","XZ",-0.165496809392914
"norm","missForest","X",-0.0155157239180153
"norm","missForest","XZ",-0.0338940628913439
"norm","micePMM","X",-0.0120769286585559
"norm","micePMM","XZ",-0.0228514672707453
"norm","mean","X",0.0913861334251076
"norm","mean","XZ",-0.177358517647445
"norm","missForest","X",-0.0118750404610826
"norm","missForest","XZ",-0.0258739052102233
"norm","micePMM","X",-0.0270581928466229
"norm","micePMM","XZ",-0.0297886163147252
"norm","mean","X",0.0776376403123584
"norm","mean","XZ",-0.206033159480474
"norm","missForest","X",-0.030328176519513
"norm","missForest","XZ",-0.0648763826520068
"norm","micePMM","X",-0.0224865727408663
"norm","micePMM","XZ",-0.0333158186884703
"norm","mean","X",0.0874296436044109
"norm","mean","XZ",-0.17235487353376
"norm","missForest","X",-0.0137656063960807
"norm","missForest","XZ",-0.0268583441155682
"norm","micePMM","X",-0.0176261017760375
"norm","micePMM","XZ",-0.0251242962432479
"norm","mean","X",0.0825979140691198
"norm","mean","XZ",-0.16815161195076
"norm","missForest","X",-0.0108755028450984
"norm","missForest","XZ",-0.0253357047724376
"norm","micePMM","X",-0.00856608004079462
"norm","micePMM","XZ",-0.00898230683097512
"norm","mean","X",0.0994616118179406
"norm","mean","XZ",-0.162559098659426
"norm","missForest","X",0.00777306961989854
"norm","missForest","XZ",-0.0113712337283451
"norm","micePMM","X",-0.00650991780119892
"norm","micePMM","XZ",-0.0106816778386485
"norm","mean","X",0.0846140402007014
"norm","mean","XZ",-0.154454437513496
"norm","missForest","X",-4.38235776722973e-06
"norm","missForest","XZ",-0.0144132963077798
"norm","micePMM","X",-0.00493979191069249
"norm","micePMM","XZ",-0.00667926351173764
"norm","mean","X",0.0946350804242622
"norm","mean","XZ",-0.171337139525174
"norm","missForest","X",-0.0141676721595508
"norm","missForest","XZ",-0.02769547999945
"norm","micePMM","X",-0.0126271818876013
"norm","micePMM","XZ",-0.016779154233823
"norm","mean","X",0.103111062245962
"norm","mean","XZ",-0.161469694163144
"norm","missForest","X",0.00241809496563139
"norm","missForest","XZ",-0.0139887796265088
"norm","micePMM","X",-0.0134920280297968
"norm","micePMM","XZ",-0.0160744772227038
"norm","mean","X",0.104894614822209
"norm","mean","XZ",-0.166036766012633
"norm","missForest","X",0.000222252632138931
"norm","missForest","XZ",-0.00923532704330876
"norm","micePMM","X",-0.0139765195523632
"norm","micePMM","XZ",-0.0153983927824217
"norm","mean","X",0.0963556560416681
"norm","mean","XZ",-0.176963476606161
"norm","missForest","X",-0.0101958947005731
"norm","missForest","XZ",-0.0328983772427615
"norm","micePMM","X",-0.0169856701857504
"norm","micePMM","XZ",-0.0198065775916847
"norm","mean","X",0.0994756181270164
"norm","mean","XZ",-0.1540709741711
"norm","missForest","X",-0.00574015353854818
"norm","missForest","XZ",-0.0226857063497931
"norm","micePMM","X",-0.0176862472947705
"norm","micePMM","XZ",-0.0261711854558614
"norm","mean","X",0.0891796930239126
"norm","mean","XZ",-0.159197527557247
"norm","missForest","X",-0.010954795841166
"norm","missForest","XZ",-0.0316016515200848
"norm","micePMM","X",-0.0289839036454812
"norm","micePMM","XZ",-0.0372331159398566
"norm","mean","X",0.0942608333850892
"norm","mean","XZ",-0.161532783974463
"norm","missForest","X",-0.00529085414838326
"norm","missForest","XZ",-0.018212238571954
"norm","micePMM","X",-0.00753059505031839
"norm","micePMM","XZ",-0.012716732710816
"norm","mean","X",0.102142347446835
"norm","mean","XZ",-0.174732139548271
"norm","missForest","X",-0.00322586967140304
"norm","missForest","XZ",-0.0146387156317813
"norm","micePMM","X",-0.0203482356080263
"norm","micePMM","XZ",-0.0263229453461783
"norm","mean","X",0.090493023858691
"norm","mean","XZ",-0.178679079901788
"norm","missForest","X",-0.010561142253253
"norm","missForest","XZ",-0.0291358867274235
"norm","micePMM","X",-0.0146856387186073
"norm","micePMM","XZ",-0.0279424742015664
"norm","mean","X",0.0871972622503006
"norm","mean","XZ",-0.185149064215454
"norm","missForest","X",-0.0119066878410016
"norm","missForest","XZ",-0.0280335399693012
"norm","micePMM","X",-0.0124637982392922
"norm","micePMM","XZ",-0.0148734229394955
"norm","mean","X",0.0932377152266668
"norm","mean","XZ",-0.151918291175506
"norm","missForest","X",-0.0044723751863569
"norm","missForest","XZ",-0.02111377114177
"norm","micePMM","X",-0.00826156820493595
"norm","micePMM","XZ",-0.00875539721372898
"norm","mean","X",0.103144958342712
"norm","mean","XZ",-0.183236876838524
"norm","missForest","X",-0.00374931408186518
"norm","missForest","XZ",-0.0306361601512388
"norm","micePMM","X",-0.01477749588946
"norm","micePMM","XZ",-0.0221141615206395
"norm","mean","X",0.0923347554294243
"norm","mean","XZ",-0.176140689104689
"norm","missForest","X",-0.00778414199707489
"norm","missForest","XZ",-0.0307285326786573
"norm","micePMM","X",-0.0156616582130357
"norm","micePMM","XZ",-0.0161439179794104
"norm","mean","X",0.105072935038429
"norm","mean","XZ",-0.159316472659733
"norm","missForest","X",-0.00577873414586172
"norm","missForest","XZ",-0.0232185854272687
"norm","micePMM","X",-0.0117171184004508
"norm","micePMM","XZ",-0.0126820029173554
"norm","mean","X",0.0821249181063011
"norm","mean","XZ",-0.169835894449241
"norm","missForest","X",-0.0113660291347925
"norm","missForest","XZ",-0.0277331874561716
"norm","micePMM","X",-0.0222212539591577
"norm","micePMM","XZ",-0.0242115822837973
"norm","mean","X",0.0896511639870483
"norm","mean","XZ",-0.181994233616059
"norm","missForest","X",-0.0101518233989621
"norm","missForest","XZ",-0.0212844327055201
"norm","micePMM","X",-0.0191916569277678
"norm","micePMM","XZ",-0.025626923058198
"norm","mean","X",0.100691194945502
"norm","mean","XZ",-0.147427443739467
"norm","missForest","X",-0.00325865996108532
"norm","missForest","XZ",-0.0105584959977273
"norm","micePMM","X",-0.00601259529922382
"norm","micePMM","XZ",-0.000292807970119324
"norm","mean","X",0.101102967727666
"norm","mean","XZ",-0.180959858465829
"norm","missForest","X",-0.0103665763150155
"norm","missForest","XZ",-0.0274565845977405
"norm","micePMM","X",-0.0140594740097559
"norm","micePMM","XZ",-0.0187207268249546
"norm","mean","X",0.0868228458801663
"norm","mean","XZ",-0.164593404500523
"norm","missForest","X",-0.0114120638635365
"norm","missForest","XZ",-0.0233794167596283
"norm","micePMM","X",-0.021069830076289
"norm","micePMM","XZ",-0.021178131269922
"norm","mean","X",0.0969540798576902
"norm","mean","XZ",-0.181104369065223
"norm","missForest","X",-0.00331685121640357
"norm","missForest","XZ",-0.0193298729440116
"norm","micePMM","X",-0.0143166325602767
"norm","micePMM","XZ",-0.0170115903417999
"norm","mean","X",0.0893338254037594
"norm","mean","XZ",-0.181924131023503
"norm","missForest","X",-0.0238013132736595
"norm","missForest","XZ",-0.0400243232595343
"norm","micePMM","X",-0.0260536986453727
"norm","micePMM","XZ",-0.0261743775639053
"norm","mean","X",0.110889232517813
"norm","mean","XZ",-0.150158977422684
"norm","missForest","X",0.0040620830736624
"norm","missForest","XZ",-0.012363554800812
"norm","micePMM","X",0.000461288731449683
"norm","micePMM","XZ",0.000867370357254593
"norm","mean","X",0.0908753220457112
"norm","mean","XZ",-0.179097510687684
"norm","missForest","X",-0.00526276566442596
"norm","missForest","XZ",-0.0252497752372056
"norm","micePMM","X",-0.0169490159614318
"norm","micePMM","XZ",-0.0204529176210262
"norm","mean","X",0.0892108721967781
"norm","mean","XZ",-0.163173635571091
"norm","missForest","X",-0.0106245994908989
"norm","missForest","XZ",-0.0207321829946108
"norm","micePMM","X",-0.0239282552015843
"norm","micePMM","XZ",-0.0274656019522868
"norm","mean","X",0.0904460944479801
"norm","mean","XZ",-0.161185349004916
"norm","missForest","X",-0.0134414504707392
"norm","missForest","XZ",-0.0338278721977943
"norm","micePMM","X",-0.0127187197271037
"norm","micePMM","XZ",-0.0192471262592635
"norm","mean","X",0.090445524463989
"norm","mean","XZ",-0.178975896063856
"norm","missForest","X",-0.0126409946434543
"norm","missForest","XZ",-0.0242413557582541
"norm","micePMM","X",-0.00417692035802086
"norm","micePMM","XZ",-0.00655345012760389
"norm","mean","X",0.0862541127046161
"norm","mean","XZ",-0.155556058513375
"norm","missForest","X",-0.014352280025429
"norm","missForest","XZ",-0.0282086149874793
"norm","micePMM","X",-0.0210615800868491
"norm","micePMM","XZ",-0.0250259055112559
"norm","mean","X",0.0942212870316752
"norm","mean","XZ",-0.170408164393457
"norm","missForest","X",-0.0105325926927236
"norm","missForest","XZ",-0.0356411317365662
"norm","micePMM","X",-0.0211925685375141
"norm","micePMM","XZ",-0.0289632345097014
"norm","mean","X",0.0896649182433047
"norm","mean","XZ",-0.192777460296107
"norm","missForest","X",-0.0252612771467029
"norm","missForest","XZ",-0.0373843586596062
"norm","micePMM","X",-0.034206123366235
"norm","micePMM","XZ",-0.0306351429164129
"norm","mean","X",0.0965490338052388
"norm","mean","XZ",-0.188050874803927
"norm","missForest","X",-0.0122355132392151
"norm","missForest","XZ",-0.0388830421790182
"norm","micePMM","X",-0.0144853951229366
"norm","micePMM","XZ",-0.022578683758788
"norm","mean","X",0.0997981201095464
"norm","mean","XZ",-0.149517562328568
"norm","missForest","X",0.0109163297196366
"norm","missForest","XZ",-0.0124008338417452
"norm","micePMM","X",-0.0127210618295862
"norm","micePMM","XZ",-0.0170440110728014
"norm","mean","X",0.0841000900744155
"norm","mean","XZ",-0.176310269442429
"norm","missForest","X",-0.0179526379333024
"norm","missForest","XZ",-0.0429658073840613
"norm","micePMM","X",-0.0301656445626701
"norm","micePMM","XZ",-0.0365372493948296
"norm","mean","X",0.0937356793025681
"norm","mean","XZ",-0.167272491562006
"norm","missForest","X",-0.00964022491506322
"norm","missForest","XZ",-0.0275959340935458
"norm","micePMM","X",-0.0231530562848355
"norm","micePMM","XZ",-0.0258255171297584
"norm","mean","X",0.0993077016629171
"norm","mean","XZ",-0.169366713907606
"norm","missForest","X",-0.0117686866918789
"norm","missForest","XZ",-0.0384588445559922
"norm","micePMM","X",-0.0179570471052688
"norm","micePMM","XZ",-0.0214371259136811
"norm","mean","X",0.0930679283563962
"norm","mean","XZ",-0.156606235751553
"norm","missForest","X",0.00240715625993193
"norm","missForest","XZ",-0.0156711543490065
"norm","micePMM","X",-0.00779147178259687
"norm","micePMM","XZ",-0.0140606828720222
"norm","mean","X",0.0858009495769492
"norm","mean","XZ",-0.149868383768168
"norm","missForest","X",0.00177181385276182
"norm","missForest","XZ",-0.00433684251363786
"norm","micePMM","X",-0.0199696601360868
"norm","micePMM","XZ",-0.0273213479842781
"norm","mean","X",0.102370764247154
"norm","mean","XZ",-0.162873121354288
"norm","missForest","X",0.00145157781225835
"norm","missForest","XZ",-0.010992747679849
"norm","micePMM","X",-0.00983353371602336
"norm","micePMM","XZ",-0.0147093142793725
"norm","mean","X",0.0848119449707119
"norm","mean","XZ",-0.197014824993271
"norm","missForest","X",-0.0186878878029327
"norm","missForest","XZ",-0.0380194159860585
"norm","micePMM","X",-0.02295728032746
"norm","micePMM","XZ",-0.0289913220869997
"norm","mean","X",0.0966647254926929
"norm","mean","XZ",-0.155152731914025
"norm","missForest","X",-0.00467555216385696
"norm","missForest","XZ",-0.0163419436928463
"norm","micePMM","X",-0.0181762756358567
"norm","micePMM","XZ",-0.0226527114501893
"norm","mean","X",0.0941271662229004
"norm","mean","XZ",-0.170161632256389
"norm","missForest","X",-0.00355776226022819
"norm","missForest","XZ",-0.0207147491274523
"norm","micePMM","X",-0.0240001334627787
"norm","micePMM","XZ",-0.0349898326203897
"norm","mean","X",0.112751986307891
"norm","mean","XZ",-0.183404470835997
"norm","missForest","X",-0.00780658671716117
"norm","missForest","XZ",-0.018459357388785
"norm","micePMM","X",-0.0207879135437286
"norm","micePMM","XZ",-0.0173884158256632
"norm","mean","X",0.085865516176832
"norm","mean","XZ",-0.15589689197772
"norm","missForest","X",-0.000743255832360123
"norm","missForest","XZ",-0.0148402632532166
"norm","micePMM","X",-0.0110473471725427
"norm","micePMM","XZ",-0.0158821581777557
"norm","mean","X",0.100157031379727
"norm","mean","XZ",-0.189885493143691
"norm","missForest","X",-0.00799264382596421
"norm","missForest","XZ",-0.0220135997367154
"norm","micePMM","X",-0.00719978319986714
"norm","micePMM","XZ",-0.0138443671760914
"norm","mean","X",0.0823101703948323
"norm","mean","XZ",-0.161714505233643
"norm","missForest","X",-0.0294845484724131
"norm","missForest","XZ",-0.0400934446355697
"norm","micePMM","X",-0.0211981685682064
"norm","micePMM","XZ",-0.0228301049003269
"norm","mean","X",0.104748319169309
"norm","mean","XZ",-0.164204392215214
"norm","missForest","X",-0.00226970829602435
"norm","missForest","XZ",-0.0168853448328025
"norm","micePMM","X",-0.00445180088610653
"norm","micePMM","XZ",-0.0116583035668901
"norm","mean","X",0.0870352097120792
"norm","mean","XZ",-0.169938672208582
"norm","missForest","X",-0.0110339431013091
"norm","missForest","XZ",-0.0331875332783049
"norm","micePMM","X",-0.00701524265825137
"norm","micePMM","XZ",-0.0184386058032449
"norm","mean","X",0.0987767077726132
"norm","mean","XZ",-0.166124755065249
"norm","missForest","X",-0.00572035617512956
"norm","missForest","XZ",-0.0165162899939333
"norm","micePMM","X",-0.0103568640562304
"norm","micePMM","XZ",-0.0110480121784069
"norm","mean","X",0.0930406438401226
"norm","mean","XZ",-0.179711651254656
"norm","missForest","X",-0.00642057382169314
"norm","missForest","XZ",-0.0288235748430553
"norm","micePMM","X",-0.0160336953442705
"norm","micePMM","XZ",-0.0210174256538784
"norm","mean","X",0.0846368852808159
"norm","mean","XZ",-0.174159521418444
"norm","missForest","X",-0.0177162384171539
"norm","missForest","XZ",-0.0420845699173061
"norm","micePMM","X",-0.00945663207319269
"norm","micePMM","XZ",-0.0159426191895535
"norm","mean","X",0.093382290927996
"norm","mean","XZ",-0.159748315970599
"norm","missForest","X",-0.00160506186309795
"norm","missForest","XZ",-0.0199813110884957
"norm","micePMM","X",-0.00819768563721546
"norm","micePMM","XZ",-0.00799207914571298
"norm","mean","X",0.0933917754628193
"norm","mean","XZ",-0.204496409369785
"norm","missForest","X",-0.0141691042352022
"norm","missForest","XZ",-0.032659258032055
"norm","micePMM","X",-0.0340494951927008
"norm","micePMM","XZ",-0.0430300421732545
"norm","mean","X",0.095715775128588
"norm","mean","XZ",-0.179557569631101
"norm","missForest","X",0.00161188890958108
"norm","missForest","XZ",-0.0251020311472632
"norm","micePMM","X",-0.0175602849092967
"norm","micePMM","XZ",-0.0280034615737704
"norm","mean","X",0.0863065443017041
"norm","mean","XZ",-0.171463695217617
"norm","missForest","X",-0.0216745243375775
"norm","missForest","XZ",-0.035355727551392
"norm","micePMM","X",-0.0205631351649355
"norm","micePMM","XZ",-0.0224761759775173
"norm","mean","X",0.0898302539478539
"norm","mean","XZ",-0.176049677275115
"norm","missForest","X",-0.0131847990066968
"norm","missForest","XZ",-0.0232856778449466
"norm","micePMM","X",-0.0188465025976556
"norm","micePMM","XZ",-0.0225570047150776
"norm","mean","X",0.102427034300157
"norm","mean","XZ",-0.180141586805099
"norm","missForest","X",0.000117445079777845
"norm","missForest","XZ",-0.0162586867875112
"norm","micePMM","X",-0.021612283947733
"norm","micePMM","XZ",-0.0237066299070359
"norm","mean","X",0.0910560058623269
"norm","mean","XZ",-0.171599947716863
"norm","missForest","X",-0.022434031724935
"norm","missForest","XZ",-0.0407612388099843
"norm","micePMM","X",-0.0194002396525736
"norm","micePMM","XZ",-0.0307802691886593
"norm","mean","X",0.0994798503086776
"norm","mean","XZ",-0.185509990159804
"norm","missForest","X",-0.00827672773125721
"norm","missForest","XZ",-0.019373037727144
"norm","micePMM","X",-0.0287933965804734
"norm","micePMM","XZ",-0.0323011660406913
"norm","mean","X",0.0803630101383355
"norm","mean","XZ",-0.194069405541866
"norm","missForest","X",-0.02236833923305
"norm","missForest","XZ",-0.0437492379096369
"norm","micePMM","X",-0.0257131471234358
"norm","micePMM","XZ",-0.0371865137693065
"norm","mean","X",0.092855052758299
"norm","mean","XZ",-0.177811353775969
"norm","missForest","X",-0.0242758653988334
"norm","missForest","XZ",-0.0353024203365646
"norm","micePMM","X",-0.0185202909988089
"norm","micePMM","XZ",-0.0219266173475092
"norm","mean","X",0.0933232670585584
"norm","mean","XZ",-0.162288800899772
"norm","missForest","X",-0.00647485320096364
"norm","missForest","XZ",-0.0227974852814182
"norm","micePMM","X",-0.00947353716983668
"norm","micePMM","XZ",-0.0174685823153963
"norm","mean","X",0.0804441906041837
"norm","mean","XZ",-0.181295142287185
"norm","missForest","X",-0.0155254277856054
"norm","missForest","XZ",-0.0428640141578076
"norm","micePMM","X",-0.0218843069678232
"norm","micePMM","XZ",-0.030914932539223
"norm","mean","X",0.0896124402311909
"norm","mean","XZ",-0.169368436473691
"norm","missForest","X",-0.0141763544536728
"norm","missForest","XZ",-0.0257657509191923
"norm","micePMM","X",-0.0213120484997341
"norm","micePMM","XZ",-0.0225001384365026
"norm","mean","X",0.0947181524359637
"norm","mean","XZ",-0.17688042362536
"norm","missForest","X",-0.00509132371002297
"norm","missForest","XZ",-0.025321909141703
"norm","micePMM","X",-0.0133113158989834
"norm","micePMM","XZ",-0.0231215413886749
"norm","mean","X",0.0800555661219153
"norm","mean","XZ",-0.168383564473169
"norm","missForest","X",-0.0149312211654752
"norm","missForest","XZ",-0.0280653528726629
"norm","micePMM","X",-0.0234364430690407
"norm","micePMM","XZ",-0.0281322769228077
"norm","mean","X",0.099631881778073
"norm","mean","XZ",-0.175560072146704
"norm","missForest","X",-0.00558604957312758
"norm","missForest","XZ",-0.0277092563859821
"norm","micePMM","X",-0.0182729893112962
"norm","micePMM","XZ",-0.0261474215596191
"norm","mean","X",0.0903951375246237
"norm","mean","XZ",-0.175887350621258
"norm","missForest","X",-0.0129773962619129
"norm","missForest","XZ",-0.0303183681881375
"norm","micePMM","X",-0.0193475210872079
"norm","micePMM","XZ",-0.0261192694971093
"norm","mean","X",0.0925271641906042
"norm","mean","XZ",-0.16322168694871
"norm","missForest","X",-0.00908163723300892
"norm","missForest","XZ",-0.0244000968264958
"norm","micePMM","X",-0.014916876730837
"norm","micePMM","XZ",-0.0172717193044899
"norm","mean","X",0.0972905364327976
"norm","mean","XZ",-0.174398695458765
"norm","missForest","X",-0.00960926928205452
