Table 1
Discr. variable  1;Discr. variable  2;Discr. variable  3;Discr. variable  4;Discr. variable  5;Discr. variable  6;Cont..variable..1;Cont..variable..2;Cont..variable..3;Cont..variable..4;Cont..variable..5;Cont..variable..6;Cont..variable..7;Cont..variable..8;Cont..variable..9;Cont..variable..10;Cont..variable..11;Cont..variable..12
2;1;0;0;1;0;1.20420254784193;0.0584652360344151;-0.66220544807616;2.82203480636118;3.29311901112724;2.39602210670305;2.31633351952173;0.490881479848337;0.0582455469953434;1.70423410318787;-1.11221604403074;0.356197370594896
2;1;0;0;1;0;0.24549680261958;-0.569670301509185;-0.375898114074493;0.885428187361035;2.24992361643298;1.40587383234896;0.409124875533363;2.00746411670292;1.06502084154064;1.847460138717;0.14531605584862;-0.539005920884595
2;3;0;1;0;0;0.24549680261958;-0.87462195283727;-1.37797378308033;-0.318408359585002;0.258368772016681;1.00981452260733;-0.628751456311471;0.788250624329628;-0.568614542061161;-0.60423258710515;-0.468995602138425;-0.315205098014723
1;2;0;0;1;0;1.37851268333691;1.38268927443658;2.52296364269238;0.309680273604235;0.258368772016681;2.09897762439683;-0.415853747215095;-1.32307030148754;4.60773013272361;0.389924600685276;2.18338532117034;3.04180724503337
2;1;0;0;1;0;0.332651870367067;1.43323820081861;0.769331221932174;1.46117610111783;1.49123605665534;0.415725557994872;0.834920293726115;-0.490436696939925;0.286194670288618;0.246698565156146;0.557266226498755;2.25850436498882
1;3;0;0;0;0;-0.80036401035026;0.0244904515038875;0.554600721430924;0.309680273604235;0.637712551905501;0.316710730559463;0.0720368361307669;-1.62043944596883;2.60367742377024;-0.309355455133414;0.412722306972392;1.81090271924907
1;1;0;1;0;0;1.37851268333691;-0.0940097410661497;-0.161167613573243;0.257339554171798;-1.16417040256639;0.514740385430281;0.90588619675824;-0.430962868043667;-0.302673898219008;0.162447956021365;0.535584638569801;1.69900230781413
2;1;0;0;0;0;-0.451743739360313;0.686602470704971;0.41144705443009;-0.0567047624228199;-0.0261390628999335;3.08912589875092;0.00107093309864147;-0.371489039147408;-0.388154819453985;-0.654782952586019;-0.68581148142797;1.13950025063945
2;1;0;0;1;0;0.7684272091045;-0.484316695515188;-0.44747494757491;-0.841815553909365;-0.405482842788753;-0.3763930614884;-0.105377921449546;1.05588285436279;-0.426146340002864;1.25770587477353;-0.555721953854243;-0.650906332319532
2;1;0;1;0;0;1.55282281883188;-0.314437681481681;0.053562886928007;-0.789474834476929;-0.500318787760958;-0.178363406617582;-0.353758582061985;-0.520173611388054;-0.236188737258469;0.499450392560492;0.109180075967029;-0.203304686579786
2;1;0;1;0;0;1.02989241234696;-0.620219227891211;-0.304321280574076;-1.73160778426078;-0.784826622677573;-0.475407888923809;-0.424724485094111;0.936935196570274;-0.426146340002864;0.785902463618751;-0.187134959062016;-0.539005920884595
2;1;0;1;0;0;-0.27743360386534;-0.178535149105659;-0.161167613573243;-1.20820058993642;-1.2590063475386;0.316710730559463;-1.18760794268946;-0.460699782491796;-0.530623021512282;-0.739033561720802;-0.497904386043698;-1.88181085810383
1;1;0;1;1;0;1.02989241234696;-0.314437681481681;0.840908055432591;0.571383870766417;0.827384441849911;-1.06949685353626;0.861532507363162;-0.490436696939925;0.286194670288618;0.676376671743534;0.0224537242512106;0.579998193464769
1;3;0;1;0;0;0.681272141357013;-1.0950498932528;-0.23274444707366;-0.998837712206675;-0.784826622677573;-0.178363406617582;1.77521850890178;-0.966227328109991;0.476152273033013;1.35880660573527;-0.750856245214833;-0.0914042751448495
2;1;0;1;1;0;0.332651870367067;-0.908598434494754;-0.161167613573243;-0.00436404299038357;-0.215810952844343;-0.3763930614884;-1.10777130177832;0.996409025466533;-0.21719297698403;-0.0903038713829806;1.22216825632003;-0.986607566624341
1;3;0;1;0;0;0.332651870367067;0.245746589873907;1.05563855593384;-1.20820058993642;-0.215810952844343;-1.56457099071331;-1.61340336088221;-0.69859509807683;-0.483133620826183;-1.32878782566427;-0.230498134919925;-0.539005920884595
1;3;0;0;0;0;-0.364588671612826;-1.23095242562883;-0.304321280574076;-0.109045481855256;-0.500318787760958;-0.673437543794627;0.338158972501237;-0.549910525836184;-0.0177374941024147;-0.174554480517763;-0.309997290659425;0.356197370594896
2;3;0;0;0;0;-0.626053874855286;-0.87462195283727;-0.805359115076993;-0.318408359585002;-0.310646897816548;0.61375521286569;-0.983580971472098;2.27509634673609;-0.131712055749052;0.499450392560492;-0.237725330896243;-0.650906332319532
2;3;0;0;0;0;-0.451743739360313;-0.756121760267234;-1.23482011607949;-1.15585987050398;-1.16417040256639;-0.871467198665445;-0.256180465392813;1.85877954446228;-0.293176018081788;0.128747712367452;-0.317224486635743;-0.874707155189405
2;1;0;0;0;0;-0.364588671612826;-0.297863539630184;-0.44747494757491;-0.423089798449875;0.163532827044476;0.415725557994872;-0.788424738133753;0.37193382205582;-0.160205696160711;-0.941235023644278;-0.179907763085698;-1.32230880092915
2;1;0;0;0;0;-0.974674145845233;-1.0784757514013;-1.37797378308033;-0.841815553909365;-0.310646897816548;-1.16851168097167;-0.61100998055344;1.02614593991466;-0.967525507824391;-0.949660084557756;-0.635221109593742;-1.43420921236409
1;3;0;0;0;0;-0.364588671612826;-1.40083143966233;-0.805359115076993;-0.318408359585002;0.637712551905501;1.00981452260733;-0.273921941150844;-1.08517498590251;0.675607755914628;0.954403681888314;-0.194362155038334;-0.203304686579786
2;1;0;1;1;0;1.55282281883188;-0.212511630763142;-0.44747494757491;-0.423089798449875;-0.405482842788753;-0.673437543794627;-1.5513081957291;0.0150908486782703;-0.445142100277304;-1.09288612008689;0.513903050640847;0.24429695915996
2;1;0;0;0;0;1.29135761558942;0.398223264101428;0.268293387429257;0.309680273604235;0.0686968820722714;-0.475407888923809;-0.557785553279346;0.0745646775745287;-0.264682377670129;0.592126062608752;-0.375042054446289;0.132396547725024
2;1;0;0;0;0;1.29135761558942;1.95944768764367;1.27036905643509;-0.161386201287693;-0.120975007872138;1.8019331420906;0.90588619675824;-0.728332012524959;1.07451872167786;0.592126062608752;-0.17268056710938;-0.650906332319532
2;2;0;0;1;0;1.02989241234696;0.262320731725405;0.125139720428424;-0.63245267617962;-0.974498512621983;5.16843727489451;0.595410370992692;-0.520173611388054;-0.321669658493447;0.0866224078000613;0.0152265282748926;0.132396547725024
2;1;0;0;0;0;0.50696200586204;-1.11245223305879;-0.87693594857741;0.623724590198853;1.11189227676653;-0.673437543794627;0.409124875533363;-0.222804466906763;-0.834555185903314;-0.157704358690806;-0.20881654699097;-0.762806743754468
1;1;0;0;1;;0.594117073609527;0.211770108216424;0.19671655392884;-0.318408359585002;0.0686968820722714;-0.0793485791821729;-0.841649165407847;-0.639121269180571;-0.0842226550629531;-0.124004115036893;0.289859975374983;0.468097782029833
1;3;0;1;1;0;1.46566775108439;-0.501719035321174;-0.0895907800728264;0.623724590198853;0.258368772016681;-0.0793485791821729;-0.619880718432455;-0.0146460657698589;0.276696790151398;-0.856984414509496;-0.317224486635743;-0.315205098014723
1;2;0;1;0;;-0.27743360386534;1.02635880164503;1.12721538943426;0.728406029063726;-0.0261390628999335;0.514740385430281;-1.16986646693143;-2.03675624824264;0.286194670288618;-2.02806788148296;0.080271292061756;0.691898604899706
2;1;0;1;1;0;0.681272141357013;-0.382388947669693;0.053562886928007;1.30415394282053;-1.06933445759419;-1.06949685353626;0.763954390693989;0.0150908486782703;-0.369159059179546;0.465750148906579;-0.649675501546379;-1.21040838949421
2;1;0;0;1;0;0.855582276851987;-0.0774372963416076;0.339870220929674;1.77522041771245;1.68090794659975;-1.36654133584249;0.400254137654347;0.550355308744596;-0.492631500963403;0.1877231387618;0.629538186261937;-0.315205098014723
1;3;0;0;0;0;0.942737344599473;-0.0260584748781381;0.840908055432591;1.46117610111783;0.542876606933296;0.118681075688645;-1.36502270026977;-2.06649316269077;1.20748904359893;-0.848559353596018;0.513903050640847;2.03470354211894
2;1;0;0;0;0;1.46566775108439;-0.70474463593072;-0.87693594857741;-1.20820058993642;-1.2590063475386;-0.3763930614884;-0.202956038118719;0.877461367674016;0.352679831249156;1.60313337222614;-0.136544587227789;1.02759983920451
1;1;0;1;0;0;-0.713208942602773;0.0584652360344151;-0.0180139465724097;0.257339554171798;0.732548496877706;-0.475407888923809;-0.00779980478037401;0.877461367674016;-0.445142100277304;0.0781973468865826;1.08485153276998;-0.203304686579786
1;3;0;0;0;0;1.37851268333691;-0.127986222723633;0.268293387429257;-0.63245267617962;-0.120975007872138;1.70291831465519;0.160744214920924;-0.639121269180571;-0.0747247749257334;-0.107153993209937;-0.17268056710938;-0.874707155189405
2;1;0;0;0;0;0.594117073609527;-0.145388562529619;-0.519051781075327;-0.684793395612056;-2.01769390731624;-1.26752650840708;-0.389241533578048;0.37193382205582;-0.711082744119457;-0.730608500807324;-0.418405230304197;-1.43420921236409
1;2;0;1;1;0;0.7684272091045;0.534125796477451;1.69983005743759;-0.841815553909365;-0.405482842788753;-0.772452371230036;-0.868261379044894;-1.56096561707257;5.81396091015052;0.305673991550494;0.448858286853983;0.356197370594896
2;1;0;0;1;0;0.0711866671246069;0.822505003080994;0.840908055432591;0.571383870766417;0.542876606933296;-0.574422716359218;0.90588619675824;-0.430962868043667;-0.103218415337392;0.347799296117885;-0.158226175156744;0.915699427769579
2;1;0;0;0;0;-0.80036401035026;-0.365816502945151;-0.304321280574076;0.885428187361035;1.77574389157196;-0.475407888923809;0.187356428557971;-0.31201521025115;0.276696790151398;-0.00605326224819902;-0.143771783204107;-1.32230880092915
1;3;0;0;0;0;0.24549680261958;-0.161961007254161;-0.87693594857741;-0.370749079017438;0.353204716988886;-0.871467198665445;-1.25857384572158;-1.23385955814315;0.485650153170233;-1.64051507946297;-0.786992225096424;1.92280313068401
2;1;0;0;1;0;0.942737344599473;0.126418199349383;0.41144705443009;-0.684793395612056;-1.2590063475386;0.514740385430281;2.36955794679582;1.53167348553286;-0.0177374941024147;2.42036428083352;-0.136544587227789;-0.539005920884595
2;1;0;1;0;0;0.419806938114553;0.16039298387991;-0.23274444707366;-0.0567047624228199;-0.0261390628999335;1.50488865978437;0.471220040686472;0.104301592022658;0.561633194267991;0.398349661598754;0.130861663895983;-0.539005920884595
2;1;0;0;0;1;0.855582276851987;0.211770108216424;0.19671655392884;0.571383870766417;0.542876606933296;-0.178363406617582;0.293805283106159;0.699039880985241;-0.312171778356227;0.010796859578757;0.06581690010912;-0.874707155189405
2;1;0;0;0;0;0.594117073609527;0.686602470704971;0.984061722433424;0.676065309631289;-1.92285796234403;-0.178363406617582;1.6776403922326;0.40167073650395;0.105734947681442;1.41778203212962;0.138088859872301;-0.427105509449658
1;3;0;0;1;;-0.103123468370366;-0.229912273442172;-0.0895907800728264;-0.841815553909365;-0.879662567649778;-0.0793485791821729;-0.131990135086593;0.104301592022658;1.59690212922494;0.00237179866527899;-0.17268056710938;0.803799016334642
2;1;0;0;1;0;-0.626053874855286;-0.70474463593072;-0.590628614575743;-0.737134115044493;-0.405482842788753;0.61375521286569;0.879273983121193;0.0745646775745287;-0.321669658493447;0.364649417944842;-0.396723642375243;0.132396547725024
1;1;0;1;1;0;1.11704748009445;1.14485899421506;2.48717522594217;1.51351682055027;1.01705633179432;-1.96063030045494;-1.00132244723013;-1.76912401820948;-0.350163298905106;-1.75846593225166;0.297087171351302;2.59420559929363
2;1;0;0;0;0;0.942737344599473;-0.161961007254161;0.697754388431757;-1.10351915107155;-1.73318607239962;-0.475407888923809;0.00107093309864147;1.23430434105157;-0.464137860551743;0.0529221641461485;-0.714720265333243;-0.986607566624341
1;1;0;1;1;0;0.594117073609527;0.364246782443944;0.41144705443009;-0.527771237314747;-0.0261390628999335;0.217695903124054;-0.726329572980643;-0.787805841421217;-0.0177374941024147;-0.0987289322964594;0.0369081162038473;1.02759983920451
2;1;0;1;1;0;0.594117073609527;0.380820924295442;0.053562886928007;-0.841815553909365;-1.16417040256639;0.316710730559463;-0.850519903286863;0.37193382205582;-0.426146340002864;0.13717277328093;-0.613539521664788;-1.32230880092915
2;1;0;1;0;0;-0.364588671612826;-0.70474463593072;-1.30639694957991;-0.684793395612056;-0.405482842788753;0.712770040301099;-0.398112271457063;-0.430962868043667;-0.293176018081788;-0.84013429268254;-0.44731401420947;-0.762806743754468
2;1;0;0;1;0;1.46566775108439;0.500149314819967;-0.948512782077827;-0.841815553909365;-0.310646897816548;-0.0793485791821729;1.74860629526473;-0.520173611388054;0.504645913444672;1.1903053874657;1.74252636661494;-0.427105509449658
1;2;0;0;0;0;0.50696200586204;-0.212511630763142;0.554600721430924;0.780746748496162;1.49123605665534;-0.3763930614884;1.06555947858052;-0.371489039147408;-0.359661179042326;0.448900027079623;1.07762433679366;0.0204961362900871
1;2;0;0;1;0;0.24549680261958;0.296295516255933;1.12721538943426;-0.370749079017438;-0.215810952844343;-0.970482026100854;0.0542953603727355;-1.79886093265761;1.17899540318728;-0.587382465278194;-0.989353712433333;0.803799016334642
1;3;0;0;1;1;0.7684272091045;0.0244904515038875;0.984061722433424;-0.423089798449875;-0.405482842788753;-1.16851168097167;-1.70211073967237;-2.06649316269077;0.1817179887792;-2.26396958706035;-0.150998979180425;-0.0914042751448495
2;1;0;1;0;0;1.46566775108439;-0.824073026455245;-0.941355098727785;-0.318408359585002;-0.879662567649778;0.316710730559463;-1.11664203965733;0.907198282122145;-0.473635740688963;-0.00605326224819902;-0.570176345806879;-0.650906332319532
2;1;0;1;0;0;-0.80036401035026;-1.33288017347432;-1.66428111708199;-1.4699041870986;-1.2590063475386;-0.673437543794627;-0.0166705426593895;-0.490436696939925;-0.0177374941024147;-0.722183439893845;-0.512358777996334;-0.762806743754468
1;1;0;1;0;0;-1.32329441683518;1.72161740742215;1.98613739143926;0.885428187361035;-0.215810952844343;0.61375521286569;0.568798157355644;-1.26359647259128;-0.578112422198381;-0.32620557696037;0.06581690010912;2.03470354211894
1;2;0;0;0;1;0.7684272091045;0.296295516255933;1.55667639043676;-0.684793395612056;-0.0261390628999335;-0.475407888923809;-0.930356544198004;-0.69859509807683;0.9985356805801;0.271973747896581;-0.0642726274646069;1.47520148494426
1;1;0;0;0;0;-1.67191468782513;-0.365816502945151;-0.0895907800728264;-0.423089798449875;-0.405482842788753;-1.16851168097167;0.595410370992692;-0.758068926973088;0.153224348367541;-0.0987289322964594;-0.0931814113698796;0.803799016334642
2;1;0;1;1;0;1.37851268333691;2.50140142123879;1.69983005743759;1.9845832954422;1.58607200162755;1.00981452260733;0.391383399775331;-0.341752124699279;-0.169703576297931;-0.00605326224819902;0.810218085669892;1.36330107350932
1;2;0;0;0;0;-0.626053874855286;-0.840647168306743;-1.30639694957991;-0.318408359585002;-0.310646897816548;-0.574422716359218;-0.344887844182969;-1.1743857292469;0.00125826617202479;-1.05918587643297;-0.295542898706789;-0.427105509449658
2;1;0;0;0;1;1.29135761558942;-0.263888755099656;-0.87693594857741;-0.894156273341802;-1.2590063475386;0.0196662482532361;0.444607827049425;1.53167348553286;-0.397652699591205;0.642676428089621;0.00799933229857455;-0.539005920884595
2;1;0;1;1;0;1.55282281883188;1.09431006783304;0.697754388431757;1.35649466225296;1.49123605665534;-0.3763930614884;-1.05454687450422;-0.520173611388054;1.39744664634333;0.120322651453974;0.138088859872301;0.579998193464769
2;1;0;0;1;0;1.37851268333691;0.0758675758404012;0.268293387429257;1.67053897884758;0.542876606933296;0.118681075688645;1.82844293617587;-0.282278295803021;-0.141209935886272;1.10605477833092;-0.273861310777834;-0.0914042751448495
2;3;0;0;0;0;-0.27743360386534;-1.0950498932528;-0.590628614575743;-1.73160778426078;-1.44867823748301;0.712770040301099;-0.0344120184174208;-0.787805841421217;-0.0367332543768543;-0.570532343451238;-0.0859542153935616;-1.54610962379902
1;1;0;0;1;0;1.63997788657937;0.958407535457016;1.34194588993551;1.09479106509078;1.58607200162755;0.910799695171917;-1.25857384572158;-1.50149178817632;-0.416648459865645;-1.05918587643297;1.4895745074438;0.0204961362900871
2;3;0;1;1;0;-0.364588671612826;-0.433767769133163;-1.09166644907866;0.257339554171798;1.49123605665534;1.8019331420906;0.976852099790365;-1.32307030148754;-0.0557290146512938;0.128747712367452;0.0513625081564833;0.691898604899706
2;1;0;1;0;0;-1.67191468782513;-1.01052448521329;-1.37797378308033;-0.789474834476929;-0.974498512621983;1.40587383234896;0.426866351291394;2.30483326118422;-0.834555185903314;0.777477402705272;-0.548494757877924;-0.986607566624341
2;1;0;0;0;0;0.24549680261958;0.398223264101428;-0.304321280574076;-0.527771237314747;-0.0261390628999335;0.712770040301099;0.488961516444503;-0.817542755869346;1.05552296140342;0.297248930637016;-0.0642726274646069;-0.762806743754468
2;1;0;0;0;0;-1.23613934908769;-1.21437998090428;-1.80743478408283;-1.83628922312566;-1.3538422925108;0.316710730559463;-1.6666277881563;-1.05543807145438;-0.910538227001072;-2.21341922157948;-0.823128204978015;-1.21040838949421
1;2;0;1;0;0;-1.06182921359272;-0.195937488911645;-0.0895907800728264;0.780746748496162;1.49123605665534;-0.277378234052991;0.231710117953049;-0.817542755869346;0.390671351798035;-0.0818788104695026;-0.158226175156744;1.69900230781413
1;3;0;0;1;0;1.29135761558942;0.143818842028412;0.984061722433424;2.45564977033413;0.637712551905501;-1.56457099071331;0.666376274024817;-1.56096561707257;0.428662872346914;-0.0313284449886338;0.14531605584862;1.02759983920451
2;3;0;1;1;0;0.7684272091045;2.92568316021835;1.69983005743759;-0.0567047624228199;0.353204716988886;-1.36654133584249;-0.291663416908875;-0.758068926973088;1.28347208469669;-0.452581490662543;-1.11221604403074;1.47520148494426
2;1;0;0;1;0;0.50696200586204;0.00791630965238953;-0.304321280574076;0.309680273604235;0.637712551905501;-0.277378234052991;0.559927419476629;0.877461367674016;-0.0557290146512938;0.684801732657013;-0.0353638435593342;-0.650906332319532
2;3;0;1;0;0;0.681272141357013;0.194369465537394;0.053562886928007;-0.266067640152565;0.353204716988886;-2.05964512789035;1.01233505130643;-0.163330638010504;0.21021162919086;0.524725575300927;0.940307613243619;-0.762806743754468
2;1;0;0;1;0;0.681272141357013;-0.280462896951154;-0.44747494757491;-1.20820058993642;-0.974498512621983;-0.871467198665445;1.46474268313623;-0.0146460657698589;0.742092916875166;1.35880660573527;-0.244952526872561;-0.650906332319532
2;1;0;0;0;1;0.681272141357013;0.00791630965238953;-0.23274444707366;-0.161386201287693;0.732548496877706;-0.0793485791821729;1.43813046949918;-0.222804466906763;2.65116682445634;2.00753629607309;-0.0714998234409256;-0.427105509449658
2;2;0;0;0;0;-0.451743739360313;0.00791630965238953;0.125139720428424;-0.737134115044493;-0.0261390628999335;-0.772452371230036;-0.673105145706549;-0.222804466906763;-0.787065785217215;-1.03391069369254;-0.136544587227789;-0.315205098014723
2;1;0;0;0;0;0.158341734872094;0.0584652360344151;-0.0180139465724097;-0.109045481855256;0.637712551905501;0.514740385430281;0.763954390693989;-0.579647440284313;-0.0557290146512938;0.37307447885832;-0.0353638435593342;-1.32230880092915
2;1;0;0;0;0;-1.23613934908769;-1.60427113924912;-1.66428111708199;-1.41756346766617;-1.54351418245521;0.910799695171917;-0.584397766916392;0.758513709881499;-0.559116661923941;-0.9328099627308;-0.288315702730471;0.0204961362900871
2;2;0;0;0;0;-0.103123468370366;-1.55330811388985;-1.66428111708199;-1.41756346766617;-1.16417040256639;-1.16851168097167;-0.406983009336079;1.56141039998099;-0.625601822884479;-0.402031125181674;-0.678584285451652;-1.09850797805928
2;3;0;1;1;0;0.7684272091045;0.890456269269006;1.19879222293467;1.30415394282053;1.96541578151637;0.0196662482532361;2.79535336498858;-1.14464881479877;1.58740424908772;2.60571562093004;1.01980676898312;-0.315205098014723
2;1;0;0;1;0;0.158341734872094;-0.484316695515188;-0.23274444707366;-0.946496992774238;-0.310646897816548;-0.3763930614884;-0.965839495714066;1.35325199884408;-0.663593343433358;-1.0086355109521;-0.830355400954333;-0.986607566624341
2;3;0;0;0;0;-0.190278536117853;-0.636793369742708;-0.44747494757491;0.51904315133398;0.732548496877706;-0.475407888923809;1.62441596495851;-0.371489039147408;-0.20769509684681;0.92912849914788;-0.591857933735834;-1.43420921236409
2;1;0;0;1;0;0.855582276851987;0.771126181617525;1.91456055793884;2.92671624522605;2.5344314513496;2.29700727926764;-0.406983009336079;-0.69859509807683;1.41644240661777;0.861728011840055;5.08871810365025;0.579998193464769
2;1;0;0;0;0;-1.06182921359272;-0.195937488911645;-0.87693594857741;-1.10351915107155;-2.11252985228844;-1.66358581814872;-0.22069751387675;0.788250624329628;-0.673091223570578;-0.334630637873848;-0.591857933735834;-1.7699104466689
2;1;0;0;0;0;-0.27743360386534;1.46721468247609;0.483023887930507;-0.684793395612056;-0.405482842788753;-0.277378234052991;-0.593268504795408;0.431407650952079;-0.663593343433358;-0.739033561720802;-0.288315702730471;0.132396547725024
2;1;0;0;1;0;1.02989241234696;0.890456269269006;0.268293387429257;2.40330905090169;1.49123605665534;0.415725557994872;-1.08115908814127;-0.222804466906763;0.827573838110144;-0.191404602344719;5.11762688755552;-0.874707155189405
2;1;0;0;0;0;1.46566775108439;0.177795323685896;-0.0895907800728264;0.204998834739362;1.30156416671094;-0.970482026100854;0.00994167097765734;-0.103856809114246;0.134228588093102;1.33353142299483;-0.00645505965406148;-1.7699104466689
2;1;0;0;0;0;-0.103123468370366;0.245746589873907;-0.304321280574076;-0.109045481855256;0.732548496877706;-0.970482026100854;-1.1521249911734;0.134038506470787;-0.340665418767886;-0.359905820614283;-0.476222798114743;-0.650906332319532
2;1;0;1;0;0;-1.8462248233201;-1.41823377946832;-1.59270428358158;-1.15585987050398;-1.2590063475386;-0.772452371230036;-1.59566188512418;0.0150908486782703;-0.872546706452193;-1.05076081551949;-0.266634114801516;-1.43420921236409
2;1;0;0;1;0;1.02989241234696;3.79247717593796;2.27244472544092;1.35649466225296;-0.405482842788753;0.712770040301099;-0.974710233593082;-0.371489039147408;0.314688310700277;-0.0818788104695026;-0.165453371133062;0.803799016334642
2;3;0;0;1;0;-0.80036401035026;2.87596243179081;1.91456055793884;1.25181322338809;1.49123605665534;2.49503693413846;-0.912615068439972;-0.163330638010504;-0.654095463296139;-0.14085423686385;-0.577403541783197;-0.0914042751448495
2;2;0;0;1;0;1.02989241234696;0.00791630965238953;1.05563855593384;-0.318408359585002;-0.310646897816548;1.10882935004274;0.302676020985174;-1.50149178817632;0.476152273033013;-0.452581490662543;2.15447653726507;0.691898604899706
1;3;0;1;0;0;1.11704748009445;-0.433767769133163;0.483023887930507;1.77522041771245;1.49123605665534;0.0196662482532361;-0.566656291158361;1.76956880111789;-0.312171778356227;1.04707935193657;0.0513625081564833;1.02759983920451
2;2;0;0;1;0;-0.190278536117853;-0.636793369742708;-1.02008961557824;-0.475430517882311;-0.974498512621983;-0.277378234052991;-1.25857384572158;2.78062389235428;-0.758572144805556;0.221423382415712;-0.418405230304197;0.132396547725024
2;1;0;1;1;0;1.02989241234696;0.584674722859476;0.339870220929674;-0.737134115044493;-0.0261390628999335;-0.475407888923809;-0.992451709351113;0.431407650952079;0.134228588093102;0.0697722859731046;0.217588015611802;1.02759983920451
2;3;0;0;1;1;-0.5388988071078;-0.127986222723633;-0.161167613573243;0.362020993036671;2.34475956140519;1.90094796952601;0.00994167097765734;-0.6688581836287;0.903556879207902;1.39250684938918;-0.281088506754153;0.0204961362900871
2;1;0;1;0;0;-0.451743739360313;-0.501719035321174;-0.304321280574076;-0.684793395612056;-0.310646897816548;-0.673437543794627;0.63976406038777;-0.579647440284313;0.0297519065836841;0.271973747896581;-0.0859542153935616;-0.539005920884595
2;2;0;0;0;0;-1.23613934908769;-1.62125938007786;-1.16324328257908;-1.57458562596347;-1.92285796234403;0.61375521286569;-0.22069751387675;-0.69859509807683;-0.815559425628875;-1.0086355109521;-0.562949149830561;-1.09850797805928
2;2;0;0;0;0;0.7684272091045;0.262320731725405;1.12721538943426;-1.05117843163911;-0.879662567649778;0.316710730559463;-0.75294178661769;-0.520173611388054;0.362177711386376;-0.848559353596018;-0.852036988883288;0.579998193464769
1;2;0;0;1;1;0.419806938114553;-0.0260584748781381;0.840908055432591;2.87437552579362;0.542876606933296;2.39602210670305;0.187356428557971;-0.787805841421217;0.134228588093102;-0.351480759700805;-0.403950838351561;-0.315205098014723
2;2;0;0;1;0;-0.626053874855286;0.041892791309873;0.053562886928007;-0.161386201287693;0.732548496877706;0.415725557994872;-0.362629319941001;0.252986164263304;-0.891542466726633;-0.882259597249931;-0.534040365925288;-0.762806743754468
2;3;0;1;0;0;-1.06182921359272;-1.29890369181684;-1.73585795058241;-1.78394850369322;-1.73318607239962;-0.0793485791821729;0.84379103160513;-0.639121269180571;-0.350163298905106;0.330949174290929;-1.16280641586497;-1.43420921236409
2;1;0;1;1;0;0.419806938114553;-2.06252766275922;-1.44955061658074;1.67053897884758;0.353204716988886;-0.475407888923809;-0.415853747215095;-0.758068926973088;-0.5876103023356;-1.09288612008689;-0.541267561901606;-0.762806743754468
2;1;0;0;1;0;1.29135761558942;2.5693526874268;2.77348255994384;3.24076056182067;3.29311901112724;1.40587383234896;1.8461844119339;-1.23385955814315;1.68238305045992;1.72108422501483;1.8870702861413;0.356197370594896
2;2;0;0;0;0;0.594117073609527;-0.331840021287668;-0.733782281576577;-0.475430517882311;0.732548496877706;0.217695903124054;1.15426685737068;0.936935196570274;0.343181951111936;1.07235453467701;-0.317224486635743;-0.762806743754468
2;2;0;0;1;0;-0.364588671612826;-0.195937488911645;-0.340109697324285;0.257339554171798;-0.120975007872138;0.712770040301099;0.506702992202535;0.312459993159562;-0.454639980414524;0.305673991550494;0.159770447801256;-0.427105509449658
2;3;0;0;1;0;-0.0159684006228797;-0.229912273442172;-0.304321280574076;-0.737134115044493;-0.405482842788753;-1.36654133584249;-0.806166213891784;0.252986164263304;-0.141209935886272;0.13717277328093;0.246496799517074;-0.0914042751448495
2;2;0;0;1;0;0.24549680261958;-0.484316695515188;0.483023887930507;0.414361712469107;2.15508767146078;2.39602210670305;0.57766889523466;1.44246274218847;0.305190430563057;1.14818008289831;-0.60631232568847;-0.650906332319532
1;3;0;1;1;1;0.681272141357013;-0.0600349565356221;1.19879222293467;1.61819825941514;1.68090794659975;-0.3763930614884;-0.61100998055344;-1.26359647259128;-0.103218415337392;-1.16028660739471;-0.107635803322516;-0.0914042751448495
1;2;0;1;1;0;0.332651870367067;-0.738719420461248;0.733542805181966;-0.737134115044493;-0.0261390628999335;-0.772452371230036;0.0986490497678141;1.02614593991466;-0.59710818247282;0.145597834194408;-0.338906074564698;-0.203304686579786
2;1;0;0;0;0;-1.67191468782513;-1.67222240543713;-1.30639694957991;-1.78394850369322;-2.11252985228844;0.61375521286569;-0.841649165407847;0.669302966537112;-0.825057305766094;-1.03391069369254;-0.454541210185788;-1.21040838949421
2;1;0;0;0;0;1.55282281883188;-1.60427113924912;-1.66428111708199;-1.83628922312566;-1.2590063475386;0.316710730559463;-0.575527029037377;2.63193932011364;0.0107561463092446;1.28298105751396;-0.244952526872561;-1.32230880092915
2;2;0;0;0;0;-0.5388988071078;3.09639037220635;1.91456055793884;-0.475430517882311;0.0686968820722714;0.316710730559463;-0.291663416908875;-0.163330638010504;-0.806061545491655;-0.781158866288192;-0.295542898706789;0.24429695915996
1;3;0;0;0;0;-1.06182921359272;1.41666405896711;1.59246480718697;0.885428187361035;0.922220386822116;1.30685900491355;1.71312334374867;-0.906753499213733;2.93610322857293;2.56359031636265;-0.0570454314882889;3.15370765646831
2;1;0;0;0;0;0.50696200586204;-0.382388947669693;0.053562886928007;-0.0567047624228199;0.922220386822116;-0.772452371230036;1.16313759524969;-0.31201521025115;1.97681733471373;1.17345526563875;-0.302770094683107;-0.539005920884595
