"dist","estimator","col","rel_bias"
"norm","missForest","X",-0.0166040535158271
"norm","missForest","XZ",-0.0555230465225782
"norm","micePMM","X",-0.0236491270525995
"norm","micePMM","XZ",-0.0352284048586775
"norm","missForest","X",-0.00216111061042357
"norm","missForest","XZ",-0.0281406303759668
"norm","micePMM","X",-0.0258719839004403
"norm","micePMM","XZ",-0.034477116281856
"norm","missForest","X",-0.0142848277973086
"norm","missForest","XZ",-0.0469791856932619
"norm","micePMM","X",-0.032393697811246
"norm","micePMM","XZ",-0.0449715026185479
"norm","missForest","X",-0.00736636427470161
"norm","missForest","XZ",-0.048139810754147
"norm","micePMM","X",-0.0291753815020579
"norm","micePMM","XZ",-0.0406913129515268
"norm","missForest","X",0.000621373489075649
"norm","missForest","XZ",-0.0225950136539356
"norm","micePMM","X",-0.0308149593065756
"norm","micePMM","XZ",-0.0323850710180515
"norm","missForest","X",0.0108054297719729
"norm","missForest","XZ",-0.012568175905902
"norm","micePMM","X",-0.0220275424237623
"norm","micePMM","XZ",-0.0262001098526935
"norm","missForest","X",8.38811534089601e-05
"norm","missForest","XZ",-0.0383600420069694
"norm","micePMM","X",-0.00103700299589782
"norm","micePMM","XZ",-0.00244098448328334
"norm","missForest","X",-0.0267824647196092
"norm","missForest","XZ",-0.0631138718282215
"norm","micePMM","X",-0.0226568471725902
"norm","micePMM","XZ",-0.0273058231418536
"norm","missForest","X",-0.0104497712166044
"norm","missForest","XZ",-0.0246160019463599
"norm","micePMM","X",-0.0312179803335559
"norm","micePMM","XZ",-0.036343990742829
"norm","missForest","X",-0.011800336376216
"norm","missForest","XZ",-0.0350302991697548
"norm","micePMM","X",-0.0306899176870805
"norm","micePMM","XZ",-0.036347439496294
"norm","missForest","X",0.00620959973175172
"norm","missForest","XZ",-0.0314987326065925
"norm","micePMM","X",-0.0275423913103381
"norm","micePMM","XZ",-0.0365117657089757
"norm","missForest","X",-0.00917138255522709
"norm","missForest","XZ",-0.018931335262479
"norm","micePMM","X",-0.0264370626140906
"norm","micePMM","XZ",-0.0407796124109264
"norm","missForest","X",-0.00499698880966859
"norm","missForest","XZ",-0.047043726540844
"norm","micePMM","X",-0.031106337457756
"norm","micePMM","XZ",-0.0404709108855122
"norm","missForest","X",-0.0158921064366654
"norm","missForest","XZ",-0.0371732102593986
"norm","micePMM","X",-0.0375876731186131
"norm","micePMM","XZ",-0.0323190388483197
"norm","missForest","X",-0.0160945368824214
"norm","missForest","XZ",-0.0428138669636647
"norm","micePMM","X",-0.0527549798618245
"norm","micePMM","XZ",-0.0582295383786976
"norm","missForest","X",0.00142092405705085
"norm","missForest","XZ",-0.0178448537105598
"norm","micePMM","X",-0.000580379506067263
"norm","micePMM","XZ",-0.00600753846537461
"norm","missForest","X",-0.0169930875834272
"norm","missForest","XZ",-0.0454788920412541
"norm","micePMM","X",-0.0350094478830149
"norm","micePMM","XZ",-0.0370997166488912
"norm","missForest","X",-0.00989552125700988
"norm","missForest","XZ",-0.0285290913596223
"norm","micePMM","X",-0.0348603741475315
"norm","micePMM","XZ",-0.0436070410340612
"norm","missForest","X",-0.00871081733327206
"norm","missForest","XZ",-0.03543576823929
"norm","micePMM","X",-0.0418874735397579
"norm","micePMM","XZ",-0.0529911368045067
"norm","missForest","X",-0.040315285791915
"norm","missForest","XZ",-0.0755823473703007
"norm","micePMM","X",-0.071751722661223
"norm","micePMM","XZ",-0.0856961123068366
"norm","missForest","X",-0.012695723287141
"norm","missForest","XZ",-0.0505504811298396
"norm","micePMM","X",-0.0316536135536009
"norm","micePMM","XZ",-0.0418218290622246
"norm","missForest","X",-0.0275950794125903
"norm","missForest","XZ",-0.0538593492143987
"norm","micePMM","X",-0.039888177793556
"norm","micePMM","XZ",-0.049404985350908
"norm","missForest","X",-0.0218288432143382
"norm","missForest","XZ",-0.0474620177301912
"norm","micePMM","X",-0.0371003444460153
"norm","micePMM","XZ",-0.0496952727163417
"norm","missForest","X",-0.0224770416903759
"norm","missForest","XZ",-0.0481221585707412
"norm","micePMM","X",-0.0371293287858628
"norm","micePMM","XZ",-0.035194998187065
"norm","missForest","X",-0.014103302138316
"norm","missForest","XZ",-0.0417363245708824
"norm","micePMM","X",-0.00907505728361679
"norm","micePMM","XZ",-0.0162920868093163
"norm","missForest","X",-0.00618856671613155
"norm","missForest","XZ",-0.0368191426842168
"norm","micePMM","X",-0.0118161022308008
"norm","micePMM","XZ",-0.0115115025867676
"norm","missForest","X",-0.00168576932319475
