"dist","estimator","col","rel_bias"
"norm","missForest","X",0.0243212732337896
"norm","missForest","X2",-0.0274541106427794
"norm","micePMM","X",-0.0258058061265578
"norm","micePMM","X2",-0.0467852889529977
"norm","missForest","X",0.0370921214985056
"norm","missForest","X2",0.0930880804721936
"norm","micePMM","X",-0.0208608631250182
"norm","micePMM","X2",-0.0389995058247642
"norm","missForest","X",0.0272716120875058
"norm","missForest","X2",0.00931757099752217
"norm","micePMM","X",-0.0181418710893416
"norm","micePMM","X2",-0.0280729987464506
"norm","missForest","X",-0.0186523108634127
"norm","missForest","X2",-0.0887059378785319
"norm","micePMM","X",-0.0366143879467516
"norm","micePMM","X2",-0.0716510682598216
"norm","missForest","X",0.0442432539285413
"norm","missForest","X2",0.0739671780606215
"norm","micePMM","X",-0.0211349622071669
"norm","micePMM","X2",-0.0454693444794934
"norm","missForest","X",-0.0104687643722752
"norm","missForest","X2",-0.0368164504434191
"norm","micePMM","X",-0.0275825422619039
"norm","micePMM","X2",-0.0534663255135099
"norm","missForest","X",-0.00381478002674707
"norm","missForest","X2",-0.0638217596738297
"norm","micePMM","X",-0.0206708864051602
"norm","micePMM","X2",-0.0429689642402582
"norm","missForest","X",0.00259333575305964
"norm","missForest","X2",0.00265027268873252
"norm","micePMM","X",-0.0106826583735169
"norm","micePMM","X2",-0.026708227803994
"norm","missForest","X",-0.0125360791215899
"norm","missForest","X2",-0.0678408001490319
"norm","micePMM","X",-0.00506914621640975
"norm","micePMM","X2",-0.00387225866142038
"norm","missForest","X",0.0114972985616473
"norm","missForest","X2",-0.0163469139307996
"norm","micePMM","X",-0.0147082087202606
"norm","micePMM","X2",-0.0254880609599716
"norm","missForest","X",-0.00903327305200319
"norm","missForest","X2",-0.0451423414222412
"norm","micePMM","X",-0.020711664104207
"norm","micePMM","X2",-0.0479907186910142
"norm","missForest","X",0.00543634320024045
"norm","missForest","X2",-0.0254415766709245
"norm","micePMM","X",-0.0203499910934449
"norm","micePMM","X2",-0.037571105610815
"norm","missForest","X",0.00484934504609602
"norm","missForest","X2",-0.0404042502530437
"norm","micePMM","X",-0.0247650727150727
"norm","micePMM","X2",-0.0527232806625217
"norm","missForest","X",0.00835454858967832
"norm","missForest","X2",-0.0103598583584352
"norm","micePMM","X",-0.0120658752019752
"norm","micePMM","X2",-0.0231268949813532
"norm","missForest","X",-0.0132216080064638
"norm","missForest","X2",-0.0726008037254084
"norm","micePMM","X",-0.0219897310501531
"norm","micePMM","X2",-0.0457722659988556
"norm","missForest","X",0.0475652053419713
"norm","missForest","X2",0.102352661503806
"norm","micePMM","X",-0.0165178385967564
"norm","micePMM","X2",-0.0324085997926756
"norm","missForest","X",-0.0410731544112838
"norm","missForest","X2",-0.124191066347268
"norm","micePMM","X",-0.0234392004318
"norm","micePMM","X2",-0.0338073704338391
"norm","missForest","X",-0.031849195050125
"norm","missForest","X2",-0.0807698942860634
"norm","micePMM","X",-0.0370225166668264
"norm","micePMM","X2",-0.0678769744531675
"norm","missForest","X",-0.0454911370108011
"norm","missForest","X2",-0.112204029527522
"norm","micePMM","X",-0.00811403370794839
"norm","micePMM","X2",-0.00778240381883821
"norm","missForest","X",-0.00838174468421238
"norm","missForest","X2",-0.0686658828674327
"norm","micePMM","X",-0.0292692579515692
"norm","micePMM","X2",-0.0569690062312695
"norm","missForest","X",-0.00266891008883485
"norm","missForest","X2",-0.0496006569016543
"norm","micePMM","X",-0.0246992146261732
"norm","micePMM","X2",-0.0433508487100722
"norm","missForest","X",0.0111344917214786
"norm","missForest","X2",-0.0574064391850702
