dist,estimator,col,rel_bias
norm,ice_rf,X,-0.0016411924947861145
norm,ice_rf,X^2,-0.004900473821041529
norm,mice_rf,X,-0.002148168466250544
norm,mice_rf,X^2,-0.006218851707820661
norm,knn,X,-0.002252960695074413
norm,knn,X^2,-0.006632100669880625
norm,mice_br,X,0.2001217847965613
norm,mice_br,X^2,-0.09413278432340799
norm,ice_rf,X,-0.0006077083907510827
norm,ice_rf,X^2,-0.0013576423521565184
norm,mice_rf,X,-0.0006145843593449163
norm,mice_rf,X^2,-0.0017416239032639336
norm,knn,X,-0.0013968402493316212
norm,knn,X^2,-0.004009895674907837
norm,mice_br,X,0.23540998898759824
norm,mice_br,X^2,-0.11038993066958958
norm,ice_rf,X,-0.0015522788569537482
norm,ice_rf,X^2,-0.004860286366670907
norm,mice_rf,X,-0.0016281411108555188
norm,mice_rf,X^2,-0.004513940104322933
norm,knn,X,-0.0017595575543778441
norm,knn,X^2,-0.0053472267826324416
norm,mice_br,X,0.2539220298738407
norm,mice_br,X^2,-0.1195400297113749
norm,ice_rf,X,-0.0008593995441972258
norm,ice_rf,X^2,-0.001806556932715031
norm,mice_rf,X,-0.0007426815661462083
norm,mice_rf,X^2,-0.0019259143205329066
norm,knn,X,-0.0009249456650884946
norm,knn,X^2,-0.0026059292111352272
norm,mice_br,X,0.1731381415365314
norm,mice_br,X^2,-0.08010449906463846
norm,ice_rf,X,-0.0009442933659746799
norm,ice_rf,X^2,-0.004285611129167699
norm,mice_rf,X,-0.0011281943352358104
norm,mice_rf,X^2,-0.00393569446077402
norm,knn,X,-0.0017112808839084837
norm,knn,X^2,-0.005210681545916751
norm,mice_br,X,0.23663027542650195
norm,mice_br,X^2,-0.11073763029955341
norm,ice_rf,X,-0.0018944713930565404
norm,ice_rf,X^2,-0.004361506622184375
norm,mice_rf,X,-0.0021380174436721466
norm,mice_rf,X^2,-0.004733784753818138
norm,knn,X,-0.0023112746917769433
norm,knn,X^2,-0.006567237992374908
norm,mice_br,X,0.22410843824324744
norm,mice_br,X^2,-0.10596815886975341
norm,ice_rf,X,-0.002989483983559693
norm,ice_rf,X^2,-0.009373231295586426
norm,mice_rf,X,-0.003065953163472024
norm,mice_rf,X^2,-0.009341850491357606
norm,knn,X,-0.00392956818023904
norm,knn,X^2,-0.011668134319788415
norm,mice_br,X,0.24390073241720978
norm,mice_br,X^2,-0.11391643323656975
norm,ice_rf,X,-0.0007883152095182755
norm,ice_rf,X^2,-0.0013263447785503146
norm,mice_rf,X,-0.0007232887808611421
norm,mice_rf,X^2,-0.0017883508797492675
norm,knn,X,-0.000904399535990974
norm,knn,X^2,-0.002584996317221866
norm,mice_br,X,0.2162390186047234
norm,mice_br,X^2,-0.10066572810591645
norm,ice_rf,X,-0.0019238380392033738
norm,ice_rf,X^2,-0.005626660508803116
norm,mice_rf,X,-0.0018796538737033686
norm,mice_rf,X^2,-0.006125185095834151
norm,knn,X,-0.0032365677432673046
norm,knn,X^2,-0.009628883269216626
norm,mice_br,X,0.2458101202734424
norm,mice_br,X^2,-0.11322184232287702
norm,ice_rf,X,-0.0022569379521690802
norm,ice_rf,X^2,-0.0077334399785207175
norm,mice_rf,X,-0.002700854760599336
norm,mice_rf,X^2,-0.007872708404040973
norm,knn,X,-0.0033497608964981884
norm,knn,X^2,-0.009844856846648375
norm,mice_br,X,0.24259391890542759
norm,mice_br,X^2,-0.11383865800007231
norm,ice_rf,X,-0.00030301813695854385
norm,ice_rf,X^2,-0.00200948590318073
norm,mice_rf,X,-0.0005178590105658909
norm,mice_rf,X^2,-0.002116823853954508
norm,knn,X,-0.0017301325314280636
norm,knn,X^2,-0.005194183642232897
norm,mice_br,X,0.23671731817642994
norm,mice_br,X^2,-0.11197674567688531
norm,ice_rf,X,-0.0030890473494817883
norm,ice_rf,X^2,-0.009827032308668326
norm,mice_rf,X,-0.0028647991252089833
norm,mice_rf,X^2,-0.008943546725188156
norm,knn,X,-0.0034386485006576706
norm,knn,X^2,-0.01014354423568753
norm,mice_br,X,0.24237195984184257
norm,mice_br,X^2,-0.11533225641770939
norm,ice_rf,X,-0.0017828815017779664
norm,ice_rf,X^2,-0.004224148566262076
norm,mice_rf,X,-0.001874216128653905
norm,mice_rf,X^2,-0.004835188039664207
norm,knn,X,-0.0019815614857303654
norm,knn,X^2,-0.005924540254649946
norm,mice_br,X,0.21444430046866314
norm,mice_br,X^2,-0.10220655239408527
norm,ice_rf,X,-0.0018656873423883447
norm,ice_rf,X^2,-0.00451974155533541
norm,mice_rf,X,-0.0016667014794715662
norm,mice_rf,X^2,-0.0049876716517121
norm,knn,X,-0.0022323747009673767
norm,knn,X^2,-0.0063811474475946595
norm,mice_br,X,0.24056762866395398
norm,mice_br,X^2,-0.11284275473099503
norm,ice_rf,X,-0.00040434797886301777
norm,ice_rf,X^2,-0.0009166457101957848
norm,mice_rf,X,-0.0004024908874565858
norm,mice_rf,X^2,-0.0010864148464506673
norm,knn,X,-0.0006184813111610454
norm,knn,X^2,-0.0016022196240479403
norm,mice_br,X,0.16954449048003828
norm,mice_br,X^2,-0.08049918999531747
norm,ice_rf,X,-0.00129218430096123
norm,ice_rf,X^2,-0.004687399263630265
norm,mice_rf,X,-0.00126622950835531
norm,mice_rf,X^2,-0.004522912783810451
norm,knn,X,-0.0022149084600013857
norm,knn,X^2,-0.006453319828806814
norm,mice_br,X,0.2801646482644464
norm,mice_br,X^2,-0.13205789790977673
norm,ice_rf,X,-0.002009790035606862
norm,ice_rf,X^2,-0.006997796840824244
norm,mice_rf,X,-0.002048306425251667
norm,mice_rf,X^2,-0.0064998063034689135
norm,knn,X,-0.002880887096247342
norm,knn,X^2,-0.008292329173788526
norm,mice_br,X,0.20616343847217644
norm,mice_br,X^2,-0.09654048968862272
norm,ice_rf,X,-0.0017552081899814276
norm,ice_rf,X^2,-0.0037986076885022646
norm,mice_rf,X,-0.0017354235526143569
norm,mice_rf,X^2,-0.0047319255938153
norm,knn,X,-0.0024996819243037205
norm,knn,X^2,-0.007560247995724301
norm,mice_br,X,0.2739308734185235
norm,mice_br,X^2,-0.1300491667525926
norm,ice_rf,X,-0.0006409802669488096
norm,ice_rf,X^2,-0.00292905740434235
norm,mice_rf,X,-0.0009750456749766379
norm,mice_rf,X^2,-0.003129685855802533
norm,knn,X,-0.0013337776646576982
norm,knn,X^2,-0.0038178969639141025
norm,mice_br,X,0.2735981280323323
norm,mice_br,X^2,-0.12715597638708187
norm,ice_rf,X,-0.002086605094890004
norm,ice_rf,X^2,-0.00579673783079504
norm,mice_rf,X,-0.002087426860579167
norm,mice_rf,X^2,-0.005897080574663316
norm,knn,X,-0.0024802561494438047
norm,knn,X^2,-0.0071915169015938085
norm,mice_br,X,0.23842796624462603
norm,mice_br,X^2,-0.11199298500188037
norm,ice_rf,X,-0.002323064745815895
norm,ice_rf,X^2,-0.0038627395689656563
norm,mice_rf,X,-0.0025285591451600364
norm,mice_rf,X^2,-0.00547409952900868
norm,knn,X,-0.003004391868986711
norm,knn,X^2,-0.00828440638212935
norm,mice_br,X,0.25632659102979183
norm,mice_br,X^2,-0.11933338495768364
norm,ice_rf,X,-0.0018134602548988132
norm,ice_rf,X^2,-0.00451483932521668
norm,mice_rf,X,-0.002128376746380556
norm,mice_rf,X^2,-0.005113822526619072
norm,knn,X,-0.00273743890204059
norm,knn,X^2,-0.008172028787312158
norm,mice_br,X,0.23811300408298774
norm,mice_br,X^2,-0.11187415593177119
norm,ice_rf,X,-0.0018245980167620468
norm,ice_rf,X^2,-0.004339332762039572
norm,mice_rf,X,-0.0017048315857607355
norm,mice_rf,X^2,-0.004364199979300265
norm,knn,X,-0.0027328744026843266
norm,knn,X^2,-0.008002923364197945
norm,mice_br,X,0.2530557261833286
norm,mice_br,X^2,-0.11702554597729464
norm,ice_rf,X,-0.0006555889675039506
norm,ice_rf,X^2,-0.0021557116868874404
norm,mice_rf,X,-0.00032927394592641157
norm,mice_rf,X^2,-0.0004685537761921488
norm,knn,X,-0.0014164562081352416
norm,knn,X^2,-0.003924507928344756
norm,mice_br,X,0.20179647138343615
norm,mice_br,X^2,-0.09437729436539666
norm,ice_rf,X,-0.004283152346830743
norm,ice_rf,X^2,-0.006936264046876639
norm,mice_rf,X,-0.0036990193103605407
norm,mice_rf,X^2,-0.008280429772289932
norm,knn,X,-0.004611902248707889
norm,knn,X^2,-0.013094368773356901
norm,mice_br,X,0.25950549510412557
norm,mice_br,X^2,-0.12364642306610618
norm,ice_rf,X,-0.0005906169105279746
norm,ice_rf,X^2,-0.002533811538377617
norm,mice_rf,X,-0.0007837244395209053
norm,mice_rf,X^2,-0.002505739249342054
norm,knn,X,-0.0016381463833269327
norm,knn,X^2,-0.004789489396772484
norm,mice_br,X,0.22138564486957324
norm,mice_br,X^2,-0.10542784658576643
norm,ice_rf,X,-0.0008846699425135718
norm,ice_rf,X^2,-0.0015881366071474057
norm,mice_rf,X,-0.000679586101480556
norm,mice_rf,X^2,-0.002154847110774516
norm,knn,X,-0.0007800055781028714
norm,knn,X^2,-0.0022732124511521956
norm,mice_br,X,0.2717680350958396
norm,mice_br,X^2,-0.12474383665956557
norm,ice_rf,X,-0.0007845509849920829
norm,ice_rf,X^2,-0.0021782515396465696
norm,mice_rf,X,-0.0005718383983328579
norm,mice_rf,X^2,-0.0015905425246593996
norm,knn,X,-0.0010001355667823564
norm,knn,X^2,-0.0028897235618553507
norm,mice_br,X,0.23169745614661696
norm,mice_br,X^2,-0.11180835951325296
norm,ice_rf,X,-0.0018972286997942511
norm,ice_rf,X^2,-0.005887602103133216
norm,mice_rf,X,-0.0018242257984906196
norm,mice_rf,X^2,-0.005367680360390925
norm,knn,X,-0.002482947160453941
norm,knn,X^2,-0.007160848009008958
norm,mice_br,X,0.30208496955839714
norm,mice_br,X^2,-0.14062121457536092
norm,ice_rf,X,-0.0016148583246563541
norm,ice_rf,X^2,-0.005087331087745617
norm,mice_rf,X,-0.0016815993423465736
norm,mice_rf,X^2,-0.004849176745864825
norm,knn,X,-0.002048285981597453
norm,knn,X^2,-0.006120647209472918
norm,mice_br,X,0.2386530106683069
norm,mice_br,X^2,-0.11144650936691725
norm,ice_rf,X,-0.0008919752942740944
norm,ice_rf,X^2,-0.003654372603170586
norm,mice_rf,X,-0.0010362885080703599
norm,mice_rf,X^2,-0.003515731894682128
norm,knn,X,-0.0016908136165386667
norm,knn,X^2,-0.004828430476006673
norm,mice_br,X,0.2178857525259108
norm,mice_br,X^2,-0.10361139542781561
norm,ice_rf,X,-0.0005090555134150687
norm,ice_rf,X^2,-0.0013706238013859728
norm,mice_rf,X,-0.0006442032639121242
norm,mice_rf,X^2,-0.0017457510652705288
norm,knn,X,-0.0008086971971682511
norm,knn,X^2,-0.0022424510399774444
norm,mice_br,X,0.24721951523023433
