dist,estimator,col,rel_bias
norm,mice_rf,X,0.0110871413724416
norm,mice_rf,X^2,0.007419045428210813
norm,mice_br,X,0.0028781224172076403
norm,mice_br,X^2,0.0064696044206105086
norm,mice_rf,X,0.011388208266212674
norm,mice_rf,X^2,0.007691121560938097
norm,mice_br,X,0.003200937971900686
norm,mice_br,X^2,0.005845108069000959
norm,mice_rf,X,0.0073097801928985184
norm,mice_rf,X^2,0.0030187994085060232
norm,mice_br,X,0.001529751609110619
norm,mice_br,X^2,0.0038913187695674978
norm,mice_rf,X,0.004890930065129195
norm,mice_rf,X^2,-0.005982147379275271
norm,mice_br,X,-0.003603274306167581
norm,mice_br,X^2,-0.007479165518163855
norm,mice_rf,X,0.0009493655229622089
norm,mice_rf,X^2,-0.01587364793757784
norm,mice_br,X,-0.007062016173153274
norm,mice_br,X^2,-0.01671405021826078
norm,mice_rf,X,0.009573301683761803
norm,mice_rf,X^2,0.0029339975317350664
norm,mice_br,X,0.0022735336784618365
norm,mice_br,X^2,0.0025888603798303045
norm,mice_rf,X,0.012777046165947548
norm,mice_rf,X^2,0.009641204734473385
norm,mice_br,X,0.004601521670941633
norm,mice_br,X^2,0.008054765101562111
norm,mice_rf,X,0.010263761039774666
norm,mice_rf,X^2,0.006620609799412591
norm,mice_br,X,0.00037764775282767005
norm,mice_br,X^2,0.0018687986168941517
norm,mice_rf,X,0.007690643362456617
norm,mice_rf,X^2,-0.00017099558862077036
norm,mice_br,X,-0.0016555271829016283
norm,mice_br,X^2,-0.0025285747249318424
norm,mice_rf,X,0.01211922689173961
norm,mice_rf,X^2,0.006409762287304721
norm,mice_br,X,0.0021727360670531493
norm,mice_br,X^2,0.002661059160560475
norm,mice_rf,X,0.006811433536865641
norm,mice_rf,X^2,0.0003959523560304046
norm,mice_br,X,-0.00013405368209518098
norm,mice_br,X^2,5.5099510461120715e-05
norm,mice_rf,X,0.009357702908455057
norm,mice_rf,X^2,0.005542148467255981
norm,mice_br,X,0.001626930476684052
norm,mice_br,X^2,0.004053547300626459
norm,mice_rf,X,0.013127149485860024
norm,mice_rf,X^2,0.008229801050140262
norm,mice_br,X,0.0034800008461199905
norm,mice_br,X^2,0.0049873408289895504
norm,mice_rf,X,0.0004599770235291789
norm,mice_rf,X^2,-0.014911592275847596
norm,mice_br,X,-0.00742307117426988
norm,mice_br,X^2,-0.015888554949255784
norm,mice_rf,X,0.0013635764904720293
norm,mice_rf,X^2,-0.010622790778644142
norm,mice_br,X,-0.007958050107811698
norm,mice_br,X^2,-0.01391604456955653
norm,mice_rf,X,0.005641569406134694
norm,mice_rf,X^2,-0.005064894342048487
norm,mice_br,X,-0.0025963932674515355
norm,mice_br,X^2,-0.005392338882191816
norm,mice_rf,X,0.0052552133818777325
norm,mice_rf,X^2,-0.006555995021054861
norm,mice_br,X,-0.0019197115860416503
norm,mice_br,X^2,-0.007130631894108896
norm,mice_rf,X,0.0045993747592691925
norm,mice_rf,X^2,-0.003982601179597034
norm,mice_br,X,-0.0030998686249226193
norm,mice_br,X^2,-0.005249236341250518
norm,mice_rf,X,0.015982117614149027
norm,mice_rf,X^2,0.016457398082476926
norm,mice_br,X,0.007628688510713744
norm,mice_br,X^2,0.015115867604710287
norm,mice_rf,X,0.015462037876674106
norm,mice_rf,X^2,0.013916671883066334
norm,mice_br,X,0.007550921515453002
norm,mice_br,X^2,0.013244175867302976
norm,mice_rf,X,0.01376456264796011
norm,mice_rf,X^2,0.01177967889362308
norm,mice_br,X,0.005725007021459172
norm,mice_br,X^2,0.010440409374393056
norm,mice_rf,X,0.004964024595364602
norm,mice_rf,X^2,-0.008276606367324857
norm,mice_br,X,-0.0035339990413586486
norm,mice_br,X^2,-0.010050937352255263
norm,mice_rf,X,0.006644066518580516
norm,mice_rf,X^2,-0.0017396025368773271
norm,mice_br,X,-0.0025484372395557786
norm,mice_br,X^2,-0.0033779173408877705
norm,mice_rf,X,0.010866193713723549
norm,mice_rf,X^2,0.0040376352301820795
norm,mice_br,X,0.0025405076687174954
norm,mice_br,X^2,0.001948902442180378
norm,mice_rf,X,0.006451111292032907
norm,mice_rf,X^2,-0.000542542519289424
norm,mice_br,X,-0.00011992374891311997
norm,mice_br,X^2,-0.0006593127903711249
norm,mice_rf,X,0.012134564228574618
norm,mice_rf,X^2,0.009053667190330073
norm,mice_br,X,0.002596493641146891
norm,mice_br,X^2,0.00646565976271285
