dist,estimator,col,rel_bias
norm,mice_rf,X,-0.0008249144893621718
norm,mice_rf,X^2,-0.002732664920758743
norm,mice_br,X,0.2000979482317804
norm,mice_br,X^2,-0.09554238562267736
norm,knn,X,-0.0014534796026823837
norm,knn,X^2,-0.004236500761977791
norm,mice_rf,X,-0.0013419468284826541
norm,mice_rf,X^2,-0.004217193390251728
norm,mice_br,X,0.22585541346559657
norm,mice_br,X^2,-0.10570339612585034
norm,knn,X,-0.0014938598182151486
norm,knn,X^2,-0.004219971317853455
norm,mice_rf,X,-0.000946075953254244
norm,mice_rf,X^2,-0.0024703300084196744
norm,mice_br,X,0.23033012346073467
norm,mice_br,X^2,-0.1087236362537729
norm,knn,X,-0.0014793742321289605
norm,knn,X^2,-0.004322489877000013
norm,mice_rf,X,-0.00027701702611682144
norm,mice_rf,X^2,-0.0005118290014952676
norm,mice_br,X,0.1733636717345528
norm,mice_br,X^2,-0.08095504831084488
norm,knn,X,-0.0006595631347289244
norm,knn,X^2,-0.0018825342513184573
norm,mice_rf,X,-0.0029306373439875744
norm,mice_rf,X^2,-0.008699740321365224
norm,mice_br,X,0.22445102637762893
norm,mice_br,X^2,-0.10584645794347891
norm,knn,X,-0.002838239493048622
norm,knn,X^2,-0.008385805165891602
norm,mice_rf,X,-0.0013635236090306924
norm,mice_rf,X^2,-0.004294273562494899
norm,mice_br,X,0.20806490506865938
norm,mice_br,X^2,-0.09727388473845555
norm,knn,X,-0.0016502319578467484
norm,knn,X^2,-0.004888074617629967
norm,mice_rf,X,-0.0014269955525367806
norm,mice_rf,X^2,-0.0031784928190754513
norm,mice_br,X,0.2571820724303726
norm,mice_br,X^2,-0.12088453792051668
norm,knn,X,-0.0015415123917332796
norm,knn,X^2,-0.004399364982865306
norm,mice_rf,X,-0.0022629290287385917
norm,mice_rf,X^2,-0.007302017006200923
norm,mice_br,X,0.29832481942328437
norm,mice_br,X^2,-0.14005749203536155
norm,knn,X,-0.002768862508363057
norm,knn,X^2,-0.008079124805425608
norm,mice_rf,X,-0.0022901444186433917
norm,mice_rf,X^2,-0.00796350408172386
norm,mice_br,X,0.2633271307214349
norm,mice_br,X^2,-0.12268043666807538
norm,knn,X,-0.003913525176126864
norm,knn,X^2,-0.011846310049758668
norm,mice_rf,X,-0.0005406670902474708
norm,mice_rf,X^2,-0.0011887872828009183
norm,mice_br,X,0.22349451523594133
norm,mice_br,X^2,-0.10672378859970577
norm,knn,X,-0.0013144876024555607
norm,knn,X^2,-0.0035306223957082272
norm,mice_rf,X,-0.0008208482195695144
norm,mice_rf,X^2,-0.002318516586185093
norm,mice_br,X,0.22570481260749808
norm,mice_br,X^2,-0.10648318906578202
norm,knn,X,-0.001010329520256814
norm,knn,X^2,-0.003012114702000024
norm,mice_rf,X,-0.000882698458891995
norm,mice_rf,X^2,-0.002396829735331063
norm,mice_br,X,0.21720106478417978
norm,mice_br,X^2,-0.1027973274208549
norm,knn,X,-0.0011478152554138532
norm,knn,X^2,-0.003361154999813931
norm,mice_rf,X,-0.0007933593907718528
norm,mice_rf,X^2,-0.002402377164927527
norm,mice_br,X,0.244649011545788
norm,mice_br,X^2,-0.11396048164159556
norm,knn,X,-0.0011093569553711768
norm,knn,X^2,-0.0032606675730810775
norm,mice_rf,X,-0.00021340830247029707
norm,mice_rf,X^2,-0.0005483897325582188
norm,mice_br,X,0.22663756374091992
norm,mice_br,X^2,-0.10759376989836189
norm,knn,X,-0.001515870968476496
norm,knn,X^2,-0.004342545532416198
norm,mice_rf,X,-0.0026545592585922595
norm,mice_rf,X^2,-0.007408318863950991
norm,mice_br,X,0.21601602196998626
norm,mice_br,X^2,-0.10255093807826599
norm,knn,X,-0.002811614349614744
norm,knn,X^2,-0.008016966981665319
norm,mice_rf,X,-0.0012225089148235613
norm,mice_rf,X^2,-0.004138890453895372
norm,mice_br,X,0.22806241756633527
norm,mice_br,X^2,-0.10620234476669399
norm,knn,X,-0.0019518981991089035
norm,knn,X^2,-0.005658698557072239
norm,mice_rf,X,-0.0017963095318518363
norm,mice_rf,X^2,-0.005550302991333522
norm,mice_br,X,0.20594972698636616
norm,mice_br,X^2,-0.09649195632190943
norm,knn,X,-0.0017973450230561738
norm,knn,X^2,-0.005548469522439592
norm,mice_rf,X,-0.0019882555838646176
norm,mice_rf,X^2,-0.005506659663376712
norm,mice_br,X,0.22620514899204003
norm,mice_br,X^2,-0.10767735829146052
norm,knn,X,-0.0028917429542099082
norm,knn,X^2,-0.00825856009182735
