dist,estimator,col,relb_coef
norm,mice_br,X,-0.07793978630548999
norm,mice_br,XZ,0.17597835350296362
norm,mice_br,X,-0.28610386450220937
norm,mice_br,XZ,-0.3734412843419167
norm,mice_br,X,-0.12470411510681494
norm,mice_br,XZ,-0.2348486322414473
norm,mice_br,X,0.04063720792822545
norm,mice_br,XZ,0.0684685586716958
norm,mice_br,X,-0.13714807639084528
norm,mice_br,XZ,-0.22500410451613456
norm,mice_br,X,-0.33336233402179993
norm,mice_br,XZ,0.05756317834157363
norm,mice_br,X,0.045330200674142375
norm,mice_br,XZ,0.08709772464254639
norm,mice_br,X,0.07046908323427925
norm,mice_br,XZ,0.05415305459681695
norm,mice_br,X,-0.27136218695951264
norm,mice_br,XZ,-0.4239916776205571
norm,mice_br,X,0.24266736747514972
norm,mice_br,XZ,0.19980638167844006
norm,mice_br,X,-0.019871968100796653
norm,mice_br,XZ,-0.09641908599200587
norm,mice_br,X,0.03199849046186868
norm,mice_br,XZ,0.14533638421538606
norm,mice_br,X,0.13919380163314554
norm,mice_br,XZ,0.38462829230301954
norm,mice_br,X,0.1672717143989162
norm,mice_br,XZ,0.20318051915192292
norm,mice_br,X,0.007712887624644582
norm,mice_br,XZ,-0.006203447579995956
norm,mice_br,X,0.08416405696580986
norm,mice_br,XZ,0.2528955796371027
norm,mice_br,X,0.12107765856639689
norm,mice_br,XZ,0.22874630295288242
norm,mice_br,X,0.14914883356748446
norm,mice_br,XZ,0.27612867250283735
norm,mice_br,X,-0.14481786021885584
norm,mice_br,XZ,-0.678334021003077
norm,mice_br,X,-0.09724218458365234
norm,mice_br,XZ,0.02565738612364546
norm,mice_br,X,0.3288988691662817
norm,mice_br,XZ,0.5126100845309501
norm,mice_br,X,-0.08775838213666133
norm,mice_br,XZ,-0.053797081411880145
norm,mice_br,X,0.16310858004345716
norm,mice_br,XZ,0.31308689774983495
norm,mice_br,X,-0.04039679968655973
norm,mice_br,XZ,-0.14589067319313148
norm,mice_br,X,0.26443048435174693
norm,mice_br,XZ,0.5835799478552256
norm,mice_br,X,-0.20523397213836553
norm,mice_br,XZ,-0.26539881973107826
norm,mice_br,X,0.2192661618931866
norm,mice_br,XZ,0.216732652934284
norm,mice_br,X,-0.25226625073743186
norm,mice_br,XZ,-0.473216709937681
norm,mice_br,X,-0.058321473570960625
norm,mice_br,XZ,-0.1017736651713635
norm,mice_br,X,-0.2627265796744125
norm,mice_br,XZ,-0.24111994733440292
norm,mice_br,X,0.1370107796229763
norm,mice_br,XZ,0.26976517044913456
norm,mice_br,X,0.0648273902379067
norm,mice_br,XZ,-0.013525808081198803
norm,mice_br,X,0.08069161786144652
norm,mice_br,XZ,0.24707548408988125
norm,mice_br,X,-0.052991484119870064
norm,mice_br,XZ,0.21920894238329774
norm,mice_br,X,-0.09805968764623643
norm,mice_br,XZ,-0.13550714407027775
norm,mice_br,X,-0.1526101934801751
norm,mice_br,XZ,-0.28334826351172204
norm,mice_br,X,-0.04655180962183472
norm,mice_br,XZ,-0.011022571856703056
norm,mice_br,X,0.03892268422753662
norm,mice_br,XZ,3.5605162726009736
norm,mice_br,X,-0.06683259622827627
norm,mice_br,XZ,0.07076918091141823
norm,mice_br,X,-0.24623221619668956
norm,mice_br,XZ,-1.707362868988375
norm,mice_br,X,-0.2839301453793287
norm,mice_br,XZ,-0.9559946961372731
norm,mice_br,X,-0.5073537600027302
norm,mice_br,XZ,-0.7933815961012207
norm,mice_br,X,0.2023911531794173
norm,mice_br,XZ,0.30157689097036894
norm,mice_br,X,0.08943464081504646
norm,mice_br,XZ,0.10874423849400437
norm,mice_br,X,0.2505596399845114
norm,mice_br,XZ,0.3576288081164667
norm,mice_br,X,0.26677066783396114
norm,mice_br,XZ,0.7287629772888026
norm,mice_br,X,-0.05747095433621474
norm,mice_br,XZ,0.03059055690317341
norm,mice_br,X,-0.6521095658326644
norm,mice_br,XZ,-6.675988151993396
norm,mice_br,X,0.0543600441855585
norm,mice_br,XZ,0.09142929746879315
norm,mice_br,X,0.19417193638057828
norm,mice_br,XZ,1.8539422259157048
norm,mice_br,X,0.154986154421747
norm,mice_br,XZ,0.1895786108071627
norm,mice_br,X,-0.10466198849800845
norm,mice_br,XZ,-0.2118960930186009
norm,mice_br,X,-0.03699001101354732
norm,mice_br,XZ,0.044591691475636144
norm,mice_br,X,-0.10990246113222792
norm,mice_br,XZ,-0.19435961740289673
norm,mice_br,X,-0.03468875200787388
norm,mice_br,XZ,-0.09152311257835441
norm,mice_br,X,0.14763880972152307
norm,mice_br,XZ,0.03588796984113275
norm,mice_br,X,-0.153435928396718
norm,mice_br,XZ,-0.3567138098694101
norm,mice_br,X,-0.18228289758170052
norm,mice_br,XZ,-0.35053788871735975
norm,mice_br,X,0.10650277645853413
norm,mice_br,XZ,0.3785258016715504
norm,mice_br,X,0.396305212464718
norm,mice_br,XZ,0.5646511337646335
norm,mice_br,X,-0.30083956741085277
norm,mice_br,XZ,-0.4072383696602952
norm,mice_br,X,0.2208793064184443
norm,mice_br,XZ,1.7581229043257298
norm,mice_br,X,-0.20949521135178942
norm,mice_br,XZ,-0.289201083549906
norm,mice_br,X,-0.00486732613619285
norm,mice_br,XZ,0.0914250870846199
norm,mice_br,X,0.0652382061238448
norm,mice_br,XZ,0.16997599151162432
norm,mice_br,X,0.15442652515788136
norm,mice_br,XZ,-0.23852989071668515
norm,mice_br,X,-0.07601716300265673
norm,mice_br,XZ,-0.05018818836153365
norm,mice_br,X,-0.11541856360556352
norm,mice_br,XZ,-0.03900552416706542
norm,mice_br,X,-0.15660364159462198
norm,mice_br,XZ,-0.29108789778247846
norm,mice_br,X,0.4248793401432256
norm,mice_br,XZ,1.2947273017312997
norm,mice_br,X,-0.044618726459562684
norm,mice_br,XZ,0.10751622290351259
norm,mice_br,X,-0.12133985841751387
norm,mice_br,XZ,-0.7346472452515522
norm,mice_br,X,0.10547870577198803
norm,mice_br,XZ,0.11169027761781808
norm,mice_br,X,0.055334326378912814
norm,mice_br,XZ,0.3524417526278951
norm,mice_br,X,0.07525798271948209
norm,mice_br,XZ,0.12012321727865936
norm,mice_br,X,-0.4258297251480439
norm,mice_br,XZ,-1.3760532593188546
norm,mice_br,X,0.19958822636208004
norm,mice_br,XZ,0.14986777905262316
norm,mice_br,X,-0.05887677963463158
norm,mice_br,XZ,-0.012864143031707647
norm,mice_br,X,0.16590837922941834
norm,mice_br,XZ,0.1739164228632012
