dist,estimator,col,relb_coef
norm,mice_br,X,-3.2604519433996986
norm,mice_br,X^2,1.431890659702839
norm,mice_br,X,1.2565536742090953
norm,mice_br,X^2,-1.4229852181198708
norm,mice_br,X,17.111192819255777
norm,mice_br,X^2,-0.5514657228152121
norm,mice_br,X,0.3073545677084461
norm,mice_br,X^2,-0.578205142734805
norm,mice_br,X,1.8841474696044318
norm,mice_br,X^2,-0.6576978967937764
norm,mice_br,X,-1.7193347721229038
norm,mice_br,X^2,-0.538947187583282
norm,mice_br,X,-0.0714341819081438
norm,mice_br,X^2,-0.18242718876151498
norm,mice_br,X,0.4987745211449319
norm,mice_br,X^2,-0.4302417297248594
norm,mice_br,X,0.45177181598186494
norm,mice_br,X^2,0.08596221210943608
norm,mice_br,X,-0.5925425286576352
norm,mice_br,X^2,0.2889338334245934
norm,mice_br,X,0.9235039432763683
norm,mice_br,X^2,-1.059340950175283
norm,mice_br,X,-0.06736678281756402
norm,mice_br,X^2,-0.11140666093854922
norm,mice_br,X,0.006747932962801334
norm,mice_br,X^2,-0.5606411995224501
norm,mice_br,X,-0.3209051380863445
norm,mice_br,X^2,-7.9537596923614595
norm,mice_br,X,8.959645451002048
norm,mice_br,X^2,0.059434536853043035
norm,mice_br,X,-0.25322420425800884
norm,mice_br,X^2,0.18928348554095364
norm,mice_br,X,0.2949213226615831
norm,mice_br,X^2,0.03675941088948096
norm,mice_br,X,-9.02930543164486
norm,mice_br,X^2,-0.8886926787311553
norm,mice_br,X,-0.4859159665182558
norm,mice_br,X^2,-0.027975624573807527
norm,mice_br,X,0.020130642493676874
norm,mice_br,X^2,0.008238522773412154
norm,mice_br,X,-0.14576740441859518
norm,mice_br,X^2,-0.2052223494100984
norm,mice_br,X,-1.4032510814670025
norm,mice_br,X^2,0.5979713459168882
norm,mice_br,X,0.6547581975658855
norm,mice_br,X^2,0.24195367154292294
norm,mice_br,X,-0.30672950371970276
norm,mice_br,X^2,-0.12969553940644826
norm,mice_br,X,-1.511748007406553
norm,mice_br,X^2,-0.20848803968662782
norm,mice_br,X,0.5734525102029164
norm,mice_br,X^2,-0.4933573735167428
norm,mice_br,X,-0.042302514215205096
norm,mice_br,X^2,-0.062314991269801695
norm,mice_br,X,0.38066209832015724
norm,mice_br,X^2,0.2431530984413669
norm,mice_br,X,-0.14137392596438986
norm,mice_br,X^2,-0.5904734905405102
norm,mice_br,X,-0.377329842752218
norm,mice_br,X^2,-0.16162269401248205
norm,mice_br,X,-1.1379164296732653
norm,mice_br,X^2,0.4177074332175625
norm,mice_br,X,0.27283424682503193
norm,mice_br,X^2,2.483303989840324
norm,mice_br,X,-8.935615851802385
norm,mice_br,X^2,-0.8994382773652067
norm,mice_br,X,-0.40399060759881966
norm,mice_br,X^2,-0.2373280978930776
norm,mice_br,X,-0.4743182498723565
norm,mice_br,X^2,-1.298437429199067
norm,mice_br,X,-0.7521080747357348
norm,mice_br,X^2,-0.2901650229790893
norm,mice_br,X,-0.3467786121866161
norm,mice_br,X^2,-0.7212998820621039
norm,mice_br,X,0.9099445516790774
norm,mice_br,X^2,-1.8890931901410664
norm,mice_br,X,-1.9665468518911344
norm,mice_br,X^2,-0.6725082503849265
norm,mice_br,X,-0.03408394689159279
norm,mice_br,X^2,-0.24938367092618108
norm,mice_br,X,-0.6431802139496371
norm,mice_br,X^2,0.17488118018971707
norm,mice_br,X,-0.9971065869848796
norm,mice_br,X^2,-0.4154161259056467
norm,mice_br,X,-0.2544833341327025
norm,mice_br,X^2,-0.4045993414155196
norm,mice_br,X,0.5577193818642633
norm,mice_br,X^2,-1.779441163795652
norm,mice_br,X,-1.980180946090981
norm,mice_br,X^2,0.380920790458955
norm,mice_br,X,-0.4807606168503039
norm,mice_br,X^2,-0.8583317457438571
norm,mice_br,X,0.33509109511814644
norm,mice_br,X^2,0.5968496265285544
norm,mice_br,X,-0.052594674032776706
norm,mice_br,X^2,-0.07396497603534191
norm,mice_br,X,0.9784563151737344
norm,mice_br,X^2,0.2608832799598093
norm,mice_br,X,0.5443568687244016
norm,mice_br,X^2,-1.8341694924921224
norm,mice_br,X,1.2928352461079067
norm,mice_br,X^2,-0.384717203314844
norm,mice_br,X,-0.1959889148257759
norm,mice_br,X^2,0.2152623746381592
norm,mice_br,X,0.35309144597209197
norm,mice_br,X^2,-53.84943815400465
norm,mice_br,X,0.5983820818185018
norm,mice_br,X^2,0.05252958182968251
norm,mice_br,X,-0.2620148933882253
norm,mice_br,X^2,-0.7924747149460093
norm,mice_br,X,0.14068468103448253
norm,mice_br,X^2,-2.089132428730843
norm,mice_br,X,-0.0537280964003257
norm,mice_br,X^2,-0.3106679547177671
norm,mice_br,X,0.4445499500849207
norm,mice_br,X^2,-0.24642656893154666
norm,mice_br,X,-1.2295749902700677
norm,mice_br,X^2,0.31430930750674807
norm,mice_br,X,0.019241251023648608
norm,mice_br,X^2,0.284158432740818
norm,mice_br,X,0.31300023442919356
norm,mice_br,X^2,-0.6826923842873002
norm,mice_br,X,-0.15942555525354557
norm,mice_br,X^2,-0.1691673389803047
norm,mice_br,X,-0.30347187577360185
norm,mice_br,X^2,-0.13725724301994377
norm,mice_br,X,0.7169286205530786
norm,mice_br,X^2,12.266919984673303
norm,mice_br,X,0.41605903168583463
norm,mice_br,X^2,-0.46463836049385343
norm,mice_br,X,-0.36597093631890826
norm,mice_br,X^2,0.03623348982762056
norm,mice_br,X,-0.23023506195187274
norm,mice_br,X^2,-0.34834956018726393
norm,mice_br,X,-0.1446421807586816
norm,mice_br,X^2,-0.10095752281930108
norm,mice_br,X,3.091928262517713
norm,mice_br,X^2,-3.3346669609654587
norm,mice_br,X,0.16134261311307516
norm,mice_br,X^2,-0.6583644166514763
norm,mice_br,X,-0.5873284953915618
norm,mice_br,X^2,-0.20397366285417337
norm,mice_br,X,-0.349909355219836
norm,mice_br,X^2,-1.3364754811386146
norm,mice_br,X,0.9547327008186692
norm,mice_br,X^2,-18.247185594555496
norm,mice_br,X,0.1763948351394595
norm,mice_br,X^2,-0.2295167808504103
norm,mice_br,X,0.44508513950744916
norm,mice_br,X^2,0.1282196209517996
norm,mice_br,X,-0.6599143336283291
norm,mice_br,X^2,0.5860800905118744
norm,mice_br,X,7.0109157179869666
norm,mice_br,X^2,-0.4659942970004422
norm,mice_br,X,0.4069724460367464
norm,mice_br,X^2,-1.0186417137805583
norm,mice_br,X,-0.25721225603077885
norm,mice_br,X^2,-0.17349860288604607
norm,mice_br,X,1.7307901379324466
norm,mice_br,X^2,-1.1012236264408124
norm,mice_br,X,0.7069613441968136
norm,mice_br,X^2,0.24140728160237168
norm,mice_br,X,-0.2526119665956136
norm,mice_br,X^2,-0.7539030888184234
norm,mice_br,X,-0.5454678792683743
norm,mice_br,X^2,-0.3240141102660177
norm,mice_br,X,1.1927271395878403
norm,mice_br,X^2,0.18740669461117604
norm,mice_br,X,1.5263015409617797
norm,mice_br,X^2,0.223181866637927
norm,mice_br,X,0.020864348355924454
norm,mice_br,X^2,-0.012604523656350746
norm,mice_br,X,-0.2691634049166101
norm,mice_br,X^2,-0.8335688452580813
norm,mice_br,X,-0.01166681111408944
norm,mice_br,X^2,-0.03812052161973032
norm,mice_br,X,-0.48102175333479985
norm,mice_br,X^2,1.5055790887250933
norm,mice_br,X,0.4831068451039298
norm,mice_br,X^2,0.2492522416456671
norm,mice_br,X,-0.1522914043582442
norm,mice_br,X^2,-0.06763715838313861
norm,mice_br,X,-0.7734351909247924
norm,mice_br,X^2,-0.4473554538586308
norm,mice_br,X,-0.3015616099757559
norm,mice_br,X^2,-0.2170467594547257
norm,mice_br,X,-1.051800528665682
norm,mice_br,X^2,-0.34219605976391715
norm,mice_br,X,-0.4044602655792457
norm,mice_br,X^2,-1.240819807735835
norm,mice_br,X,5.802854590958889
norm,mice_br,X^2,-0.688629686305306
norm,mice_br,X,0.02057431825215378
norm,mice_br,X^2,0.1344500765930611
norm,mice_br,X,-0.040005677458329725
norm,mice_br,X^2,-0.09754461185271264
norm,mice_br,X,-0.2038950771248332
norm,mice_br,X^2,6.5294092866858735
norm,mice_br,X,0.3907389377105959
norm,mice_br,X^2,-0.005913786179052537
unif,mice_br,X,-0.10701401153854379
unif,mice_br,X^2,0.011472573161089043
unif,mice_br,X,-46.8479119697844
unif,mice_br,X^2,-0.5073115517092927
unif,mice_br,X,-1.9385893210435077
unif,mice_br,X^2,0.09150235590416292
unif,mice_br,X,2.5168636012128798
unif,mice_br,X^2,-0.03082312823382316
