dist,estimator,col,nrmse
norm,ice_rf,X,0.5080298988396846
norm,ice_rf,X^2,0.5336936013780542
norm,mice_rf,X,0.5080861265429305
norm,mice_rf,X^2,0.5337749631475321
norm,knn,X,0.5108421628041887
norm,knn,X^2,0.5303027077360414
norm,ice_rf,X,0.5330053581430884
norm,ice_rf,X^2,0.5388702447358353
norm,mice_rf,X,0.532920017253049
norm,mice_rf,X^2,0.5388162767527751
norm,knn,X,0.5342394021097409
norm,knn,X^2,0.5380666334776553
norm,ice_rf,X,0.5217108929119517
norm,ice_rf,X^2,0.5378692400297185
norm,mice_rf,X,0.5219276441419257
norm,mice_rf,X^2,0.5379210627429932
norm,knn,X,0.5520575566073105
norm,knn,X^2,0.5622930984579877
norm,ice_rf,X,0.4936191445418458
norm,ice_rf,X^2,0.4613265380358811
norm,mice_rf,X,0.4920803512295019
norm,mice_rf,X^2,0.4597821090446956
norm,knn,X,0.48063473300953935
norm,knn,X^2,0.46062925346120426
norm,ice_rf,X,0.47549893119716374
norm,ice_rf,X^2,0.4698162506077671
norm,mice_rf,X,0.4750316195039488
norm,mice_rf,X^2,0.4694165171617682
norm,knn,X,0.616849083341348
norm,knn,X^2,0.6529331093770862
norm,ice_rf,X,0.5019216968949148
norm,ice_rf,X^2,0.4818149347049788
norm,mice_rf,X,0.5018173886787727
norm,mice_rf,X^2,0.4816858326385942
norm,knn,X,0.5003988334815772
norm,knn,X^2,0.4869729796756975
norm,ice_rf,X,0.49143780110257
norm,ice_rf,X^2,0.4898565900620803
norm,mice_rf,X,0.49207089012860383
norm,mice_rf,X^2,0.4905713690837395
norm,knn,X,0.5461244530121905
norm,knn,X^2,0.5456265200901542
norm,ice_rf,X,0.49759308853629103
norm,ice_rf,X^2,0.5062671191245366
norm,mice_rf,X,0.49761821155581326
norm,mice_rf,X^2,0.5063050805187832
norm,knn,X,0.5294332719804932
norm,knn,X^2,0.5461940982073914
norm,ice_rf,X,0.5011906979004681
norm,ice_rf,X^2,0.46771735978999357
norm,mice_rf,X,0.5005700912850698
norm,mice_rf,X^2,0.46687577258486723
norm,knn,X,0.5337581681874656
norm,knn,X^2,0.5253771675837084
norm,ice_rf,X,0.430318436598832
norm,ice_rf,X^2,0.4034290141127861
norm,mice_rf,X,0.4305176296780264
norm,mice_rf,X^2,0.4035702013657708
norm,knn,X,0.4393561421272045
norm,knn,X^2,0.4265423944306336
norm,ice_rf,X,0.5378849441780207
norm,ice_rf,X^2,0.526327392274586
norm,mice_rf,X,0.5375749751305747
norm,mice_rf,X^2,0.5259272914716019
norm,knn,X,0.5452867852953788
norm,knn,X^2,0.5474105870905495
norm,ice_rf,X,0.5165187475118644
norm,ice_rf,X^2,0.5111591121577859
norm,mice_rf,X,0.516499633285669
norm,mice_rf,X^2,0.5110975263035981
norm,knn,X,0.5331440221432003
