dist,estimator,col,relb_coef
norm_mix1,mice_rf,X,-0.6163505693190205
norm_mix1,mice_rf,X^2,0.28100270264411625
norm_mix1,mice_br,X,0.3908284038089269
norm_mix1,mice_br,X^2,-0.2890733092508738
norm_mix1,knn,X,0.09843386814064116
norm_mix1,knn,X^2,0.36511405523511853
norm_mix1,mice_rf,X,-3.9570214945512014
norm_mix1,mice_rf,X^2,0.34826847258738863
norm_mix1,mice_br,X,1.1982630138968184
norm_mix1,mice_br,X^2,-0.17991609409396472
norm_mix1,knn,X,2.6956843609710406
norm_mix1,knn,X^2,-0.053052757165731754
norm_mix1,mice_rf,X,-1.7472638014066648
norm_mix1,mice_rf,X^2,0.15000081228534204
norm_mix1,mice_br,X,0.3185983135241328
norm_mix1,mice_br,X^2,-0.10805272727700838
norm_mix1,knn,X,0.5476491361918793
norm_mix1,knn,X^2,0.2934650878515682
norm_mix1,mice_rf,X,-0.4994502434492339
norm_mix1,mice_rf,X^2,0.058477483417997696
norm_mix1,mice_br,X,3.576187936866857
norm_mix1,mice_br,X^2,-0.4442556535626832
norm_mix1,knn,X,2.8365348175840945
norm_mix1,knn,X^2,-0.038817591468231286
norm_mix1,mice_rf,X,-1.4110876651123165
norm_mix1,mice_rf,X^2,0.5159550472947562
norm_mix1,mice_br,X,-0.4885445921153215
norm_mix1,mice_br,X^2,0.10354917628843334
norm_mix1,knn,X,-0.5254489104525226
norm_mix1,knn,X^2,0.6446951809796906
norm_mix1,mice_rf,X,-4.175344941420305
norm_mix1,mice_rf,X^2,-0.058804608206466644
norm_mix1,mice_br,X,-24.564031548465604
norm_mix1,mice_br,X^2,-0.37004102473886696
norm_mix1,knn,X,-76.85094617146383
norm_mix1,knn,X^2,-0.7967756968028381
norm_mix1,mice_rf,X,-44.785659591279845
norm_mix1,mice_rf,X^2,0.16374445606225246
norm_mix1,mice_br,X,27.34590355995779
norm_mix1,mice_br,X^2,-0.236025692991093
norm_mix1,knn,X,-116.79460582236632
norm_mix1,knn,X^2,0.7950033340606149
norm_mix1,mice_rf,X,12.672580777944283
