dist,estimator,col,relb_coef
norm,mice_rf,X,7.811836330279833
norm,mice_rf,X^2,-0.48596912539042225
norm,mice_br,X,-1.1905043012138348
norm,mice_br,X^2,0.05302125374633076
norm,knn,X,10.492730986275019
norm,knn,X^2,-0.5237221870775721
norm,mice_rf,X,0.7139366679754097
norm,mice_rf,X^2,-1.7765007514803337
norm,mice_br,X,0.2184194185322202
norm,mice_br,X^2,-0.6850961005744172
norm,knn,X,6.142781393961487
norm,knn,X^2,-14.521331795176097
norm,mice_rf,X,0.7406026566731493
norm,mice_rf,X^2,0.23595429436685694
norm,mice_br,X,3.9241458264358697
norm,mice_br,X^2,0.9447184680419869
norm,knn,X,7.694158471106519
norm,knn,X^2,2.501165129585891
norm,mice_rf,X,0.7686809304786777
norm,mice_rf,X^2,-0.40576857996293686
norm,mice_br,X,-0.5649386528912862
norm,mice_br,X^2,0.27020803892886214
norm,knn,X,-6.785884222298529
norm,knn,X^2,4.931629016871573
norm,mice_rf,X,-7.714679078984995
norm,mice_rf,X^2,-1.1796239019021546
norm,mice_br,X,-4.452199280898716
norm,mice_br,X^2,-0.6983574222273479
norm,knn,X,-4.495851087797529
norm,knn,X^2,-1.3221181508022561
norm,mice_rf,X,-0.22767850893208788
norm,mice_rf,X^2,-3.444982502614493
norm,mice_br,X,-0.830756726837645
norm,mice_br,X^2,-7.998042478885382
norm,knn,X,0.24877427908056146
norm,knn,X^2,-6.156549613079437
norm,mice_rf,X,-1.4726747405370701
norm,mice_rf,X^2,-0.4215924655386052
norm,mice_br,X,0.1534204678494378
norm,mice_br,X^2,0.05628609792574296
norm,knn,X,16.606769452522318
norm,knn,X^2,5.637173261275916
norm,mice_rf,X,-0.9075110483358393
norm,mice_rf,X^2,-0.5204202298620402
norm,mice_br,X,-0.13225208507071987
norm,mice_br,X^2,-0.13372849536781567
norm,knn,X,-0.205318970760047
norm,knn,X^2,-0.004551453834032902
norm,mice_rf,X,2.6566432762538965
norm,mice_rf,X^2,-2.0795521970985176
norm,mice_br,X,-1.277826992624445
norm,mice_br,X^2,0.7594109718347354
norm,knn,X,-0.3015255566499102
norm,knn,X^2,-0.21980971066490065
norm,mice_rf,X,-0.9015242124375651
norm,mice_rf,X^2,-0.5003334052622892
norm,mice_br,X,0.02415859924328261
norm,mice_br,X^2,-0.013056785116140604
norm,knn,X,2.738650047506281
norm,knn,X^2,1.6510787049972167
norm,mice_rf,X,-1.9495735868650383
norm,mice_rf,X^2,-0.5504465146636488
norm,mice_br,X,1.2620442401326175
norm,mice_br,X^2,0.40001097321592105
