dist,estimator,col,nrmse
norm_mix1,mice_rf,X,0.5826042534924606
norm_mix1,mice_rf,XZ,0.48425687804761863
norm_mix1,mice_br,X,0.5245489254250756
norm_mix1,mice_br,XZ,0.4520458028479635
norm_mix1,knn,X,0.515347519805735
norm_mix1,knn,XZ,0.4734935638409157
norm_mix1,mice_rf,X,0.6141993697094417
norm_mix1,mice_rf,XZ,0.5081370608978185
norm_mix1,mice_br,X,0.5160806233246982
norm_mix1,mice_br,XZ,0.47672803733627783
norm_mix1,knn,X,0.5140246805383786
norm_mix1,knn,XZ,0.5030109637335224
norm_mix1,mice_rf,X,0.5872470708251044
norm_mix1,mice_rf,XZ,0.45442430138653067
norm_mix1,mice_br,X,0.49211790187535936
norm_mix1,mice_br,XZ,0.42693674623324973
norm_mix1,knn,X,0.48679829752388404
norm_mix1,knn,XZ,0.42475246313340514
norm_mix1,mice_rf,X,0.5566841989205301
norm_mix1,mice_rf,XZ,0.47203967502049227
norm_mix1,mice_br,X,0.5047007368109726
norm_mix1,mice_br,XZ,0.4527745384623264
norm_mix1,knn,X,0.4928031974545118
norm_mix1,knn,XZ,0.4424657246525452
norm_mix1,mice_rf,X,0.5606135106728914
norm_mix1,mice_rf,XZ,0.5037048313130786
norm_mix1,mice_br,X,0.5382105462239928
norm_mix1,mice_br,XZ,0.4814838065153666
norm_mix1,knn,X,0.5046759178874431
norm_mix1,knn,XZ,0.45277113507334166
norm_mix1,mice_rf,X,0.5319295262979978
norm_mix1,mice_rf,XZ,0.4625232009064377
norm_mix1,mice_br,X,0.5352259783710235
norm_mix1,mice_br,XZ,0.4821677050290045
norm_mix1,knn,X,0.5461622261710277
norm_mix1,knn,XZ,0.4853022975237581
norm_mix1,mice_rf,X,0.5972147050570716
norm_mix1,mice_rf,XZ,0.4902273637284125
norm_mix1,mice_br,X,0.4954794654584447
norm_mix1,mice_br,XZ,0.45344937730791185
norm_mix1,knn,X,0.5091967968316441
norm_mix1,knn,XZ,0.4562994782575633
norm_mix1,mice_rf,X,0.5600875692104546
norm_mix1,mice_rf,XZ,0.48003865223025644
norm_mix1,mice_br,X,0.518834842333714
norm_mix1,mice_br,XZ,0.44762727914351874
norm_mix1,knn,X,0.5203095891758699
norm_mix1,knn,XZ,0.4658756102217662
norm_mix1,mice_rf,X,0.5574345798657956
norm_mix1,mice_rf,XZ,0.480373615677706
norm_mix1,mice_br,X,0.5153420801262767
norm_mix1,mice_br,XZ,0.44887017668530393
norm_mix1,knn,X,0.5013824635222467
norm_mix1,knn,XZ,0.4376423520034721
norm_mix1,mice_rf,X,0.6648617629865804
norm_mix1,mice_rf,XZ,0.5398299227858228
norm_mix1,mice_br,X,0.5494351770752095
norm_mix1,mice_br,XZ,0.4942850321600852
norm_mix1,knn,X,0.5346517719076075
norm_mix1,knn,XZ,0.4879567741862824
norm_mix1,mice_rf,X,0.546991171781385
norm_mix1,mice_rf,XZ,0.5242838070363784
norm_mix1,mice_br,X,0.5042997669488658
norm_mix1,mice_br,XZ,0.48615647137305745
norm_mix1,knn,X,0.511454466120063
norm_mix1,knn,XZ,0.5083061986812277
norm_mix1,mice_rf,X,0.5290920225096437
norm_mix1,mice_rf,XZ,0.4470861768091212
norm_mix1,mice_br,X,0.5167451653005284
norm_mix1,mice_br,XZ,0.4722779429220659
norm_mix1,knn,X,0.48916979825654555
norm_mix1,knn,XZ,0.4205389893264875
norm_mix1,mice_rf,X,0.5145961026648144
norm_mix1,mice_rf,XZ,0.45642447162224103
norm_mix1,mice_br,X,0.5107746316377233
norm_mix1,mice_br,XZ,0.454007327378193
norm_mix1,knn,X,0.510647613304008
norm_mix1,knn,XZ,0.46090432913137
norm_mix1,mice_rf,X,0.5905695301191342
norm_mix1,mice_rf,XZ,0.48198046028044106
norm_mix1,mice_br,X,0.5167708146394007
norm_mix1,mice_br,XZ,0.46693949973268073
norm_mix1,knn,X,0.545985705908002
norm_mix1,knn,XZ,0.49896191333681017
norm_mix1,mice_rf,X,0.5471617430436587
norm_mix1,mice_rf,XZ,0.5093455629082231
norm_mix1,mice_br,X,0.5038621159470953
norm_mix1,mice_br,XZ,0.476414969656701
norm_mix1,knn,X,0.5146447000512809
norm_mix1,knn,XZ,0.48080717492892283
norm_mix1,mice_rf,X,0.5582209581351678
norm_mix1,mice_rf,XZ,0.5148173028604778
norm_mix1,mice_br,X,0.5214761552970999
norm_mix1,mice_br,XZ,0.4823803043108001
norm_mix1,knn,X,0.49466444708526236
norm_mix1,knn,XZ,0.46518228979748466
norm_mix1,mice_rf,X,0.6142218585061029
norm_mix1,mice_rf,XZ,0.5100436471064849
norm_mix1,mice_br,X,0.558409581296412
norm_mix1,mice_br,XZ,0.4804243632525498
norm_mix1,knn,X,0.5521902145252223
norm_mix1,knn,XZ,0.4640528409487232
norm_mix1,mice_rf,X,0.592201398871447
norm_mix1,mice_rf,XZ,0.5042381497248689
norm_mix1,mice_br,X,0.527902723295566
norm_mix1,mice_br,XZ,0.47012064952109806
norm_mix1,knn,X,0.5316705257355551
norm_mix1,knn,XZ,0.48480374397137743
norm_mix1,mice_rf,X,0.568838237701916
norm_mix1,mice_rf,XZ,0.47831703189036856
norm_mix1,mice_br,X,0.48828836732717157
norm_mix1,mice_br,XZ,0.4474885490405401
norm_mix1,knn,X,0.4751836735233012
norm_mix1,knn,XZ,0.44375631391710063
norm_mix1,mice_rf,X,0.5836926999309783
norm_mix1,mice_rf,XZ,0.5226409089019959
norm_mix1,mice_br,X,0.5394763517212597
norm_mix1,mice_br,XZ,0.5136462502132033
norm_mix1,knn,X,0.5328812273526957
norm_mix1,knn,XZ,0.5070384816720124
norm_mix1,mice_rf,X,0.6093278722795777
norm_mix1,mice_rf,XZ,0.48865380209808057
norm_mix1,mice_br,X,0.5289871681607323
norm_mix1,mice_br,XZ,0.4966369096792754
norm_mix1,knn,X,0.5092112255255481
norm_mix1,knn,XZ,0.46880435632448675
