dist,estimator,col,relb_coef
norm,mice_rf,X,-0.3184533367536245
norm,mice_rf,XZ,-0.9176539798038306
norm,mice_br,X,-0.2628344600367795
norm,mice_br,XZ,-1.072375507838463
norm,knn,X,-0.26658298290823396
norm,knn,XZ,-2.7751286516026523
norm,mice_rf,X,-0.5947802202185566
norm,mice_rf,XZ,-1.1901170746812846
norm,mice_br,X,-0.31340969266414476
norm,mice_br,XZ,-0.7635138329430298
norm,knn,X,-0.37869365339254274
norm,knn,XZ,-1.1500454475174313
norm,mice_rf,X,0.0498095000546962
norm,mice_rf,XZ,0.140270842028012
norm,mice_br,X,0.0030433319058577597
norm,mice_br,XZ,-0.03478608268705942
norm,knn,X,0.10249829041750602
norm,knn,XZ,-0.06910033620831796
norm,mice_rf,X,-0.2879596537097055
norm,mice_rf,XZ,-0.3678290938335999
norm,mice_br,X,-0.23691816920192638
norm,mice_br,XZ,-0.39557190532817976
norm,knn,X,-0.11048323012534916
norm,knn,XZ,-0.40627202350764263
norm,mice_rf,X,-0.39969868481699256
norm,mice_rf,XZ,-0.5293994845066098
norm,mice_br,X,-0.3729619147849358
norm,mice_br,XZ,-0.5076599378708977
norm,knn,X,-0.3166259720591593
norm,knn,XZ,-0.6335686909751922
norm,mice_rf,X,-0.42214860366016677
norm,mice_rf,XZ,-0.40613335999600864
norm,mice_br,X,0.1523632279112736
norm,mice_br,XZ,0.5959954129029655
norm,knn,X,0.013069356930574736
norm,knn,XZ,0.2863628826166419
norm,mice_rf,X,-0.07615297928784512
norm,mice_rf,XZ,0.06772171403653846
norm,mice_br,X,0.02527744583350399
norm,mice_br,XZ,0.2753229205635262
norm,knn,X,0.21189542831686772
norm,knn,XZ,0.14110020504636409
norm,mice_rf,X,-0.5298858183759655
norm,mice_rf,XZ,-0.9944313991356529
norm,mice_br,X,-0.2672671056185686
norm,mice_br,XZ,-0.47816396379105214
norm,knn,X,-0.33242946002798096
norm,knn,XZ,-0.6067049824046202
norm,mice_rf,X,-0.03215691019194671
norm,mice_rf,XZ,0.40271757558651705
norm,mice_br,X,0.05614922898893801
norm,mice_br,XZ,0.2381458635194042
norm,knn,X,0.26462416106224124
norm,knn,XZ,0.33012832379627094
norm,mice_rf,X,-0.26699800989293737
norm,mice_rf,XZ,-0.598783499938602
norm,mice_br,X,0.06093476959559993
norm,mice_br,XZ,-0.12980159972457161
norm,knn,X,0.1408049931310355
norm,knn,XZ,-0.262694026441757
norm,mice_rf,X,-0.08052513761213297
norm,mice_rf,XZ,-0.4188768897012341
norm,mice_br,X,-0.34972037567723907
norm,mice_br,XZ,-1.2998850028120175
norm,knn,X,-0.02863889665322085
norm,knn,XZ,-0.879137379121411
norm,mice_rf,X,-0.028324804142150092
norm,mice_rf,XZ,-0.01232019255309857
