dist,estimator,col,relb_coef
norm,mice_br,X,4.6312424573091894e-07
norm,mice_br,X^2,-1.2349236189201888e-07
norm,mice_br,X,2.2949215727763296e-07
norm,mice_br,X^2,-6.080695347243646e-08
norm,mice_br,X,-5.212838473100956e-07
norm,mice_br,X^2,1.3851313118706793e-07
norm,mice_br,X,8.320259549110549e-07
norm,mice_br,X^2,-2.1498959701382603e-07
norm,mice_br,X,1.3043908886345477e-07
norm,mice_br,X^2,-3.319381802757701e-08
norm,mice_br,X,4.3591771303752347e-07
norm,mice_br,X^2,-1.1437735669694861e-07
norm,mice_br,X,1.5479436821230663e-07
norm,mice_br,X^2,-4.154967203628963e-08
norm,mice_br,X,9.684599941994774e-07
norm,mice_br,X^2,-2.522771904711615e-07
norm,mice_br,X,4.6274725451489606e-07
norm,mice_br,X^2,-1.2158948137219738e-07
norm,mice_br,X,-6.809610553215628e-08
norm,mice_br,X^2,1.774463065373764e-08
norm,mice_br,X,-2.210315142470167e-06
norm,mice_br,X^2,5.620898562153083e-07
norm,mice_br,X,-3.223575473221262e-08
norm,mice_br,X^2,8.263049466883402e-09
norm,mice_br,X,-7.926348122300208e-08
norm,mice_br,X^2,2.107589547328814e-08
norm,mice_br,X,-1.2683623342724119e-06
norm,mice_br,X^2,3.289971681752483e-07
norm,mice_br,X,4.940717888146671e-07
norm,mice_br,X^2,-1.295347221708096e-07
norm,mice_br,X,-7.761669840178391e-07
norm,mice_br,X^2,2.0526426181000045e-07
norm,mice_br,X,-2.729914290178203e-07
norm,mice_br,X^2,7.123502276940037e-08
norm,mice_br,X,-7.54362782018352e-07
norm,mice_br,X^2,1.947561145687613e-07
norm,mice_br,X,1.5224566314309083e-06
norm,mice_br,X^2,-3.911423605007516e-07
norm,mice_br,X,3.779404071924124e-07
norm,mice_br,X^2,-9.952985580152775e-08
norm,mice_br,X,7.035287856727004e-07
norm,mice_br,X^2,-1.8483332542285064e-07
norm,mice_br,X,-1.2948584094951675e-06
norm,mice_br,X^2,3.251310030094599e-07
norm,mice_br,X,-2.315455448931311e-06
norm,mice_br,X^2,5.966707128379758e-07
norm,mice_br,X,5.548960930745739e-07
norm,mice_br,X^2,-1.4508594048390233e-07
norm,mice_br,X,-3.297203586827287e-07
norm,mice_br,X^2,8.552950880869057e-08
norm,mice_br,X,-4.522805521212078e-07
norm,mice_br,X^2,1.214655658277053e-07
norm,mice_br,X,-7.365252086000148e-08
norm,mice_br,X^2,1.8840419224730434e-08
norm,mice_br,X,1.6473224384583268e-07
norm,mice_br,X^2,-4.1337614331560226e-08
norm,mice_br,X,-2.7276561809230723e-07
norm,mice_br,X^2,6.994305890017925e-08
norm,mice_br,X,-1.4850501939278543e-09
norm,mice_br,X^2,7.496070431045621e-11
norm,mice_br,X,4.726907403274058e-07
norm,mice_br,X^2,-1.243376317461299e-07
norm,mice_br,X,1.7242263259387082e-06
norm,mice_br,X^2,-4.544547441698297e-07
norm,mice_br,X,2.821073281644722e-07
norm,mice_br,X^2,-7.231246557104498e-08
norm,mice_br,X,-1.111647708329504e-06
norm,mice_br,X^2,2.874172708722253e-07
norm,mice_br,X,3.72177461960277e-07
norm,mice_br,X^2,-9.879157270020753e-08
norm,mice_br,X,-8.126543660225171e-08
norm,mice_br,X^2,2.0628429187041798e-08
norm,mice_br,X,1.6410554783963148e-06
norm,mice_br,X^2,-4.2950098388949735e-07
norm,mice_br,X,9.466502182142697e-08
norm,mice_br,X^2,-2.572248980481364e-08
norm,mice_br,X,9.03069802937747e-07
norm,mice_br,X^2,-2.258720902537095e-07
norm,mice_br,X,1.02636217258478e-06
norm,mice_br,X^2,-2.744969211931904e-07
norm,mice_br,X,-6.658270946813252e-07
norm,mice_br,X^2,1.7991555512075763e-07
norm,mice_br,X,-6.65805989230609e-08
norm,mice_br,X^2,1.6772847111212738e-08
norm,mice_br,X,-1.5777958772833445e-06
norm,mice_br,X^2,4.104071060773159e-07
norm,mice_br,X,-1.690986289437649e-06
norm,mice_br,X^2,4.278175933514202e-07
norm,mice_br,X,-6.268860719416129e-08
