dist,estimator,col,nrmse
norm,mice_rf,X,0.5656590896004028
norm,mice_rf,X^2,0.6599831933469754
norm,mice_br,X,0.6275706750713824
norm,mice_br,X^2,0.6830660677629239
norm,knn,X,0.71040369885745
norm,knn,X^2,0.7528335762048685
norm,mice_rf,X,0.5600712505905838
norm,mice_rf,X^2,0.6492657838017187
norm,mice_br,X,0.6041830219007552
norm,mice_br,X^2,0.6501532693800414
norm,knn,X,0.5699619915873257
norm,knn,X^2,0.61825374250225
norm,mice_rf,X,0.6101888881528261
norm,mice_rf,X^2,0.7054244175570493
norm,mice_br,X,0.643739089337149
norm,mice_br,X^2,0.7067507583101292
norm,knn,X,0.7150997281797817
norm,knn,X^2,0.7587139591402172
norm,mice_rf,X,0.6032612954555159
norm,mice_rf,X^2,0.7062218946706679
norm,mice_br,X,0.65428484354872
norm,mice_br,X^2,0.7171001735510387
norm,knn,X,0.5525653699009152
norm,knn,X^2,0.607617803459987
norm,mice_rf,X,0.5890235464474046
norm,mice_rf,X^2,0.6981591581595977
norm,mice_br,X,0.643875793438825
norm,mice_br,X^2,0.7108159201498064
norm,knn,X,0.5974133221336968
norm,knn,X^2,0.6922392162926166
norm,mice_rf,X,0.5796840268538703
norm,mice_rf,X^2,0.6851214983926012
norm,mice_br,X,0.6155927203476002
norm,mice_br,X^2,0.6828543211165591
norm,knn,X,0.5722271860953632
norm,knn,X^2,0.6273520407727322
norm,mice_rf,X,0.5546452703106466
norm,mice_rf,X^2,0.6395438730658263
norm,mice_br,X,0.6134995512217138
norm,mice_br,X^2,0.6636372941425956
norm,knn,X,0.670563447637232
norm,knn,X^2,0.6969913067133005
norm,mice_rf,X,0.6095021666194287
norm,mice_rf,X^2,0.7161484043424611
norm,mice_br,X,0.6564041391551881
norm,mice_br,X^2,0.7200610161680436
norm,knn,X,0.4946030135489098
norm,knn,X^2,0.5752878347280608
norm,mice_rf,X,0.6280819106267735
norm,mice_rf,X^2,0.7325146226125913
norm,mice_br,X,0.6785039783364897
norm,mice_br,X^2,0.7380019814306874
norm,knn,X,0.6976345583248139
norm,knn,X^2,0.7110555915218545
norm,mice_rf,X,0.6457981603256037
norm,mice_rf,X^2,0.7529568102722097
norm,mice_br,X,0.6921817067932339
norm,mice_br,X^2,0.760812812288932
norm,knn,X,0.6126769608899457
norm,knn,X^2,0.7152142274185784
norm,mice_rf,X,0.5939452836869228
norm,mice_rf,X^2,0.6864789113131714
norm,mice_br,X,0.6434591924176277
norm,mice_br,X^2,0.6925597283486202
norm,knn,X,0.5270921581956696
norm,knn,X^2,0.5761122687723534
norm,mice_rf,X,0.5889143241892606
norm,mice_rf,X^2,0.6887933333132679
norm,mice_br,X,0.6245648394340654
norm,mice_br,X^2,0.687488943065274
norm,knn,X,0.6383517474947538
norm,knn,X^2,0.7047091657224267
norm,mice_rf,X,0.5803864753858979
norm,mice_rf,X^2,0.6755490245252935
norm,mice_br,X,0.6341931993952024
norm,mice_br,X^2,0.6924037713311877
norm,knn,X,0.5732244626178569
norm,knn,X^2,0.6163511386407323
norm,mice_rf,X,0.5486857573896802
norm,mice_rf,X^2,0.6302511773083623
norm,mice_br,X,0.5945571280651682
norm,mice_br,X^2,0.6463898967478486
norm,knn,X,0.5702754747422277
norm,knn,X^2,0.6353118695849757
norm,mice_rf,X,0.5911379065732002
norm,mice_rf,X^2,0.6989003077755617
norm,mice_br,X,0.6303059593160228
norm,mice_br,X^2,0.6933926848252416
norm,knn,X,0.6019777362781862
norm,knn,X^2,0.6837957455383525
norm,mice_rf,X,0.5969629186411984
norm,mice_rf,X^2,0.6990779193152578
norm,mice_br,X,0.6485883499678127
norm,mice_br,X^2,0.7111631223247408
norm,knn,X,0.5706082222280897
norm,knn,X^2,0.6395699890408533
norm,mice_rf,X,0.6184865593476101
norm,mice_rf,X^2,0.7130122740020637
norm,mice_br,X,0.6620744197216198
norm,mice_br,X^2,0.7178663126164253
norm,knn,X,0.6075265770120798
norm,knn,X^2,0.6908235669166861
norm,mice_rf,X,0.6029532902765867
norm,mice_rf,X^2,0.6969783585518747
norm,mice_br,X,0.6468492486753784
norm,mice_br,X^2,0.7002961856509595
norm,knn,X,0.5592059348669052
norm,knn,X^2,0.6264955598820581
norm,mice_rf,X,0.5859819704586717
norm,mice_rf,X^2,0.6905766342170315
norm,mice_br,X,0.6344726342432947
norm,mice_br,X^2,0.7005225078990771
norm,knn,X,0.7551069137236937
norm,knn,X^2,0.7988189501991172
norm,mice_rf,X,0.6160442484155905
norm,mice_rf,X^2,0.7162805606070085
norm,mice_br,X,0.6574140514795562
norm,mice_br,X^2,0.7213169460760868
norm,knn,X,0.8064839258087242
norm,knn,X^2,0.8202856305699306
norm,mice_rf,X,0.5790386875683842
norm,mice_rf,X^2,0.6775708616602995
norm,mice_br,X,0.6347659780303216
norm,mice_br,X^2,0.6874096717173249
norm,knn,X,0.6814074521923649
norm,knn,X^2,0.7324300827884797
norm,mice_rf,X,0.6002340036943882
norm,mice_rf,X^2,0.6935096556337629
norm,mice_br,X,0.6428967354859102
norm,mice_br,X^2,0.703393771720042
norm,knn,X,0.6171030640818009
norm,knn,X^2,0.6820048573372022
norm,mice_rf,X,0.5605857547562131
norm,mice_rf,X^2,0.6525427598111658
norm,mice_br,X,0.6122498637930491
norm,mice_br,X^2,0.6672060470638276
norm,knn,X,0.5748881233597709
norm,knn,X^2,0.6095311633100682
norm,mice_rf,X,0.6040202076746765
norm,mice_rf,X^2,0.7085150932053208
norm,mice_br,X,0.6364053577510153
norm,mice_br,X^2,0.7070493576453402
norm,knn,X,0.745994818716453
norm,knn,X^2,0.7970052790936364
norm,mice_rf,X,0.5760758308392521
norm,mice_rf,X^2,0.6699162625327477
norm,mice_br,X,0.6276292008026344
norm,mice_br,X^2,0.6808456667142152
norm,knn,X,0.47809378235788824
norm,knn,X^2,0.5372121402179079
norm,mice_rf,X,0.5974063969099472
norm,mice_rf,X^2,0.692942270804169
norm,mice_br,X,0.6360237435391201
norm,mice_br,X^2,0.6996712512743294
norm,knn,X,0.6128937672444857
norm,knn,X^2,0.6947532263870236
norm,mice_rf,X,0.596450909392668
norm,mice_rf,X^2,0.6920964300848232
norm,mice_br,X,0.6435938790566589
norm,mice_br,X^2,0.7006007920643785
norm,knn,X,0.7420515206137525
norm,knn,X^2,0.7525307006756075
norm,mice_rf,X,0.5537135030551703
norm,mice_rf,X^2,0.6507335530438328
norm,mice_br,X,0.6090039904348705
norm,mice_br,X^2,0.6714697693019106
norm,knn,X,0.8207138152222522
norm,knn,X^2,0.8413192378934762
norm,mice_rf,X,0.5805382839950176
norm,mice_rf,X^2,0.677057411853578
norm,mice_br,X,0.6333633414561913
norm,mice_br,X^2,0.6880353783403484
norm,knn,X,0.5880617263455427
norm,knn,X^2,0.6664512278799963
norm,mice_rf,X,0.6010191236390955
norm,mice_rf,X^2,0.7018895941621309
norm,mice_br,X,0.6418646206148884
norm,mice_br,X^2,0.7063044243373808
norm,knn,X,0.6157703886046911
norm,knn,X^2,0.691466675247595
norm,mice_rf,X,0.5986377584325137
norm,mice_rf,X^2,0.6967331424752027
norm,mice_br,X,0.6512215898379775
norm,mice_br,X^2,0.7084726534712332
norm,knn,X,0.4902843573840957
norm,knn,X^2,0.5681624610051564
norm,mice_rf,X,0.5878020056380279
norm,mice_rf,X^2,0.6818586499957451
norm,mice_br,X,0.6192757724461238
norm,mice_br,X^2,0.674788452730642
norm,knn,X,0.6677007661484701
norm,knn,X^2,0.734396527995213
norm,mice_rf,X,0.5968672290161057
norm,mice_rf,X^2,0.700570668883962
norm,mice_br,X,0.6595319404928892
norm,mice_br,X^2,0.7227937893776828
norm,knn,X,0.5932575948411524
norm,knn,X^2,0.6679327547346984
norm,mice_rf,X,0.6154259945655471
