"dist","estimator","col","rel_bias"
"norm","missForest","X",-0.0134012331339283
"norm","missForest","XZ",-0.00565660167702409
"norm","rfcont10","X",-0.0233846437876275
"norm","rfcont10","XZ",-0.0308564719154688
"norm","micePMM","X",-0.00318387357890482
"norm","micePMM","XZ",-0.00501943640252656
"norm","missForest","X",-0.0152343587003759
"norm","missForest","XZ",-0.0173795294098329
"norm","rfcont10","X",-0.0298718989926134
"norm","rfcont10","XZ",-0.0463314032477861
"norm","micePMM","X",-0.00142495554405431
"norm","micePMM","XZ",-0.0139584422886804
"norm","missForest","X",-0.0139887409738484
"norm","missForest","XZ",-0.00883592278712408
"norm","rfcont10","X",-0.0265135945241778
"norm","rfcont10","XZ",-0.0360205955678123
"norm","micePMM","X",-0.00375429054091903
"norm","micePMM","XZ",-0.0134413920592598
"norm","missForest","X",-0.0118121667714812
"norm","missForest","XZ",-0.0160128069024672
"norm","rfcont10","X",-0.0258090955968531
"norm","rfcont10","XZ",-0.0434680855229943
"norm","micePMM","X",-0.00149945306507904
"norm","micePMM","XZ",-0.0223652443756471
"norm","missForest","X",-0.00872862845289368
"norm","missForest","XZ",-0.00701249479088939
"norm","rfcont10","X",-0.0170898290101164
"norm","rfcont10","XZ",-0.0285667232573401
"norm","micePMM","X",0.00379386740529819
"norm","micePMM","XZ",-0.00559123499564496
"norm","missForest","X",-0.0109352600248269
"norm","missForest","XZ",-0.0137024871085403
"norm","rfcont10","X",-0.0207629064338825
"norm","rfcont10","XZ",-0.0405257449906508
"norm","micePMM","X",-0.00774408568303475
"norm","micePMM","XZ",-0.0255845289190765
"norm","missForest","X",-0.00971236444563162
"norm","missForest","XZ",-0.00282660917386401
"norm","rfcont10","X",-0.0255728527027584
"norm","rfcont10","XZ",-0.0336295814918796
"norm","micePMM","X",0.000181640206698752
"norm","micePMM","XZ",-0.0105996068156357
"norm","missForest","X",-0.0129128752372049
"norm","missForest","XZ",-0.00999697555174539
"norm","rfcont10","X",-0.0212077093818673
"norm","rfcont10","XZ",-0.0335062986909885
"norm","micePMM","X",-0.00264655926710711
"norm","micePMM","XZ",-0.0101211908002011
"norm","missForest","X",-0.0100814264778761
"norm","missForest","XZ",-0.0149591214692045
"norm","rfcont10","X",-0.0231694398638129
