dist,estimator,col,relb_coef
norm,ice_rf,X,-1.3709113628583922
norm,ice_rf,X^2,-0.5739268452290036
norm,mice_rf,X,-1.1493137389464378
norm,mice_rf,X^2,-0.9234824656218884
norm,knn,X,1.6847563468626874
norm,knn,X^2,0.4673322742872646
norm,ice_rf,X,-1.4771250871241985
norm,ice_rf,X^2,-0.33176056898425343
norm,mice_rf,X,-1.2627661511593595
norm,mice_rf,X^2,-0.887915164535282
norm,knn,X,3.744880657886571
norm,knn,X^2,1.5803432950398255
norm,ice_rf,X,-0.5565436325429977
norm,ice_rf,X^2,-0.3245691304303926
norm,mice_rf,X,-0.9501756879409538
norm,mice_rf,X^2,-0.877324136658578
norm,knn,X,-1.8843101624482923
norm,knn,X^2,-1.0480959286218852
norm,ice_rf,X,0.26803455104416557
norm,ice_rf,X^2,0.011790908595641901
norm,mice_rf,X,-0.8730786158527111
norm,mice_rf,X^2,-0.8190602555768116
norm,knn,X,5.599849248598769
norm,knn,X^2,1.5801994147994847
norm,ice_rf,X,0.6933524964558854
norm,ice_rf,X^2,0.20918695765300713
norm,mice_rf,X,-0.7368180797426789
norm,mice_rf,X^2,-0.7692706766644228
norm,knn,X,-8.469861914055034
norm,knn,X^2,-2.9465067305180193
norm,ice_rf,X,-0.8677839929362332
norm,ice_rf,X^2,-0.12673330453828643
norm,mice_rf,X,-1.870201372939325
norm,mice_rf,X^2,-0.8569815768354535
norm,knn,X,-41.48858115225854
norm,knn,X^2,-2.221644092142751
norm,ice_rf,X,0.5981232171810755
norm,ice_rf,X^2,-26.699586875435788
norm,mice_rf,X,-0.6900882103112987
norm,mice_rf,X^2,-4.6523606977453635
norm,knn,X,-1.34745782064149
norm,knn,X^2,32.33030023919549
norm,ice_rf,X,1.887947855712941
norm,ice_rf,X^2,-0.2110424784504578
norm,mice_rf,X,0.3968516334619653
norm,mice_rf,X^2,-0.9262630448146575
norm,knn,X,20.509869290239276
norm,knn,X^2,-2.2539774623285243
norm,ice_rf,X,3.296340741733345
norm,ice_rf,X^2,1.0721458329808642
norm,mice_rf,X,-0.29274799459135364
norm,mice_rf,X^2,-0.6180224063010773
norm,knn,X,13.295199272885565
norm,knn,X^2,4.17300365390627
norm,ice_rf,X,-2.2697483471687105
norm,ice_rf,X^2,3.2852000775413708
norm,mice_rf,X,-1.1809271091074864
norm,mice_rf,X^2,-0.1704985321591064
norm,knn,X,-5.538801793754794
norm,knn,X^2,6.062012423362241
norm,ice_rf,X,1.4396320328235532
norm,ice_rf,X^2,-1.2727181888095467
norm,mice_rf,X,-0.49281914553367895
norm,mice_rf,X^2,-0.9946118834488508
norm,knn,X,-0.2865730930636461
norm,knn,X^2,0.3234554891564512
norm,ice_rf,X,-1.6062385153934091
norm,ice_rf,X^2,2.699735576431008
norm,mice_rf,X,-1.0472430034412619
norm,mice_rf,X^2,-0.2862445709917777
norm,knn,X,-6.3157156032086945
norm,knn,X^2,10.164468435277344
norm,ice_rf,X,-0.6037725855990784
norm,ice_rf,X^2,-5.007925083658332
norm,mice_rf,X,-0.8870213394833184
norm,mice_rf,X^2,-1.7603871637236161
norm,knn,X,-0.10662354229482746
norm,knn,X^2,-3.175224904802464
norm,ice_rf,X,0.0763996704458621
norm,ice_rf,X^2,0.0457955585188912
norm,mice_rf,X,-0.8262621894867711
norm,mice_rf,X^2,-0.8070819233420898
norm,knn,X,-0.6073544815859196
norm,knn,X^2,-0.22543941342628004
norm,ice_rf,X,-0.8702824056283964
norm,ice_rf,X^2,5.621549493058851
norm,mice_rf,X,-0.8683778319633436
norm,mice_rf,X^2,-0.07313067040980933
norm,knn,X,-1.992666475831686
norm,knn,X^2,13.919302190402584
norm,ice_rf,X,-0.885209455383133
norm,ice_rf,X^2,-3.1280921647815365
norm,mice_rf,X,-0.944256481544572
norm,mice_rf,X^2,-1.3967068249794174
norm,knn,X,3.1099811313966095
norm,knn,X^2,9.788679425516284
norm,ice_rf,X,-0.19080593528350168
norm,ice_rf,X^2,0.16016279280548568
norm,mice_rf,X,-0.7802640381360808
norm,mice_rf,X^2,-0.7868528456867634
norm,knn,X,-2.6549644565678023
norm,knn,X^2,8.064112378151469
norm,ice_rf,X,-0.1109816053740952
norm,ice_rf,X^2,-0.11763967941344507
norm,mice_rf,X,-0.8571196842800212
norm,mice_rf,X^2,-0.8185735065941324
norm,knn,X,4.5277608368532425
norm,knn,X^2,2.048101434321384
norm,ice_rf,X,0.104204766113857
norm,ice_rf,X^2,0.07657534051663899
norm,mice_rf,X,-0.8632870418240964
norm,mice_rf,X^2,-0.8193275924782818
norm,knn,X,1.2596643202551192
norm,knn,X^2,0.7199864642849931
norm,ice_rf,X,-2.504276153739218
norm,ice_rf,X^2,-0.3068533985642745
norm,mice_rf,X,-1.7523271002873197
norm,mice_rf,X^2,-0.892017399640689
norm,knn,X,-5.358170569517741
norm,knn,X^2,-0.05836317712205943
norm,ice_rf,X,2.35990709792413
norm,ice_rf,X^2,-0.9710719451377559
norm,mice_rf,X,-0.2324730021866423
norm,mice_rf,X^2,-0.9772165935719115
norm,knn,X,-7.923912619619944
norm,knn,X^2,4.173602738561397
norm,ice_rf,X,-2.2357565599799316
norm,ice_rf,X^2,1.2029980295071045
norm,mice_rf,X,-1.2041413927136515
norm,mice_rf,X^2,-0.5298326609647813
norm,knn,X,-4.141455290355713
norm,knn,X^2,3.1389827733645563
norm,ice_rf,X,3.4429531048161945
norm,ice_rf,X^2,-0.6550184855564174
norm,mice_rf,X,0.21342442005046594
norm,mice_rf,X^2,-0.9414374429627597
norm,knn,X,10.478342501303123
norm,knn,X^2,-1.42563361986406
norm,ice_rf,X,0.6230532838018837
norm,ice_rf,X^2,0.1126523965309189
norm,mice_rf,X,-0.17299397187657656
norm,mice_rf,X^2,-0.8299610927497437
norm,knn,X,-38.9072853141009
norm,knn,X^2,8.439129711369493
norm,ice_rf,X,0.33009014896755867
norm,ice_rf,X^2,-2.0416220899810713
norm,mice_rf,X,-0.6928656453058586
norm,mice_rf,X^2,-1.1909011797437226
norm,knn,X,0.39013173614795343
norm,knn,X^2,3.8332848805115183
norm,ice_rf,X,1.031431165266598
norm,ice_rf,X^2,0.2769082848992451
norm,mice_rf,X,-0.7113167647139256
norm,mice_rf,X^2,-0.7545933716911831
norm,knn,X,-4.994427708642113
norm,knn,X^2,-0.9085274848102484
norm,ice_rf,X,-1.296648761662624
norm,ice_rf,X^2,-0.4949124185889296
norm,mice_rf,X,-1.1258509478925458
norm,mice_rf,X^2,-0.899196454332163
norm,knn,X,-1.562616667082285
norm,knn,X^2,-0.06734624164870458
norm,ice_rf,X,0.024225766823689633
norm,ice_rf,X^2,0.00018422257182175406
norm,mice_rf,X,-0.7995370761374662
norm,mice_rf,X^2,-0.825475859206636
norm,knn,X,-1.1659977436094173
norm,knn,X^2,-2.433005970355158
norm,ice_rf,X,1.928196318352375
norm,ice_rf,X^2,0.6109517214835144
norm,mice_rf,X,-0.5478720334480379
norm,mice_rf,X^2,-0.7008654992969678
norm,knn,X,4.378753915840823
norm,knn,X^2,1.4478747898480147
norm,ice_rf,X,-1.0375191304368492
norm,ice_rf,X^2,1.4607297897501175
norm,mice_rf,X,-0.9530324458682633
norm,mice_rf,X^2,-0.4879758651109137
norm,knn,X,-5.674455946045533
norm,knn,X^2,7.115565112191556
norm,ice_rf,X,-1.8365953035229425
norm,ice_rf,X^2,0.7180526185888554
norm,mice_rf,X,-1.0841556640365264
norm,mice_rf,X^2,-0.6372631988671654
norm,knn,X,16.36074864367604
norm,knn,X^2,-6.294201163816342
norm,ice_rf,X,0.15415890138932387
norm,ice_rf,X^2,0.5564366481630355
norm,mice_rf,X,-0.735127588019586
norm,mice_rf,X^2,-0.6528751112522994
norm,knn,X,2.3059978945984736
norm,knn,X^2,11.254255472821889
norm,ice_rf,X,0.11837955970941282
norm,ice_rf,X^2,-0.1961058954596728
norm,mice_rf,X,-0.7174601144739503
norm,mice_rf,X^2,-0.8345821399389546
norm,knn,X,-2.152708054371206
norm,knn,X^2,2.3360198778039454
norm,ice_rf,X,7.912030085413439
norm,ice_rf,X^2,-0.391397684070846
norm,mice_rf,X,2.0638563609666596
norm,mice_rf,X^2,-0.8974652579551194
norm,knn,X,42.71986225228202
norm,knn,X^2,-1.1791841817222843
norm,ice_rf,X,3.40342796106537
norm,ice_rf,X^2,-0.7524899478959214
norm,mice_rf,X,0.005324842061536751
norm,mice_rf,X^2,-0.9366270577862129
norm,knn,X,30.582843420296868
norm,knn,X^2,-6.218184675509928
norm,ice_rf,X,-1.4554260583931022
norm,ice_rf,X^2,-0.13935792154675966
norm,mice_rf,X,-1.6142542632323593
norm,mice_rf,X^2,-0.8557742921462209
norm,knn,X,41.97890399181988
norm,knn,X^2,5.24500236474659
norm,ice_rf,X,-1.3529570202665937
norm,ice_rf,X^2,0.18205084412213213
norm,mice_rf,X,-0.6421244186704554
norm,mice_rf,X^2,-0.7949204770816538
norm,knn,X,-14.757150157218303
norm,knn,X^2,2.9009414150531034
norm,ice_rf,X,0.053981198584244376
norm,ice_rf,X^2,0.026809786705089163
norm,mice_rf,X,-0.7464234651228006
norm,mice_rf,X^2,-0.7916227898569316
norm,knn,X,0.3491919969765681
norm,knn,X^2,0.3006977699964034
norm,ice_rf,X,-0.29181935580717727
norm,ice_rf,X^2,0.04601380332296954
norm,mice_rf,X,-1.3697415905547492
norm,mice_rf,X^2,-0.8501985092773988
norm,knn,X,2.9485343932448176
norm,knn,X^2,0.4745889675843814
norm,ice_rf,X,4.944973695264575
norm,ice_rf,X^2,-0.3235593551230385
norm,mice_rf,X,1.2313164890099306
norm,mice_rf,X^2,-0.9218975458603108
norm,knn,X,-40.481554716983204
norm,knn,X^2,3.681875522671828
norm,ice_rf,X,0.4844846438294418
norm,ice_rf,X^2,0.011729626167468973
norm,mice_rf,X,1.197352654236729
norm,mice_rf,X^2,-0.821341393918921
norm,knn,X,4.645223213727249
norm,knn,X^2,0.6099863684244743
norm,ice_rf,X,-2.2002731715882353
norm,ice_rf,X^2,-0.18023820284008266
norm,mice_rf,X,-1.9381042282536871
norm,mice_rf,X^2,-0.8646192770748147
norm,knn,X,1.298172804451996
