dist,estimator,col,nrmse
norm,mice_rf,X,0.017969548233132446
norm,mice_rf,X^2,0.02899976474064372
norm,mice_br,X,2.5983538380889906
norm,mice_br,X^2,0.6409702329817706
norm,knn,X,0.027599448086594015
norm,knn,X^2,0.04261515455526518
norm,mice_rf,X,0.02156718949727507
norm,mice_rf,X^2,0.03891108646044796
norm,mice_br,X,2.747667015698868
norm,mice_br,X^2,0.6977398874922832
norm,knn,X,0.026698674823468584
norm,knn,X^2,0.04006625937652694
norm,mice_rf,X,0.03742973041018032
norm,mice_rf,X^2,0.05863734724505802
norm,mice_br,X,2.770190018779569
norm,mice_br,X^2,0.6727784480027014
norm,knn,X,0.04447404046376049
norm,knn,X^2,0.06957190880665196
norm,mice_rf,X,0.017085514717549526
norm,mice_rf,X^2,0.02650000932946048
norm,mice_br,X,2.648256138578789
norm,mice_br,X^2,0.6657053750560872
norm,knn,X,0.023225721803304275
norm,knn,X^2,0.03532485211537758
norm,mice_rf,X,0.046628500874798626
norm,mice_rf,X^2,0.054385099604939535
norm,mice_br,X,2.612546532679821
norm,mice_br,X^2,0.6459995086619758
norm,knn,X,0.049644287632485594
norm,knn,X^2,0.06923540967604098
norm,mice_rf,X,0.046936869812839135
norm,mice_rf,X^2,0.06623433642576815
norm,mice_br,X,3.036767923071373
norm,mice_br,X^2,0.7188927996159632
norm,knn,X,0.06039902408046927
norm,knn,X^2,0.09087966501969938
norm,mice_rf,X,0.05557057007403781
norm,mice_rf,X^2,0.08912176833564836
norm,mice_br,X,2.9402823806865377
norm,mice_br,X^2,0.7168925479004322
norm,knn,X,0.06337485003923427
norm,knn,X^2,0.09917340854219212
norm,mice_rf,X,0.09922033550683618
norm,mice_rf,X^2,0.15186955094859902
norm,mice_br,X,3.0146430287558017
norm,mice_br,X^2,0.7504463142931109
norm,knn,X,0.10694201375920727
norm,knn,X^2,0.16354254478856592
norm,mice_rf,X,0.06732088718948052
norm,mice_rf,X^2,0.08558587216338102
