dist,estimator,col,nrmse
norm,mice_br,X,6.105541629681899
norm,mice_br,XZ,0.6709716052354394
norm,mice_br,X,6.103494215045253
norm,mice_br,XZ,0.6832356842832774
norm,mice_br,X,7.034598470991814
norm,mice_br,XZ,0.7435299458221473
norm,mice_br,X,5.932394369276212
norm,mice_br,XZ,0.7016425101459546
norm,mice_br,X,5.94617610566357
norm,mice_br,XZ,0.6975814202902919
norm,mice_br,X,5.934801891663888
norm,mice_br,XZ,0.6623633631936927
norm,mice_br,X,5.87913722915652
norm,mice_br,XZ,0.6322680935991192
norm,mice_br,X,7.020025625981545
norm,mice_br,XZ,0.7365282992673534
norm,mice_br,X,6.278041087501732
norm,mice_br,XZ,0.6623083411222761
norm,mice_br,X,6.269521527596008
norm,mice_br,XZ,0.6764596073549385
norm,mice_br,X,5.902206758855658
norm,mice_br,XZ,0.6947574104296452
norm,mice_br,X,5.734227548436708
norm,mice_br,XZ,0.6608958336018892
norm,mice_br,X,6.095939704961805
norm,mice_br,XZ,0.6485398335080045
norm,mice_br,X,6.213580570938514
norm,mice_br,XZ,0.642894542552052
norm,mice_br,X,6.551590171099092
norm,mice_br,XZ,0.6951734990760633
norm,mice_br,X,7.623037313839946
norm,mice_br,XZ,0.7661329437322095
norm,mice_br,X,5.8618710224169535
norm,mice_br,XZ,0.6390768517304443
norm,mice_br,X,5.648606031253236
norm,mice_br,XZ,0.6629811339323572
norm,mice_br,X,7.027030003902063
norm,mice_br,XZ,0.6795469949711062
norm,mice_br,X,5.669164966631294
norm,mice_br,XZ,0.6172109219986639
norm,mice_br,X,6.175063248400206
norm,mice_br,XZ,0.665828603840275
norm,mice_br,X,5.981898144387266
norm,mice_br,XZ,0.679762778907119
norm,mice_br,X,5.730195623765134
norm,mice_br,XZ,0.6466404642379803
norm,mice_br,X,6.7724303691041285
norm,mice_br,XZ,0.7063369623156824
norm,mice_br,X,6.0737792041330065
norm,mice_br,XZ,0.6835856319482019
norm,mice_br,X,6.6183344100577965
norm,mice_br,XZ,0.7314222500012764
norm,mice_br,X,5.816680562360581
norm,mice_br,XZ,0.6167859581460858
norm,mice_br,X,5.965342970802065
norm,mice_br,XZ,0.663204605286599
norm,mice_br,X,5.486497438674915
norm,mice_br,XZ,0.624197277476178
norm,mice_br,X,6.356395501937887
norm,mice_br,XZ,0.6805367011827014
norm,mice_br,X,5.8511778315311505
norm,mice_br,XZ,0.6180854290959823
norm,mice_br,X,5.780084736448296
norm,mice_br,XZ,0.6908798312136957
norm,mice_br,X,7.191236758458017
norm,mice_br,XZ,0.7296307104917527
norm,mice_br,X,6.11641683506079
norm,mice_br,XZ,0.7121192156966096
norm,mice_br,X,5.495519134001088
norm,mice_br,XZ,0.5976979985821803
norm,mice_br,X,6.198434386416518
norm,mice_br,XZ,0.670302952843907
norm,mice_br,X,6.6949894827934155
norm,mice_br,XZ,0.7100536494954626
norm,mice_br,X,5.710861166146302
norm,mice_br,XZ,0.6045371838452959
norm,mice_br,X,7.250963044959924
norm,mice_br,XZ,0.7697009454778637
norm,mice_br,X,5.953369304710378
norm,mice_br,XZ,0.6474854587071189
norm,mice_br,X,6.974241771773448
norm,mice_br,XZ,0.7129320242252009
norm,mice_br,X,6.592043987935163
norm,mice_br,XZ,0.6975958450586248
norm,mice_br,X,6.253903219835164
norm,mice_br,XZ,0.654725833798118
norm,mice_br,X,6.381610613426888
norm,mice_br,XZ,0.7296050847414997
norm,mice_br,X,5.1625650616573155
norm,mice_br,XZ,0.577332088994304
norm,mice_br,X,6.230913411140435
norm,mice_br,XZ,0.7046106196819284
norm,mice_br,X,6.349430381151863
norm,mice_br,XZ,0.6840180301483706
norm,mice_br,X,6.434399761170904
norm,mice_br,XZ,0.723580950711193
norm,mice_br,X,5.870492873508858
norm,mice_br,XZ,0.6673038852103271
norm,mice_br,X,5.932634345740167
norm,mice_br,XZ,0.6537361711232976
norm,mice_br,X,6.291365201686242
norm,mice_br,XZ,0.7070165640084799
norm,mice_br,X,5.541477137730561
norm,mice_br,XZ,0.6854242540112173
norm,mice_br,X,6.983422881319207
norm,mice_br,XZ,0.7441947545199933
norm,mice_br,X,5.891181857428054
norm,mice_br,XZ,0.6443964940899803
norm,mice_br,X,6.303573356698938
norm,mice_br,XZ,0.7009053865619358
norm,mice_br,X,6.382718847632029
norm,mice_br,XZ,0.6951813935247718
norm,mice_br,X,6.4630377603099936
norm,mice_br,XZ,0.6846229335734327
norm,mice_br,X,6.355817365043638
norm,mice_br,XZ,0.6864654882889314
norm,mice_br,X,5.96950941753495
norm,mice_br,XZ,0.6340267056293052
norm,mice_br,X,6.683418740901124
norm,mice_br,XZ,0.7166791924958339
norm,mice_br,X,6.760866553324398
norm,mice_br,XZ,0.6987220965823965
norm,mice_br,X,6.144654063162437
norm,mice_br,XZ,0.6522460513056654
norm,mice_br,X,6.7253504140359786
norm,mice_br,XZ,0.733378098308209
norm,mice_br,X,6.157733763356011
norm,mice_br,XZ,0.706851460819428
norm,mice_br,X,5.814831154093468
norm,mice_br,XZ,0.6408118187913338
norm,mice_br,X,6.308768857581177
norm,mice_br,XZ,0.7409862886299841
norm,mice_br,X,6.0895031867661755
norm,mice_br,XZ,0.6551299122141102
norm,mice_br,X,6.0640423517814765
norm,mice_br,XZ,0.6690891806919418
norm,mice_br,X,6.131064480772837
norm,mice_br,XZ,0.6391738950280952
norm,mice_br,X,6.981327236735337
norm,mice_br,XZ,0.7503293528969482
norm,mice_br,X,6.582455609701652
norm,mice_br,XZ,0.710288884297363
norm,mice_br,X,6.255061911754171
norm,mice_br,XZ,0.6596478400361594
norm,mice_br,X,6.194902372723459
norm,mice_br,XZ,0.7488720291488321
norm,mice_br,X,5.77733258575055
norm,mice_br,XZ,0.6661132500030608
norm,mice_br,X,5.6035020137921725
norm,mice_br,XZ,0.6504420327190453
norm,mice_br,X,6.225351945952964
norm,mice_br,XZ,0.6431751697743542
norm,mice_br,X,6.329593955579143
norm,mice_br,XZ,0.7077439251948645
norm,mice_br,X,4.969916440495327
norm,mice_br,XZ,0.6315920583895077
norm,mice_br,X,6.65784420577784
norm,mice_br,XZ,0.7273961986653796
norm,mice_br,X,7.264874550017614
norm,mice_br,XZ,0.7706251324536348
norm,mice_br,X,7.194382220218968
norm,mice_br,XZ,0.7651818374105309
norm,mice_br,X,6.551172546680061
norm,mice_br,XZ,0.6744649204043563
norm,mice_br,X,5.737257813475057
norm,mice_br,XZ,0.6604570682208845
norm,mice_br,X,5.967274663662597
norm,mice_br,XZ,0.6530503875552145
norm,mice_br,X,6.46416347351806
norm,mice_br,XZ,0.7167479480383459
norm,mice_br,X,6.239977254865757
norm,mice_br,XZ,0.6575481757736081
norm,mice_br,X,6.515639114152456
norm,mice_br,XZ,0.7021038596612451
norm,mice_br,X,6.268333726006185
norm,mice_br,XZ,0.7158477378922182
norm,mice_br,X,6.601535650085995
norm,mice_br,XZ,0.7115355878758929
norm,mice_br,X,6.4644481164709875
norm,mice_br,XZ,0.7128965160928707
norm,mice_br,X,5.0427801670189005
norm,mice_br,XZ,0.5511334034231062
norm,mice_br,X,5.706967176627265
norm,mice_br,XZ,0.6262481671255931
norm,mice_br,X,5.9308584807040186
norm,mice_br,XZ,0.6468916027642598
norm,mice_br,X,6.175372316271676
norm,mice_br,XZ,0.6522457422038268
norm,mice_br,X,6.281782537701649
norm,mice_br,XZ,0.6745783686881889
norm,mice_br,X,5.87909877664094
norm,mice_br,XZ,0.6794341441301601
norm,mice_br,X,6.601659446202318
norm,mice_br,XZ,0.763101911725948
norm,mice_br,X,6.317048168636719
norm,mice_br,XZ,0.722274668897384
norm,mice_br,X,5.7745222087658785
