"dist","estimator","col","rel_bias"
"norm","missForest","X",-0.07469298702297
"norm","missForest","XZ",-0.112161787023107
"norm","rfcont10","X",-0.0515376671592066
"norm","rfcont10","XZ",-0.0863709195390188
"norm","micePMM","X",-0.0737813301989555
"norm","micePMM","XZ",-0.0914707890193998
"norm","missForest","X",-0.0726915298387442
"norm","missForest","XZ",-0.108310914001522
"norm","rfcont10","X",-0.0461622597339845
"norm","rfcont10","XZ",-0.0796069807362078
"norm","micePMM","X",-0.0702098101795574
"norm","micePMM","XZ",-0.0890530972594786
"norm","missForest","X",-0.0760489067127067
"norm","missForest","XZ",-0.11118560221125
"norm","rfcont10","X",-0.0480546817667156
"norm","rfcont10","XZ",-0.0833608705554651
"norm","micePMM","X",-0.0578594724467131
"norm","micePMM","XZ",-0.0704862175760698
"norm","missForest","X",-0.0713966116441248
"norm","missForest","XZ",-0.110812855935142
"norm","rfcont10","X",-0.0482694626782791
"norm","rfcont10","XZ",-0.0797175330755423
"norm","micePMM","X",-0.0685724839264172
"norm","micePMM","XZ",-0.0791521269818284
"norm","missForest","X",-0.0783912350643697
"norm","missForest","XZ",-0.116209351030273
"norm","rfcont10","X",-0.0558682015441093
"norm","rfcont10","XZ",-0.0991673360529867
"norm","micePMM","X",-0.070591468253601
"norm","micePMM","XZ",-0.0833479187646808
"norm","missForest","X",-0.0709784953558311
"norm","missForest","XZ",-0.107758014714312
"norm","rfcont10","X",-0.0466691101937433
"norm","rfcont10","XZ",-0.070785196901068
"norm","micePMM","X",-0.0632756103537406
"norm","micePMM","XZ",-0.077850312003899
"norm","missForest","X",-0.0813573927301154
"norm","missForest","XZ",-0.12155473216595
"norm","rfcont10","X",-0.052668863994389
"norm","rfcont10","XZ",-0.0919891260560579
"norm","micePMM","X",-0.0719432393434868
"norm","micePMM","XZ",-0.0808869387348409
"norm","missForest","X",-0.0701709034672504
"norm","missForest","XZ",-0.101877443870169
"norm","rfcont10","X",-0.0491961352866129
"norm","rfcont10","XZ",-0.0853332589529615
"norm","micePMM","X",-0.0721902186420159
"norm","micePMM","XZ",-0.0830652228270244
"norm","missForest","X",-0.0572527182730617
"norm","missForest","XZ",-0.0808169910070942
"norm","rfcont10","X",-0.048741558753278
"norm","rfcont10","XZ",-0.0773618402102803
"norm","micePMM","X",-0.0710645432560039
"norm","micePMM","XZ",-0.0803391173113859
"norm","missForest","X",-0.0756426826407729
"norm","missForest","XZ",-0.110058519029905
"norm","rfcont10","X",-0.0480989904471503
"norm","rfcont10","XZ",-0.095373711197134
"norm","micePMM","X",-0.0710522009083814
"norm","micePMM","XZ",-0.0766156338925573
"norm","missForest","X",-0.0551657949139579
"norm","missForest","XZ",-0.0785194147782036
"norm","rfcont10","X",-0.0372569884756435
"norm","rfcont10","XZ",-0.0658856001412534
"norm","micePMM","X",-0.0568832252693805
"norm","micePMM","XZ",-0.0617794513666229
"norm","missForest","X",-0.0876861323849664
"norm","missForest","XZ",-0.130847995388894
"norm","rfcont10","X",-0.0613758109171219
"norm","rfcont10","XZ",-0.113682995462785
"norm","micePMM","X",-0.0713139236074147
"norm","micePMM","XZ",-0.0858514961555613
"norm","missForest","X",-0.0625067551359262
"norm","missForest","XZ",-0.0926620182211255
"norm","rfcont10","X",-0.0433623490054345
"norm","rfcont10","XZ",-0.0728445093159273
"norm","micePMM","X",-0.0682782724585866
"norm","micePMM","XZ",-0.0787729596889505
"norm","missForest","X",-0.0704057730709394
"norm","missForest","XZ",-0.0953096577976952
"norm","rfcont10","X",-0.0504627596140388
"norm","rfcont10","XZ",-0.0763436495550661
"norm","micePMM","X",-0.0672494671798329
"norm","micePMM","XZ",-0.0769585417612686
"norm","missForest","X",-0.0651498229946451
"norm","missForest","XZ",-0.101630798708213
"norm","rfcont10","X",-0.037760029418805
"norm","rfcont10","XZ",-0.0689428932821341
"norm","micePMM","X",-0.0467502672675133
"norm","micePMM","XZ",-0.0545111882538312
"norm","missForest","X",-0.0476224608871617
"norm","missForest","XZ",-0.0665494172493598
"norm","rfcont10","X",-0.0441226241217747
"norm","rfcont10","XZ",-0.0673985989956649
"norm","micePMM","X",-0.0615092135979931
"norm","micePMM","XZ",-0.0682338140438677
"norm","missForest","X",-0.0694401138028261
"norm","missForest","XZ",-0.106517233486701
"norm","rfcont10","X",-0.0562996894848019
"norm","rfcont10","XZ",-0.0910972939793337
"norm","micePMM","X",-0.0671661183541277
"norm","micePMM","XZ",-0.0800206673506546
"norm","missForest","X",-0.0654224238474335
"norm","missForest","XZ",-0.100485039670259
"norm","rfcont10","X",-0.0473286222019405
"norm","rfcont10","XZ",-0.0730596553676023
"norm","micePMM","X",-0.0631841437280901
"norm","micePMM","XZ",-0.0735883268090145
"norm","missForest","X",-0.0752108492351835
"norm","missForest","XZ",-0.105713040345136
"norm","rfcont10","X",-0.0543870744754906
"norm","rfcont10","XZ",-0.0828286064170409
"norm","micePMM","X",-0.0704704676825205
"norm","micePMM","XZ",-0.0828910666211471
"norm","missForest","X",-0.0670778311454258
"norm","missForest","XZ",-0.098245877585139
"norm","rfcont10","X",-0.0494027395885424
"norm","rfcont10","XZ",-0.0835542429037344
"norm","micePMM","X",-0.076865180558376
"norm","micePMM","XZ",-0.0893858281267567
"norm","missForest","X",-0.067973254653206
"norm","missForest","XZ",-0.0991024855756786
"norm","rfcont10","X",-0.0438421584874348
"norm","rfcont10","XZ",-0.0688040436649867
"norm","micePMM","X",-0.0551766280541794
"norm","micePMM","XZ",-0.0638959585657872
"norm","missForest","X",-0.0895930804601437
