dist,estimator,col,relb_coef
norm,mice_rf,X,-0.07374029110410973
norm,mice_rf,X^2,0.05700885796049405
norm,mice_br,X,5.672017104885194e-07
norm,mice_br,X^2,-1.5546448772774086e-07
norm,knn,X,-1.284197544061528
norm,knn,X^2,0.38075542659946526
norm,mice_rf,X,-1.4049826586438343
norm,mice_rf,X^2,0.4163746037969533
norm,mice_br,X,3.603480462910368e-07
norm,mice_br,X^2,-9.904654718617687e-08
norm,knn,X,-1.5990791008246203
norm,knn,X^2,0.472158834402151
norm,mice_rf,X,-0.623314629150605
norm,mice_rf,X^2,0.2276420117790808
norm,mice_br,X,7.146570166760569e-07
norm,mice_br,X^2,-2.0222935215308255e-07
norm,knn,X,-1.5155683868134966
norm,knn,X^2,0.4762681233405196
norm,mice_rf,X,0.4000866317284379
norm,mice_rf,X^2,-0.08166338130957136
norm,mice_br,X,3.388931790748696e-07
norm,mice_br,X^2,-9.13185218553992e-08
norm,knn,X,-1.5418158268363613
norm,knn,X^2,0.4683328950218761
norm,mice_rf,X,-1.8752512634421357
norm,mice_rf,X^2,0.5909453510000202
norm,mice_br,X,-8.368293824556634e-08
norm,mice_br,X^2,2.0950031931476996e-08
norm,knn,X,-2.4734430057710566
norm,knn,X^2,0.7646659756025019
norm,mice_rf,X,0.1742955045559404
norm,mice_rf,X^2,0.029057731697847557
norm,mice_br,X,3.700039716836304e-07
norm,mice_br,X^2,-1.0301738062601383e-07
norm,knn,X,-1.7156465305825555
norm,knn,X^2,0.5442238605302976
norm,mice_rf,X,-0.5293639705262384
norm,mice_rf,X^2,0.1563531911619295
norm,mice_br,X,-9.056827079412277e-07
norm,mice_br,X^2,2.4137371823496073e-07
norm,knn,X,-1.1774218302567376
norm,knn,X^2,0.34815775985257463
norm,mice_rf,X,-0.813720880567164
norm,mice_rf,X^2,0.2425599804160216
norm,mice_br,X,3.5362220951462755e-07
norm,mice_br,X^2,-9.526513577995367e-08
norm,knn,X,-1.3090845065296206
norm,knn,X^2,0.38546363044753457
norm,mice_rf,X,-0.2172325710905662
norm,mice_rf,X^2,0.09305414351112988
norm,mice_br,X,1.6650624896641354e-06
norm,mice_br,X^2,-4.559342465793039e-07
norm,knn,X,-1.0224423697169502
norm,knn,X^2,0.30885623085756986
norm,mice_rf,X,-1.5595764949871844
norm,mice_rf,X^2,0.49785172632953933
norm,mice_br,X,1.1373045305518303e-07
norm,mice_br,X^2,-3.2979047492887055e-08
norm,knn,X,-2.3529902698363774
norm,knn,X^2,0.7250903163532433
norm,mice_rf,X,-0.1983466779348204
norm,mice_rf,X^2,0.07878183091542713
norm,mice_br,X,-8.385748709871516e-07
norm,mice_br,X^2,2.2846784586416683e-07
norm,knn,X,-0.9588036129102164
norm,knn,X^2,0.29638317675193
norm,mice_rf,X,-0.591218656506091
norm,mice_rf,X^2,0.19704770366182922
norm,mice_br,X,4.986261270545382e-07
norm,mice_br,X^2,-1.3971592438544146e-07
norm,knn,X,-0.970874943337987
norm,knn,X^2,0.30345124315244965
norm,mice_rf,X,0.07163963054863486
norm,mice_rf,X^2,-0.00866306093096834
norm,mice_br,X,-1.3004634176194723e-06
norm,mice_br,X^2,3.4579427232728153e-07
norm,knn,X,-0.9218632413260306
norm,knn,X^2,0.27495441955941013
norm,mice_rf,X,0.6208218657681892
norm,mice_rf,X^2,-0.11533708907402715
norm,mice_br,X,6.027734886782131e-07
norm,mice_br,X^2,-1.61292635803001e-07
norm,knn,X,-1.3197281915042178
norm,knn,X^2,0.4265300655001428
norm,mice_rf,X,0.07348590284231392
norm,mice_rf,X^2,0.028510092797340247
norm,mice_br,X,2.2138755013667607e-06
norm,mice_br,X^2,-6.300603174747001e-07
norm,knn,X,-1.0155831046836485
norm,knn,X^2,0.3279945552653431
norm,mice_rf,X,-0.32472850874105885
norm,mice_rf,X^2,0.11225135739112312
norm,mice_br,X,1.5249856664123468e-06
norm,mice_br,X^2,-4.1480157209061767e-07
norm,knn,X,-1.2843207499962268
norm,knn,X^2,0.37761370552295415
norm,mice_rf,X,-1.3232150461049546
norm,mice_rf,X^2,0.40732563416543544
norm,mice_br,X,1.6259465052126351e-06
norm,mice_br,X^2,-4.429250780590981e-07
norm,knn,X,-1.734316232164384
norm,knn,X^2,0.5292026504259767
norm,mice_rf,X,-0.28151602340567244
norm,mice_rf,X^2,0.1390341006536233
norm,mice_br,X,1.0360932787278843e-06
norm,mice_br,X^2,-2.8696690168583666e-07
norm,knn,X,-1.6805899172965768
norm,knn,X^2,0.5192420981474221
norm,mice_rf,X,-0.35686189212773095
norm,mice_rf,X^2,0.12454110565718007
norm,mice_br,X,-2.1241878034317106e-08
norm,mice_br,X^2,4.769724837316855e-09
norm,knn,X,-0.9806581085682242
norm,knn,X^2,0.29737664003486486
norm,mice_rf,X,-0.7647384763428567
norm,mice_rf,X^2,0.23251327526898277
norm,mice_br,X,9.51682994632109e-08
norm,mice_br,X^2,-2.6480302506293145e-08
norm,knn,X,-0.9799020199690296
norm,knn,X^2,0.29436097115826043
norm,mice_rf,X,-0.6293994294801352
norm,mice_rf,X^2,0.18139371016638142
norm,mice_br,X,-1.061509967259508e-06
norm,mice_br,X^2,2.714233475753506e-07
norm,knn,X,-0.7252124783543921
norm,knn,X^2,0.2063161923127515
norm,mice_rf,X,-0.7662178327911349
norm,mice_rf,X^2,0.2579213691617023
norm,mice_br,X,3.029373298435452e-06
norm,mice_br,X^2,-8.080185384118348e-07
norm,knn,X,-1.8678652152927924
norm,knn,X^2,0.5591151655871217
norm,mice_rf,X,-0.4464323056453629
norm,mice_rf,X^2,0.14796578277954542
norm,mice_br,X,1.1606439513922576e-06
norm,mice_br,X^2,-3.1007007539329855e-07
norm,knn,X,-1.0989064233651233
norm,knn,X^2,0.31949405736831826
norm,mice_rf,X,-0.28699058016034484
norm,mice_rf,X^2,0.14840266732713428
norm,mice_br,X,8.7934739023688e-07
norm,mice_br,X^2,-2.396243197200212e-07
norm,knn,X,-1.9748418077767096
norm,knn,X^2,0.6045047784677041
norm,mice_rf,X,-1.5084813748539179
norm,mice_rf,X^2,0.4672873007927771
norm,mice_br,X,1.962551460454875e-06
norm,mice_br,X^2,-5.374982585681921e-07
norm,knn,X,-2.0566054032261367
norm,knn,X^2,0.613394942320036
norm,mice_rf,X,-0.2467821389454818
norm,mice_rf,X^2,0.09235529080130155
norm,mice_br,X,2.0213088125498197e-07
norm,mice_br,X^2,-5.49326913956704e-08
norm,knn,X,-0.9636727780526844
norm,knn,X^2,0.29054413624358416
norm,mice_rf,X,-0.2820271932560992
norm,mice_rf,X^2,0.1001739640461039
norm,mice_br,X,-1.143532860847782e-06
norm,mice_br,X^2,3.0045895615948837e-07
norm,knn,X,-1.087499332359998
norm,knn,X^2,0.33128069036988905
norm,mice_rf,X,0.15604492906760206
norm,mice_rf,X^2,-0.02064227618049454
norm,mice_br,X,1.0792716145235885e-06
norm,mice_br,X^2,-2.8414065600390636e-07
norm,knn,X,-0.5716403673931254
norm,knn,X^2,0.16890031063491143
norm,mice_rf,X,-0.6017854793991521
norm,mice_rf,X^2,0.19518213969202064
norm,mice_br,X,1.0119909013006625e-06
norm,mice_br,X^2,-2.662811626752413e-07
norm,knn,X,-1.435130786470462
norm,knn,X^2,0.4151361195581918
norm,mice_rf,X,-1.3538396148121858
norm,mice_rf,X^2,0.41947470602247217
norm,mice_br,X,-4.009643936875299e-07
norm,mice_br,X^2,1.0988270959799718e-07
norm,knn,X,-1.6586352556186534
norm,knn,X^2,0.5107025579055161
norm,mice_rf,X,-1.2446909842175056
norm,mice_rf,X^2,0.40186173946585013
norm,mice_br,X,-1.3898535655698726e-07
norm,mice_br,X^2,3.573122975275559e-08
norm,knn,X,-1.789614579836283
norm,knn,X^2,0.5426103889590735
norm,mice_rf,X,-0.9407458730177319
norm,mice_rf,X^2,0.2787506108349406
norm,mice_br,X,-8.219141631737862e-07
norm,mice_br,X^2,2.2338742255989546e-07
norm,knn,X,-1.6422005410689968
norm,knn,X^2,0.49457681160148736
norm,mice_rf,X,-1.5126711642562345
norm,mice_rf,X^2,0.4488001774036615
norm,mice_br,X,9.57234769671797e-07
norm,mice_br,X^2,-2.584541848316143e-07
norm,knn,X,-1.8772379038361653
norm,knn,X^2,0.5489060371813885
norm,mice_rf,X,-0.3238687446163195
norm,mice_rf,X^2,0.11291463202479811
norm,mice_br,X,-1.3714856472724013e-07
norm,mice_br,X^2,3.7143458531119255e-08
norm,knn,X,-1.173588377765834
norm,knn,X^2,0.36155765764779113
norm,mice_rf,X,-0.7685603716973233
norm,mice_rf,X^2,0.24914958164809708
norm,mice_br,X,2.745417089222708e-07
norm,mice_br,X^2,-7.513302890949092e-08
norm,knn,X,-1.056266855716801
norm,knn,X^2,0.3338988844908326
norm,mice_rf,X,-0.9986111803315751
norm,mice_rf,X^2,0.34229645580028745
norm,mice_br,X,1.6067984707213135e-06
norm,mice_br,X^2,-4.512666224032452e-07
norm,knn,X,-2.4176284357983615
norm,knn,X^2,0.74909292526571
norm,mice_rf,X,-0.13529890871487313
norm,mice_rf,X^2,0.08167220544310132
norm,mice_br,X,8.822055621582343e-07
norm,mice_br,X^2,-2.427224130574499e-07
norm,knn,X,-1.7198366795446463
norm,knn,X^2,0.5212349345755691
norm,mice_rf,X,-0.06854738591093765
norm,mice_rf,X^2,0.03275782823175928
norm,mice_br,X,-7.677747243528589e-07
norm,mice_br,X^2,2.0373606379742144e-07
norm,knn,X,-1.2479204731299238
norm,knn,X^2,0.3719354697974468
norm,mice_rf,X,-0.281539529095314
norm,mice_rf,X^2,0.11877205452331202
norm,mice_br,X,9.320219040986866e-08
norm,mice_br,X^2,-2.470667392895366e-08
norm,knn,X,-1.5833506529994865
norm,knn,X^2,0.46863678896897576
norm,mice_rf,X,-1.32755705804078
norm,mice_rf,X^2,0.42610551347944076
norm,mice_br,X,9.503803763966026e-07
norm,mice_br,X^2,-2.710434429120671e-07
norm,knn,X,-1.7062394111497554
norm,knn,X^2,0.5484895690381688
norm,mice_rf,X,-0.7253990521685926
norm,mice_rf,X^2,0.2235941825900653
norm,mice_br,X,-2.2395191111579334e-06
norm,mice_br,X^2,6.247187667174358e-07
norm,knn,X,-1.1065157098215004
norm,knn,X^2,0.33882891317340896
norm,mice_rf,X,-0.6848556136170195
norm,mice_rf,X^2,0.19652663441978196
norm,mice_br,X,-1.5366878690636922e-06
norm,mice_br,X^2,4.0034253756537897e-07
norm,knn,X,-1.117897617683424
norm,knn,X^2,0.3214673608686697
norm,mice_rf,X,-1.558278732973071
norm,mice_rf,X^2,0.4860064643442196
norm,mice_br,X,9.656520121303936e-07
norm,mice_br,X^2,-2.734738127063708e-07
norm,knn,X,-2.0323411416820956
norm,knn,X^2,0.6285392156450649
norm,mice_rf,X,-1.6179402964325684
norm,mice_rf,X^2,0.4766711792285401
norm,mice_br,X,-3.8889202402803136e-07
norm,mice_br,X^2,1.0360054547575714e-07
norm,knn,X,-1.7098781501627673
norm,knn,X^2,0.5087892265009752
norm,mice_rf,X,-1.4408792235429837
norm,mice_rf,X^2,0.44570382099359807
norm,mice_br,X,1.9479164836688794e-07
norm,mice_br,X^2,-5.270437242188565e-08
norm,knn,X,-1.6141956364414045
norm,knn,X^2,0.49541787073071386
norm,mice_rf,X,-1.7849595285773812
norm,mice_rf,X^2,0.55910861976462
norm,mice_br,X,5.69696094299135e-07
norm,mice_br,X^2,-1.6006075065355674e-07
norm,knn,X,-2.354700193615109
norm,knn,X^2,0.7209624909980936
norm,mice_rf,X,-1.9250402809476241
norm,mice_rf,X^2,0.6052921750288561
norm,mice_br,X,1.686236630105142e-06
norm,mice_br,X^2,-4.68664760222559e-07
norm,knn,X,-2.0295489543094805
norm,knn,X^2,0.6340866719870756
norm,mice_rf,X,-0.6319385454239839
norm,mice_rf,X^2,0.25552645379480743
norm,mice_br,X,-5.896482868639186e-07
norm,mice_br,X^2,1.6875321806608683e-07
norm,knn,X,-1.3874396584943942
norm,knn,X^2,0.4656347997228058
norm,mice_rf,X,-0.7269418728589842
norm,mice_rf,X^2,0.22021913570265417
norm,mice_br,X,2.137236336796637e-06
norm,mice_br,X^2,-5.656766980388639e-07
norm,knn,X,-1.1001649823178188
norm,knn,X^2,0.3217244076785568
norm,mice_rf,X,-1.4913031735212798
norm,mice_rf,X^2,0.451248159787917
norm,mice_br,X,2.8720530331760607e-07
norm,mice_br,X^2,-7.812324742673127e-08
norm,knn,X,-1.6183588503387214
norm,knn,X^2,0.4923707499702141
unif,mice_rf,X,-0.0024105184261866636
unif,mice_rf,X^2,0.00332467335598663
unif,mice_br,X,6.662213025698788e-08
unif,mice_br,X^2,-1.73576685247312e-08
unif,knn,X,-0.007474862000705444
unif,knn,X^2,0.0034325326721280644
unif,mice_rf,X,-0.030133016609772054
