dist,estimator,col,rel_bias
norm,mice_rf,X,-0.03228066068199065
norm,mice_rf,XZ,-0.05637216215141372
norm,mice_br,X,-0.020220358215808476
norm,mice_br,XZ,-0.019919381329731478
norm,knn,X,-0.010714906470471575
norm,knn,XZ,-0.013208789514924768
norm,mice_rf,X,-0.014361414522155447
norm,mice_rf,XZ,-0.021933554318344428
norm,mice_br,X,-0.016899588743224947
norm,mice_br,XZ,-0.01453050120709165
norm,knn,X,-0.0060354479610552625
norm,knn,XZ,-0.0017397574921472758
norm,mice_rf,X,-0.023982315997214787
norm,mice_rf,XZ,-0.03901998732561851
norm,mice_br,X,-0.010068759688978246
norm,mice_br,XZ,-0.007509440315613514
norm,knn,X,-0.004431516396907642
norm,knn,XZ,-0.0008878534299769925
norm,mice_rf,X,-0.00532225383831908
norm,mice_rf,XZ,-0.028484578660746718
norm,mice_br,X,-0.012167372107041108
norm,mice_br,XZ,-0.017409030500354805
norm,knn,X,-0.003924844122905058
norm,knn,XZ,-0.009537676485138036
norm,mice_rf,X,-0.023534046808778908
norm,mice_rf,XZ,-0.05277645261093444
norm,mice_br,X,0.0001741308135698727
norm,mice_br,XZ,0.001312184216161194
norm,knn,X,0.005618654883025709
norm,knn,XZ,0.008444664335018448
norm,mice_rf,X,0.013070924969757147
norm,mice_rf,XZ,-0.003493758001364089
norm,mice_br,X,0.00448460788386007
norm,mice_br,XZ,7.56007464599584e-05
norm,knn,X,0.01670014987670232
norm,knn,XZ,0.014480908412247029
norm,mice_rf,X,-0.00930508184321932
norm,mice_rf,XZ,-0.02539344100015295
norm,mice_br,X,-0.0014989742482853785
norm,mice_br,XZ,-0.006363664883747622
norm,knn,X,0.006449526631708391
norm,knn,XZ,0.001060152710609552
norm,mice_rf,X,-0.014666083940958252
norm,mice_rf,XZ,-0.027885092905462705
norm,mice_br,X,-0.008129019522520542
norm,mice_br,XZ,-0.010424052721509258
norm,knn,X,-0.007346061646899438
norm,knn,XZ,-0.006822654403733308
norm,mice_rf,X,-0.008864286399133947
norm,mice_rf,XZ,-0.02588695920098849
norm,mice_br,X,-0.008113849455228528
norm,mice_br,XZ,-0.012611073923246341
norm,knn,X,-0.005907804568261343
norm,knn,XZ,-0.010035283497051184
norm,mice_rf,X,-0.04030345476882713
norm,mice_rf,XZ,-0.06790832048569995
norm,mice_br,X,-0.010693561528967277
norm,mice_br,XZ,-0.012963556656244823
norm,knn,X,-0.0017600729322564401
norm,knn,XZ,-0.002417344268456856
unif,mice_rf,X,0.01562836549407054
unif,mice_rf,XZ,-0.020612836914251087
unif,mice_br,X,-0.01405736706213101
unif,mice_br,XZ,-0.011134714981698601
unif,knn,X,0.012846678286435598
unif,knn,XZ,0.016815585260375077
unif,mice_rf,X,0.05041703585485946
unif,mice_rf,XZ,0.005013909704240982
unif,mice_br,X,-0.00647668385796818
unif,mice_br,XZ,-0.016679803115677072
unif,knn,X,0.0010778293220283786
unif,knn,XZ,-0.004161843500067319
unif,mice_rf,X,0.020089868603990535
unif,mice_rf,XZ,-0.016757866431990842
unif,mice_br,X,-0.0013756266594108224
unif,mice_br,XZ,0.012462395288591388
unif,knn,X,0.002201590325509706
unif,knn,XZ,0.010706302948310542
unif,mice_rf,X,0.02768626871716595
unif,mice_rf,XZ,-0.008116016566348194
unif,mice_br,X,-0.006094356594143813
unif,mice_br,XZ,-0.013006010828105596
unif,knn,X,0.010992229357482675
unif,knn,XZ,0.0028842482020507987
unif,mice_rf,X,0.031576267782647216
unif,mice_rf,XZ,-0.011952291336294718
unif,mice_br,X,-0.031048114306258978
unif,mice_br,XZ,-0.03279625434938882
unif,knn,X,-0.016041619436000132
unif,knn,XZ,-0.01261941979908665
unif,mice_rf,X,-0.0008560704593021384
unif,mice_rf,XZ,-0.05833431910355169
unif,mice_br,X,-0.029062827374163547
unif,mice_br,XZ,-0.044425849529262984
unif,knn,X,-0.021311547997584834
unif,knn,XZ,-0.03134821847445146
unif,mice_rf,X,0.03761069153994234
unif,mice_rf,XZ,-0.009729015494565063
unif,mice_br,X,-0.016158551022233403
unif,mice_br,XZ,-0.011181218610630705
unif,knn,X,-0.006324778259565789
unif,knn,XZ,-0.001025573764608212
unif,mice_rf,X,0.005565490210324375
unif,mice_rf,XZ,-0.034399346681626364
unif,mice_br,X,-0.033811713089175965
unif,mice_br,XZ,-0.02339085577653044
unif,knn,X,-0.01277229362746135
unif,knn,XZ,-0.001928459249936565
unif,mice_rf,X,0.012736663403810189
unif,mice_rf,XZ,-0.02572423500612475
unif,mice_br,X,-0.010350195129874784
unif,mice_br,XZ,-0.007558674252608588
unif,knn,X,0.00969805362173859
unif,knn,XZ,0.015671886647989464
unif,mice_rf,X,0.04940002823547407
