dist,estimator,col,rel_bias
norm,mice_rf,X,-0.006150265211619432
norm,mice_rf,X^2,-0.01735272354295414
norm,mice_br,X,0.3390334964482984
norm,mice_br,X^2,-0.1593884242203215
norm,knn,X,-0.0071679076612446435
norm,knn,X^2,-0.019675362134389363
norm,mice_rf,X,-0.004828718556308731
norm,mice_rf,X^2,-0.013013565899341106
norm,mice_br,X,0.3762081074390886
norm,mice_br,X^2,-0.17741529074278994
norm,knn,X,-0.005447161317145066
norm,knn,X^2,-0.015255105367086408
norm,mice_rf,X,-0.002554500808604643
norm,mice_rf,X^2,-0.008115669992902474
norm,mice_br,X,0.3535207351029548
norm,mice_br,X^2,-0.16707973855098646
norm,knn,X,-0.0034063624777225243
norm,knn,X^2,-0.009586447704575618
norm,mice_rf,X,-0.0012220669176518095
norm,mice_rf,X^2,-0.003513526109208409
norm,mice_br,X,0.35608373914933455
norm,mice_br,X^2,-0.1675324685737859
norm,knn,X,-0.0016961522486997893
norm,knn,X^2,-0.004646692015215503
norm,mice_rf,X,-0.006086172377209764
norm,mice_rf,X^2,-0.017322411664350335
norm,mice_br,X,0.38366466067380744
norm,mice_br,X^2,-0.17999010834725204
norm,knn,X,-0.007410892114132039
norm,knn,X^2,-0.020657084806443127
norm,mice_rf,X,-0.002886451206509988
norm,mice_rf,X^2,-0.008017421964599203
norm,mice_br,X,0.38157823619222997
norm,mice_br,X^2,-0.17765605734033518
norm,knn,X,-0.0028741122280738773
norm,knn,X^2,-0.00807145762586603
norm,mice_rf,X,-0.003999339940431668
norm,mice_rf,X^2,-0.010250555950697238
norm,mice_br,X,0.3499297954921332
norm,mice_br,X^2,-0.16522055404888647
norm,knn,X,-0.00458227680318346
norm,knn,X^2,-0.012997537680258575
norm,mice_rf,X,-0.003061136101731199
norm,mice_rf,X^2,-0.008970701242235424
norm,mice_br,X,0.3460678454227655
norm,mice_br,X^2,-0.1611862974532451
norm,knn,X,-0.004857762098314566
norm,knn,X^2,-0.013551957969026973
norm,mice_rf,X,-0.0030873994976526875
norm,mice_rf,X^2,-0.008669985455415197
norm,mice_br,X,0.3772271776337799
norm,mice_br,X^2,-0.17936715445087548
norm,knn,X,-0.004001048062615586
norm,knn,X^2,-0.011139626299004557
norm,mice_rf,X,-0.003253299877672533
norm,mice_rf,X^2,-0.010124874817816987
norm,mice_br,X,0.406775872581564
norm,mice_br,X^2,-0.19383172455795405
norm,knn,X,-0.005250712916276767
norm,knn,X^2,-0.014432902700764028
norm,mice_rf,X,-0.0017402550551920415
norm,mice_rf,X^2,-0.0055089123119685945
norm,mice_br,X,0.4076843889835431
norm,mice_br,X^2,-0.19326171638710699
norm,knn,X,-0.004097395528529946
norm,knn,X^2,-0.011571972300900235
norm,mice_rf,X,-0.0021164853184690857
norm,mice_rf,X^2,-0.006705445142949573
norm,mice_br,X,0.31395986225664774
norm,mice_br,X^2,-0.14926903116345258
norm,knn,X,-0.0028154172242781383
norm,knn,X^2,-0.007965886169210457
norm,mice_rf,X,-0.0014035475341458437
norm,mice_rf,X^2,-0.00435858983645987
norm,mice_br,X,0.30193610867845466
norm,mice_br,X^2,-0.14470079634638222
norm,knn,X,-0.0027558275463578363
norm,knn,X^2,-0.007721972085420248
norm,mice_rf,X,-0.0039146258331780315
