dist,estimator,col,rel_bias
norm,mice_rf,X,0.00485497430151649
norm,mice_rf,X^2,-0.018014654369745253
norm,mice_br,X,-0.01102877216879472
norm,mice_br,X^2,-0.02401413048150547
norm,knn,X,0.003573161710593409
norm,knn,X^2,-0.002251464431043404
norm,mice_rf,X,0.017855608843887705
norm,mice_rf,X^2,0.008838766155628619
norm,mice_br,X,0.0027981013334439364
norm,mice_br,X^2,0.003288025507859116
norm,knn,X,0.003138469486528628
norm,knn,X^2,0.0007967176888723504
norm,mice_rf,X,0.009785888484676653
norm,mice_rf,X^2,-0.006169916831886613
norm,mice_br,X,-0.009053501944285114
norm,mice_br,X^2,-0.014596504616641415
norm,knn,X,-0.01369575556917002
norm,knn,X^2,-0.018538580102813063
norm,mice_rf,X,0.01285938784474916
norm,mice_rf,X^2,-0.002133315667804503
norm,mice_br,X,-0.006031066842518529
norm,mice_br,X^2,-0.013068172345056417
norm,knn,X,0.005271009868925924
norm,knn,X^2,0.00048702102102748945
norm,mice_rf,X,0.014414777128899381
norm,mice_rf,X^2,0.002135918155649952
norm,mice_br,X,-0.0033515640228162225
norm,mice_br,X^2,-0.004396322731985314
norm,knn,X,0.015735869339700947
norm,knn,X^2,0.026277093483035863
norm,mice_rf,X,0.00934252282685577
norm,mice_rf,X^2,-0.007231089278598057
norm,mice_br,X,-0.007109339503054035
norm,mice_br,X^2,-0.011997955767309887
norm,knn,X,-0.00857610097628958
norm,knn,X^2,-0.02486489777465839
norm,mice_rf,X,0.022333223572364336
norm,mice_rf,X^2,0.014748211747688478
norm,mice_br,X,0.007098266117790297
norm,mice_br,X^2,0.00928771893807423
norm,knn,X,-0.06698215806177832
norm,knn,X^2,-0.13461348216580293
norm,mice_rf,X,0.014103304378696668
norm,mice_rf,X^2,-0.0016676999990047348
norm,mice_br,X,-0.004438794273736724
norm,mice_br,X^2,-0.007870687978032476
norm,knn,X,-0.04735537253436384
norm,knn,X^2,-0.09672822053978802
norm,mice_rf,X,0.013652540989623985
norm,mice_rf,X^2,-0.0030534820906762405
norm,mice_br,X,-0.0049880740310401794
norm,mice_br,X^2,-0.01103905313062592
norm,knn,X,0.016888529155370202
norm,knn,X^2,0.028756050019543622
norm,mice_rf,X,0.0013983111571249651
norm,mice_rf,X^2,-0.020690629200364907
norm,mice_br,X,-0.013408037811533102
norm,mice_br,X^2,-0.026112168893968613
norm,knn,X,-0.01101440753221028
norm,knn,X^2,-0.02498508790356957
unif,mice_rf,X,0.06743260283262509
unif,mice_rf,X^2,-0.009477126814889547
unif,mice_br,X,-0.009598829136622467
unif,mice_br,X^2,-0.020455079858550995
unif,knn,X,0.05842572631679199
unif,knn,X^2,0.05408815956406454
unif,mice_rf,X,0.04405384347891261
unif,mice_rf,X^2,-0.03619845715098502
unif,mice_br,X,-0.03788870617300588
unif,mice_br,X^2,-0.044774807346836365
unif,knn,X,-0.12592338357344435
unif,knn,X^2,-0.15380779999698313
unif,mice_rf,X,0.05914544431732027
unif,mice_rf,X^2,-0.012466616615320558
unif,mice_br,X,-0.013383538043576948
unif,mice_br,X^2,-0.015841797708921357
unif,knn,X,0.1412595693551537
unif,knn,X^2,0.1961030335026328
unif,mice_rf,X,0.08245355038337876
unif,mice_rf,X^2,0.028574303830790182
unif,mice_br,X,-0.0019037304064670746
unif,mice_br,X^2,0.008732020946878638
unif,knn,X,0.04816907813750104
unif,knn,X^2,0.08144742245524661
unif,mice_rf,X,0.08152944649104144
unif,mice_rf,X^2,0.01845326084589005
unif,mice_br,X,0.0016808139984905157
unif,mice_br,X^2,0.0013366712531259761
unif,knn,X,0.1268631011942567
unif,knn,X^2,0.20954172443392394
unif,mice_rf,X,0.0560109516856524
unif,mice_rf,X^2,-0.00801827200601557
unif,mice_br,X,-0.016432960496594373
unif,mice_br,X^2,-0.016482869343328765
unif,knn,X,0.00016516643595876346
unif,knn,X^2,-0.012275374844486486
unif,mice_rf,X,0.08735174420806335
unif,mice_rf,X^2,0.019896071703699558
unif,mice_br,X,-0.001585172612377339
unif,mice_br,X^2,-0.007926757893366054
unif,knn,X,-0.0018032155800111749
unif,knn,X^2,-0.04038158493487631
unif,mice_rf,X,0.059200540503007604
unif,mice_rf,X^2,-0.010035440767670711
unif,mice_br,X,-0.020379465055877843
unif,mice_br,X^2,-0.03126163388661496
unif,knn,X,0.09594931663180106
unif,knn,X^2,0.16156421750255978
unif,mice_rf,X,0.08620787617754222
unif,mice_rf,X^2,0.022962956142878355
unif,mice_br,X,0.013134289625885032
unif,mice_br,X^2,0.017218991819587526
unif,knn,X,0.05694632310879877
unif,knn,X^2,0.08761490145783668
unif,mice_rf,X,0.06556758915586336
unif,mice_rf,X^2,-0.008024647057137568
unif,mice_br,X,-0.0068617631289819014
unif,mice_br,X^2,-0.0169112210213771
unif,knn,X,0.03667933468757023
unif,knn,X^2,0.04043684322385155
lognorm1,mice_rf,X,0.052451443029074785
lognorm1,mice_rf,X^2,0.0045940256884187125
lognorm1,mice_br,X,-0.016435844717329173
lognorm1,mice_br,X^2,-0.024747267553134833
lognorm1,knn,X,0.14322083839183897
lognorm1,knn,X^2,0.38663914419306544
lognorm1,mice_rf,X,0.03327438293277929
lognorm1,mice_rf,X^2,-0.04524066757048106
lognorm1,mice_br,X,-0.02206593552708691
lognorm1,mice_br,X^2,-0.062165095769658785
lognorm1,knn,X,0.04586628014729488
lognorm1,knn,X^2,0.11004968185341069
lognorm1,mice_rf,X,0.05278603766014678
lognorm1,mice_rf,X^2,0.006815956916071952
lognorm1,mice_br,X,-0.014085384019549951
lognorm1,mice_br,X^2,-0.016824668865456416
lognorm1,knn,X,0.006951760444568356
lognorm1,knn,X^2,0.06278431775745386
lognorm1,mice_rf,X,0.053495276209734044
lognorm1,mice_rf,X^2,-0.006774524100788937
lognorm1,mice_br,X,-0.008243680095875394
lognorm1,mice_br,X^2,-0.026407521643447396
lognorm1,knn,X,-0.07758712051502625
lognorm1,knn,X^2,-0.1873706632290999
lognorm1,mice_rf,X,0.05540137377771037
lognorm1,mice_rf,X^2,-0.021031083471611534
lognorm1,mice_br,X,-0.0071108533163063425
lognorm1,mice_br,X^2,-0.04805529662653041
lognorm1,knn,X,-0.01906049068024729
lognorm1,knn,X^2,-0.1166880087155534
lognorm1,mice_rf,X,0.04662708221722056
lognorm1,mice_rf,X^2,-0.02932779659373652
lognorm1,mice_br,X,-0.026911142885133965
lognorm1,mice_br,X^2,-0.061897936170762446
lognorm1,knn,X,0.11043734809869177
lognorm1,knn,X^2,0.25568406189063375
lognorm1,mice_rf,X,0.07056494823891257
lognorm1,mice_rf,X^2,0.024529423365800218
lognorm1,mice_br,X,0.0042658015082539524
lognorm1,mice_br,X^2,0.002163181809418546
lognorm1,knn,X,-0.1299399526701187
lognorm1,knn,X^2,-0.23929179032260006
lognorm1,mice_rf,X,0.0454992134960861
lognorm1,mice_rf,X^2,-0.01435059391022131
lognorm1,mice_br,X,-0.017235588064415608
lognorm1,mice_br,X^2,-0.041893124850332364
lognorm1,knn,X,-0.11440290551863153
lognorm1,knn,X^2,-0.20413168423436523
lognorm1,mice_rf,X,0.05181039184590741
lognorm1,mice_rf,X^2,-0.00029242342184276904
lognorm1,mice_br,X,-0.015581306422313035
lognorm1,mice_br,X^2,-0.0312858410535628
lognorm1,knn,X,-0.006417621576998989
lognorm1,knn,X^2,-0.03498231572370325
lognorm1,mice_rf,X,0.08173074250621082
lognorm1,mice_rf,X^2,0.052825376758585785
lognorm1,mice_br,X,-0.0009982234604160034
lognorm1,mice_br,X^2,0.01328164169530166
lognorm1,knn,X,0.07791449743980561
lognorm1,knn,X^2,0.11652477587358767
lognorm2,mice_rf,X,0.22525016273853238
lognorm2,mice_rf,X^2,0.14614345238652304
lognorm2,mice_br,X,-0.011368223904667074
lognorm2,mice_br,X^2,-0.03203217895150701
lognorm2,knn,X,-0.004124632577069631
lognorm2,knn,X^2,-0.049026968537071114
lognorm2,mice_rf,X,0.14060351920112812
lognorm2,mice_rf,X^2,0.03484383897004806
lognorm2,mice_br,X,-0.02298617617886478
lognorm2,mice_br,X^2,-0.033470342637887285
lognorm2,knn,X,-0.12039559304382386
lognorm2,knn,X^2,-0.2433317316617749
lognorm2,mice_rf,X,0.1015771753190422
lognorm2,mice_rf,X^2,-0.11346709320993631
lognorm2,mice_br,X,-0.04840819727163015
lognorm2,mice_br,X^2,-0.163568204091599
lognorm2,knn,X,-0.04001292980282389
lognorm2,knn,X^2,-0.09869820308118593
lognorm2,mice_rf,X,0.17258900745754624
lognorm2,mice_rf,X^2,0.07290939122470275
lognorm2,mice_br,X,-0.011864481695208373
lognorm2,mice_br,X^2,0.002324657380274431
lognorm2,knn,X,-0.03457066017383459
lognorm2,knn,X^2,-0.12441297333881185
lognorm2,mice_rf,X,0.11741981364275111
lognorm2,mice_rf,X^2,-0.1411138513939516
lognorm2,mice_br,X,-0.06541311065998401
lognorm2,mice_br,X^2,-0.20661566673494913
lognorm2,knn,X,-0.1277144525838837
lognorm2,knn,X^2,-0.2649082039368611
lognorm2,mice_rf,X,0.12586102658534082
lognorm2,mice_rf,X^2,-0.1048678796468252
lognorm2,mice_br,X,-0.058524339211792675
lognorm2,mice_br,X^2,-0.184800967780253
lognorm2,knn,X,0.23834937491559938
lognorm2,knn,X^2,0.2991903820551105
