"dist","estimator","col","res"
"norm","rfcont10","XZ",-0.0260754118282984
"norm","micePMM","X",0.00265327893073142
"norm","micePMM","XZ",-0.00397859860191896
"norm","missForest","X",0.000509624739658543
"norm","missForest","XZ",0.000513464043886414
"norm","rfcont10","X",-0.00724249748365435
"norm","rfcont10","XZ",-0.022682963567113
"norm","micePMM","X",-0.000837437893934867
"norm","micePMM","XZ",0.00102155617108779
"norm","missForest","X",-0.00556485185611189
"norm","missForest","XZ",-0.00749880028641547
"norm","rfcont10","X",-0.0103554499394878
"norm","rfcont10","XZ",-0.028522226581058
"norm","micePMM","X",0.000696459169951646
"norm","micePMM","XZ",-0.018648044084089
"norm","missForest","X",-0.0034144310435259
"norm","missForest","XZ",-0.00335625095044023
"norm","rfcont10","X",-0.0120401597968051
"norm","rfcont10","XZ",-0.0234311934505437
"norm","micePMM","X",0.00470660699034697
"norm","micePMM","XZ",-0.00269991687759086
"norm","missForest","X",0.000970272176985532
"norm","missForest","XZ",0.00347628239056252
"norm","rfcont10","X",-0.00395648196788811
"norm","rfcont10","XZ",-0.0179343574766129
"norm","micePMM","X",0.00373582043246801
"norm","micePMM","XZ",-0.00109212854527885
"norm","missForest","X",-0.00508521073938895
"norm","missForest","XZ",-0.00537373568801691
"norm","rfcont10","X",-0.00669149839304262
"norm","rfcont10","XZ",-0.0161468856759303
"norm","micePMM","X",0.00069334938594201
"norm","micePMM","XZ",-0.0138725593254324
"norm","missForest","X",-0.00704151253556207
"norm","missForest","XZ",-0.00526866171673968
"norm","rfcont10","X",-0.00890750761925507
"norm","rfcont10","XZ",-0.0193878443660331
"norm","micePMM","X",0.000449943329009939
"norm","micePMM","XZ",-0.00989112141620907
"norm","missForest","X",-0.000631798919442983
"norm","missForest","XZ",-0.013019444382716
"norm","rfcont10","X",-0.00421534242744726
"norm","rfcont10","XZ",-0.0290789477654095
"norm","micePMM","X",0.000155585428652349
"norm","micePMM","XZ",-0.00907155919669145
"norm","missForest","X",-0.00453149668062358
"norm","missForest","XZ",-0.00950288425111223
"norm","rfcont10","X",-0.0075646852387049
"norm","rfcont10","XZ",-0.0269001157406724
"norm","micePMM","X",0.0011123649944984
"norm","micePMM","XZ",-0.0106550839691942
"norm","missForest","X",-0.00819245819643954
"norm","missForest","XZ",-0.0132203364587411
"norm","rfcont10","X",-0.0123244045251667
"norm","rfcont10","XZ",-0.0383257228024554
"norm","micePMM","X",-0.00220033184448032
"norm","micePMM","XZ",-0.0179088942420637
"norm","missForest","X",-0.00641734669889982
"norm","missForest","XZ",-0.0062316240618282
"norm","rfcont10","X",-0.0150643313754698
"norm","rfcont10","XZ",-0.0306437465182677
"norm","micePMM","X",0.0058280413875158
"norm","micePMM","XZ",-0.0165713410263845
"norm","missForest","X",-0.00270775464357631
"norm","missForest","XZ",-0.00118472269959013
"norm","rfcont10","X",-0.00705361513888914
"norm","rfcont10","XZ",-0.0211672289617267
"norm","micePMM","X",0.00537595917465916
"norm","micePMM","XZ",-0.00155422136451056
"norm","missForest","X",-0.00310140506350032
"norm","missForest","XZ",-0.00766231992391342
"norm","rfcont10","X",-0.0145989516413321
"norm","rfcont10","XZ",-0.0379652831633231
"norm","micePMM","X",-0.00677055518325176
"norm","micePMM","XZ",-0.0137349752859327
"norm","missForest","X",-0.00508977298541891
"norm","missForest","XZ",-0.0064002025650457
"norm","rfcont10","X",-0.00720519656333796
"norm","rfcont10","XZ",-0.0192763112418753
"norm","micePMM","X",-5.52736862484693e-05
"norm","micePMM","XZ",-0.0153738008694708
"norm","missForest","X",-0.00531516081689243
"norm","missForest","XZ",-0.00799765763073068
"norm","rfcont10","X",-0.0109107082128316
"norm","rfcont10","XZ",-0.0296402048410442
"norm","micePMM","X",-0.00325331532152873
"norm","micePMM","XZ",-0.00871825155900186
"norm","missForest","X",-0.00360411346725353
"norm","missForest","XZ",-0.00237064733308345
"norm","rfcont10","X",-0.0134197870595277
"norm","rfcont10","XZ",-0.0328086968169473
"norm","micePMM","X",-0.00317720852546943
"norm","micePMM","XZ",-0.0146285812925504
"norm","missForest","X",-0.00520480519631628
"norm","missForest","XZ",-0.00481300181313316
"norm","rfcont10","X",-0.00583030913343385
"norm","rfcont10","XZ",-0.0161708244832064
"norm","micePMM","X",-0.00118652348777226
"norm","micePMM","XZ",-0.00980107251132201
"norm","missForest","X",0.000199130736095343
"norm","missForest","XZ",-0.00798034820923288
"norm","rfcont10","X",-0.0132811174555627
"norm","rfcont10","XZ",-0.0330883925824419
"norm","micePMM","X",0.00410843932736182
"norm","micePMM","XZ",-0.0048738579657982
"norm","missForest","X",-0.0127656125802623
"norm","missForest","XZ",-0.0232587797995349
"norm","rfcont10","X",-0.0122748115642893
"norm","rfcont10","XZ",-0.040246093606721
"norm","micePMM","X",0.000541610034899387
"norm","micePMM","XZ",-0.0120928259562149
"norm","missForest","X",-0.00591285018739629
"norm","missForest","XZ",-0.0050969346626335
"norm","rfcont10","X",-0.00936295477942917
"norm","rfcont10","XZ",-0.0251706243108419
"norm","micePMM","X",0.00314372794215001
"norm","micePMM","XZ",-0.00811545332804076
"norm","missForest","X",-0.00369209902263656
"norm","missForest","XZ",-0.00408072222189981
"norm","rfcont10","X",-0.00502444939054714
"norm","rfcont10","XZ",-0.0191751093519948
"norm","micePMM","X",-0.00401206874402549
"norm","micePMM","XZ",-0.0106466984616975
"norm","missForest","X",-0.00666355686185438
"norm","missForest","XZ",-0.00304560314454083
"norm","rfcont10","X",-0.0108390641598192
"norm","rfcont10","XZ",-0.0236272269994079
"norm","micePMM","X",0.00784676941145568
"norm","micePMM","XZ",-0.00279996702797269
"norm","missForest","X",0.00203958409510419
"norm","missForest","XZ",-0.00440728335354179
"norm","rfcont10","X",-0.000331524748160228
"norm","rfcont10","XZ",-0.026212896485435
"norm","micePMM","X",0.0045628680296681
"norm","micePMM","XZ",0.000460054886672889
"norm","missForest","X",-0.005703421489198
"norm","missForest","XZ",-0.0142016086010621
"norm","rfcont10","X",-0.010476792854495
"norm","rfcont10","XZ",-0.035032529665677
"norm","micePMM","X",0.0086426804211317
"norm","micePMM","XZ",-0.0157610283115972
"norm","missForest","X",0.000389405400379683
"norm","missForest","XZ",-0.00149146618161189
"norm","rfcont10","X",-0.00379210051915979
"norm","rfcont10","XZ",-0.0163449717724399
"norm","micePMM","X",0.00530531376388788
"norm","micePMM","XZ",-0.00740587203600296
"norm","missForest","X",-0.00401557670962149
"norm","missForest","XZ",-0.003986978156441
"norm","rfcont10","X",-0.00729127706088095
"norm","rfcont10","XZ",-0.0244839814861076
"norm","micePMM","X",0.00590033279332558
"norm","micePMM","XZ",-0.0110061579445133
"norm","missForest","X",-0.00412069804542048
"norm","missForest","XZ",-0.0090404065197065
"norm","rfcont10","X",-0.00981851625207264
"norm","rfcont10","XZ",-0.0249198124264203
"norm","micePMM","X",-0.00168103479865744
"norm","micePMM","XZ",-0.0142359976384842
"norm","missForest","X",-0.00535647641267956
"norm","missForest","XZ",-0.00499727746910983
"norm","rfcont10","X",-0.0146990025294977
"norm","rfcont10","XZ",-0.0329125612784091
"norm","micePMM","X",0.00140344538941739
"norm","micePMM","XZ",-0.0185385299512251
"norm","missForest","X",-0.000394798360139448
"norm","missForest","XZ",4.47402747718595e-05
"norm","rfcont10","X",-0.00308505835838757
"norm","rfcont10","XZ",-0.0105839556130419
"norm","micePMM","X",0.00352591961435955
"norm","micePMM","XZ",0.00319806610266982
"norm","missForest","X",0.000999865947610035
"norm","missForest","XZ",-0.00211793865155196
"norm","rfcont10","X",-0.00470790575105839
"norm","rfcont10","XZ",-0.0170832351742809
"norm","micePMM","X",-0.00111518318234471
"norm","micePMM","XZ",-0.00308820757265826
"norm","missForest","X",-0.00422848315129798
"norm","missForest","XZ",-0.0107190673008382
"norm","rfcont10","X",-0.0113266978597975
"norm","rfcont10","XZ",-0.0311434631451881
"norm","micePMM","X",0.00482953872542291
"norm","micePMM","XZ",-0.0148046723203331
"norm","missForest","X",-0.00513953806234257
"norm","missForest","XZ",-0.00772123138689207
"norm","rfcont10","X",-0.0104225101661998
"norm","rfcont10","XZ",-0.0250498438412795
"norm","micePMM","X",0.0032772782943149
"norm","micePMM","XZ",-0.0130937475173107
"norm","missForest","X",-0.00811520148983813
"norm","missForest","XZ",-0.0120894684441062
"norm","rfcont10","X",-0.0142351840328417
"norm","rfcont10","XZ",-0.0356563603034017
"norm","micePMM","X",0.00657801639370903
"norm","micePMM","XZ",-0.00815432338707478
"norm","missForest","X",-0.0040635826192742
"norm","missForest","XZ",-0.00151571709343046
"norm","rfcont10","X",-0.00484852274281322
"norm","rfcont10","XZ",-0.00968928004415404
"norm","micePMM","X",-0.00266610001169487
"norm","micePMM","XZ",-0.00927549602023625
"norm","missForest","X",-0.00404149117156516
"norm","missForest","XZ",-0.00477689048292651
"norm","rfcont10","X",-0.00941080889707668
"norm","rfcont10","XZ",-0.0253240400958326
"norm","micePMM","X",0.00356810738268676
"norm","micePMM","XZ",-0.0041938193939276
"norm","missForest","X",-0.00420490955974095
"norm","missForest","XZ",-0.0124882044631733
"norm","rfcont10","X",-0.0151234793156527
"norm","rfcont10","XZ",-0.0518025513564864
"norm","micePMM","X",0.0109147501055387
"norm","micePMM","XZ",-0.024949289115254
"norm","missForest","X",-0.000574807363138086
"norm","missForest","XZ",0.000505890058228653
"norm","rfcont10","X",-0.00415643872278848
"norm","rfcont10","XZ",-0.00835813907501881
"norm","micePMM","X",-0.00280493012516403
"norm","micePMM","XZ",-0.00786280508325143
"norm","missForest","X",-0.00205005129361202
"norm","missForest","XZ",-0.00559266503408984
"norm","rfcont10","X",-0.00732845798936443
"norm","rfcont10","XZ",-0.0223173286862132
"norm","micePMM","X",0.00505808100321414
"norm","micePMM","XZ",0.00111409602089085
"norm","missForest","X",-0.00602820961334083
"norm","missForest","XZ",-0.00773797781769314
"norm","rfcont10","X",-0.0123845327668199
"norm","rfcont10","XZ",-0.0257021167105315
"norm","micePMM","X",-0.000610960126995574
"norm","micePMM","XZ",-0.00914351970908978
"norm","missForest","X",0.00420967282425933
"norm","missForest","XZ",-0.00400110863235359
"norm","rfcont10","X",0.000274854054904683
"norm","rfcont10","XZ",-0.0265852174262882
"norm","micePMM","X",0.00319260026883561
"norm","micePMM","XZ",-0.00942013403995212
"norm","missForest","X",-0.00586422267781816
"norm","missForest","XZ",-0.00743371655914482
"norm","rfcont10","X",-0.00756818651397062
"norm","rfcont10","XZ",-0.0219313819221015
"norm","micePMM","X",-0.000117178794330819
"norm","micePMM","XZ",-0.0111018923113855
"norm","missForest","X",-0.00176976629372949
"norm","missForest","XZ",-0.00764787309644277
"norm","rfcont10","X",-0.00889212395618222
"norm","rfcont10","XZ",-0.0325975326532754
"norm","micePMM","X",0.00216961258575799
"norm","micePMM","XZ",-0.0133399728135598
"norm","missForest","X",-0.000996770897506605
"norm","missForest","XZ",-0.00931849740601576
"norm","rfcont10","X",-0.0108466762267466
"norm","rfcont10","XZ",-0.0340341969759084
"norm","micePMM","X",0.00427311842289879
"norm","micePMM","XZ",-0.00777814634070995
"norm","missForest","X",-0.00403122433785474
"norm","missForest","XZ",-0.00570113889024892
"norm","rfcont10","X",-0.0056849513092837
"norm","rfcont10","XZ",-0.0154931937922318
"norm","micePMM","X",-0.00165853869890942
"norm","micePMM","XZ",-0.0112409202392801
"norm","missForest","X",0.00386781642833633
"norm","missForest","XZ",-0.00262015685689676
"norm","rfcont10","X",-0.00482797738544705
"norm","rfcont10","XZ",-0.0212481850445954
"norm","micePMM","X",0.000139763067606324
"norm","micePMM","XZ",-0.0125244242594159
"norm","missForest","X",0.00764210081727867
"norm","missForest","XZ",0.00144483515561045
"norm","rfcont10","X",-0.00108760082786319
"norm","rfcont10","XZ",-0.0165593281324612
"norm","micePMM","X",0.0038617901070912
"norm","micePMM","XZ",0.00229551020763274
"norm","missForest","X",0.000659463544659733
"norm","missForest","XZ",-0.00933679722327097
"norm","rfcont10","X",-0.0121729351199321
"norm","rfcont10","XZ",-0.0300103337509264
"norm","micePMM","X",0.0031625652889351
"norm","micePMM","XZ",-0.0124406719358586
"norm","missForest","X",-0.00793150784003194
"norm","missForest","XZ",-0.00784209075773279
"norm","rfcont10","X",-0.0145240477131622
"norm","rfcont10","XZ",-0.0301496186918768
"norm","micePMM","X",0.00696562249930266
"norm","micePMM","XZ",-0.0154557991985018
"norm","missForest","X",-0.000880978155519019
"norm","missForest","XZ",-0.0050483771177654
"norm","rfcont10","X",-0.0052234052736756
"norm","rfcont10","XZ",-0.0185264632907687
"norm","micePMM","X",-0.000942891062595708
"norm","micePMM","XZ",-0.00579089009443601
"norm","missForest","X",0.00179587826135053
"norm","missForest","XZ",-0.00537094702500329
"norm","rfcont10","X",0.00149010067668076
"norm","rfcont10","XZ",-0.0112581089687627
"norm","micePMM","X",0.00498601823715172
"norm","micePMM","XZ",-0.00189196596198937
"norm","missForest","X",-0.00800999031152616
"norm","missForest","XZ",-0.00974192534685181
"norm","rfcont10","X",-0.0158627029495043
"norm","rfcont10","XZ",-0.0319032189668726
"norm","micePMM","X",-0.00152910093080416
"norm","micePMM","XZ",-0.0132415739789041
"norm","missForest","X",-0.00161503026556153
"norm","missForest","XZ",-0.00254548974438218
"norm","rfcont10","X",-0.00618337360306365
"norm","rfcont10","XZ",-0.0208396733050465
"norm","micePMM","X",0.00572140842790403
"norm","micePMM","XZ",0.00192062230265888
"norm","missForest","X",-0.00378730914318104
"norm","missForest","XZ",-0.00719175515812198
"norm","rfcont10","X",-0.011102942572156
"norm","rfcont10","XZ",-0.033143015867983
"norm","micePMM","X",0.00255104461414146
"norm","micePMM","XZ",-0.00624331511477183
"norm","missForest","X",-0.00187328293517308
"norm","missForest","XZ",-0.0022577560680368
"norm","rfcont10","X",-0.0056243059800607
"norm","rfcont10","XZ",-0.0160411767331909
"norm","micePMM","X",-4.53357070240301e-05
"norm","micePMM","XZ",-0.0117902818591241
"norm","missForest","X",-0.0038593026062097
"norm","missForest","XZ",-0.00686734334635808
"norm","rfcont10","X",-0.00904909013524291
"norm","rfcont10","XZ",-0.0286277311779837
"norm","micePMM","X",0.00304226623700243
"norm","micePMM","XZ",-0.00537000436683222
"norm","missForest","X",-0.00559436109953071
"norm","missForest","XZ",-0.00912315198941926
"norm","rfcont10","X",-0.0143509484934896
"norm","rfcont10","XZ",-0.0337086803302569
"norm","micePMM","X",0.00485659010736894
"norm","micePMM","XZ",-0.0162969812609119
"norm","missForest","X",-0.00627198487641945
"norm","missForest","XZ",-0.0112646386428413
"norm","rfcont10","X",-0.00524441986063273
"norm","rfcont10","XZ",-0.0258982140759974
"norm","micePMM","X",-0.00332720293156896
"norm","micePMM","XZ",-0.017376245745213
"norm","missForest","X",-0.00257658142567296
"norm","missForest","XZ",-0.00716685764432745
"norm","rfcont10","X",-0.00258180019374343
"norm","rfcont10","XZ",-0.0179496293706156
"norm","micePMM","X",-0.00310315677716833
"norm","micePMM","XZ",-0.0102646840927503
"norm","missForest","X",-0.00646193550430896
"norm","missForest","XZ",-0.00931870466364981
"norm","rfcont10","X",-0.0108879446563593
"norm","rfcont10","XZ",-0.0309477777090928
"norm","micePMM","X",0.00508523000776551
"norm","micePMM","XZ",-0.00941393631191767
"norm","missForest","X",-0.00959154253883421
"norm","missForest","XZ",-0.00881945868288669
"norm","rfcont10","X",-0.0164826233307883
"norm","rfcont10","XZ",-0.0323153609430926
"norm","micePMM","X",-0.0044797768502215
"norm","micePMM","XZ",-0.00978201393926792
"unif","missForest","X",-0.00177101054524209
"unif","missForest","XZ",-0.013219133932964
"unif","rfcont10","X",-0.0175390498957282
"unif","rfcont10","XZ",-0.0414164084695475
"unif","micePMM","X",0.003267316883246
"unif","micePMM","XZ",-0.00695995974420816
"unif","missForest","X",0.00237654234962581
"unif","missForest","XZ",0.000973340568646286
"unif","rfcont10","X",0.0015770540922615
"unif","rfcont10","XZ",-0.00850300597960507
"unif","micePMM","X",0.0203138557411016
"unif","micePMM","XZ",0.0293200371972213
"unif","missForest","X",-0.000245672708681921
"unif","missForest","XZ",-0.005483299799807
"unif","rfcont10","X",-0.0111953360652983
"unif","rfcont10","XZ",-0.0322839664812384
"unif","micePMM","X",0.0346496356227353
"unif","micePMM","XZ",0.0390994441002082
"unif","missForest","X",-0.00707854932203777
"unif","missForest","XZ",-0.0125260766392736
"unif","rfcont10","X",-0.0151099012191395
"unif","rfcont10","XZ",-0.0452016354805145
"unif","micePMM","X",0.0133980019223574
"unif","micePMM","XZ",-0.00446196477195482
"unif","missForest","X",0.000177154086072662
"unif","missForest","XZ",-0.00755247470853171
"unif","rfcont10","X",-0.00366487250905556
"unif","rfcont10","XZ",-0.0143701829767011
"unif","micePMM","X",0.0454904053453258
"unif","micePMM","XZ",0.060439276987122
"unif","missForest","X",-0.00581911509102018
"unif","missForest","XZ",-0.0116268854078697
"unif","rfcont10","X",-0.0143764540406576
"unif","rfcont10","XZ",-0.0361107224977825
"unif","micePMM","X",0.0385221948389924
"unif","micePMM","XZ",0.0258889164669769
"unif","missForest","X",-0.00791368846677454
"unif","missForest","XZ",-0.0157792425508075
"unif","rfcont10","X",-0.0256787299083505
"unif","rfcont10","XZ",-0.0655457299124417
"unif","micePMM","X",-0.00622329000004274
