"dist","estimator","col","relb_coef"
"norm","missForest","X",-0.558575872785896
"norm","missForest","X2",0.159646986603062
"norm","rfcont10","X",-0.5959048512728
"norm","rfcont10","X2",0.164375634570873
"norm","micePMM","X",-0.256678082159343
"norm","micePMM","X2",0.10234766853194
"norm","missForest","X",-2.79358738855374
"norm","missForest","X2",0.591346297056468
"norm","rfcont10","X",-3.03135358479556
"norm","rfcont10","X2",0.647821615558872
"norm","micePMM","X",-3.75916005258535
"norm","micePMM","X2",0.832639658202715
"norm","missForest","X",-0.768762934968418
"norm","missForest","X2",0.204104742273801
"norm","rfcont10","X",-1.15534770618542
"norm","rfcont10","X2",0.30912853996418
"norm","micePMM","X",-1.01392712305019
"norm","micePMM","X2",0.314040196549374
"norm","missForest","X",0.0457030782326502
"norm","missForest","X2",0.00764042895814298
"norm","rfcont10","X",-0.050612142203028
"norm","rfcont10","X2",0.0228724626400999
"norm","micePMM","X",-0.0400440076029799
"norm","micePMM","X2",0.096286675024016
"norm","missForest","X",-1.26245899458078
"norm","missForest","X2",0.303352499390627
"norm","rfcont10","X",-1.28649866950533
"norm","rfcont10","X2",0.315293970031113
"norm","micePMM","X",-1.35781383868719
"norm","micePMM","X2",0.335868233274331
"norm","missForest","X",-1.2209386342353
"norm","missForest","X2",0.360561163208806
"norm","rfcont10","X",-1.37058914991268
"norm","rfcont10","X2",0.402004353739238
"norm","micePMM","X",-1.4539189365279
"norm","micePMM","X2",0.438758999957069
"norm","missForest","X",-0.503410999770215
"norm","missForest","X2",0.190984312114741
"norm","rfcont10","X",-0.667369305989014
"norm","rfcont10","X2",0.249456209403297
"norm","micePMM","X",-0.639870099565531
"norm","micePMM","X2",0.242649003824251
"norm","missForest","X",-0.543095903670198
"norm","missForest","X2",0.175078828388542
"norm","rfcont10","X",-0.508606813134791
"norm","rfcont10","X2",0.166993167540494
"norm","micePMM","X",-0.649291286905036
"norm","micePMM","X2",0.232454170283085
"norm","missForest","X",-0.723167936607304
"norm","missForest","X2",0.185276387195866
"norm","rfcont10","X",-0.993727187955122
"norm","rfcont10","X2",0.254205564436569
"norm","micePMM","X",-1.03779148707055
"norm","micePMM","X2",0.280978908077431
"norm","missForest","X",-0.343515705488266
"norm","missForest","X2",0.14369392534901
"norm","rfcont10","X",-0.5996391008087
"norm","rfcont10","X2",0.256505406423835
"norm","micePMM","X",-0.335436132553856
"norm","micePMM","X2",0.15461843699438
"norm","missForest","X",-2.58840586367202
"norm","missForest","X2",0.678872893431381
"norm","rfcont10","X",-1.40039263727073
"norm","rfcont10","X2",0.365106844580877
"norm","micePMM","X",-1.83544001325448
"norm","micePMM","X2",0.506510575597043
"norm","missForest","X",-1.45930095399746
"norm","missForest","X2",0.421270047234101
"norm","rfcont10","X",-1.74584194184537
"norm","rfcont10","X2",0.509828196345271
"norm","micePMM","X",-1.70959772094576
"norm","micePMM","X2",0.527852939570267
"norm","missForest","X",-0.359822821641387
"norm","missForest","X2",0.0958091983085213
"norm","rfcont10","X",-0.411462817365752
"norm","rfcont10","X2",0.110044530376585
"norm","micePMM","X",-0.70693091567201
"norm","micePMM","X2",0.206630308496052
"norm","missForest","X",-0.057501945876411
"norm","missForest","X2",0.0266131928045754
"norm","rfcont10","X",-0.335803217323025
"norm","rfcont10","X2",0.107596472453106
"norm","micePMM","X",-0.0469970799896076
"norm","micePMM","X2",0.04478811537196
"norm","missForest","X",-0.603816547825053
"norm","missForest","X2",0.192081941063948
"norm","rfcont10","X",-0.49262807407725
"norm","rfcont10","X2",0.172655069107907
"norm","micePMM","X",-0.322297459367023
"norm","micePMM","X2",0.136831453742716
"norm","missForest","X",-0.4072614759104
"norm","missForest","X2",0.122327418045226
"norm","rfcont10","X",-0.441134609901142
"norm","rfcont10","X2",0.129826898864693
"norm","micePMM","X",-0.775486237698121
"norm","micePMM","X2",0.236643946111582
"norm","missForest","X",-0.960162977880284
"norm","missForest","X2",0.272651442019731
"norm","rfcont10","X",-0.893325071139717
"norm","rfcont10","X2",0.243714083674381
"norm","micePMM","X",-1.18418712413372
