"dist","estimator","col","nrmse"
"norm","missForest","X",0.10064352726254
"norm","rfcont10","X",0.11918835756916
"norm","micePMM","X",0.201559331372661
"norm","missForest","X",0.0991739148530573
"norm","rfcont10","X",0.137927137561114
"norm","micePMM","X",0.260820707879157
"norm","missForest","X",0.0678411628736557
"norm","rfcont10","X",0.0660285897850033
"norm","micePMM","X",0.10173435455234
"norm","missForest","X",0.125175425640268
"norm","rfcont10","X",0.141050061064348
"norm","micePMM","X",0.225251051110119
"norm","missForest","X",0.139415491090394
"norm","rfcont10","X",0.1536577103534
"norm","micePMM","X",0.224624124228605
"norm","missForest","X",0.109764450269386
"norm","rfcont10","X",0.11867388397786
"norm","micePMM","X",0.128247336943253
"norm","missForest","X",0.120180419281109
"norm","rfcont10","X",0.137153630630302
"norm","micePMM","X",0.166809817259093
"norm","missForest","X",0.0767033452405584
"norm","rfcont10","X",0.0818636533850379
"norm","micePMM","X",0.103488851261332
"norm","missForest","X",0.0739088355688521
"norm","rfcont10","X",0.0924453805574189
"norm","micePMM","X",0.108597506128851
"norm","missForest","X",0.146563105896313
"norm","rfcont10","X",0.245049304535172
"norm","micePMM","X",0.228847456234568
"norm","missForest","X",0.101149379851121
"norm","rfcont10","X",0.13234539368308
"norm","micePMM","X",0.183567063693358
"norm","missForest","X",0.0730003267609441
"norm","rfcont10","X",0.081503497349933
"norm","micePMM","X",0.11837069789805
"norm","missForest","X",0.163318935274263
"norm","rfcont10","X",0.172634248610042
"norm","micePMM","X",0.261221737811771
"norm","missForest","X",0.0925042770001235
"norm","rfcont10","X",0.129014381394721
"norm","micePMM","X",0.148204944479173
"norm","missForest","X",0.137794100824077
"norm","rfcont10","X",0.164892416692039
"norm","micePMM","X",0.195820086094701
"norm","missForest","X",0.123775932541289
"norm","rfcont10","X",0.154645311116297
"norm","micePMM","X",0.158527984078825
"norm","missForest","X",0.0942268052444072
"norm","rfcont10","X",0.13819505844523
"norm","micePMM","X",0.177241196245526
"norm","missForest","X",0.0943218936286571
"norm","rfcont10","X",0.0914099481907073
"norm","micePMM","X",0.185832964016396
"norm","missForest","X",0.114773063133473
"norm","rfcont10","X",0.123637464298608
"norm","micePMM","X",0.136582185554727
"norm","missForest","X",0.141290837883334
"norm","rfcont10","X",0.154148456104715
"norm","micePMM","X",0.149243511191924
"norm","missForest","X",0.170987315661947
"norm","rfcont10","X",0.177988709817335
"norm","micePMM","X",0.221934073616959
"norm","missForest","X",0.135153193410936
"norm","rfcont10","X",0.145879171435906
"norm","micePMM","X",0.16682689317271
"norm","missForest","X",0.106861365461641
"norm","rfcont10","X",0.173836892404428
"norm","micePMM","X",0.199376904088185
"norm","missForest","X",0.0963981572672522
"norm","rfcont10","X",0.105825765148113
"norm","micePMM","X",0.148810996553343
"norm","missForest","X",0.0689094360200016
"norm","rfcont10","X",0.0872080752677262
"norm","micePMM","X",0.160109542819182
"norm","missForest","X",0.100379312281279
"norm","rfcont10","X",0.129178779266137
"norm","micePMM","X",0.15361200922765
"norm","missForest","X",0.108438419805189
"norm","rfcont10","X",0.128967321681527
"norm","micePMM","X",0.172956670715767
"norm","missForest","X",0.0876169499156753
"norm","rfcont10","X",0.162929360371862
"norm","micePMM","X",0.233864976463711
"norm","missForest","X",0.0979070506813693
"norm","rfcont10","X",0.130397523575754
"norm","micePMM","X",0.143302859363066
"norm","missForest","X",0.0984055794621086
"norm","rfcont10","X",0.132127283739251
"norm","micePMM","X",0.187184076403223
"norm","missForest","X",0.0663285678015091
"norm","rfcont10","X",0.0908565968193967
"norm","micePMM","X",0.157328315330207
"norm","missForest","X",0.174716798803788
"norm","rfcont10","X",0.198732989604359
"norm","micePMM","X",0.238585239341224
"norm","missForest","X",0.118932742394319
"norm","rfcont10","X",0.149614900302766
"norm","micePMM","X",0.190588008746673
"norm","missForest","X",0.0976320916395762
"norm","rfcont10","X",0.127943211943771
"norm","micePMM","X",0.141377987091243
"norm","missForest","X",0.0821704139110026
"norm","rfcont10","X",0.102859682063287
"norm","micePMM","X",0.109877469696702
"norm","missForest","X",0.0837581960830148
"norm","rfcont10","X",0.104958084281125
"norm","micePMM","X",0.188771706571722
"norm","missForest","X",0.104498664466222
"norm","rfcont10","X",0.125177674879551
