"dist","estimator","col","relb_coef"
"norm","missForest","X",7.41094227632939
"norm","missForest","X2",46.123137866674
"norm","rfcont10","X",-0.196226092714425
"norm","rfcont10","X2",-2.6569405816373
"norm","micePMM","X",-0.0277241236855416
"norm","micePMM","X2",2.13284632767932
"norm","missForest","X",-1.45736702843713
"norm","missForest","X2",-11.4379219360239
"norm","rfcont10","X",-0.317284658169594
"norm","rfcont10","X2",-4.32448715429951
"norm","micePMM","X",-0.712573999556897
"norm","micePMM","X2",-3.79508989062033
"norm","missForest","X",15.0545069531836
"norm","missForest","X2",2.9911694556082
"norm","rfcont10","X",-3.20917752757684
"norm","rfcont10","X2",-0.355864149440702
"norm","micePMM","X",-1.24967058157876
"norm","micePMM","X2",-0.439931563461835
"norm","missForest","X",6.35833012976164
"norm","missForest","X2",0.598785757027991
"norm","rfcont10","X",-10.077581587115
"norm","rfcont10","X2",-0.529693399536629
"norm","micePMM","X",1.14835211815766
"norm","micePMM","X2",-0.0676179164002581
"norm","missForest","X",4.70074171588598
"norm","missForest","X2",-1.63627790482151
"norm","rfcont10","X",1.64805461290785
"norm","rfcont10","X2",-0.372445973577245
"norm","micePMM","X",6.79289497610782
"norm","micePMM","X2",-3.34926881425391
"norm","missForest","X",10.5542925965492
"norm","missForest","X2",4.23688530815647
"norm","rfcont10","X",-2.2291248258607
"norm","rfcont10","X2",-0.589820317570059
"norm","micePMM","X",1.67820360384295
"norm","micePMM","X2",0.496059673422331
"norm","missForest","X",-0.437951678262124
"norm","missForest","X2",-1.18587572368096
"norm","rfcont10","X",0.343551847849139
"norm","rfcont10","X2",0.219941658785174
"norm","micePMM","X",-0.216469317044344
"norm","micePMM","X2",-0.355139789591155
"norm","missForest","X",25.9100741556914
"norm","missForest","X2",3.60985090484174
"norm","rfcont10","X",-7.63197547060695
"norm","rfcont10","X2",-0.850880781806182
"norm","micePMM","X",-1.49931379707268
"norm","micePMM","X2",-0.485620906183485
"norm","missForest","X",-3.69635957833039
"norm","missForest","X2",-1.9383670989937
"norm","rfcont10","X",-0.283492744663846
"norm","rfcont10","X2",-0.0246139551006176
"norm","micePMM","X",-0.0143973313829424
"norm","micePMM","X2",-0.162389348865421
"norm","missForest","X",-24.3591704322134
"norm","missForest","X2",-3.68897637111337
"norm","rfcont10","X",-3.41715448122208
"norm","rfcont10","X2",-0.192073667027741
"norm","micePMM","X",-0.0824005795228371
"norm","micePMM","X2",-0.287696474670609
"norm","missForest","X",-7.68640625692105
"norm","missForest","X2",-1.98089408239592
"norm","rfcont10","X",-3.36751024547693
"norm","rfcont10","X2",-0.72575745201928
"norm","micePMM","X",-3.43198195807432
"norm","micePMM","X2",-1.13186213726551
"norm","missForest","X",-7.26658106683906
"norm","missForest","X2",23.2103937255924
"norm","rfcont10","X",1.44471386742487
"norm","rfcont10","X2",-2.08312349129108
"norm","micePMM","X",-2.24783211980259
"norm","micePMM","X2",5.18042500801153
"norm","missForest","X",-670.487996384352
"norm","missForest","X2",-5.59012719005349
"norm","rfcont10","X",7.78857412649263
"norm","rfcont10","X2",0.378994507978142
"norm","micePMM","X",-92.7369214349481
"norm","micePMM","X2",-1.03238819496789
"norm","missForest","X",-7.57790108455531
"norm","missForest","X2",-1034.48007264796
"norm","rfcont10","X",-0.473516820557935
"norm","rfcont10","X2",-96.001208859873
"norm","micePMM","X",-1.81965481820346
"norm","micePMM","X2",-195.971292705759
"norm","missForest","X",10.2990719668325
"norm","missForest","X2",-10.0715684037547
"norm","rfcont10","X",1.42704308633347
"norm","rfcont10","X2",-0.772142390716986
"norm","micePMM","X",2.91371373506317
"norm","micePMM","X2",-3.24368320956056
"norm","missForest","X",-9.19916947115948
"norm","missForest","X2",-2.12972111345161
"norm","rfcont10","X",-4.84608938665123
"norm","rfcont10","X2",-0.989068959167088
"norm","micePMM","X",3.99829432108271
"norm","micePMM","X2",0.714522290393478
"norm","missForest","X",-15.6896996177726
"norm","missForest","X2",14.0402175247054
"norm","rfcont10","X",-0.01860808819185
"norm","rfcont10","X2",0.898156497317103
"norm","micePMM","X",-0.506546097743434
"norm","micePMM","X2",0.140958176599883
"norm","missForest","X",17.0325541525748
"norm","missForest","X2",-8.51105030761186
"norm","rfcont10","X",1.41764908780294
"norm","rfcont10","X2",-0.198382416189537
"norm","micePMM","X",-1.15617838348539
"norm","micePMM","X2",0.323751559649047
"norm","missForest","X",-3.94502291989687
"norm","missForest","X2",18.8099722531673
"norm","rfcont10","X",0.270098834551211
"norm","rfcont10","X2",0.651320694584816
"norm","micePMM","X",-0.226469886034142
"norm","micePMM","X2",-0.409375296793153
"norm","missForest","X",4.90780080749188
"norm","missForest","X2",-9.94083199757685
"norm","rfcont10","X",1.7055743482331
"norm","rfcont10","X2",-2.88131553437908
"norm","micePMM","X",1.08853408084174
"norm","micePMM","X2",-3.01002611950154
"norm","missForest","X",-13.5002460456093
"norm","missForest","X2",11.9980239578953
"norm","rfcont10","X",2.88176901403007
"norm","rfcont10","X2",-1.46036249345715
"norm","micePMM","X",1.98599070284664
"norm","micePMM","X2",-1.73464724588562
"norm","missForest","X",1.1849109098311
"norm","missForest","X2",-1.80618767526197
"norm","rfcont10","X",0.802470652455866
"norm","rfcont10","X2",-0.522883535505155
"norm","micePMM","X",-0.942457970363814
"norm","micePMM","X2",0.680975960740127
"norm","missForest","X",7.6136135883981
"norm","missForest","X2",4.13604456298386
"norm","rfcont10","X",-1.95525438805786
"norm","rfcont10","X2",-0.99195203045916
"norm","micePMM","X",0.0611984239535093
"norm","micePMM","X2",-0.107868039185433
"norm","missForest","X",-3.95963510342884
"norm","missForest","X2",20.0809522658631
"norm","rfcont10","X",0.536293286477593
"norm","rfcont10","X2",-1.34719632702314
"norm","micePMM","X",0.117382410237807
"norm","micePMM","X2",-1.43991499479776
"norm","missForest","X",-2.14363567679997
"norm","missForest","X2",0.223671527994879
"norm","rfcont10","X",21.7271985256521
"norm","rfcont10","X2",-0.981325668088025
"norm","micePMM","X",18.2627884377826
"norm","micePMM","X2",-1.34864022908573
"norm","missForest","X",1.88462226095371
"norm","missForest","X2",16.015787265015
"norm","rfcont10","X",0.887234672974353
"norm","rfcont10","X2",4.64494547296777
"norm","micePMM","X",0.986150359637845
"norm","micePMM","X2",9.31856220276851
"norm","missForest","X",2.65603022053938
"norm","missForest","X2",0.664512782210361
"norm","rfcont10","X",-2.3895622516728
"norm","rfcont10","X2",-0.426892287975668
"norm","micePMM","X",-0.932397647662182
"norm","micePMM","X2",-0.403224167804136
"norm","missForest","X",-3.86705762483122
"norm","missForest","X2",-0.819584057961186
"norm","rfcont10","X",-7.63455148876294
"norm","rfcont10","X2",-1.63459556236662
"norm","micePMM","X",-6.39729454845719
"norm","micePMM","X2",-1.7136160880319
"norm","missForest","X",-0.883882821158186
"norm","missForest","X2",0.147167641650484
"norm","rfcont10","X",-2.202771206656
"norm","rfcont10","X2",-0.145966367374291
"norm","micePMM","X",1.09438723401032
"norm","micePMM","X2",0.06877227079055
"norm","missForest","X",12.6612633276111
"norm","missForest","X2",-21.6147852908047
"norm","rfcont10","X",1.59765009120009
"norm","rfcont10","X2",-1.02910583424279
"norm","micePMM","X",0.634876507258632
"norm","micePMM","X2",-1.11340169221566
"norm","missForest","X",128.406931075418
"norm","missForest","X2",-6.16013668374306
"norm","rfcont10","X",9.54360604411619
"norm","rfcont10","X2",-0.187758629811996
"norm","micePMM","X",23.9444843083269
"norm","micePMM","X2",-1.47529572642256
"norm","missForest","X",-0.759632317683067
"norm","missForest","X2",-0.306690355163046
"norm","rfcont10","X",-3.39964886049891
"norm","rfcont10","X2",-1.50263939568877
"norm","micePMM","X",-0.943995937933851
"norm","micePMM","X2",-0.758766350122213
"norm","missForest","X",15.3034839969449
"norm","missForest","X2",-9.43378927409583
"norm","rfcont10","X",2.87132367220971
"norm","rfcont10","X2",-1.38564929479565
"norm","micePMM","X",3.72679764080649
"norm","micePMM","X2",-2.7864405066288
"norm","missForest","X",2.33939520712523
"norm","missForest","X2",10.698194599947
"norm","rfcont10","X",-0.822295030882467
"norm","rfcont10","X2",-5.23231099095093
"norm","micePMM","X",-0.554966455447741
"norm","micePMM","X2",-1.96055498694325
"norm","missForest","X",-14.8591692922852
"norm","missForest","X2",3.26008875800404
"norm","rfcont10","X",0.248119587691476
"norm","rfcont10","X2",0.414043318468952
"norm","micePMM","X",-6.06059010237597
"norm","micePMM","X2",1.01289930138261
"norm","missForest","X",-200.341540714985
"norm","missForest","X2",-7.99973842008276
"norm","rfcont10","X",2.36065906381431
"norm","rfcont10","X2",0.27654367469221
"norm","micePMM","X",0.744656757582262
"norm","micePMM","X2",-0.283872175307786
"norm","missForest","X",-2.66329273058998
"norm","missForest","X2",-5.7066795863706
"norm","rfcont10","X",-0.53291046931577
"norm","rfcont10","X2",-1.59545511963957
"norm","micePMM","X",-1.31116784071344
"norm","micePMM","X2",-2.49706724418944
"norm","missForest","X",-4.63027040234602
"norm","missForest","X2",73.1430853130103
"norm","rfcont10","X",0.0718873303143367
"norm","rfcont10","X2",6.66795822376642
"norm","micePMM","X",0.529855728063947
"norm","micePMM","X2",-6.17240708477617
"norm","missForest","X",23.5740380404881
"norm","missForest","X2",5.82303408677277
"norm","rfcont10","X",0.0295650753563812
"norm","rfcont10","X2",0.391236414207084
"norm","micePMM","X",0.105120732106329
"norm","micePMM","X2",-0.030891574714258
"norm","missForest","X",0.749442855100874
"norm","missForest","X2",1.48686873693642
"norm","rfcont10","X",-0.484578457540878
"norm","rfcont10","X2",-1.5856718564887
"norm","micePMM","X",-0.24508965467122
"norm","micePMM","X2",-0.211061435734198
"norm","missForest","X",-1.99347180078421
"norm","missForest","X2",-1.2930196351889
"norm","rfcont10","X",-0.754166601931265
"norm","rfcont10","X2",-0.37129763903854
"norm","micePMM","X",-0.319194427255673
"norm","micePMM","X2",-0.336999115542023
"norm","missForest","X",-9.63597746506534
"norm","missForest","X2",4.420148005503
"norm","rfcont10","X",0.67863514151004
"norm","rfcont10","X2",0.173140938305109
"norm","micePMM","X",-0.144527038440598
"norm","micePMM","X2",-0.0409744208656644
"norm","missForest","X",-0.524117667630758
"norm","missForest","X2",-2.40486934881258
"norm","rfcont10","X",-0.723580414320301
"norm","rfcont10","X2",-2.24462304190359
"norm","micePMM","X",-0.0744777291205848
"norm","micePMM","X2",0.172510536329677
"norm","missForest","X",-9.75280385444275
"norm","missForest","X2",3.46097264117662
"norm","rfcont10","X",5.15058678106396
"norm","rfcont10","X2",-1.3034054193071
"norm","micePMM","X",5.13665058207062
"norm","micePMM","X2",-1.87900824275389
"norm","missForest","X",1.05014112016454
"norm","missForest","X2",-4.08125377376774
"norm","rfcont10","X",-1.48848157879679
"norm","rfcont10","X2",9.1255530115671
"norm","micePMM","X",-0.692982940414543
"norm","micePMM","X2",1.92209146897689
"norm","missForest","X",73.9956208612574
"norm","missForest","X2",-2.52977858023298
"norm","rfcont10","X",31.2865858513335
"norm","rfcont10","X2",-0.589415440527457
"norm","micePMM","X",-1.87937839453733
"norm","micePMM","X2",-0.0551597063227981
"norm","missForest","X",-7.57956504120218
"norm","missForest","X2",36.4326800705396
"norm","rfcont10","X",0.377646581267152
"norm","rfcont10","X2",-0.0908136641680172
"norm","micePMM","X",-0.345564719828772
"norm","micePMM","X2",-0.842904104984739
"norm","missForest","X",1.46554826626434
"norm","missForest","X2",0.775725126205412
"norm","rfcont10","X",-1.26180569462753
"norm","rfcont10","X2",-0.356087584373397
"norm","micePMM","X",1.49768725433673
"norm","micePMM","X2",0.721979567511853
"norm","missForest","X",0.0105449654459995
"norm","missForest","X2",11.0616628497485
"norm","rfcont10","X",-0.655541485927295
"norm","rfcont10","X2",-136.427380668807
"norm","micePMM","X",0.262046318059988
"norm","micePMM","X2",76.2500647109895
"norm","missForest","X",-7.16934659249447
"norm","missForest","X2",-2.71339510529529
"norm","rfcont10","X",-2.7063817977411
"norm","rfcont10","X2",-0.909751086410483
"norm","micePMM","X",-0.265366868394291
"norm","micePMM","X2",-0.221998659683254
"norm","missForest","X",25.2921074166218
"norm","missForest","X2",-3.72327443080129
"norm","rfcont10","X",-1.72989445338149
"norm","rfcont10","X2",0.55404871119707
"norm","micePMM","X",-0.120548041608592
"norm","micePMM","X2",-0.286192417733394
"norm","missForest","X",-10.3402666934883
"norm","missForest","X2",-2.71392547974837
"norm","rfcont10","X",-1.48849720378705
"norm","rfcont10","X2",-0.290700050104446
"norm","micePMM","X",-4.02015433306537
"norm","micePMM","X2",-1.37779664246552
"norm","missForest","X",-7.26647183925814
"norm","missForest","X2",2.86342875323075
"norm","rfcont10","X",-0.0821794465656821
"norm","rfcont10","X2",-0.0193727248204353
"norm","micePMM","X",0.423323329106668
"norm","micePMM","X2",-0.906706012149928
"norm","missForest","X",32.3556576998227
"norm","missForest","X2",-4.4517874702523
"norm","rfcont10","X",10.514547582511
"norm","rfcont10","X2",-1.2542089423364
"norm","micePMM","X",6.30742228340512
"norm","micePMM","X2",-1.20752687124236
"norm","missForest","X",-1.84769619451314
"norm","missForest","X2",-7.9411883106435
"norm","rfcont10","X",-0.440824480585462
"norm","rfcont10","X2",-2.92154659710641
"norm","micePMM","X",-0.193032942885009
"norm","micePMM","X2",-0.31757090248914
"norm","missForest","X",1.39890747534622
"norm","missForest","X2",2.82609519194038
"norm","rfcont10","X",0.213785446692656
"norm","rfcont10","X2",-0.192973597362202
"norm","micePMM","X",-0.406960152925782
"norm","micePMM","X2",-0.827243842793356
"norm","missForest","X",-11.3346888784341
"norm","missForest","X2",-1.31766394759956
"norm","rfcont10","X",-5.1451160002611
"norm","rfcont10","X2",-0.334902129538964
"norm","micePMM","X",-3.05877047550436
"norm","micePMM","X2",-0.584326035565024
"norm","missForest","X",-0.0861346383861648
"norm","missForest","X2",-0.28249002490268
"norm","rfcont10","X",0.622705373962534
"norm","rfcont10","X2",1.77370215584868
"norm","micePMM","X",0.340311984959923
"norm","micePMM","X2",2.0525209129463
"norm","missForest","X",-18.4740928169722
"norm","missForest","X2",1.93002628228626
"norm","rfcont10","X",13.8553567962686
"norm","rfcont10","X2",-1.0758073175
"norm","micePMM","X",3.20333129900169
"norm","micePMM","X2",-0.495341257489801
"norm","missForest","X",2.48619938645274
"norm","missForest","X2",1.6283342090099
"norm","rfcont10","X",-1.24845064706186
"norm","rfcont10","X2",-0.579092638605489
"norm","micePMM","X",-0.13381668897282
"norm","micePMM","X2",-0.218441233061425
"norm","missForest","X",15.1212718276558
"norm","missForest","X2",7.10422116016036
"norm","rfcont10","X",-0.252269330722272
"norm","rfcont10","X2",0.260466753035316
"norm","micePMM","X",1.83734338961629
"norm","micePMM","X2",0.724177889263634
"norm","missForest","X",0.402222232624779
"norm","missForest","X2",0.18955188819042
"norm","rfcont10","X",-0.886162709999505
"norm","rfcont10","X2",3.25051375086808
"norm","micePMM","X",-2.39480748672598
"norm","micePMM","X2",3.74096844554251
"norm","missForest","X",-4.21818231838271
