"","dist","estimator","col","nrmse"
"1","norm_mix1","missForest","X",0.106238975710708
"2","norm_mix1","rfcont10","X",0.354897526607151
"3","norm_mix1","micePMM","X",0.688314940402136
"4","norm_mix1","missForest","X",0.189141285268665
"5","norm_mix1","rfcont10","X",0.458833764261894
"6","norm_mix1","micePMM","X",0.729564063951837
"7","norm_mix1","missForest","X",0.113917040802802
"8","norm_mix1","rfcont10","X",0.329997945011142
"9","norm_mix1","micePMM","X",0.745269350243449
"10","norm_mix1","missForest","X",0.0898835641370369
"11","norm_mix1","rfcont10","X",0.314768158853812
"12","norm_mix1","micePMM","X",0.661875092163792
"13","norm_mix1","missForest","X",0.0950727431493523
"14","norm_mix1","rfcont10","X",0.317372115358334
"15","norm_mix1","micePMM","X",0.770117562014141
"16","norm_mix1","missForest","X",0.156688907817165
"17","norm_mix1","rfcont10","X",0.472221443102186
"18","norm_mix1","micePMM","X",0.606983648972104
"19","norm_mix1","missForest","X",0.130533669749331
"20","norm_mix1","rfcont10","X",0.330571355541771
"21","norm_mix1","micePMM","X",0.648635519562437
"22","norm_mix1","missForest","X",0.285222119014868
"23","norm_mix1","rfcont10","X",0.491295039807036
"24","norm_mix1","micePMM","X",0.603520008845846
"25","norm_mix1","missForest","X",0.0951281488194613
"26","norm_mix1","rfcont10","X",0.317488462630081
"27","norm_mix1","micePMM","X",0.704367054160729
"28","norm_mix1","missForest","X",0.173321055390414
"29","norm_mix1","rfcont10","X",0.361594855336559
"30","norm_mix1","micePMM","X",0.648825378443103
"31","norm_mix1","missForest","X",0.0757515691032304
"32","norm_mix1","rfcont10","X",0.261558165927627
"33","norm_mix1","micePMM","X",0.788883480299851
"34","norm_mix1","missForest","X",0.24905011463855
"35","norm_mix1","rfcont10","X",0.451451346684403
"36","norm_mix1","micePMM","X",0.651944464059343
"37","norm_mix1","missForest","X",0.116311646397428
"38","norm_mix1","rfcont10","X",0.297770590276961
"39","norm_mix1","micePMM","X",0.745302522038887
"40","norm_mix1","missForest","X",0.199010161605803
"41","norm_mix1","rfcont10","X",0.418149087269716
"42","norm_mix1","micePMM","X",0.656665454840261
"43","norm_mix1","missForest","X",0.128283619871104
"44","norm_mix1","rfcont10","X",0.363021843703584
"45","norm_mix1","micePMM","X",0.67462010730009
"46","norm_mix1","missForest","X",0.207099523889232
"47","norm_mix1","rfcont10","X",0.387446235409373
"48","norm_mix1","micePMM","X",0.605689211196604
"49","norm_mix1","missForest","X",0.154282314544431
"50","norm_mix1","rfcont10","X",0.34577974072624
"51","norm_mix1","micePMM","X",0.705737517749643
"52","norm_mix1","missForest","X",0.133846130151532
"53","norm_mix1","rfcont10","X",0.338913533497855
"54","norm_mix1","micePMM","X",0.621735236149918
"55","norm_mix1","missForest","X",0.118834395552107
"56","norm_mix1","rfcont10","X",0.324648902544843
"57","norm_mix1","micePMM","X",0.589873344570543
"58","norm_mix1","missForest","X",0.114976281246437
"59","norm_mix1","rfcont10","X",0.357912665853841
"60","norm_mix1","micePMM","X",0.687533495022084
"61","norm_mix1","missForest","X",0.117889789728481
"62","norm_mix1","rfcont10","X",0.347291842223769
"63","norm_mix1","micePMM","X",0.752628154806354
"64","norm_mix1","missForest","X",0.133861085396415
"65","norm_mix1","rfcont10","X",0.351743829248651
"66","norm_mix1","micePMM","X",0.630594637591219
"67","norm_mix1","missForest","X",0.230660745781841
"68","norm_mix1","rfcont10","X",0.37508339337719
"69","norm_mix1","micePMM","X",0.641699385418881
"70","norm_mix1","missForest","X",0.161592536309481
"71","norm_mix1","rfcont10","X",0.417980192517922
"72","norm_mix1","micePMM","X",0.575723472942597
"73","norm_mix1","missForest","X",0.197500675646049
"74","norm_mix1","rfcont10","X",0.459649315886262
"75","norm_mix1","micePMM","X",0.604814449020968
"76","norm_mix1","missForest","X",0.144818692763336
