"","dist","estimator","col","rel_bias"
"918","norm_mix2","micePMM","X2",0.273036681741091
"919","norm_mix2","missForest","X",0.000216000646091397
"920","norm_mix2","missForest","X2",-0.00407446664684596
"921","norm_mix2","rfcont10","X",-0.00340229215326471
"922","norm_mix2","rfcont10","X2",-0.0151990157299696
"923","norm_mix2","micePMM","X",0.0856751803453619
"924","norm_mix2","micePMM","X2",0.2517260927327
"925","norm_mix2","missForest","X",-0.0231445551617584
"926","norm_mix2","missForest","X2",-0.0803385171192347
"927","norm_mix2","rfcont10","X",-0.0285634615721317
"928","norm_mix2","rfcont10","X2",-0.0916408068395003
"929","norm_mix2","micePMM","X",0.00107613337685764
"930","norm_mix2","micePMM","X2",0.0237735694433219
"931","norm_mix2","missForest","X",0.00263202542569108
"932","norm_mix2","missForest","X2",-0.000512812784534633
"933","norm_mix2","rfcont10","X",-0.000282154185575201
"934","norm_mix2","rfcont10","X2",-0.00967210068028002
"935","norm_mix2","micePMM","X",0.0618136930720536
"936","norm_mix2","micePMM","X2",0.26222007857276
"937","norm_mix2","missForest","X",-0.0011503971261988
"938","norm_mix2","missForest","X2",-0.0199232590952872
"939","norm_mix2","rfcont10","X",-0.00951829272401417
"940","norm_mix2","rfcont10","X2",-0.0373938534057118
"941","norm_mix2","micePMM","X",0.0662501974877647
"942","norm_mix2","micePMM","X2",0.183887709195828
"943","norm_mix2","missForest","X",0.000299520200037762
"944","norm_mix2","missForest","X2",-0.0075110049759064
"945","norm_mix2","rfcont10","X",-0.00635651527200187
"946","norm_mix2","rfcont10","X2",-0.0216472233765378
"947","norm_mix2","micePMM","X",0.0841489946230307
"948","norm_mix2","micePMM","X2",0.191723110369218
"949","norm_mix2","missForest","X",0.00278091761307109
"950","norm_mix2","missForest","X2",-0.00441217191683685
"951","norm_mix2","rfcont10","X",-0.00623872400762182
"952","norm_mix2","rfcont10","X2",-0.0255837507538262
"953","norm_mix2","micePMM","X",0.0565827339587412
"954","norm_mix2","micePMM","X2",0.198176410554168
"955","norm_mix2","missForest","X",-0.00183088423396938
"956","norm_mix2","missForest","X2",-0.0143756525915483
"957","norm_mix2","rfcont10","X",-0.00758244676389985
"958","norm_mix2","rfcont10","X2",-0.0242760444659106
"959","norm_mix2","micePMM","X",0.082323263195794
"960","norm_mix2","micePMM","X2",0.213037344922316
"961","norm_mix2","missForest","X",0.00217333345578097
"962","norm_mix2","missForest","X2",-0.00240217372283569
"963","norm_mix2","rfcont10","X",-0.00370976530848222
"964","norm_mix2","rfcont10","X2",-0.0196154803320668
"965","norm_mix2","micePMM","X",0.0671448966338923
"966","norm_mix2","micePMM","X2",0.190373822855211
"967","norm_mix2","missForest","X",0.00139290791311786
"968","norm_mix2","missForest","X2",-0.000321315292293956
"969","norm_mix2","rfcont10","X",-0.000402223173511573
"970","norm_mix2","rfcont10","X2",-0.00221960351251771
"971","norm_mix2","micePMM","X",0.056591966931216
"972","norm_mix2","micePMM","X2",0.224552856277604
"973","norm_mix2","missForest","X",0.00280421217851545
"974","norm_mix2","missForest","X2",0.000297797637438313
"975","norm_mix2","rfcont10","X",-0.00080660669253374
"976","norm_mix2","rfcont10","X2",-0.00981887914357338
"977","norm_mix2","micePMM","X",0.103277052280325
"978","norm_mix2","micePMM","X2",0.29305015703905
"979","norm_mix2","missForest","X",-0.00119987602413463
"980","norm_mix2","missForest","X2",-0.0130637423248652
"981","norm_mix2","rfcont10","X",-0.0113636840581843
"982","norm_mix2","rfcont10","X2",-0.0492333509591193
"983","norm_mix2","micePMM","X",0.0329790361742213
"984","norm_mix2","micePMM","X2",0.0610590668592939
"985","norm_mix2","missForest","X",-0.00213162729652139
"986","norm_mix2","missForest","X2",-0.00727490479432813
"987","norm_mix2","rfcont10","X",-0.0053028749881342
"988","norm_mix2","rfcont10","X2",-0.0182566994132944
"989","norm_mix2","micePMM","X",0.104798986761349
"990","norm_mix2","micePMM","X2",0.271897233568905
"991","norm_mix2","missForest","X",0.00355137819505247
"992","norm_mix2","missForest","X2",0.000473311938189891
"993","norm_mix2","rfcont10","X",-3.5047830055368e-05
"994","norm_mix2","rfcont10","X2",-0.00061089648572954
"995","norm_mix2","micePMM","X",0.101433648685577
"996","norm_mix2","micePMM","X2",0.339104615104003
"997","norm_mix2","missForest","X",0.000850062747490776
"998","norm_mix2","missForest","X2",-0.00182003533204655
"999","norm_mix2","rfcont10","X",-0.00423885466064955
"1000","norm_mix2","rfcont10","X2",-0.0138463886579661
"1001","norm_mix2","micePMM","X",0.0962565620731919
"1002","norm_mix2","micePMM","X2",0.286797789785006
"1003","norm_mix2","missForest","X",-0.0142712785019437
"1004","norm_mix2","missForest","X2",-0.0640982641115333
"1005","norm_mix2","rfcont10","X",-0.0246196228846098
"1006","norm_mix2","rfcont10","X2",-0.100876742783825
"1007","norm_mix2","micePMM","X",-0.00203332079877727
"1008","norm_mix2","micePMM","X2",-0.0245881803904271
"1009","norm_mix2","missForest","X",0.00410963100504858
"1010","norm_mix2","missForest","X2",-0.00683272382765854
"1011","norm_mix2","rfcont10","X",-0.00510606256280421
"1012","norm_mix2","rfcont10","X2",-0.0250813200326495
"1013","norm_mix2","micePMM","X",0.0649240431675213
"1014","norm_mix2","micePMM","X2",0.200880562785118
"1015","norm_mix2","missForest","X",-0.00244236110012408
"1016","norm_mix2","missForest","X2",-0.00491482949089717
"1017","norm_mix2","rfcont10","X",-0.0045791149586718
"1018","norm_mix2","rfcont10","X2",-0.0244109107856461
"1019","norm_mix2","micePMM","X",0.109922518547912
"1020","norm_mix2","micePMM","X2",0.283785760166236
"1021","norm_mix2","missForest","X",0.00143437382414158
"1022","norm_mix2","missForest","X2",0.00153811402555459
"1023","norm_mix2","rfcont10","X",-0.00289465845314651
"1024","norm_mix2","rfcont10","X2",-0.00816052222669394
"1025","norm_mix2","micePMM","X",0.074822602757934
"1026","norm_mix2","micePMM","X2",0.224480196362324
"1027","norm_mix2","missForest","X",0.0017355357763631
"1028","norm_mix2","missForest","X2",-2.91379127748126e-06
"1029","norm_mix2","rfcont10","X",-0.00215740652399887
"1030","norm_mix2","rfcont10","X2",-0.00716544010334241
"1031","norm_mix2","micePMM","X",0.0730683800143233
"1032","norm_mix2","micePMM","X2",0.23443482789913
"1033","norm_mix2","missForest","X",-0.000154447788982437
"1034","norm_mix2","missForest","X2",-0.00172566324508472
"1035","norm_mix2","rfcont10","X",-0.00234414851310083
"1036","norm_mix2","rfcont10","X2",-0.00812090621044692
"1037","norm_mix2","micePMM","X",0.0903902189934573
"1038","norm_mix2","micePMM","X2",0.278708505192487
"1039","norm_mix2","missForest","X",0.00321220560139146
"1040","norm_mix2","missForest","X2",-0.00268003662885163
"1041","norm_mix2","rfcont10","X",-0.00166125067130185
"1042","norm_mix2","rfcont10","X2",-0.011216954806254
"1043","norm_mix2","micePMM","X",0.110199272474302
"1044","norm_mix2","micePMM","X2",0.285232362067473
"1045","norm_mix2","missForest","X",-0.00448919731003228
"1046","norm_mix2","missForest","X2",-0.0267399705803274
"1047","norm_mix2","rfcont10","X",-0.00925354239059173
"1048","norm_mix2","rfcont10","X2",-0.0391445397865697
"1049","norm_mix2","micePMM","X",0.043017710485646
"1050","norm_mix2","micePMM","X2",0.116869122394401
"1051","norm_mix2","missForest","X",-0.0037830243597895
"1052","norm_mix2","missForest","X2",-0.0185824817091
"1053","norm_mix2","rfcont10","X",-0.00732588786978827
"1054","norm_mix2","rfcont10","X2",-0.0343244833998473
"1055","norm_mix2","micePMM","X",0.0172769963955266
"1056","norm_mix2","micePMM","X2",0.0631633061121475
"1057","norm_mix2","missForest","X",-0.000300341959580397
"1058","norm_mix2","missForest","X2",-0.0039389149764486
"1059","norm_mix2","rfcont10","X",-0.00694442994055855
"1060","norm_mix2","rfcont10","X2",-0.0218765372276212
"1061","norm_mix2","micePMM","X",0.0456474620175755
"1062","norm_mix2","micePMM","X2",0.147764858736404
"1063","norm_mix2","missForest","X",-0.001390506437841
"1064","norm_mix2","missForest","X2",-0.0116195866689947
"1065","norm_mix2","rfcont10","X",-0.00511918656977906
"1066","norm_mix2","rfcont10","X2",-0.0239320530869459
"1067","norm_mix2","micePMM","X",0.0449756098083678
"1068","norm_mix2","micePMM","X2",0.125771506599684
"1069","norm_mix2","missForest","X",-0.0176415478430025
"1070","norm_mix2","missForest","X2",-0.0536049109238355
"1071","norm_mix2","rfcont10","X",-0.0140740827594598
"1072","norm_mix2","rfcont10","X2",-0.0541506320069284
"1073","norm_mix2","micePMM","X",0.0808937797648945
"1074","norm_mix2","micePMM","X2",0.154592854076966
"1075","norm_mix2","missForest","X",-0.0061168597698581
"1076","norm_mix2","missForest","X2",-0.0181904478732726
"1077","norm_mix2","rfcont10","X",-0.0019759709339362
"1078","norm_mix2","rfcont10","X2",-0.017568565507727
"1079","norm_mix2","micePMM","X",0.0863853852572998
"1080","norm_mix2","micePMM","X2",0.226162899722509
"1081","norm_mix2","missForest","X",0.00377172697530481
"1082","norm_mix2","missForest","X2",-0.00190931287266027
"1083","norm_mix2","rfcont10","X",-0.00315006542898233
"1084","norm_mix2","rfcont10","X2",-0.0189593573638891
"1085","norm_mix2","micePMM","X",0.0899124194303589
"1086","norm_mix2","micePMM","X2",0.274470974175557
"1087","norm_mix2","missForest","X",0.00132944376533084
"1088","norm_mix2","missForest","X2",-0.00186737596329034
"1089","norm_mix2","rfcont10","X",-0.00046122986741981
"1090","norm_mix2","rfcont10","X2",-0.00376344452775723
"1091","norm_mix2","micePMM","X",0.121857871461314
"1092","norm_mix2","micePMM","X2",0.359513322968429
"1093","norm_mix2","missForest","X",0.00163986375058611
"1094","norm_mix2","missForest","X2",-0.00158343311801068
"1095","norm_mix2","rfcont10","X",-0.00282507797111298
"1096","norm_mix2","rfcont10","X2",-0.020024882640779
"1097","norm_mix2","micePMM","X",0.0673342808470709
"1098","norm_mix2","micePMM","X2",0.200299633950676
"1099","norm_mix2","missForest","X",-0.0110824907739434
"1100","norm_mix2","missForest","X2",-0.040892635222796
"1101","norm_mix2","rfcont10","X",-0.00908762273124575
"1102","norm_mix2","rfcont10","X2",-0.0348021379797522
"1103","norm_mix2","micePMM","X",0.0577973613954279
"1104","norm_mix2","micePMM","X2",0.157485409140697
"1105","norm_mix2","missForest","X",0.00238385206441638
"1106","norm_mix2","missForest","X2",0.000648653142819366
"1107","norm_mix2","rfcont10","X",0.000365319831226785
"1108","norm_mix2","rfcont10","X2",-0.00634647044113801
"1109","norm_mix2","micePMM","X",0.0983961026044005
"1110","norm_mix2","micePMM","X2",0.285397258370643
"1111","norm_mix2","missForest","X",0.000883696545913359
"1112","norm_mix2","missForest","X2",0.000167300355970124
"1113","norm_mix2","rfcont10","X",-0.000962420622408255
"1114","norm_mix2","rfcont10","X2",-0.00460648974873135
"1115","norm_mix2","micePMM","X",0.121078639256673
"1116","norm_mix2","micePMM","X2",0.31063710826376
"1117","norm_mix2","missForest","X",0.00385257863726496
"1118","norm_mix2","missForest","X2",-0.00152640694140604
"1119","norm_mix2","rfcont10","X",0.00141256693441849
"1120","norm_mix2","rfcont10","X2",-0.00681612058526271
"1121","norm_mix2","micePMM","X",0.0857075561789831
"1122","norm_mix2","micePMM","X2",0.282870987907158
"1123","norm_mix2","missForest","X",-0.00762663107407935
"1124","norm_mix2","missForest","X2",-0.0248796292490825
"1125","norm_mix2","rfcont10","X",-0.0174462432319987
"1126","norm_mix2","rfcont10","X2",-0.0519231354327473
"1127","norm_mix2","micePMM","X",0.0529180776443994
"1128","norm_mix2","micePMM","X2",0.124689408352008
"1129","norm_mix2","missForest","X",0.00347448975924602
"1130","norm_mix2","missForest","X2",0.0017683001375921
"1131","norm_mix2","rfcont10","X",0.000542836427647853
"1132","norm_mix2","rfcont10","X2",-0.00255193190477132
"1133","norm_mix2","micePMM","X",0.0654864360243412
"1134","norm_mix2","micePMM","X2",0.202064916515605
"1135","norm_mix2","missForest","X",-0.000901250898820316
"1136","norm_mix2","missForest","X2",-0.00600216983342461
"1137","norm_mix2","rfcont10","X",-0.0069445297783558
"1138","norm_mix2","rfcont10","X2",-0.0303079802759836
"1139","norm_mix2","micePMM","X",0.0523472713739777
"1140","norm_mix2","micePMM","X2",0.146615386186429
"1141","norm_mix2","missForest","X",0.00141007403987281
"1142","norm_mix2","missForest","X2",0.000318127507400456
"1143","norm_mix2","rfcont10","X",-0.00182408785162502
"1144","norm_mix2","rfcont10","X2",-0.00640891209681793
"1145","norm_mix2","micePMM","X",0.101127668717241
"1146","norm_mix2","micePMM","X2",0.251951980477984
"1147","norm_mix2","missForest","X",0.00333327417132678
"1148","norm_mix2","missForest","X2",-0.00893566605825258
"1149","norm_mix2","rfcont10","X",-0.00811102368980765
"1150","norm_mix2","rfcont10","X2",-0.0380971523885364
"1151","norm_mix2","micePMM","X",0.0725114732045302
"1152","norm_mix2","micePMM","X2",0.213231290061356
"1153","norm_mix2","missForest","X",0.000703661261947985
"1154","norm_mix2","missForest","X2",-0.00452921741427825
"1155","norm_mix2","rfcont10","X",6.05971906098013e-06
"1156","norm_mix2","rfcont10","X2",-0.00519639987524234
"1157","norm_mix2","micePMM","X",0.0968005522435189
"1158","norm_mix2","micePMM","X2",0.265416598727483
"1159","norm_mix2","missForest","X",0.000590561602412665
"1160","norm_mix2","missForest","X2",-0.00221341700865185
"1161","norm_mix2","rfcont10","X",-0.00160946796209871
"1162","norm_mix2","rfcont10","X2",-0.0128504693626912
"1163","norm_mix2","micePMM","X",0.0790568709581667
"1164","norm_mix2","micePMM","X2",0.251714918480657
"1165","norm_mix2","missForest","X",0.00166485092978763
"1166","norm_mix2","missForest","X2",-0.00159862753928586
"1167","norm_mix2","rfcont10","X",-0.000123427907192775
"1168","norm_mix2","rfcont10","X2",-0.00279990777759864
"1169","norm_mix2","micePMM","X",0.0569620297423483
"1170","norm_mix2","micePMM","X2",0.232059365434677
"1171","norm_mix2","missForest","X",0.00412434448456023
"1172","norm_mix2","missForest","X2",-0.00521797591904771
"1173","norm_mix2","rfcont10","X",-0.000877016854479828
"1174","norm_mix2","rfcont10","X2",-0.0220260053071064
"1175","norm_mix2","micePMM","X",0.049989177429862
"1176","norm_mix2","micePMM","X2",0.188186401998357
"1177","norm_mix2","missForest","X",0.000184269711629881
"1178","norm_mix2","missForest","X2",-0.00447118800117263
"1179","norm_mix2","rfcont10","X",-0.0118166895706779
"1180","norm_mix2","rfcont10","X2",-0.0690739547996333
"1181","norm_mix2","micePMM","X",0.0498898226247944
"1182","norm_mix2","micePMM","X2",0.15033619726669
"1183","norm_mix2","missForest","X",0.00175310628252578
"1184","norm_mix2","missForest","X2",-0.00389850042949746
"1185","norm_mix2","rfcont10","X",-0.0101565268206619
"1186","norm_mix2","rfcont10","X2",-0.0254619888746102
"1187","norm_mix2","micePMM","X",0.0889488225689812
"1188","norm_mix2","micePMM","X2",0.257563642634999
"1189","norm_mix2","missForest","X",-0.000483924963107119
"1190","norm_mix2","missForest","X2",-0.00152447357711138
"1191","norm_mix2","rfcont10","X",-0.00223162404032173
"1192","norm_mix2","rfcont10","X2",-0.00862346884529308
"1193","norm_mix2","micePMM","X",0.0876961952062485
"1194","norm_mix2","micePMM","X2",0.258925753637161
"1195","norm_mix2","missForest","X",-0.012340240122661
"1196","norm_mix2","missForest","X2",-0.0548189845268808
"1197","norm_mix2","rfcont10","X",-0.0229339254223092
"1198","norm_mix2","rfcont10","X2",-0.0739894427457677
"1199","norm_mix2","micePMM","X",0.0434322191910201
"1200","norm_mix2","micePMM","X2",0.0772923016725493
