"","dist","estimator","col","rel_bias"
"1","norm","missForest","X",-0.013676698854303
"2","norm","missForest","X2",-0.0370598597563934
"3","norm","rfcont10","X",-0.00534118073077805
"4","norm","rfcont10","X2",-0.0145742977256652
"5","norm","micePMM","X",-0.0200052446524721
"6","norm","micePMM","X2",-0.0410634844771103
"7","norm","missForest","X",-0.0267582508427343
"8","norm","missForest","X2",-0.0631510507702401
"9","norm","rfcont10","X",0.00603930274564424
"10","norm","rfcont10","X2",0.00717744267626252
"11","norm","micePMM","X",-0.0122404609098139
"12","norm","micePMM","X2",-0.0153057788791783
"13","norm","missForest","X",0.017632876927854
"14","norm","missForest","X2",0.0322714739232417
"15","norm","rfcont10","X",-0.00288742485103433
"16","norm","rfcont10","X2",-0.0146181525029773
"17","norm","micePMM","X",-0.0138366914433592
"18","norm","micePMM","X2",-0.0293592879628277
"19","norm","missForest","X",0.00458334871524446
"20","norm","missForest","X2",-0.00637000449171332
"21","norm","rfcont10","X",0.00506077863551546
"22","norm","rfcont10","X2",-0.000569133066518734
"23","norm","micePMM","X",-0.00749105942539008
"24","norm","micePMM","X2",-0.0185821356477197
"25","norm","missForest","X",-0.0359580621053455
"26","norm","missForest","X2",-0.0832430325986642
"27","norm","rfcont10","X",-0.00470767226028668
"28","norm","rfcont10","X2",-0.0192238318128647
"29","norm","micePMM","X",-0.0183005858656116
"30","norm","micePMM","X2",-0.0391402995762623
"31","norm","missForest","X",-0.0270673381197869
"32","norm","missForest","X2",-0.0581360046179443
"33","norm","rfcont10","X",0.00413618470334565
"34","norm","rfcont10","X2",0.000531604162469002
"35","norm","micePMM","X",-0.0088715228183468
"36","norm","micePMM","X2",-0.0143073028250872
"37","norm","missForest","X",-0.0327801685691791
"38","norm","missForest","X2",-0.0600717361738667
"39","norm","rfcont10","X",0.00412067236915958
"40","norm","rfcont10","X2",0.00270168410221849
"41","norm","micePMM","X",-0.0103179838713353
"42","norm","micePMM","X2",-0.0165989463808449
"43","norm","missForest","X",0.0322169917965027
"44","norm","missForest","X2",0.0494366708969614
"45","norm","rfcont10","X",0.00905479131281473
"46","norm","rfcont10","X2",0.00691164249084886
"47","norm","micePMM","X",-0.00839429215525922
"48","norm","micePMM","X2",-0.016475717339386
"49","norm","missForest","X",0.00532437894659865
"50","norm","missForest","X2",-0.0210183845398888
"51","norm","rfcont10","X",0.0224903782022372
"52","norm","rfcont10","X2",0.0318148162517553
"53","norm","micePMM","X",-0.00784506054561529
"54","norm","micePMM","X2",-0.0179104112649501
"55","norm","missForest","X",-0.0133130521253081
"56","norm","missForest","X2",-0.0315906838969012
"57","norm","rfcont10","X",0.00200893425557114
"58","norm","rfcont10","X2",-0.00369076615695174
"59","norm","micePMM","X",-0.006774764447954
"60","norm","micePMM","X2",-0.0124314938056126
"61","norm","missForest","X",0.00178984429768803
"62","norm","missForest","X2",-0.0149071771274002
"63","norm","rfcont10","X",-0.00346015412848977
"64","norm","rfcont10","X2",-0.0103679858426264
"65","norm","micePMM","X",-0.00580611075888859
"66","norm","micePMM","X2",-0.0125466686261322
"67","norm","missForest","X",0.00875417133119383
"68","norm","missForest","X2",0.00512770205622659
"69","norm","rfcont10","X",0.00674622708531869
"70","norm","rfcont10","X2",0.00587492152587266
"71","norm","micePMM","X",-0.0165990102458079
"72","norm","micePMM","X2",-0.029055898769811
"73","norm","missForest","X",-0.0119158317784408
"74","norm","missForest","X2",-0.0320434142638811
"75","norm","rfcont10","X",-0.0016554153495113
"76","norm","rfcont10","X2",-0.0116741521398557
"77","norm","micePMM","X",-0.0165385116702369
"78","norm","micePMM","X2",-0.0322347681380891
"79","norm","missForest","X",0.0128283964453417
"80","norm","missForest","X2",0.0148529423809081
"81","norm","rfcont10","X",0.00195153962180394
"82","norm","rfcont10","X2",-0.00710151170211049
"83","norm","micePMM","X",-0.0147164200985895
"84","norm","micePMM","X2",-0.0286784979193078
"85","norm","missForest","X",0.00971119666344689
"86","norm","missForest","X2",-0.00175731949884794
"87","norm","rfcont10","X",0.00716499423947892
"88","norm","rfcont10","X2",0.00833312760754601
"89","norm","micePMM","X",-0.00451553299013263
"90","norm","micePMM","X2",-0.010048559877453
"91","norm","missForest","X",0.000723565378099034
"92","norm","missForest","X2",-0.0116230642457388
"93","norm","rfcont10","X",0.0115000990718155
"94","norm","rfcont10","X2",0.0135740799301214
"95","norm","micePMM","X",-0.00366068971844602
"96","norm","micePMM","X2",-0.00786632785558383
"97","norm","missForest","X",0.00355504680432484
"98","norm","missForest","X2",-0.012508908103406
"99","norm","rfcont10","X",0.00517011031963488
"100","norm","rfcont10","X2",0.00207825156185359
"101","norm","micePMM","X",-0.0129257534556201
"102","norm","micePMM","X2",-0.0272160922975416
"103","norm","missForest","X",0.00336839307188841
"104","norm","missForest","X2",-0.0158078819632717
"105","norm","rfcont10","X",0.00688929340817945
"106","norm","rfcont10","X2",0.00383181927013276
"107","norm","micePMM","X",-0.00664605381910788
"108","norm","micePMM","X2",-0.0168427095691879
"109","norm","missForest","X",-0.00380461485285266
"110","norm","missForest","X2",-0.0219377476301916
"111","norm","rfcont10","X",0.00163855561595616
"112","norm","rfcont10","X2",-0.00715828665800988
"113","norm","micePMM","X",-0.00756081353928351
"114","norm","micePMM","X2",-0.0181505652910242
"115","norm","missForest","X",-0.0280099525641873
"116","norm","missForest","X2",-0.0559300233995176
"117","norm","rfcont10","X",0.00191041246819368
"118","norm","rfcont10","X2",-0.000138058372240457
"119","norm","micePMM","X",-0.00500902916956858
"120","norm","micePMM","X2",-0.00741656562404935
"121","norm","missForest","X",0.0311674030725018
"122","norm","missForest","X2",0.0639317065508462
"123","norm","rfcont10","X",0.0134189147663295
"124","norm","rfcont10","X2",0.0186814898885972
"125","norm","micePMM","X",0.00252719917348165
"126","norm","micePMM","X2",0.00522739079116064
"127","norm","missForest","X",-0.0131172993076026
"128","norm","missForest","X2",-0.031638628598203
"129","norm","rfcont10","X",0.00308388990877506
"130","norm","rfcont10","X2",0.000735762235689608
"131","norm","micePMM","X",-0.0137308021178632
"132","norm","micePMM","X2",-0.0252559201052049
"133","norm","missForest","X",0.00725594346193903
"134","norm","missForest","X2",-0.00914200728418224
"135","norm","rfcont10","X",0.00647191666617841
"136","norm","rfcont10","X2",0.00235298180547883
"137","norm","micePMM","X",-0.0141955696142273
"138","norm","micePMM","X2",-0.0274107568575139
"139","norm","missForest","X",0.00815032683518169
"140","norm","missForest","X2",0.00230467210240115
"141","norm","rfcont10","X",0.000195297046101217
"142","norm","rfcont10","X2",-0.00320973181370066
"143","norm","micePMM","X",-0.0215996246481194
"144","norm","micePMM","X2",-0.0430188599360881
"145","norm","missForest","X",0.019984544763203
"146","norm","missForest","X2",0.0353784506012751
"147","norm","rfcont10","X",-0.00298214735354041
"148","norm","rfcont10","X2",-0.0104067001748657
"149","norm","micePMM","X",-0.0124722306683779
"150","norm","micePMM","X2",-0.0244519805840714
"151","norm","missForest","X",-0.00400948967124404
"152","norm","missForest","X2",-0.0224855381103984
"153","norm","rfcont10","X",0.00210263284516787
"154","norm","rfcont10","X2",-0.00299955966534871
"155","norm","micePMM","X",-0.0122837445855626
"156","norm","micePMM","X2",-0.0244644022833922
"157","norm","missForest","X",0.0228857214300815
"158","norm","missForest","X2",0.047377669216367
"159","norm","rfcont10","X",0.00423468393304605
"160","norm","rfcont10","X2",-0.000910249015007025
"161","norm","micePMM","X",-0.00619039350809658
"162","norm","micePMM","X2",-0.0125069695072242
"163","norm","missForest","X",0.00158150765931642
"164","norm","missForest","X2",-0.0230628269546626
"165","norm","rfcont10","X",-0.0049627727327608
"166","norm","rfcont10","X2",-0.0124966092892664
"167","norm","micePMM","X",-0.0105655911865574
"168","norm","micePMM","X2",-0.018451354886141
"169","norm","missForest","X",-0.0269070328272537
"170","norm","missForest","X2",-0.0625940201942645
"171","norm","rfcont10","X",0.00590862870108921
"172","norm","rfcont10","X2",0.00852269727086385
"173","norm","micePMM","X",-0.0120385097839019
"174","norm","micePMM","X2",-0.0225329030119206
"175","norm","missForest","X",-0.0194310848098269
"176","norm","missForest","X2",-0.0447148814081986
"177","norm","rfcont10","X",0.000304120999232937
"178","norm","rfcont10","X2",-0.00976936682124363
"179","norm","micePMM","X",-0.00742545718540577
"180","norm","micePMM","X2",-0.0189926688984267
"181","norm","missForest","X",0.00917042807959345
"182","norm","missForest","X2",-0.0116918935225562
"183","norm","rfcont10","X",0.00326349942334181
"184","norm","rfcont10","X2",-0.0049257058446146
"185","norm","micePMM","X",-0.0182950058106015
"186","norm","micePMM","X2",-0.0340879238328692
"187","norm","missForest","X",0.000786643673148957
"188","norm","missForest","X2",-0.0146849823336592
"189","norm","rfcont10","X",0.00302867363477666
"190","norm","rfcont10","X2",0.00920348524348347
"191","norm","micePMM","X",-0.012416750140005
"192","norm","micePMM","X2",-0.016699941944689
"193","norm","missForest","X",-0.0191361522509838
"194","norm","missForest","X2",-0.026477975342272
"195","norm","rfcont10","X",0.0111856321034924
"196","norm","rfcont10","X2",0.0144885720315129
"197","norm","micePMM","X",-0.00144481654156059
"198","norm","micePMM","X2",-0.00214269917101639
"199","norm","missForest","X",0.026776314114598
"200","norm","missForest","X2",0.0325435763353188
"201","norm","rfcont10","X",0.00763657660839545
"202","norm","rfcont10","X2",0.0128366804335529
"203","norm","micePMM","X",-0.0081386841544433
"204","norm","micePMM","X2",-0.015584953671729
"205","norm","missForest","X",0.00371685581699288
"206","norm","missForest","X2",-0.0171612328779158
"207","norm","rfcont10","X",0.00664765083676033
"208","norm","rfcont10","X2",0.00841112259628218
"209","norm","micePMM","X",-0.0103848072651187
"210","norm","micePMM","X2",-0.0234815535500972
"211","norm","missForest","X",0.000826466608557785
"212","norm","missForest","X2",-0.0204262243319926
"213","norm","rfcont10","X",0.00349279759363696
"214","norm","rfcont10","X2",-0.00114578240926211
"215","norm","micePMM","X",-0.0202930697207844
"216","norm","micePMM","X2",-0.0391545470904958
"217","norm","missForest","X",-0.00343498831837952
"218","norm","missForest","X2",-0.0377208278893022
"219","norm","rfcont10","X",-0.00206771705363018
"220","norm","rfcont10","X2",-0.010891684765124
"221","norm","micePMM","X",-0.0172221509769955
"222","norm","micePMM","X2",-0.0330481595206276
"223","norm","missForest","X",-0.000289584314228097
"224","norm","missForest","X2",-0.0241670008867484
"225","norm","rfcont10","X",0.00479813293922526
"226","norm","rfcont10","X2",0.00446630669195525
"227","norm","micePMM","X",-0.0192190319080962
"228","norm","micePMM","X2",-0.0351671414572099
"229","norm","missForest","X",-1.34077169013924e-05
"230","norm","missForest","X2",-0.0119311904673947
"231","norm","rfcont10","X",0.0065415739397634
"232","norm","rfcont10","X2",0.00115567497470903
"233","norm","micePMM","X",-0.00615613223412881
"234","norm","micePMM","X2",-0.0135641213270633
"235","norm","missForest","X",-0.026025561431594
"236","norm","missForest","X2",-0.0600537949178959
"237","norm","rfcont10","X",0.00562615336194483
"238","norm","rfcont10","X2",0.00871934439916888
"239","norm","micePMM","X",-0.0118545786163639
"240","norm","micePMM","X2",-0.0204772744916309
"241","norm","missForest","X",-0.0378875415823082
"242","norm","missForest","X2",-0.0563750945111391
"243","norm","rfcont10","X",0.00575139885999421
"244","norm","rfcont10","X2",0.00545246810705113
"245","norm","micePMM","X",-0.00527243086997486
"246","norm","micePMM","X2",-0.0076748984871603
"247","norm","missForest","X",-0.00300649213725857
"248","norm","missForest","X2",-0.0296624460164941
"249","norm","rfcont10","X",0.000797388585155545
"250","norm","rfcont10","X2",-0.000996263257535102
"251","norm","micePMM","X",-0.0116668650960606
"252","norm","micePMM","X2",-0.0243174961536161
"253","norm","missForest","X",0.0389147370856608
"254","norm","missForest","X2",0.0772114746005887
"255","norm","rfcont10","X",0.00852228694286716
"256","norm","rfcont10","X2",0.00861696858299954
"257","norm","micePMM","X",-0.0154077270323066
"258","norm","micePMM","X2",-0.0313674083674039
"259","norm","missForest","X",0.00453219276717931
"260","norm","missForest","X2",-0.00326642006222055
"261","norm","rfcont10","X",-0.0044343254761412
"262","norm","rfcont10","X2",-0.0152815606896096
"263","norm","micePMM","X",-0.0158620789573647
"264","norm","micePMM","X2",-0.0342693165577463
"265","norm","missForest","X",0.00954185849331823
"266","norm","missForest","X2",-0.00726034216501226
"267","norm","rfcont10","X",0.00436843359237704
"268","norm","rfcont10","X2",0.00246102402045123
"269","norm","micePMM","X",-0.00243733948027403
"270","norm","micePMM","X2",-0.00708742894981973
"271","norm","missForest","X",0.00267801911160603
"272","norm","missForest","X2",-0.0272871581100324
"273","norm","rfcont10","X",0.006001790496591
"274","norm","rfcont10","X2",0.00504229168466019
"275","norm","micePMM","X",-0.0102141481124866
"276","norm","micePMM","X2",-0.0234549938167558
"277","norm","missForest","X",-0.00704097388762326
"278","norm","missForest","X2",-0.0264692038950918
"279","norm","rfcont10","X",0.00495123992903657
"280","norm","rfcont10","X2",0.00716682554868853
"281","norm","micePMM","X",-0.00616384682742166
"282","norm","micePMM","X2",-0.0135314474219269
"283","norm","missForest","X",0.00726326325372484
"284","norm","missForest","X2",-0.0202542197636576
"285","norm","rfcont10","X",0.00749375772714811
"286","norm","rfcont10","X2",0.0102328617889575
"287","norm","micePMM","X",-0.00169758635938999
"288","norm","micePMM","X2",-0.00450177807006646
"289","norm","missForest","X",-0.0147377726698527
"290","norm","missForest","X2",-0.0381275118905149
"291","norm","rfcont10","X",0.00174065478211971
"292","norm","rfcont10","X2",-0.00153387211701239
"293","norm","micePMM","X",-0.00828084484578362
"294","norm","micePMM","X2",-0.0137893619649841
"295","norm","missForest","X",-4.2435631137816e-05
"296","norm","missForest","X2",-0.0333692062012448
"297","norm","rfcont10","X",0.00549717241177516
"298","norm","rfcont10","X2",0.00658647898397868
"299","norm","micePMM","X",-0.0142756019001072
"300","norm","micePMM","X2",-0.028507027295987
"301","norm","missForest","X",0.0271417084868344
"302","norm","missForest","X2",0.0514587837061218
"303","norm","rfcont10","X",0.00839924590195751
"304","norm","rfcont10","X2",0.0114595282197654
"305","norm","micePMM","X",-0.0048332295848732
"306","norm","micePMM","X2",-0.00929427782128012
"307","norm","missForest","X",-0.0212570549018684
"308","norm","missForest","X2",-0.0464325102943559
"309","norm","rfcont10","X",-0.00341999378154223
"310","norm","rfcont10","X2",-0.00897428650330989
"311","norm","micePMM","X",-0.0245946314923714
"312","norm","micePMM","X2",-0.0429394219790362
"313","norm","missForest","X",-0.00652915682739996
"314","norm","missForest","X2",-0.0161160499477734
"315","norm","rfcont10","X",0.0107903417605189
"316","norm","rfcont10","X2",0.0174238041662405
"317","norm","micePMM","X",-0.00669994661558937
"318","norm","micePMM","X2",-0.0135919382180156
"319","norm","missForest","X",0.0062458235765348
"320","norm","missForest","X2",-0.0120678843860179
"321","norm","rfcont10","X",0.0111922429841693
"322","norm","rfcont10","X2",0.0177091203561361
"323","norm","micePMM","X",-0.00269380029510602
"324","norm","micePMM","X2",-0.00441616630874964
"325","norm","missForest","X",-0.00719833442359996
"326","norm","missForest","X2",-0.0420758931781453
"327","norm","rfcont10","X",0.000759049905362241
"328","norm","rfcont10","X2",-0.00744636209156169
"329","norm","micePMM","X",-0.0278858843620673
"330","norm","micePMM","X2",-0.0518629921671091
"331","norm","missForest","X",-0.00485049979704677
"332","norm","missForest","X2",-0.029939557215677
"333","norm","rfcont10","X",-0.000514834711681567
"334","norm","rfcont10","X2",-0.0086829102203313
"335","norm","micePMM","X",-0.0134317663115369
"336","norm","micePMM","X2",-0.0293665336681712
"337","norm","missForest","X",-0.000552531592974193
"338","norm","missForest","X2",-0.0215159606651742
"339","norm","rfcont10","X",0.00763673180222724
"340","norm","rfcont10","X2",0.00202632769380129
"341","norm","micePMM","X",-0.00591010943853942
"342","norm","micePMM","X2",-0.0115995164131878
"343","norm","missForest","X",-0.0195410816075983
"344","norm","missForest","X2",-0.0415763317008472
"345","norm","rfcont10","X",-0.00289057618910837
"346","norm","rfcont10","X2",-0.0173767311893948
"347","norm","micePMM","X",-0.0147793752723098
"348","norm","micePMM","X2",-0.0326462482657464
"349","norm","missForest","X",-0.000933407229467775
"350","norm","missForest","X2",-0.0184780574640221
"351","norm","rfcont10","X",-0.00127050092375691
"352","norm","rfcont10","X2",-0.00993696905811514
"353","norm","micePMM","X",-0.0106040574951684
"354","norm","micePMM","X2",-0.0244250723054737
"355","norm","missForest","X",0.00582034135133069
"356","norm","missForest","X2",0.0192122218367945
"357","norm","rfcont10","X",-0.0016707830642595
"358","norm","rfcont10","X2",-0.0106875189494238
"359","norm","micePMM","X",-0.00962667611115864
"360","norm","micePMM","X2",-0.0232299271379054
"361","norm","missForest","X",0.0124933102918481
"362","norm","missForest","X2",-0.00559972140810727
"363","norm","rfcont10","X",0.00144822163516412
"364","norm","rfcont10","X2",-0.00724992875539587
"365","norm","micePMM","X",-0.00695758473619046
"366","norm","micePMM","X2",-0.0163147515499519
"367","norm","missForest","X",-0.0159018268546477
"368","norm","missForest","X2",-0.0341014462006345
"369","norm","rfcont10","X",0.0038948623328916
"370","norm","rfcont10","X2",0.00440031375328287
"371","norm","micePMM","X",-0.0124944604391592
"372","norm","micePMM","X2",-0.0302903272754665
"373","norm","missForest","X",-0.0145301739010055
"374","norm","missForest","X2",-0.0310967539772172
"375","norm","rfcont10","X",0.00299131344435999
"376","norm","rfcont10","X2",0.000891646905409438
"377","norm","micePMM","X",-0.00354428803698181
"378","norm","micePMM","X2",-0.00437093723636628
"379","norm","missForest","X",0.0185910829367226
"380","norm","missForest","X2",0.0321106423551842
"381","norm","rfcont10","X",0.00299698411408622
"382","norm","rfcont10","X2",0.00260162810481246
"383","norm","micePMM","X",-0.00693047440540584
"384","norm","micePMM","X2",-0.00931377463781458
"385","norm","missForest","X",-0.0355203382570941
"386","norm","missForest","X2",-0.0704505360071841
"387","norm","rfcont10","X",0.00113827027193469
"388","norm","rfcont10","X2",-0.00246827678703032
"389","norm","micePMM","X",-0.0145854002970734
"390","norm","micePMM","X2",-0.026156043640032
"391","norm","missForest","X",-0.000850357537749868
"392","norm","missForest","X2",-0.0436556406979994
"393","norm","rfcont10","X",-0.00465722993643358
"394","norm","rfcont10","X2",-0.0118006376424846
"395","norm","micePMM","X",-0.0106988535814866
"396","norm","micePMM","X2",-0.0238304368914141
"397","norm","missForest","X",-0.0029089158158484
"398","norm","missForest","X2",-0.0198422170581498
"399","norm","rfcont10","X",6.73794536185657e-05
"400","norm","rfcont10","X2",-0.00783122349139653
"401","norm","micePMM","X",-0.0194489136103067
"402","norm","micePMM","X2",-0.0402193072498154
"403","norm","missForest","X",0.0163664960884862
"404","norm","missForest","X2",0.0250106481229653
"405","norm","rfcont10","X",-0.001324470788855
"406","norm","rfcont10","X2",-0.00641980881616555
"407","norm","micePMM","X",-0.0121461708127869
"408","norm","micePMM","X2",-0.0234150411162094
"409","norm","missForest","X",-0.00659185377269
"410","norm","missForest","X2",-0.0388044776791387
"411","norm","rfcont10","X",0.00244220444608922
"412","norm","rfcont10","X2",-0.0033442949270881
"413","norm","micePMM","X",-0.0145406561614041
"414","norm","micePMM","X2",-0.0290899728488399
"415","norm","missForest","X",-0.00578187480050418
"416","norm","missForest","X2",-0.0335162971975667
"417","norm","rfcont10","X",-0.00296513201483073
"418","norm","rfcont10","X2",-0.0121178744885158
"419","norm","micePMM","X",-0.0121201313349605
"420","norm","micePMM","X2",-0.026453976700254
"421","norm","missForest","X",-0.00540976063792831
"422","norm","missForest","X2",-0.0215004013860884
"423","norm","rfcont10","X",0.00359356797369292
"424","norm","rfcont10","X2",-0.0035755365525435
"425","norm","micePMM","X",-0.00142047142245882
"426","norm","micePMM","X2",-0.00522059910279782
"427","norm","missForest","X",0.0172204258726296
"428","norm","missForest","X2",0.0272828556516855
"429","norm","rfcont10","X",0.00451057109001929
"430","norm","rfcont10","X2",0.00507212982190208
"431","norm","micePMM","X",-0.00288754593191209
"432","norm","micePMM","X2",-0.00885676501654808
"433","norm","missForest","X",0.00200113315317862
"434","norm","missForest","X2",-0.0226472386918033
"435","norm","rfcont10","X",-0.000402047067136757
"436","norm","rfcont10","X2",-0.00857764740542732
"437","norm","micePMM","X",-0.0190927469889778
"438","norm","micePMM","X2",-0.0390503556992966
"439","norm","missForest","X",0.0062488778529155
"440","norm","missForest","X2",-0.024023872384982
"441","norm","rfcont10","X",0.00511862787622719
"442","norm","rfcont10","X2",-0.00116333510337685
"443","norm","micePMM","X",-0.0154895007113324
"444","norm","micePMM","X2",-0.0281450194141976
"445","norm","missForest","X",0.0241146684396591
"446","norm","missForest","X2",0.0418967228582139
"447","norm","rfcont10","X",0.000806506652197392
"448","norm","rfcont10","X2",-0.00608623233638583
"449","norm","micePMM","X",-0.0153226878836131
"450","norm","micePMM","X2",-0.0304017630034494
"451","norm","missForest","X",0.00287056980940514
"452","norm","missForest","X2",-0.0200434734478259
"453","norm","rfcont10","X",0.00298096660730329
"454","norm","rfcont10","X2",0.00142931423584658
"455","norm","micePMM","X",-0.00539987525107821
"456","norm","micePMM","X2",-0.00835384875823841
"457","norm","missForest","X",-0.00530838436962855
"458","norm","missForest","X2",-0.026569145491839
"459","norm","rfcont10","X",-0.000886948240052199
"460","norm","rfcont10","X2",-0.0106649242139029
"461","norm","micePMM","X",-0.00608206780254872
"462","norm","micePMM","X2",-0.0154595351672994
"463","norm","missForest","X",-0.00717783442227082
"464","norm","missForest","X2",-0.0257816981800442
"465","norm","rfcont10","X",0.00609615607942793
"466","norm","rfcont10","X2",0.00823377482102883
"467","norm","micePMM","X",-0.0164027020574822
"468","norm","micePMM","X2",-0.0278258862045589
"469","norm","missForest","X",0.00131264950637866
"470","norm","missForest","X2",-0.0224417816004079
"471","norm","rfcont10","X",0.000491048739117872
"472","norm","rfcont10","X2",-0.00205578498272918
"473","norm","micePMM","X",-0.0098078234813278
"474","norm","micePMM","X2",-0.0172917112339309
"475","norm","missForest","X",0.0107029315336489
"476","norm","missForest","X2",0.0323692450963291
"477","norm","rfcont10","X",-0.00189854608211337
"478","norm","rfcont10","X2",-0.00683365278979531
"479","norm","micePMM","X",-0.0150380721512654
"480","norm","micePMM","X2",-0.0282458629440191
"481","norm","missForest","X",-0.039991462070039
"482","norm","missForest","X2",-0.0885791271087724
"483","norm","rfcont10","X",0.000771857734047199
"484","norm","rfcont10","X2",-0.00518287278048712
"485","norm","micePMM","X",-0.0225282019373276
"486","norm","micePMM","X2",-0.0407075889399687
"487","norm","missForest","X",0.000128309804248383
"488","norm","missForest","X2",-0.0234196250406482
"489","norm","rfcont10","X",-0.0068587283328051
"490","norm","rfcont10","X2",-0.022362908990654
"491","norm","micePMM","X",-0.0180657849768088
"492","norm","micePMM","X2",-0.039438153879308
"493","norm","missForest","X",-0.00245088249206993
"494","norm","missForest","X2",-0.0250889992504544
"495","norm","rfcont10","X",-0.000937205231209104
"496","norm","rfcont10","X2",-0.00952233058395824
"497","norm","micePMM","X",-0.0162172849696164
"498","norm","micePMM","X2",-0.0249813379364133
"499","norm","missForest","X",0.0396906500528089
"500","norm","missForest","X2",0.0692232189439441
"501","norm","rfcont10","X",0.00490237089437251
"502","norm","rfcont10","X2",0.00139730792276338
"503","norm","micePMM","X",-0.0193550533336928
"504","norm","micePMM","X2",-0.0326127123477787
"505","norm","missForest","X",-0.0318481464850447
"506","norm","missForest","X2",-0.0690896885677462
"507","norm","rfcont10","X",0.00319256008965341
"508","norm","rfcont10","X2",-0.00553018252907678
"509","norm","micePMM","X",-0.0149105301671841
"510","norm","micePMM","X2",-0.0299765877165555
"511","norm","missForest","X",-0.00537735246634641
"512","norm","missForest","X2",-0.0410313233164833
"513","norm","rfcont10","X",0.00224654067914454
"514","norm","rfcont10","X2",-0.00560463356213892
"515","norm","micePMM","X",-0.014192687741632
"516","norm","micePMM","X2",-0.0279876771426167
"517","norm","missForest","X",0.00977974468097442
"518","norm","missForest","X2",-0.0185552599400067
"519","norm","rfcont10","X",0.0111716976334626
"520","norm","rfcont10","X2",0.00818560979833194
"521","norm","micePMM","X",-0.00135495975214472
"522","norm","micePMM","X2",-0.00512809340263509
"523","norm","missForest","X",-0.0153082488318808
"524","norm","missForest","X2",-0.0565474668393641
"525","norm","rfcont10","X",0.00533927331284945
"526","norm","rfcont10","X2",-0.00271107428280415
"527","norm","micePMM","X",-0.015163452143624
"528","norm","micePMM","X2",-0.031407935333797
"529","norm","missForest","X",-0.0240545710079749
"530","norm","missForest","X2",-0.0435474506742825
"531","norm","rfcont10","X",-0.000172672702910992
"532","norm","rfcont10","X2",-0.00654807398537172
"533","norm","micePMM","X",-0.0189921660011396
"534","norm","micePMM","X2",-0.0362362680562048
"535","norm","missForest","X",-0.0124568163140939
"536","norm","missForest","X2",-0.0317054751552137
"537","norm","rfcont10","X",-0.00540670112873809
"538","norm","rfcont10","X2",-0.0128995971511462
"539","norm","micePMM","X",-0.0108808392580516
"540","norm","micePMM","X2",-0.0197807923814235
"541","norm","missForest","X",0.0130175692247831
"542","norm","missForest","X2",-0.0304211334500305
"543","norm","rfcont10","X",0.0135284563702953
"544","norm","rfcont10","X2",0.0231310539681029
"545","norm","micePMM","X",-0.00273649975096524
"546","norm","micePMM","X2",-0.000999658926864266
"547","norm","missForest","X",0.00330423295837701
"548","norm","missForest","X2",-0.0149697267262995
"549","norm","rfcont10","X",0.00645258556128181
"550","norm","rfcont10","X2",0.000124316356630017
"551","norm","micePMM","X",-0.0118352845308592
"552","norm","micePMM","X2",-0.0252062606891087
"553","norm","missForest","X",-0.0142082063904816
"554","norm","missForest","X2",-0.0493623567636822
"555","norm","rfcont10","X",0.00337800781403197
"556","norm","rfcont10","X2",-0.00363213197454748
"557","norm","micePMM","X",-0.00219402564036408
"558","norm","micePMM","X2",-0.00111637827823186
"559","norm","missForest","X",-0.00598359257547398
"560","norm","missForest","X2",-0.0500690772385962
"561","norm","rfcont10","X",0.00443206890230896
"562","norm","rfcont10","X2",-0.000449159721304104
"563","norm","micePMM","X",-0.0234429020200865
"564","norm","micePMM","X2",-0.0427194055120438
"565","norm","missForest","X",-0.00200347273040202
"566","norm","missForest","X2",-0.0407044521403044
"567","norm","rfcont10","X",0.00726517968820617
"568","norm","rfcont10","X2",0.0115782059745191
"569","norm","micePMM","X",-0.0107439181103433
"570","norm","micePMM","X2",-0.0212061567610391
"571","norm","missForest","X",-0.0059777234905255
"572","norm","missForest","X2",-0.0249904013880721
"573","norm","rfcont10","X",0.00149339625271461
"574","norm","rfcont10","X2",-0.00420678726998924
"575","norm","micePMM","X",-0.00928119231556457
"576","norm","micePMM","X2",-0.0211477117074158
"577","norm","missForest","X",-0.0175306640140126
"578","norm","missForest","X2",-0.0324477288987239
"579","norm","rfcont10","X",-0.00242716670926946
"580","norm","rfcont10","X2",-0.00879278316355048
"581","norm","micePMM","X",-0.0184336511581685
"582","norm","micePMM","X2",-0.034903588616222
"583","norm","missForest","X",-0.00179970572401844
"584","norm","missForest","X2",-0.0311166522382946
"585","norm","rfcont10","X",0.000627793169277302
"586","norm","rfcont10","X2",-0.00448704055398574
"587","norm","micePMM","X",-0.0169865312435432
"588","norm","micePMM","X2",-0.0322101404522311
"589","norm","missForest","X",0.0127200863346639
"590","norm","missForest","X2",0.0168691252549169
"591","norm","rfcont10","X",-0.000232905559712226
"592","norm","rfcont10","X2",-0.0157956489994684
"593","norm","micePMM","X",-0.0135848611161006
"594","norm","micePMM","X2",-0.0284890597089292
"595","norm","missForest","X",0.00687074393444753
"596","norm","missForest","X2",-0.00152260135662752
"597","norm","rfcont10","X",0.00659780950766908
"598","norm","rfcont10","X2",0.00904137184510478
"599","norm","micePMM","X",-0.0106685209361822
"600","norm","micePMM","X2",-0.020102666769478
"601","unif","missForest","X",0.0500646427113554
"602","unif","missForest","X2",0.0671774079710978
"603","unif","rfcont10","X",0.0286227887501025
"604","unif","rfcont10","X2",0.0158504039106822
