"","dist","estimator","col","relb_coef"
"97","norm","missForest","X",1.00944877669586
"98","norm","missForest","XZ",2.10100026493305
"99","norm","rfcont10","X",0.120417340050311
"100","norm","rfcont10","XZ",-0.278003434018854
"101","norm","micePMM","X",0.565661904866686
"102","norm","micePMM","XZ",1.7784807701198
"103","norm","missForest","X",0.621027465650329
"104","norm","missForest","XZ",1.01200388500867
"105","norm","rfcont10","X",-0.0636035091961309
"106","norm","rfcont10","XZ",-0.195000362083102
"107","norm","micePMM","X",0.00876966217713774
"108","norm","micePMM","XZ",0.136243838139929
"109","norm","missForest","X",0.701428358260341
"110","norm","missForest","XZ",1.36667423690701
"111","norm","rfcont10","X",0.373613202330264
"112","norm","rfcont10","XZ",0.287207040889228
"113","norm","micePMM","X",0.519436451818894
"114","norm","micePMM","XZ",1.01210548510362
"115","norm","missForest","X",0.391426193062241
"116","norm","missForest","XZ",1.71462761419853
"117","norm","rfcont10","X",0.0113762020218881
"118","norm","rfcont10","XZ",-0.271951961298722
"119","norm","micePMM","X",0.232135145687409
"120","norm","micePMM","XZ",1.01623674753855
"121","norm","missForest","X",0.603876180443484
"122","norm","missForest","XZ",1.07104801144782
"123","norm","rfcont10","X",-0.0250137278751722
"124","norm","rfcont10","XZ",-0.241787731623018
"125","norm","micePMM","X",-0.0253135435517124
"126","norm","micePMM","XZ",0.203297390247505
"127","norm","missForest","X",0.804491824799425
"128","norm","missForest","XZ",1.43356237257883
"129","norm","rfcont10","X",0.127182784270941
"130","norm","rfcont10","XZ",-0.129723725059503
"131","norm","micePMM","X",-0.0391841269494174
"132","norm","micePMM","XZ",0.158312291506374
"133","norm","missForest","X",1.46863460620715
"134","norm","missForest","XZ",2.52840718455816
"135","norm","rfcont10","X",0.0770201034578555
"136","norm","rfcont10","XZ",-0.0148552240247123
"137","norm","micePMM","X",0.463176222395436
"138","norm","micePMM","XZ",1.09672253234
"139","norm","missForest","X",0.762333033632009
"140","norm","missForest","XZ",1.37723886991502
"141","norm","rfcont10","X",-0.165440628760696
"142","norm","rfcont10","XZ",-1.74011759686943
"143","norm","micePMM","X",-0.0878217687971789
"144","norm","micePMM","XZ",0.0567462244426224
"145","norm","missForest","X",1.47588647373804
"146","norm","missForest","XZ",2.47873522338209
"147","norm","rfcont10","X",0.702776483376492
"148","norm","rfcont10","XZ",0.845272118026371
"149","norm","micePMM","X",0.530975179514367
"150","norm","micePMM","XZ",1.02983905516162
"151","norm","missForest","X",1.0984272617538
"152","norm","missForest","XZ",1.844283291773
"153","norm","rfcont10","X",0.145564686543786
"154","norm","rfcont10","XZ",-0.0641606966191096
"155","norm","micePMM","X",0.185811000023381
"156","norm","micePMM","XZ",0.836961886028791
"157","norm","missForest","X",0.89464131851192
"158","norm","missForest","XZ",1.79320513833895
"159","norm","rfcont10","X",-0.121251767694262
"160","norm","rfcont10","XZ",-0.625162867628076
"161","norm","micePMM","X",0.380358754681637
"162","norm","micePMM","XZ",0.933934372737287
"163","norm","missForest","X",1.41462152904294
"164","norm","missForest","XZ",3.20110719732822
"165","norm","rfcont10","X",0.186970222445521
"166","norm","rfcont10","XZ",-0.132912654573055
"167","norm","micePMM","X",0.312540876060243
"168","norm","micePMM","XZ",1.26716929039247
"169","norm","missForest","X",0.934975705468703
"170","norm","missForest","XZ",1.43819576763667
"171","norm","rfcont10","X",0.332704934756314
"172","norm","rfcont10","XZ",-0.0237636629723474
"173","norm","micePMM","X",0.56798578365046
"174","norm","micePMM","XZ",1.27343054236335
"175","norm","missForest","X",0.63245165646998
"176","norm","missForest","XZ",1.39546417906303
"177","norm","rfcont10","X",-0.0262945785928712
"178","norm","rfcont10","XZ",-0.0720262837742877
"179","norm","micePMM","X",-0.00925794402481479
"180","norm","micePMM","XZ",0.388277375445107
"181","norm","missForest","X",1.31205350453078
"182","norm","missForest","XZ",1.83923440231276
"183","norm","rfcont10","X",-0.0207782258273426
"184","norm","rfcont10","XZ",-0.257770900510918
"185","norm","micePMM","X",0.187240364934708
"186","norm","micePMM","XZ",0.662761210566624
"187","norm","missForest","X",0.478212838486399
"188","norm","missForest","XZ",1.04982416624215
"189","norm","rfcont10","X",-0.427080702353601
"190","norm","rfcont10","XZ",-0.732210181439552
"191","norm","micePMM","X",0.0368072668266119
"192","norm","micePMM","XZ",0.357997198360179
"193","norm","missForest","X",1.00980411984562
"194","norm","missForest","XZ",1.5716063173277
"195","norm","rfcont10","X",-0.417721466723975
"196","norm","rfcont10","XZ",-1.07615024103962
"197","norm","micePMM","X",0.387629868182957
"198","norm","micePMM","XZ",0.561603128535688
"199","norm","missForest","X",0.170851766106765
"200","norm","missForest","XZ",0.576335164394337
"201","norm","rfcont10","X",-0.611401195425361
"202","norm","rfcont10","XZ",-0.999383273547885
"203","norm","micePMM","X",-0.173429076336182
"204","norm","micePMM","XZ",0.256026414214561
"205","norm","missForest","X",0.888615219994817
"206","norm","missForest","XZ",2.53328043109879
"207","norm","rfcont10","X",0.485333533011891
"208","norm","rfcont10","XZ",0.97091936385411
"209","norm","micePMM","X",0.251349202296227
"210","norm","micePMM","XZ",1.34907324421213
"211","norm","missForest","X",1.54359378043939
"212","norm","missForest","XZ",5.44385091812036
"213","norm","rfcont10","X",0.473313975046106
"214","norm","rfcont10","XZ",-0.0587358873096896
"215","norm","micePMM","X",0.0903698026602057
"216","norm","micePMM","XZ",1.25770440888196
"217","norm","missForest","X",0.403696992382286
"218","norm","missForest","XZ",0.629792782323231
"219","norm","rfcont10","X",-0.199887355682562
"220","norm","rfcont10","XZ",-0.627033024745509
"221","norm","micePMM","X",-0.279286640921749
"222","norm","micePMM","XZ",-0.094257216634057
"223","norm","missForest","X",0.806743858949585
"224","norm","missForest","XZ",0.9773068893248
"225","norm","rfcont10","X",-0.0155440518799333
"226","norm","rfcont10","XZ",-0.345466057619187
"227","norm","micePMM","X",-0.317729406831297
"228","norm","micePMM","XZ",-0.314702337389274
"229","norm","missForest","X",0.917657749072693
"230","norm","missForest","XZ",1.33351146077844
"231","norm","rfcont10","X",-0.146557118406511
"232","norm","rfcont10","XZ",-0.473376445653193
"233","norm","micePMM","X",0.330609430336445
"234","norm","micePMM","XZ",0.812446660375626
"235","norm","missForest","X",0.286993188162658
"236","norm","missForest","XZ",-35.4816046199987
"237","norm","rfcont10","X",0.366146478738874
"238","norm","rfcont10","XZ",-18.2733073159371
"239","norm","micePMM","X",-0.231871878868352
"240","norm","micePMM","XZ",-13.1342207895599
"241","norm","missForest","X",0.534147567929396
"242","norm","missForest","XZ",1.59681684053111
"243","norm","rfcont10","X",0.0211540645710457
"244","norm","rfcont10","XZ",-0.100996497814066
"245","norm","micePMM","X",0.377007963431415
"246","norm","micePMM","XZ",1.4533972245809
"247","norm","missForest","X",0.749402391847717
"248","norm","missForest","XZ",1.38889388281413
"249","norm","rfcont10","X",0.407493812588719
"250","norm","rfcont10","XZ",0.504238332700665
"251","norm","micePMM","X",0.000895919203361603
"252","norm","micePMM","XZ",0.479316023440844
"253","norm","missForest","X",0.356134492186696
"254","norm","missForest","XZ",2.62817257195267
"255","norm","rfcont10","X",-0.105214092142394
"256","norm","rfcont10","XZ",-0.290408142508976
"257","norm","micePMM","X",-0.408035515972804
"258","norm","micePMM","XZ",0.545361190065858
"259","norm","missForest","X",0.449776637063764
"260","norm","missForest","XZ",1.04198840581962
"261","norm","rfcont10","X",-0.108187356630341
"262","norm","rfcont10","XZ",-0.989706021722646
"263","norm","micePMM","X",-0.336923338721959
"264","norm","micePMM","XZ",-0.457063855097927
"265","norm","missForest","X",0.459993322012251
"266","norm","missForest","XZ",1.29825302047146
"267","norm","rfcont10","X",-0.0141755301316909
"268","norm","rfcont10","XZ",-0.10700961736046
"269","norm","micePMM","X",0.287166838318641
"270","norm","micePMM","XZ",0.924133201430895
"271","norm","missForest","X",0.193401669777869
"272","norm","missForest","XZ",-1.34239642507105
"273","norm","rfcont10","X",-0.135686720446678
"274","norm","rfcont10","XZ",1.07747209103947
"275","norm","micePMM","X",-0.6505299207718
"276","norm","micePMM","XZ",-0.118871851471676
"277","norm","missForest","X",0.464536527235333
"278","norm","missForest","XZ",1.40207943805583
"279","norm","rfcont10","X",0.0291294667313027
"280","norm","rfcont10","XZ",-0.203110653989386
"281","norm","micePMM","X",-0.14568677965833
"282","norm","micePMM","XZ",0.27691418819692
"283","norm","missForest","X",0.439438860334249
"284","norm","missForest","XZ",5.30605906502063
"285","norm","rfcont10","X",-0.30487095622134
"286","norm","rfcont10","XZ",-2.70449626757728
"287","norm","micePMM","X",-0.182647995608403
"288","norm","micePMM","XZ",1.74512069826552
"289","norm","missForest","X",0.980214230044699
"290","norm","missForest","XZ",1.69177166274667
"291","norm","rfcont10","X",0.503703533374509
"292","norm","rfcont10","XZ",-0.0865575171582803
"293","norm","micePMM","X",0.496575377055532
"294","norm","micePMM","XZ",1.12810285172709
"295","norm","missForest","X",0.642888223488659
"296","norm","missForest","XZ",1.36775448000752
"297","norm","rfcont10","X",-0.213680762376223
"298","norm","rfcont10","XZ",-1.02134088371186
"299","norm","micePMM","X",0.0210406648405275
"300","norm","micePMM","XZ",0.0362352529078805
"301","norm","missForest","X",4.53572064687987
"302","norm","missForest","XZ",23.5000168424743
"303","norm","rfcont10","X",0.117392505415362
"304","norm","rfcont10","XZ",-4.60305449460422
"305","norm","micePMM","X",1.45295885352665
"306","norm","micePMM","XZ",7.7188569972699
"307","norm","missForest","X",0.502540594753099
"308","norm","missForest","XZ",0.994689190533392
"309","norm","rfcont10","X",-0.0531312186950745
"310","norm","rfcont10","XZ",-0.209892603706747
"311","norm","micePMM","X",-0.0724680666685662
"312","norm","micePMM","XZ",0.182386016935051
"313","norm","missForest","X",0.387164150498888
"314","norm","missForest","XZ",1.03316787955674
"315","norm","rfcont10","X",-0.202460467578631
"316","norm","rfcont10","XZ",-0.32011430653851
"317","norm","micePMM","X",-0.10145508608282
"318","norm","micePMM","XZ",0.482879870147538
"319","norm","missForest","X",0.352110544374758
"320","norm","missForest","XZ",1.45481293772141
"321","norm","rfcont10","X",-0.168825525033816
"322","norm","rfcont10","XZ",-0.34132008070714
"323","norm","micePMM","X",-0.570909176715482
"324","norm","micePMM","XZ",-0.714243384268035
"325","norm","missForest","X",0.676875671863013
"326","norm","missForest","XZ",2.22613090133087
"327","norm","rfcont10","X",0.455079421404146
"328","norm","rfcont10","XZ",0.970672633007921
"329","norm","micePMM","X",0.564559974316149
"330","norm","micePMM","XZ",1.69368639427413
"331","norm","missForest","X",0.825984662868238
"332","norm","missForest","XZ",1.78396930142351
"333","norm","rfcont10","X",0.129798575381018
"334","norm","rfcont10","XZ",0.266630403398018
"335","norm","micePMM","X",-0.00198964237592715
"336","norm","micePMM","XZ",0.440413321820748
"337","norm","missForest","X",0.687620043775893
"338","norm","missForest","XZ",1.69786690108868
"339","norm","rfcont10","X",0.270402017862035
"340","norm","rfcont10","XZ",0.171729532182296
"341","norm","micePMM","X",0.394908677415631
"342","norm","micePMM","XZ",1.19480867539127
"343","norm","missForest","X",0.749357461803257
"344","norm","missForest","XZ",1.46957109889813
"345","norm","rfcont10","X",0.0355943571554354
"346","norm","rfcont10","XZ",-0.146158161254754
"347","norm","micePMM","X",0.0715095244347445
"348","norm","micePMM","XZ",0.475370682206757
"349","norm","missForest","X",0.68643581370581
"350","norm","missForest","XZ",1.52936167111174
"351","norm","rfcont10","X",-0.0385197880351276
"352","norm","rfcont10","XZ",-0.322670434315423
"353","norm","micePMM","X",0.0788486879105908
"354","norm","micePMM","XZ",0.463465037721206
"355","norm","missForest","X",0.914481414088171
"356","norm","missForest","XZ",1.85611175050801
"357","norm","rfcont10","X",0.245358476307663
"358","norm","rfcont10","XZ",0.0632012191771976
"359","norm","micePMM","X",0.19403226243627
"360","norm","micePMM","XZ",0.769744181212733
"361","norm","missForest","X",1.01687987371924
"362","norm","missForest","XZ",1.40539392534484
"363","norm","rfcont10","X",0.293482905787837
"364","norm","rfcont10","XZ",-0.226682394264587
"365","norm","micePMM","X",0.296114014558072
"366","norm","micePMM","XZ",0.363829769939923
"367","norm","missForest","X",1.14138474734108
"368","norm","missForest","XZ",2.17398933046451
"369","norm","rfcont10","X",-0.429370353602516
"370","norm","rfcont10","XZ",-1.1902646788997
"371","norm","micePMM","X",0.396485929917756
"372","norm","micePMM","XZ",1.39036779890865
"373","norm","missForest","X",1.74144082923169
"374","norm","missForest","XZ",5.09318520938353
"375","norm","rfcont10","X",0.074662759514497
"376","norm","rfcont10","XZ",-0.415648131553018
"377","norm","micePMM","X",0.295425755284397
"378","norm","micePMM","XZ",1.95875348664254
"379","norm","missForest","X",0.826503844711126
"380","norm","missForest","XZ",1.89527325473457
"381","norm","rfcont10","X",0.43492052013099
"382","norm","rfcont10","XZ",0.430803238998426
"383","norm","micePMM","X",-0.172498321950593
"384","norm","micePMM","XZ",0.109180216984654
"385","norm","missForest","X",0.654513239651757
"386","norm","missForest","XZ",1.18333655294785
"387","norm","rfcont10","X",-0.0896385343222771
"388","norm","rfcont10","XZ",-0.485487814949459
"389","norm","micePMM","X",0.0226956241156855
"390","norm","micePMM","XZ",0.370372690034251
"391","norm","missForest","X",1.66865017540558
"392","norm","missForest","XZ",21.4093445927772
"393","norm","rfcont10","X",0.566515364510729
"394","norm","rfcont10","XZ",-0.522747383619913
"395","norm","micePMM","X",-0.43336196729926
"396","norm","micePMM","XZ",-3.00691115670282
"397","norm","missForest","X",0.719095306634762
"398","norm","missForest","XZ",1.57585797040837
"399","norm","rfcont10","X",-0.149043532542529
"400","norm","rfcont10","XZ",-0.740777567588637
"401","norm","micePMM","X",-0.159090904390562
"402","norm","micePMM","XZ",-0.121692647976625
"403","norm","missForest","X",0.0570905595405522
"404","norm","missForest","XZ",0.131737800835624
"405","norm","rfcont10","X",-0.0366801062933092
"406","norm","rfcont10","XZ",-0.303780754966396
"407","norm","micePMM","X",0.0368419185112207
"408","norm","micePMM","XZ",0.688165060384339
"409","norm","missForest","X",1.25162448140186
"410","norm","missForest","XZ",1.87496006746579
"411","norm","rfcont10","X",-0.455740910357779
"412","norm","rfcont10","XZ",-0.767559015398055
"413","norm","micePMM","X",-0.155703766511955
"414","norm","micePMM","XZ",-0.121140843984419
"415","norm","missForest","X",0.695672335209821
"416","norm","missForest","XZ",1.08353618841904
"417","norm","rfcont10","X",0.135743543799463
"418","norm","rfcont10","XZ",-0.145729993766452
"419","norm","micePMM","X",-0.213175744250257
"420","norm","micePMM","XZ",-0.177035543817537
"421","norm","missForest","X",0.661275272420255
"422","norm","missForest","XZ",1.85713166856036
"423","norm","rfcont10","X",0.270976770704319
"424","norm","rfcont10","XZ",0.67818579488851
"425","norm","micePMM","X",0.115628890255488
"426","norm","micePMM","XZ",0.683564555859478
"427","norm","missForest","X",0.984533751199346
"428","norm","missForest","XZ",2.0378347673166
"429","norm","rfcont10","X",0.363716411858581
"430","norm","rfcont10","XZ",0.0353597946438373
"431","norm","micePMM","X",0.402751634311958
"432","norm","micePMM","XZ",0.842142902758179
"433","norm","missForest","X",0.142700030587846
"434","norm","missForest","XZ",0.690907330597362
"435","norm","rfcont10","X",-0.295085395364483
"436","norm","rfcont10","XZ",-0.557575779024351
"437","norm","micePMM","X",-0.549712597606563
"438","norm","micePMM","XZ",-0.246233761831894
"439","norm","missForest","X",0.238551434266723
"440","norm","missForest","XZ",0.583737031344117
"441","norm","rfcont10","X",0.0660217641645647
"442","norm","rfcont10","XZ",-0.101225481190686
"443","norm","micePMM","X",0.204035711497121
"444","norm","micePMM","XZ",0.790066242685959
"445","norm","missForest","X",0.673467847045364
"446","norm","missForest","XZ",2.2808274114709
"447","norm","rfcont10","X",0.316679562291643
"448","norm","rfcont10","XZ",-0.42550062507644
"449","norm","micePMM","X",0.526459283154517
"450","norm","micePMM","XZ",1.93513492146691
"451","norm","missForest","X",0.0213719869053447
"452","norm","missForest","XZ",0.609598646423223
"453","norm","rfcont10","X",-0.597025601393122
"454","norm","rfcont10","XZ",-2.91357711115619
"455","norm","micePMM","X",-0.343598175244324
"456","norm","micePMM","XZ",-0.274357495971863
"457","norm","missForest","X",0.507619216315967
"458","norm","missForest","XZ",0.969352663947118
"459","norm","rfcont10","X",-0.345671310806536
"460","norm","rfcont10","XZ",-0.845906909247166
"461","norm","micePMM","X",0.348661232231535
"462","norm","micePMM","XZ",0.847167801016432
"463","norm","missForest","X",-0.00454120530626842
"464","norm","missForest","XZ",0.108139610482264
"465","norm","rfcont10","X",-0.51739761476855
"466","norm","rfcont10","XZ",-0.988760908008137
"467","norm","micePMM","X",-0.248548879075426
"468","norm","micePMM","XZ",-0.0139078239725462
"469","norm","missForest","X",0.595017920415747
"470","norm","missForest","XZ",1.4610480557845
"471","norm","rfcont10","X",-0.352409863845962
"472","norm","rfcont10","XZ",-1.43100797739396
"473","norm","micePMM","X",0.155105868716215
"474","norm","micePMM","XZ",0.940382326272657
"475","norm","missForest","X",0.658879345582727
"476","norm","missForest","XZ",1.18097817819158
"477","norm","rfcont10","X",-0.0937609709029418
"478","norm","rfcont10","XZ",-0.339925340607025
"479","norm","micePMM","X",0.166981841116335
"480","norm","micePMM","XZ",0.457081643520537
"481","norm","missForest","X",0.821043150340808
"482","norm","missForest","XZ",1.13413473343557
"483","norm","rfcont10","X",0.267185818588468
"484","norm","rfcont10","XZ",0.103142819158022
"485","norm","micePMM","X",0.577357193037178
"486","norm","micePMM","XZ",1.1548617722955
"487","norm","missForest","X",0.299682572879831
"488","norm","missForest","XZ",0.6032827216319
"489","norm","rfcont10","X",-0.269029693179464
"490","norm","rfcont10","XZ",-0.484333219432496
"491","norm","micePMM","X",-0.265012141409637
"492","norm","micePMM","XZ",-0.0605959341771731
"493","norm","missForest","X",0.813036209202021
"494","norm","missForest","XZ",1.30374100750804
"495","norm","rfcont10","X",-0.0763580295551506
"496","norm","rfcont10","XZ",-0.404946553410303
"497","norm","micePMM","X",0.0713499839410728
"498","norm","micePMM","XZ",0.318066164304563
"499","norm","missForest","X",0.787181463802124
"500","norm","missForest","XZ",1.61820839701252
"501","norm","rfcont10","X",0.0677023705472921
"502","norm","rfcont10","XZ",-0.119171647080724
"503","norm","micePMM","X",0.00315624549821922
"504","norm","micePMM","XZ",0.434536073455043
"505","norm","missForest","X",0.374978953477039
"506","norm","missForest","XZ",0.948126779037034
"507","norm","rfcont10","X",-0.294278660966313
"508","norm","rfcont10","XZ",-0.403089495089225
"509","norm","micePMM","X",0.0123845711067316
"510","norm","micePMM","XZ",0.286344908638065
"511","norm","missForest","X",0.712722376186185
"512","norm","missForest","XZ",1.24447141363194
"513","norm","rfcont10","X",0.00480745984931066
"514","norm","rfcont10","XZ",-0.645690696122362
"515","norm","micePMM","X",0.0357313210018928
"516","norm","micePMM","XZ",0.0565563114866429
"517","norm","missForest","X",1.09481980860249
"518","norm","missForest","XZ",1.58764378400557
"519","norm","rfcont10","X",0.15549380666034
"520","norm","rfcont10","XZ",-0.327446116505472
"521","norm","micePMM","X",0.201989512282218
"522","norm","micePMM","XZ",0.407259491250754
"523","norm","missForest","X",0.607818565075714
"524","norm","missForest","XZ",1.53521333660995
"525","norm","rfcont10","X",-0.48836709287625
"526","norm","rfcont10","XZ",-1.64116531332017
"527","norm","micePMM","X",0.0931530945355378
"528","norm","micePMM","XZ",0.654374774088427
"529","norm","missForest","X",0.862131026851014
"530","norm","missForest","XZ",1.73780565075231
"531","norm","rfcont10","X",-0.0598172974765588
"532","norm","rfcont10","XZ",-0.279530782394137
"533","norm","micePMM","X",-0.365583115393572
"534","norm","micePMM","XZ",-0.205310509022129
"535","norm","missForest","X",0.647364068983023
"536","norm","missForest","XZ",1.6371782467941
"537","norm","rfcont10","X",0.445834298437968
"538","norm","rfcont10","XZ",0.75681962270882
"539","norm","micePMM","X",0.124963170301371
"540","norm","micePMM","XZ",0.883048462969732
"541","norm","missForest","X",0.519300583736242
"542","norm","missForest","XZ",1.14392208136445
"543","norm","rfcont10","X",-0.0991651579161409
"544","norm","rfcont10","XZ",-0.374496468070538
"545","norm","micePMM","X",0.0757152287552822
"546","norm","micePMM","XZ",0.617162630626018
"547","norm","missForest","X",0.527180300363495
"548","norm","missForest","XZ",1.31920873362446
"549","norm","rfcont10","X",-0.607232909564912
"550","norm","rfcont10","XZ",-0.866660501812165
"551","norm","micePMM","X",0.0851049489942776
"552","norm","micePMM","XZ",0.758041036953683
"553","norm","missForest","X",0.909040207902228
"554","norm","missForest","XZ",2.66037251953988
"555","norm","rfcont10","X",-0.324115658194266
"556","norm","rfcont10","XZ",-0.630653316302176
"557","norm","micePMM","X",-0.0435037680991663
"558","norm","micePMM","XZ",0.900288639371935
"559","norm","missForest","X",0.605308264001638
"560","norm","missForest","XZ",1.44566890641765
"561","norm","rfcont10","X",-0.24405895246606
"562","norm","rfcont10","XZ",-0.559410313085249
"563","norm","micePMM","X",-0.0248911135524096
"564","norm","micePMM","XZ",0.299248201242585
"565","norm","missForest","X",1.41763311014768
"566","norm","missForest","XZ",15.3681754952057
"567","norm","rfcont10","X",0.298644560885453
"568","norm","rfcont10","XZ",1.26917965649782
"569","norm","micePMM","X",0.524640985267535
"570","norm","micePMM","XZ",8.1781737856893
"571","norm","missForest","X",0.879487180574169
"572","norm","missForest","XZ",1.36587709641528
"573","norm","rfcont10","X",-8.80167443920738e-05
"574","norm","rfcont10","XZ",-0.273589669013183
"575","norm","micePMM","X",0.35413719543949
"576","norm","micePMM","XZ",0.611119545590223
"577","norm","missForest","X",1.18457202641771
"578","norm","missForest","XZ",1.74271092607655
"579","norm","rfcont10","X",-0.118268021683742
"580","norm","rfcont10","XZ",-0.286314607322664
"581","norm","micePMM","X",0.145397511797241
"582","norm","micePMM","XZ",0.63584212567623
"583","norm","missForest","X",0.0515101666069222
"584","norm","missForest","XZ",0.481976194079985
"585","norm","rfcont10","X",0.0656037691585874
"586","norm","rfcont10","XZ",-0.0954282964205527
"587","norm","micePMM","X",0.0846006311643414
"588","norm","micePMM","XZ",0.613095235204056
"589","norm","missForest","X",0.612956106477065
"590","norm","missForest","XZ",1.30767366023871
"591","norm","rfcont10","X",-0.22608901473868
"592","norm","rfcont10","XZ",-0.685167668818832
"593","norm","micePMM","X",0.290132758072395
"594","norm","micePMM","XZ",1.0352900164646
"595","norm","missForest","X",1.68840490688358
"596","norm","missForest","XZ",2.437771293389
"597","norm","rfcont10","X",0.000971792973849729
"598","norm","rfcont10","XZ",-0.54408193833482
"599","norm","micePMM","X",0.40977229508825
"600","norm","micePMM","XZ",1.06609595806072
"601","unif","missForest","X",0.251608514195755
"602","unif","missForest","XZ",0.894932345023955
"603","unif","rfcont10","X",0.343315103935647
"604","unif","rfcont10","XZ",0.455389379756255
"605","unif","micePMM","X",0.276236369717058
"606","unif","micePMM","XZ",1.23727411552121
"607","unif","missForest","X",0.180314924086753
"608","unif","missForest","XZ",0.195248994007082
"609","unif","rfcont10","X",0.134249602506542
"610","unif","rfcont10","XZ",-0.0630039909894411
"611","unif","micePMM","X",-0.0556935106075061
"612","unif","micePMM","XZ",0.106848724978852
"613","unif","missForest","X",0.323753752160963
"614","unif","missForest","XZ",0.465523538426024
"615","unif","rfcont10","X",0.220010816883914
"616","unif","rfcont10","XZ",0.198186471280783
"617","unif","micePMM","X",-0.102462478704033
"618","unif","micePMM","XZ",0.0796036821841503
"619","unif","missForest","X",0.110771103103156
"620","unif","missForest","XZ",0.233361851185776
"621","unif","rfcont10","X",-0.00870486973190579
"622","unif","rfcont10","XZ",-0.2192598142127
