"","dist","estimator","col","nrmse"
"657","lognorm1","micePMM","X",1.46106781335544
"658","lognorm1","missForest","X",0.992958553395734
"659","lognorm1","rfcont10","X",1.03421599998537
"660","lognorm1","micePMM","X",1.32952642154213
"661","lognorm1","missForest","X",1.01140383298891
"662","lognorm1","rfcont10","X",1.02916890703947
"663","lognorm1","micePMM","X",1.31954310463583
"664","lognorm1","missForest","X",0.998170238634226
"665","lognorm1","rfcont10","X",1.01541134596875
"666","lognorm1","micePMM","X",1.23598914313459
"667","lognorm1","missForest","X",1.04011095397577
"668","lognorm1","rfcont10","X",0.977466395039794
"669","lognorm1","micePMM","X",1.12308976601159
"670","lognorm1","missForest","X",1.02186322876189
"671","lognorm1","rfcont10","X",0.980925204401338
"672","lognorm1","micePMM","X",1.20155115570338
"673","lognorm1","missForest","X",1.02628463640562
"674","lognorm1","rfcont10","X",1.00961396704065
"675","lognorm1","micePMM","X",1.35066771987536
"676","lognorm1","missForest","X",1.02684048612971
"677","lognorm1","rfcont10","X",1.04275601908319
"678","lognorm1","micePMM","X",1.34831808127614
"679","lognorm1","missForest","X",0.996604059940038
"680","lognorm1","rfcont10","X",1.0062026032618
"681","lognorm1","micePMM","X",1.23420871888263
"682","lognorm1","missForest","X",1.03786474038741
"683","lognorm1","rfcont10","X",1.01463643052084
"684","lognorm1","micePMM","X",1.32035977345745
"685","lognorm1","missForest","X",1.03290831014899
"686","lognorm1","rfcont10","X",1.02565211919823
"687","lognorm1","micePMM","X",1.35128299739615
"688","lognorm1","missForest","X",0.99681415993545
"689","lognorm1","rfcont10","X",1.03509905395554
"690","lognorm1","micePMM","X",1.09207854521125
"691","lognorm1","missForest","X",1.01755920264678
"692","lognorm1","rfcont10","X",1.02082288802263
"693","lognorm1","micePMM","X",1.20019942334308
"694","lognorm1","missForest","X",1.00853884462078
"695","lognorm1","rfcont10","X",1.02358403638225
"696","lognorm1","micePMM","X",1.39457871990618
"697","lognorm1","missForest","X",1.01170935758153
"698","lognorm1","rfcont10","X",1.05008485344445
"699","lognorm1","micePMM","X",1.20314776933512
"700","lognorm1","missForest","X",0.991388690090587
"701","lognorm1","rfcont10","X",1.01608529822047
"702","lognorm1","micePMM","X",1.16657585554574
"703","lognorm1","missForest","X",0.995734265688559
"704","lognorm1","rfcont10","X",0.996460200602741
"705","lognorm1","micePMM","X",1.20087088005248
"706","lognorm1","missForest","X",0.994567945094728
"707","lognorm1","rfcont10","X",1.02794089348588
"708","lognorm1","micePMM","X",1.32731438980771
"709","lognorm1","missForest","X",1.00584718803746
"710","lognorm1","rfcont10","X",1.06115570067695
"711","lognorm1","micePMM","X",1.29108767218554
"712","lognorm1","missForest","X",0.999177548071039
"713","lognorm1","rfcont10","X",1.02564228110636
"714","lognorm1","micePMM","X",1.17114348611817
"715","lognorm1","missForest","X",1.03996496683165
"716","lognorm1","rfcont10","X",1.00999519148199
"717","lognorm1","micePMM","X",1.26130970284641
"718","lognorm1","missForest","X",0.998270405357155
"719","lognorm1","rfcont10","X",1.00546248297099
"720","lognorm1","micePMM","X",1.38513830914278
"721","lognorm1","missForest","X",1.00711026695167
"722","lognorm1","rfcont10","X",1.00948072080541
"723","lognorm1","micePMM","X",1.23534349027357
"724","lognorm1","missForest","X",1.00852418988139
"725","lognorm1","rfcont10","X",1.02808368394207
"726","lognorm1","micePMM","X",1.23404657624744
"727","lognorm1","missForest","X",1.01948492493083
"728","lognorm1","rfcont10","X",1.01373720764079
"729","lognorm1","micePMM","X",1.36190533633531
"730","lognorm1","missForest","X",0.985078506876109
"731","lognorm1","rfcont10","X",1.01014865922128
"732","lognorm1","micePMM","X",1.45332670743058
"733","lognorm1","missForest","X",1.00799175641879
"734","lognorm1","rfcont10","X",1.04152506651924
"735","lognorm1","micePMM","X",1.15793573722783
"736","lognorm1","missForest","X",1.00398325823574
"737","lognorm1","rfcont10","X",1.03355473849512
"738","lognorm1","micePMM","X",1.37273864177177
"739","lognorm1","missForest","X",1.00469911161505
"740","lognorm1","rfcont10","X",1.00368779115858
"741","lognorm1","micePMM","X",1.11524108821693
"742","lognorm1","missForest","X",0.980264064779649
"743","lognorm1","rfcont10","X",1.03637933484579
"744","lognorm1","micePMM","X",1.5198786300107
"745","lognorm1","missForest","X",1.02048550848876
"746","lognorm1","rfcont10","X",1.00227401533643
"747","lognorm1","micePMM","X",1.16696057570397
"748","lognorm1","missForest","X",0.988212741090388
"749","lognorm1","rfcont10","X",1.25311635380949
"750","lognorm1","micePMM","X",1.42806983244444
"751","lognorm1","missForest","X",1.02936912293845
"752","lognorm1","rfcont10","X",1.00146408200061
"753","lognorm1","micePMM","X",1.47715306556699
"754","lognorm1","missForest","X",0.989595799865727
"755","lognorm1","rfcont10","X",0.992363775310057
"756","lognorm1","micePMM","X",1.25753972890498
"757","lognorm1","missForest","X",1.00523054490991
"758","lognorm1","rfcont10","X",1.0084857570887
"759","lognorm1","micePMM","X",1.1631429236624
"760","lognorm1","missForest","X",1.01221295728411
"761","lognorm1","rfcont10","X",1.014202397513
"762","lognorm1","micePMM","X",1.21903481334151
"763","lognorm1","missForest","X",1.02441790825649
"764","lognorm1","rfcont10","X",1.02356004958413
"765","lognorm1","micePMM","X",1.28919914865524
"766","lognorm1","missForest","X",1.00412947605355
"767","lognorm1","rfcont10","X",1.02222490027893
"768","lognorm1","micePMM","X",1.01310810918714
"769","lognorm1","missForest","X",0.990432790613383
"770","lognorm1","rfcont10","X",0.983530920577742
"771","lognorm1","micePMM","X",1.29886658326845
"772","lognorm1","missForest","X",1.0152293980073
"773","lognorm1","rfcont10","X",0.978788875960409
"774","lognorm1","micePMM","X",1.2401439649923
"775","lognorm1","missForest","X",0.998910842445257
"776","lognorm1","rfcont10","X",1.01417735419887
"777","lognorm1","micePMM","X",1.190713292052
"778","lognorm1","missForest","X",1.00831054130437
"779","lognorm1","rfcont10","X",1.02298487561178
"780","lognorm1","micePMM","X",1.1851047680488
"781","lognorm1","missForest","X",0.994833487583011
"782","lognorm1","rfcont10","X",0.995256663267803
"783","lognorm1","micePMM","X",1.15240789265803
"784","lognorm1","missForest","X",0.995208965675118
"785","lognorm1","rfcont10","X",1.06721033931892
"786","lognorm1","micePMM","X",1.4025166210199
"787","lognorm1","missForest","X",1.00248487337237
"788","lognorm1","rfcont10","X",0.98966830374362
"789","lognorm1","micePMM","X",1.22912600363647
"790","lognorm1","missForest","X",0.994089127369984
"791","lognorm1","rfcont10","X",1.02866347560525
"792","lognorm1","micePMM","X",1.27751641413162
"793","lognorm1","missForest","X",0.988996281333993
"794","lognorm1","rfcont10","X",1.04942764988854
"795","lognorm1","micePMM","X",1.40994544501927
"796","lognorm1","missForest","X",0.982036849092671
"797","lognorm1","rfcont10","X",1.02527982366799
"798","lognorm1","micePMM","X",1.26406027978937
"799","lognorm1","missForest","X",0.982884369377247
"800","lognorm1","rfcont10","X",1.03030154661619
"801","lognorm1","micePMM","X",1.45468145419824
"802","lognorm1","missForest","X",1.01442629253996
"803","lognorm1","rfcont10","X",1.01499246325827
"804","lognorm1","micePMM","X",1.25650495119925
"805","lognorm1","missForest","X",0.98374223112156
"806","lognorm1","rfcont10","X",1.004553587971
"807","lognorm1","micePMM","X",1.20237019181833
"808","lognorm1","missForest","X",1.03423070183297
"809","lognorm1","rfcont10","X",1.02169069363246
"810","lognorm1","micePMM","X",1.13882280062282
"811","lognorm1","missForest","X",0.998853192557025
"812","lognorm1","rfcont10","X",1.0219370849079
"813","lognorm1","micePMM","X",1.17172471591444
"814","lognorm1","missForest","X",1.02665874161885
"815","lognorm1","rfcont10","X",1.00825870464491
"816","lognorm1","micePMM","X",1.20738243513529
"817","lognorm1","missForest","X",0.9931122946057
"818","lognorm1","rfcont10","X",1.00927302583635
"819","lognorm1","micePMM","X",1.18716492231699
"820","lognorm1","missForest","X",0.990036134354443
"821","lognorm1","rfcont10","X",1.01610626554773
"822","lognorm1","micePMM","X",1.20250048697143
"823","lognorm1","missForest","X",0.996272447700331
"824","lognorm1","rfcont10","X",1.00111347147147
"825","lognorm1","micePMM","X",1.21387924813043
"826","lognorm1","missForest","X",1.01554961431345
"827","lognorm1","rfcont10","X",1.01754476199879
"828","lognorm1","micePMM","X",1.14840722521617
"829","lognorm1","missForest","X",1.00590199815384
"830","lognorm1","rfcont10","X",1.01668189736756
"831","lognorm1","micePMM","X",1.18885033017748
"832","lognorm1","missForest","X",0.996333171652371
"833","lognorm1","rfcont10","X",1.00991822552435
"834","lognorm1","micePMM","X",1.15941370389888
"835","lognorm1","missForest","X",1.05747250000197
"836","lognorm1","rfcont10","X",1.01788868212269
"837","lognorm1","micePMM","X",1.16550408948826
"838","lognorm1","missForest","X",1.00846469833877
"839","lognorm1","rfcont10","X",1.01544357145863
"840","lognorm1","micePMM","X",1.18191617552393
"841","lognorm1","missForest","X",0.994851585716532
"842","lognorm1","rfcont10","X",1.01795730029628
"843","lognorm1","micePMM","X",1.18822229405504
"844","lognorm1","missForest","X",0.991558547144625
"845","lognorm1","rfcont10","X",1.0260453107064
"846","lognorm1","micePMM","X",1.27684171672956
"847","lognorm1","missForest","X",1.02279456959738
"848","lognorm1","rfcont10","X",1.03139379952148
"849","lognorm1","micePMM","X",1.38560092294154
"850","lognorm1","missForest","X",1.00906788801233
"851","lognorm1","rfcont10","X",1.02947010898105
"852","lognorm1","micePMM","X",1.15179639514372
"853","lognorm1","missForest","X",1.00615101424651
"854","lognorm1","rfcont10","X",1.00529958006567
"855","lognorm1","micePMM","X",1.09262254543523
"856","lognorm1","missForest","X",1.02147804896387
"857","lognorm1","rfcont10","X",1.01655021970682
"858","lognorm1","micePMM","X",1.05744764836914
"859","lognorm1","missForest","X",1.01240439578346
"860","lognorm1","rfcont10","X",0.999645648019606
"861","lognorm1","micePMM","X",1.18960995413549
"862","lognorm1","missForest","X",1.00680872907975
"863","lognorm1","rfcont10","X",1.02279375755232
"864","lognorm1","micePMM","X",1.09256878118807
"865","lognorm1","missForest","X",1.00178704486915
"866","lognorm1","rfcont10","X",1.03013389936673
"867","lognorm1","micePMM","X",1.184026097825
"868","lognorm1","missForest","X",1.00248248775714
"869","lognorm1","rfcont10","X",0.995095718223365
"870","lognorm1","micePMM","X",1.13775570383787
"871","lognorm1","missForest","X",1.00740092380312
"872","lognorm1","rfcont10","X",1.0274222599727
"873","lognorm1","micePMM","X",1.24072488312556
"874","lognorm1","missForest","X",1.02164710308626
"875","lognorm1","rfcont10","X",1.02590793492487
"876","lognorm1","micePMM","X",1.24495542576079
"877","lognorm1","missForest","X",0.984581465752555
"878","lognorm1","rfcont10","X",1.02320303680302
"879","lognorm1","micePMM","X",1.21707371319428
"880","lognorm1","missForest","X",0.980360543072946
"881","lognorm1","rfcont10","X",1.00732350552413
"882","lognorm1","micePMM","X",1.31762424083293
"883","lognorm1","missForest","X",0.998339184441173
"884","lognorm1","rfcont10","X",1.01492789561717
"885","lognorm1","micePMM","X",1.14914958246318
"886","lognorm1","missForest","X",1.00830702813468
"887","lognorm1","rfcont10","X",1.01330142761833
"888","lognorm1","micePMM","X",1.14318997208147
"889","lognorm1","missForest","X",0.990167696731321
"890","lognorm1","rfcont10","X",1.04216674083479
"891","lognorm1","micePMM","X",1.17637705287357
"892","lognorm1","missForest","X",1.00924886591043
"893","lognorm1","rfcont10","X",1.01630277424275
"894","lognorm1","micePMM","X",1.25257994353613
"895","lognorm1","missForest","X",0.997757870903384
"896","lognorm1","rfcont10","X",1.0200001036509
"897","lognorm1","micePMM","X",1.26699679728185
"898","lognorm1","missForest","X",0.99159447477635
"899","lognorm1","rfcont10","X",1.02045079874185
"900","lognorm1","micePMM","X",1.30160796898453
"901","lognorm2","missForest","X",1.0060472392061
"902","lognorm2","rfcont10","X",0.996429739633717
"903","lognorm2","micePMM","X",1.0171704500763
"904","lognorm2","missForest","X",0.995273377291736
"905","lognorm2","rfcont10","X",0.994748558669158
"906","lognorm2","micePMM","X",1.03261625236195
"907","lognorm2","missForest","X",1.00747444306584
"908","lognorm2","rfcont10","X",1.55713709515983
"909","lognorm2","micePMM","X",1.5508532512087
"910","lognorm2","missForest","X",0.951630594753161
"911","lognorm2","rfcont10","X",1.03592716648561
"912","lognorm2","micePMM","X",1.14850962341376
"913","lognorm2","missForest","X",0.995843054460875
"914","lognorm2","rfcont10","X",0.973802292319041
"915","lognorm2","micePMM","X",1.14276202493825
"916","lognorm2","missForest","X",0.972468136063669
"917","lognorm2","rfcont10","X",1.01096873978512
"918","lognorm2","micePMM","X",1.3446724976598
"919","lognorm2","missForest","X",0.990795535792962
"920","lognorm2","rfcont10","X",0.992658271251093
"921","lognorm2","micePMM","X",1.14011432827975
"922","lognorm2","missForest","X",0.978588186367912
"923","lognorm2","rfcont10","X",1.01680416021346
"924","lognorm2","micePMM","X",0.998326645856495
"925","lognorm2","missForest","X",1.00007447520541
"926","lognorm2","rfcont10","X",0.974039010256907
"927","lognorm2","micePMM","X",1.12794799813359
"928","lognorm2","missForest","X",0.989348749868881
"929","lognorm2","rfcont10","X",0.981315389885979
"930","lognorm2","micePMM","X",1.06136734838437
"931","lognorm2","missForest","X",0.98753802573283
"932","lognorm2","rfcont10","X",0.984569975608979
"933","lognorm2","micePMM","X",1.04865166804884
"934","lognorm2","missForest","X",0.988038495541644
"935","lognorm2","rfcont10","X",0.992626741305514
"936","lognorm2","micePMM","X",1.0883369626289
"937","lognorm2","missForest","X",0.969910178331747
"938","lognorm2","rfcont10","X",0.979252464921421
"939","lognorm2","micePMM","X",0.986881592138941
"940","lognorm2","missForest","X",0.974140076692586
"941","lognorm2","rfcont10","X",1.00090100208658
"942","lognorm2","micePMM","X",1.11969698037185
"943","lognorm2","missForest","X",0.991125142044287
"944","lognorm2","rfcont10","X",0.984149613839755
"945","lognorm2","micePMM","X",1.01064420631454
"946","lognorm2","missForest","X",0.982444412716984
"947","lognorm2","rfcont10","X",1.02838561232557
"948","lognorm2","micePMM","X",1.33999527925718
"949","lognorm2","missForest","X",1.01017789636979
"950","lognorm2","rfcont10","X",0.99867751540808
"951","lognorm2","micePMM","X",1.00942091997747
"952","lognorm2","missForest","X",0.993024518599275
"953","lognorm2","rfcont10","X",0.989037695196783
"954","lognorm2","micePMM","X",1.04072345702849
"955","lognorm2","missForest","X",1.00098041301796
"956","lognorm2","rfcont10","X",0.994710408984413
"957","lognorm2","micePMM","X",1.01311459120453
"958","lognorm2","missForest","X",0.971359133559657
"959","lognorm2","rfcont10","X",0.99084669021108
"960","lognorm2","micePMM","X",1.0403792478153
"961","lognorm2","missForest","X",0.989082486434149
"962","lognorm2","rfcont10","X",0.987316697756986
"963","lognorm2","micePMM","X",1.02717788219812
"964","lognorm2","missForest","X",0.991776152861523
"965","lognorm2","rfcont10","X",0.984345458914108
"966","lognorm2","micePMM","X",1.06872708146284
"967","lognorm2","missForest","X",1.00659091371805
"968","lognorm2","rfcont10","X",0.983952281497504
"969","lognorm2","micePMM","X",1.04764780035313
"970","lognorm2","missForest","X",0.994259316144723
"971","lognorm2","rfcont10","X",0.997404410662173
"972","lognorm2","micePMM","X",1.03704250251769
"973","lognorm2","missForest","X",0.984375509255837
"974","lognorm2","rfcont10","X",0.986536427688058
"975","lognorm2","micePMM","X",1.18601598900684
"976","lognorm2","missForest","X",0.990881239634071
"977","lognorm2","rfcont10","X",0.989972637268362
"978","lognorm2","micePMM","X",1.03472078068065
"979","lognorm2","missForest","X",0.995630423090074
"980","lognorm2","rfcont10","X",0.997503478328275
"981","lognorm2","micePMM","X",1.01981989715404
"982","lognorm2","missForest","X",0.99760812840213
"983","lognorm2","rfcont10","X",0.992049419999688
"984","lognorm2","micePMM","X",1.0157442863394
"985","lognorm2","missForest","X",0.982410406727948
"986","lognorm2","rfcont10","X",0.98339030490726
"987","lognorm2","micePMM","X",1.17765113044445
"988","lognorm2","missForest","X",0.994613512392463
"989","lognorm2","rfcont10","X",0.989099360495145
"990","lognorm2","micePMM","X",1.06995924182243
"991","lognorm2","missForest","X",0.996781266382996
"992","lognorm2","rfcont10","X",0.993218956849134
"993","lognorm2","micePMM","X",1.04894040797592
"994","lognorm2","missForest","X",0.996852237609583
"995","lognorm2","rfcont10","X",0.99885242283147
"996","lognorm2","micePMM","X",1.00252006227967
"997","lognorm2","missForest","X",0.992154221065272
"998","lognorm2","rfcont10","X",1.03250295532327
"999","lognorm2","micePMM","X",1.08734994185808
"1000","lognorm2","missForest","X",0.971693973013606
"1001","lognorm2","rfcont10","X",0.998605749773837
"1002","lognorm2","micePMM","X",1.07415601581628
"1003","lognorm2","missForest","X",0.996330885936197
"1004","lognorm2","rfcont10","X",0.997220162377025
"1005","lognorm2","micePMM","X",1.02447210688742
"1006","lognorm2","missForest","X",0.98275083712041
"1007","lognorm2","rfcont10","X",1.09027640309057
"1008","lognorm2","micePMM","X",1.46559458985584
"1009","lognorm2","missForest","X",0.993139308583757
"1010","lognorm2","rfcont10","X",0.998755963690803
"1011","lognorm2","micePMM","X",0.995182507218908
"1012","lognorm2","missForest","X",0.9986165327341
"1013","lognorm2","rfcont10","X",0.997796286194402
"1014","lognorm2","micePMM","X",0.992150062878821
"1015","lognorm2","missForest","X",0.996244385463272
"1016","lognorm2","rfcont10","X",0.997789614709872
"1017","lognorm2","micePMM","X",1.03155285878381
"1018","lognorm2","missForest","X",0.997111180888732
"1019","lognorm2","rfcont10","X",0.987250379479045
"1020","lognorm2","micePMM","X",1.022741835926
"1021","lognorm2","missForest","X",0.971125227873701
"1022","lognorm2","rfcont10","X",1.00130369110475
"1023","lognorm2","micePMM","X",1.13410618826554
"1024","lognorm2","missForest","X",0.982895292969395
"1025","lognorm2","rfcont10","X",0.9800933343891
"1026","lognorm2","micePMM","X",1.02658067502921
"1027","lognorm2","missForest","X",0.992872542552168
"1028","lognorm2","rfcont10","X",0.973430564304274
"1029","lognorm2","micePMM","X",1.00515990258351
"1030","lognorm2","missForest","X",0.976315710863145
"1031","lognorm2","rfcont10","X",0.957144895156807
"1032","lognorm2","micePMM","X",1.00403437513436
"1033","lognorm2","missForest","X",0.999211527371361
"1034","lognorm2","rfcont10","X",0.978912152276704
"1035","lognorm2","micePMM","X",1.04242586771946
"1036","lognorm2","missForest","X",0.99318761901915
"1037","lognorm2","rfcont10","X",1.0004980891551
"1038","lognorm2","micePMM","X",1.05018258944351
"1039","lognorm2","missForest","X",0.977089853440002
"1040","lognorm2","rfcont10","X",1.20938277791252
"1041","lognorm2","micePMM","X",1.57714282498665
"1042","lognorm2","missForest","X",1.00004077797975
"1043","lognorm2","rfcont10","X",0.996716887646398
"1044","lognorm2","micePMM","X",1.03402116628468
"1045","lognorm2","missForest","X",0.992627340150793
"1046","lognorm2","rfcont10","X",0.985605438722622
"1047","lognorm2","micePMM","X",0.99677238234135
"1048","lognorm2","missForest","X",0.959667601887565
"1049","lognorm2","rfcont10","X",0.975822569673197
"1050","lognorm2","micePMM","X",1.14615065719921
"1051","lognorm2","missForest","X",0.995778091847937
"1052","lognorm2","rfcont10","X",0.990355714378595
"1053","lognorm2","micePMM","X",1.00242996280905
"1054","lognorm2","missForest","X",0.995085923791725
"1055","lognorm2","rfcont10","X",0.992022931511963
"1056","lognorm2","micePMM","X",1.02044370331251
"1057","lognorm2","missForest","X",0.9946868085046
"1058","lognorm2","rfcont10","X",0.992244388171913
"1059","lognorm2","micePMM","X",1.02793942916576
"1060","lognorm2","missForest","X",1.0090031341864
"1061","lognorm2","rfcont10","X",1.0161701973578
"1062","lognorm2","micePMM","X",1.08085490274863
"1063","lognorm2","missForest","X",1.0033653949588
"1064","lognorm2","rfcont10","X",0.98751386748481
"1065","lognorm2","micePMM","X",1.01945474947706
"1066","lognorm2","missForest","X",1.00136765393935
"1067","lognorm2","rfcont10","X",0.998381987511143
"1068","lognorm2","micePMM","X",1.04370946415123
"1069","lognorm2","missForest","X",0.983512825593793
"1070","lognorm2","rfcont10","X",0.98216152608016
"1071","lognorm2","micePMM","X",1.07076746622846
"1072","lognorm2","missForest","X",0.978693448942778
"1073","lognorm2","rfcont10","X",0.974948282749428
"1074","lognorm2","micePMM","X",1.01794827378122
"1075","lognorm2","missForest","X",0.993654118471522
"1076","lognorm2","rfcont10","X",0.981385545667227
"1077","lognorm2","micePMM","X",1.04448230556109
"1078","lognorm2","missForest","X",0.970738998125042
"1079","lognorm2","rfcont10","X",1.2724139985416
"1080","lognorm2","micePMM","X",1.27161778340789
"1081","lognorm2","missForest","X",0.956049004592299
"1082","lognorm2","rfcont10","X",1.0220590043608
"1083","lognorm2","micePMM","X",1.03879896208169
"1084","lognorm2","missForest","X",0.982899343663641
"1085","lognorm2","rfcont10","X",0.986499250856688
"1086","lognorm2","micePMM","X",1.05870233319106
"1087","lognorm2","missForest","X",0.998499121954517
"1088","lognorm2","rfcont10","X",0.988406943334869
"1089","lognorm2","micePMM","X",1.10686811306027
"1090","lognorm2","missForest","X",0.992292506448172
"1091","lognorm2","rfcont10","X",1.00086924784206
"1092","lognorm2","micePMM","X",0.992465096791783
"1093","lognorm2","missForest","X",0.990475983186859
"1094","lognorm2","rfcont10","X",1.00227604399773
"1095","lognorm2","micePMM","X",1.05461271669794
"1096","lognorm2","missForest","X",0.967912850474808
"1097","lognorm2","rfcont10","X",1.00214586349326
"1098","lognorm2","micePMM","X",1.04657817174857
"1099","lognorm2","missForest","X",0.987063743897948
"1100","lognorm2","rfcont10","X",0.974818731800684
"1101","lognorm2","micePMM","X",1.05838022453576
"1102","lognorm2","missForest","X",0.981776255648528
"1103","lognorm2","rfcont10","X",0.978158050448577
"1104","lognorm2","micePMM","X",1.05654441887814
"1105","lognorm2","missForest","X",0.981071999101494
"1106","lognorm2","rfcont10","X",1.00757894066026
"1107","lognorm2","micePMM","X",0.98648363910946
"1108","lognorm2","missForest","X",0.973525787221608
"1109","lognorm2","rfcont10","X",0.996663590646371
"1110","lognorm2","micePMM","X",1.10789924039362
"1111","lognorm2","missForest","X",1.018292858056
"1112","lognorm2","rfcont10","X",0.990878614695486
"1113","lognorm2","micePMM","X",1.04189822176148
"1114","lognorm2","missForest","X",0.994595563020026
"1115","lognorm2","rfcont10","X",0.994986830691659
"1116","lognorm2","micePMM","X",1.00385932284319
"1117","lognorm2","missForest","X",0.978341465312253
"1118","lognorm2","rfcont10","X",0.995460536725667
"1119","lognorm2","micePMM","X",1.04385040968703
"1120","lognorm2","missForest","X",0.996075554635442
"1121","lognorm2","rfcont10","X",0.990983561280077
"1122","lognorm2","micePMM","X",1.00326880599223
"1123","lognorm2","missForest","X",0.988072795395263
"1124","lognorm2","rfcont10","X",0.993975551034831
"1125","lognorm2","micePMM","X",1.06182142807375
"1126","lognorm2","missForest","X",1.00111809824755
"1127","lognorm2","rfcont10","X",0.996379533344343
"1128","lognorm2","micePMM","X",1.04867825836314
"1129","lognorm2","missForest","X",0.984758041382549
"1130","lognorm2","rfcont10","X",0.996320285886659
"1131","lognorm2","micePMM","X",1.02682186133103
"1132","lognorm2","missForest","X",0.991079625452458
"1133","lognorm2","rfcont10","X",0.994852897145409
"1134","lognorm2","micePMM","X",0.954850147231081
"1135","lognorm2","missForest","X",0.992553812162832
"1136","lognorm2","rfcont10","X",0.988281080093029
"1137","lognorm2","micePMM","X",1.00877243715343
"1138","lognorm2","missForest","X",0.97577556270861
"1139","lognorm2","rfcont10","X",1.052854822446
"1140","lognorm2","micePMM","X",1.21877752854709
"1141","lognorm2","missForest","X",0.988124741501734
"1142","lognorm2","rfcont10","X",0.988709800805498
"1143","lognorm2","micePMM","X",1.00836955181207
"1144","lognorm2","missForest","X",1.00736227552034
"1145","lognorm2","rfcont10","X",0.98766700452304
"1146","lognorm2","micePMM","X",0.994885597499842
"1147","lognorm2","missForest","X",0.977025915686728
"1148","lognorm2","rfcont10","X",1.00017079400094
"1149","lognorm2","micePMM","X",1.00364403468749
"1150","lognorm2","missForest","X",0.974038028035449
"1151","lognorm2","rfcont10","X",1.03850569580804
"1152","lognorm2","micePMM","X",1.20054887992937
"1153","lognorm2","missForest","X",0.992163964440536
"1154","lognorm2","rfcont10","X",0.993467374429604
"1155","lognorm2","micePMM","X",1.06243660896332
"1156","lognorm2","missForest","X",0.976021303769282
"1157","lognorm2","rfcont10","X",1.03402176205739
"1158","lognorm2","micePMM","X",1.31386537928353
"1159","lognorm2","missForest","X",1.00021041934393
"1160","lognorm2","rfcont10","X",0.994567431205118
"1161","lognorm2","micePMM","X",1.07484152231388
"1162","lognorm2","missForest","X",0.967897379800522
"1163","lognorm2","rfcont10","X",0.972042882064889
"1164","lognorm2","micePMM","X",1.16351582802114
"1165","lognorm2","missForest","X",0.998836182706034
"1166","lognorm2","rfcont10","X",1.04979931251946
"1167","lognorm2","micePMM","X",1.24649547030709
"1168","lognorm2","missForest","X",0.976712830250045
"1169","lognorm2","rfcont10","X",1.02134652470711
"1170","lognorm2","micePMM","X",1.05770174187539
"1171","lognorm2","missForest","X",0.996625419846946
"1172","lognorm2","rfcont10","X",0.992553928409898
"1173","lognorm2","micePMM","X",0.989142147176162
"1174","lognorm2","missForest","X",0.970233111089792
"1175","lognorm2","rfcont10","X",1.02236258879275
"1176","lognorm2","micePMM","X",1.15323446663328
"1177","lognorm2","missForest","X",0.975314537973826
"1178","lognorm2","rfcont10","X",1.01699156108723
"1179","lognorm2","micePMM","X",1.08620779307794
"1180","lognorm2","missForest","X",0.973318238727283
"1181","lognorm2","rfcont10","X",3.02052199772923
"1182","lognorm2","micePMM","X",1.28768671689683
"1183","lognorm2","missForest","X",0.999161193018094
"1184","lognorm2","rfcont10","X",0.997101521942734
"1185","lognorm2","micePMM","X",1.03605485597001
"1186","lognorm2","missForest","X",0.956912872557452
"1187","lognorm2","rfcont10","X",1.04776651906548
"1188","lognorm2","micePMM","X",1.06359613099573
"1189","lognorm2","missForest","X",0.999965321115011
"1190","lognorm2","rfcont10","X",0.997040992015204
"1191","lognorm2","micePMM","X",1.01507581947543
"1192","lognorm2","missForest","X",0.997282353484248
"1193","lognorm2","rfcont10","X",1.00031791026139
"1194","lognorm2","micePMM","X",1.03451101994794
"1195","lognorm2","missForest","X",1.00506464687396
"1196","lognorm2","rfcont10","X",0.992647686589118
"1197","lognorm2","micePMM","X",1.0271807225526
"1198","lognorm2","missForest","X",0.993110921359837
"1199","lognorm2","rfcont10","X",1.01527719741386
"1200","lognorm2","micePMM","X",0.998249020846094
"1201","gamma1","missForest","X",1.00039853950745
"1202","gamma1","rfcont10","X",1.02090653982459
"1203","gamma1","micePMM","X",1.26427529104457
"1204","gamma1","missForest","X",0.999139266159303
"1205","gamma1","rfcont10","X",1.01648032730823
"1206","gamma1","micePMM","X",1.15835915938905
"1207","gamma1","missForest","X",1.00990758899438
"1208","gamma1","rfcont10","X",0.994670033490296
"1209","gamma1","micePMM","X",1.17506776629894
"1210","gamma1","missForest","X",0.981697374114917
"1211","gamma1","rfcont10","X",1.00511315696555
"1212","gamma1","micePMM","X",1.21558485472533
"1213","gamma1","missForest","X",0.991875791537807
"1214","gamma1","rfcont10","X",1.03434091712861
"1215","gamma1","micePMM","X",1.10370804552424
"1216","gamma1","missForest","X",0.985112545505983
"1217","gamma1","rfcont10","X",0.990379979385166
"1218","gamma1","micePMM","X",1.34825544913936
"1219","gamma1","missForest","X",1.00479658218084
"1220","gamma1","rfcont10","X",0.995141636518642
"1221","gamma1","micePMM","X",1.08687263847494
"1222","gamma1","missForest","X",0.985648214483458
"1223","gamma1","rfcont10","X",1.01695027940024
"1224","gamma1","micePMM","X",1.16371270468928
"1225","gamma1","missForest","X",0.992894411119352
"1226","gamma1","rfcont10","X",1.01435930644698
"1227","gamma1","micePMM","X",1.1933492607667
"1228","gamma1","missForest","X",0.998007039998451
"1229","gamma1","rfcont10","X",0.994332959424269
"1230","gamma1","micePMM","X",1.13652866609428
