"","dist","estimator","col","nrmse"
"1","norm_mix1","missForest","X",0.785114409740315
"2","norm_mix1","rfcont10","X",0.804483707346733
"3","norm_mix1","micePMM","X",1.0316682712648
"4","norm_mix1","missForest","X",0.797530891470778
"5","norm_mix1","rfcont10","X",0.771219194226818
"6","norm_mix1","micePMM","X",1.08624655319243
"7","norm_mix1","missForest","X",0.789673869658889
"8","norm_mix1","rfcont10","X",0.800081403849189
"9","norm_mix1","micePMM","X",1.06321529360017
"10","norm_mix1","missForest","X",0.802366770978414
"11","norm_mix1","rfcont10","X",0.773582508099451
"12","norm_mix1","micePMM","X",1.04900261009077
"13","norm_mix1","missForest","X",0.819262676834881
"14","norm_mix1","rfcont10","X",0.786713849027101
"15","norm_mix1","micePMM","X",1.05575413494297
"16","norm_mix1","missForest","X",0.89738025545007
"17","norm_mix1","rfcont10","X",0.846857740969092
"18","norm_mix1","micePMM","X",1.08622357414286
"19","norm_mix1","missForest","X",0.780812281509799
"20","norm_mix1","rfcont10","X",0.811620200204757
"21","norm_mix1","micePMM","X",1.0873301433543
"22","norm_mix1","missForest","X",0.789969235072959
"23","norm_mix1","rfcont10","X",0.793691624823393
"24","norm_mix1","micePMM","X",1.01665985044961
"25","norm_mix1","missForest","X",0.778664844012616
"26","norm_mix1","rfcont10","X",0.825761144404227
"27","norm_mix1","micePMM","X",1.04197047047838
"28","norm_mix1","missForest","X",0.804881960763044
"29","norm_mix1","rfcont10","X",0.822897810192071
"30","norm_mix1","micePMM","X",1.05954044225213
"31","norm_mix1","missForest","X",0.77831488940915
"32","norm_mix1","rfcont10","X",0.794161093350861
"33","norm_mix1","micePMM","X",1.02376369450179
"34","norm_mix1","missForest","X",0.818306249484781
"35","norm_mix1","rfcont10","X",0.810482185154423
"36","norm_mix1","micePMM","X",1.09337157334234
"37","norm_mix1","missForest","X",0.777119718198573
"38","norm_mix1","rfcont10","X",0.816018309571187
"39","norm_mix1","micePMM","X",1.02357625003662
"40","norm_mix1","missForest","X",0.86747965741039
"41","norm_mix1","rfcont10","X",0.857525641686435
"42","norm_mix1","micePMM","X",1.0323719177338
"43","norm_mix1","missForest","X",0.82170729948159
"44","norm_mix1","rfcont10","X",0.823085313046973
"45","norm_mix1","micePMM","X",1.04311101936536
"46","norm_mix1","missForest","X",0.925481285366303
"47","norm_mix1","rfcont10","X",0.793037762375237
"48","norm_mix1","micePMM","X",0.954313698113616
"49","norm_mix1","missForest","X",0.714284993794378
"50","norm_mix1","rfcont10","X",0.745653743720991
"51","norm_mix1","micePMM","X",0.992390270080683
"52","norm_mix1","missForest","X",0.839310487508524
"53","norm_mix1","rfcont10","X",0.807548615974728
"54","norm_mix1","micePMM","X",1.04888739318938
"55","norm_mix1","missForest","X",0.769403026516333
"56","norm_mix1","rfcont10","X",0.769236335846968
"57","norm_mix1","micePMM","X",0.930171684962729
"58","norm_mix1","missForest","X",0.828068394690984
"59","norm_mix1","rfcont10","X",0.807125086415051
"60","norm_mix1","micePMM","X",1.01803192591074
"61","norm_mix1","missForest","X",0.806861746481026
"62","norm_mix1","rfcont10","X",0.777551649915621
"63","norm_mix1","micePMM","X",1.00080957415294
"64","norm_mix1","missForest","X",0.851057953401014
"65","norm_mix1","rfcont10","X",0.830503547959139
"66","norm_mix1","micePMM","X",1.05356345061047
"67","norm_mix1","missForest","X",0.831661795124468
"68","norm_mix1","rfcont10","X",0.824412518934062
"69","norm_mix1","micePMM","X",1.01456464520032
"70","norm_mix1","missForest","X",0.897272936213044
"71","norm_mix1","rfcont10","X",0.82430489087563
"72","norm_mix1","micePMM","X",0.989923902722207
"73","norm_mix1","missForest","X",0.798014489153503
"74","norm_mix1","rfcont10","X",0.817808030999766
"75","norm_mix1","micePMM","X",1.09645013951725
"76","norm_mix1","missForest","X",0.760530227316101
"77","norm_mix1","rfcont10","X",0.789021701990049
"78","norm_mix1","micePMM","X",0.967240217341056
"79","norm_mix1","missForest","X",0.7383320190305
"80","norm_mix1","rfcont10","X",0.754759481870181
"81","norm_mix1","micePMM","X",1.00398725703866
"82","norm_mix1","missForest","X",0.81227633007479
"83","norm_mix1","rfcont10","X",0.823952782091454
"84","norm_mix1","micePMM","X",1.01347448071195
"85","norm_mix1","missForest","X",0.773511201820412
"86","norm_mix1","rfcont10","X",0.799920244331038
"87","norm_mix1","micePMM","X",1.05089194303625
"88","norm_mix1","missForest","X",0.855318774955321
"89","norm_mix1","rfcont10","X",0.828565699435123
"90","norm_mix1","micePMM","X",1.06657373429537
"91","norm_mix1","missForest","X",0.821442726591534
"92","norm_mix1","rfcont10","X",0.768364330850573
"93","norm_mix1","micePMM","X",1.02510734547272
"94","norm_mix1","missForest","X",0.780948878967781
"95","norm_mix1","rfcont10","X",0.786282122323666
"96","norm_mix1","micePMM","X",1.03105351158187
"97","norm_mix1","missForest","X",0.826582457740023
"98","norm_mix1","rfcont10","X",0.86858833312063
"99","norm_mix1","micePMM","X",1.11705474720252
"100","norm_mix1","missForest","X",0.868875078216732
"101","norm_mix1","rfcont10","X",0.825069902549268
"102","norm_mix1","micePMM","X",1.06034703237079
"103","norm_mix1","missForest","X",0.86443752122542
"104","norm_mix1","rfcont10","X",0.819432390263001
"105","norm_mix1","micePMM","X",1.03672832032117
"106","norm_mix1","missForest","X",0.827108407463108
"107","norm_mix1","rfcont10","X",0.763964739627339
"108","norm_mix1","micePMM","X",1.04708135096809
"109","norm_mix1","missForest","X",0.798684945624621
"110","norm_mix1","rfcont10","X",0.806197687847386
"111","norm_mix1","micePMM","X",1.01597097629078
"112","norm_mix1","missForest","X",0.887323224202592
"113","norm_mix1","rfcont10","X",0.851526314481686
"114","norm_mix1","micePMM","X",0.993824841662822
"115","norm_mix1","missForest","X",0.803065114002258
"116","norm_mix1","rfcont10","X",0.748550713425903
"117","norm_mix1","micePMM","X",1.05007812282328
"118","norm_mix1","missForest","X",0.860802880915541
"119","norm_mix1","rfcont10","X",0.815100172602237
"120","norm_mix1","micePMM","X",1.02107784249953
"121","norm_mix1","missForest","X",0.898484802929851
"122","norm_mix1","rfcont10","X",0.814291830632137
"123","norm_mix1","micePMM","X",0.970922082926483
"124","norm_mix1","missForest","X",0.841784347175208
"125","norm_mix1","rfcont10","X",0.795530192031244
"126","norm_mix1","micePMM","X",1.09488341478159
"127","norm_mix1","missForest","X",0.742724803811559
"128","norm_mix1","rfcont10","X",0.773696421425864
"129","norm_mix1","micePMM","X",0.990492690526597
"130","norm_mix1","missForest","X",0.862076763937463
"131","norm_mix1","rfcont10","X",0.824814835068201
"132","norm_mix1","micePMM","X",1.07668405372794
"133","norm_mix1","missForest","X",0.760295940967099
"134","norm_mix1","rfcont10","X",0.780142713694326
"135","norm_mix1","micePMM","X",1.09683217223529
"136","norm_mix1","missForest","X",0.845550547266465
"137","norm_mix1","rfcont10","X",0.773359664812033
"138","norm_mix1","micePMM","X",1.0840329300348
"139","norm_mix1","missForest","X",0.763356838856233
"140","norm_mix1","rfcont10","X",0.752085168722728
"141","norm_mix1","micePMM","X",1.07916366543898
"142","norm_mix1","missForest","X",0.886741841126957
"143","norm_mix1","rfcont10","X",0.758786145823122
"144","norm_mix1","micePMM","X",1.03871470779401
