"dist","estimator","col","rel_bias"
"norm","missFor","X",-0.0029409952152506
"norm","missFor","X2",-0.0077005068337973
"norm","miceRf","X",-0.00356202460856914
"norm","miceRf","X2",-0.0111186086082349
"norm","micePmm","X",-0.00683411448606741
"norm","micePmm","X2",-0.0211035588151022
"norm","missFor","X",-0.00201231775427524
"norm","missFor","X2",-0.00662673700193384
"norm","miceRf","X",-0.00431025180605948
"norm","miceRf","X2",-0.0150567393193829
"norm","micePmm","X",-0.00494956746984632
"norm","micePmm","X2",-0.0165645196983827
"norm","missFor","X",-0.00599562587647617
"norm","missFor","X2",-0.0169635555897535
"norm","miceRf","X",-0.0105869047306598
"norm","miceRf","X2",-0.0260218722073553
"norm","micePmm","X",-0.00707750617119118
"norm","micePmm","X2",-0.0216969987902157
"norm","missFor","X",-0.00172903129323931
"norm","missFor","X2",-0.00503735237529457
"norm","miceRf","X",-0.00537630035457781
"norm","miceRf","X2",-0.0124499981928652
"norm","micePmm","X",-0.00304713327661388
"norm","micePmm","X2",-0.0124303468210475
"norm","missFor","X",-0.000240748381974076
"norm","missFor","X2",-0.00148503488398155
"norm","miceRf","X",-0.00525931531786994
"norm","miceRf","X2",-0.0143703087903326
"norm","micePmm","X",-0.00512825911824022
"norm","micePmm","X2",-0.0128310922612993
"norm","missFor","X",-0.000914623351665367
"norm","missFor","X2",-0.00219828780067632
"norm","miceRf","X",-0.0032574360671549
"norm","miceRf","X2",-0.00528213532039967
"norm","micePmm","X",-0.00127384988942536
"norm","micePmm","X2",-0.00303918996541197
"norm","missFor","X",-8.17485587459865e-05
"norm","missFor","X2",-0.000797436547731789
"norm","miceRf","X",-0.00176135478063422
"norm","miceRf","X2",-0.00554023360802602
"norm","micePmm","X",4.58667399156898e-05
"norm","micePmm","X2",-0.00419851701415086
"norm","missFor","X",-0.00150252343776436
"norm","missFor","X2",-0.0055475414928563
"norm","miceRf","X",-0.00872684762800147
"norm","miceRf","X2",-0.0251792261353906
"norm","micePmm","X",-0.00744417584385704
"norm","micePmm","X2",-0.021768588223931
"norm","missFor","X",-0.00234845690676833
"norm","missFor","X2",-0.00644454142477924
"norm","miceRf","X",-0.00429209262654773
"norm","miceRf","X2",-0.0122434333880534
"norm","micePmm","X",-0.00527005534955216
"norm","micePmm","X2",-0.0175561187354997
"norm","missFor","X",-0.00375586196605748
"norm","missFor","X2",-0.0108708050913291
"norm","miceRf","X",-0.00801109028146318
"norm","miceRf","X2",-0.0216256444354408
"norm","micePmm","X",-0.00640171877111495
"norm","micePmm","X2",-0.0179215182823491
"norm","missFor","X",-0.00169626063947037
"norm","missFor","X2",-0.00480217235609315
"norm","miceRf","X",-0.0067086633761666
"norm","miceRf","X2",-0.0155762824811482
"norm","micePmm","X",-0.00350200099930331
"norm","micePmm","X2",-0.010132257349302
"norm","missFor","X",-0.00341601261450508
"norm","missFor","X2",-0.0103036022485352
"norm","miceRf","X",-0.00730486828815358
"norm","miceRf","X2",-0.0191685273417758
"norm","micePmm","X",-0.00688780053576354
"norm","micePmm","X2",-0.0166292629596679
"norm","missFor","X",-0.00041975080767187
"norm","missFor","X2",-0.00196252970147914
"norm","miceRf","X",-0.00604362736395569
"norm","miceRf","X2",-0.0147173961405305
"norm","micePmm","X",-0.000252159210623826
"norm","micePmm","X2",0.00102776817728967
"norm","missFor","X",-0.00448877854821328
"norm","missFor","X2",-0.0126068396097206
"norm","miceRf","X",-0.00673845621378377
"norm","miceRf","X2",-0.019114853101367
"norm","micePmm","X",-0.00642477701636224
"norm","micePmm","X2",-0.0202948803520751
"norm","missFor","X",-0.00303949696105454
"norm","missFor","X2",-0.00889675274705271
"norm","miceRf","X",-0.0101953238969674
"norm","miceRf","X2",-0.0253042482290876
"norm","micePmm","X",-0.00315684028578245
"norm","micePmm","X2",-0.0109940044557864
"norm","missFor","X",-0.003675214970836
"norm","missFor","X2",-0.00994759691494129
"norm","miceRf","X",-0.00439264699958597
"norm","miceRf","X2",-0.0130069927291313
"norm","micePmm","X",-0.00329704722861479
"norm","micePmm","X2",-0.011033374160335
"norm","missFor","X",-0.000971000437504199
"norm","missFor","X2",-0.00448902690469999
"norm","miceRf","X",-0.00501638314384656
"norm","miceRf","X2",-0.0135557288137238
"norm","micePmm","X",-0.00125008072574206
"norm","micePmm","X2",-0.0052924948764137
"norm","missFor","X",-0.00249394058567365
"norm","missFor","X2",-0.0056681893365329
"norm","miceRf","X",-0.00349265344061711
"norm","miceRf","X2",-0.0114528019298381
"norm","micePmm","X",-0.00234102454500063
"norm","micePmm","X2",-0.00910078069946485
"norm","missFor","X",-0.00108238630306168
"norm","missFor","X2",-0.00321555149127362
"norm","miceRf","X",-0.00305333643363359
"norm","miceRf","X2",-0.00753437439994187
"norm","micePmm","X",-0.00550614941793914
"norm","micePmm","X2",-0.0158079187351147
"norm","missFor","X",-0.0024096750472542
"norm","missFor","X2",-0.00727023825496254
"norm","miceRf","X",-0.00727735906337745
"norm","miceRf","X2",-0.0167495442914253
"norm","micePmm","X",-0.00701255810533763
"norm","micePmm","X2",-0.01949138119668
"norm","missFor","X",-0.00312369614425356
"norm","missFor","X2",-0.00796054971696791
"norm","miceRf","X",-0.00921113749252478
"norm","miceRf","X2",-0.0221797890953718
"norm","micePmm","X",-0.00238977036113197
"norm","micePmm","X2",-0.00534941766967156
"norm","missFor","X",-0.00133060471775004
"norm","missFor","X2",-0.00391551750052055
"norm","miceRf","X",-0.00615153584689643
"norm","miceRf","X2",-0.0150350718429173
"norm","micePmm","X",-0.00402545347648053
"norm","micePmm","X2",-0.012002955710205
"norm","missFor","X",-0.00337121074478508
"norm","missFor","X2",-0.00885738625556498
"norm","miceRf","X",-0.0100856827612006
"norm","miceRf","X2",-0.0254116377297086
"norm","micePmm","X",-0.00812480338040689
"norm","micePmm","X2",-0.0227303686096997
"norm","missFor","X",-0.000717240756609505
"norm","missFor","X2",-0.00224694020531158
"norm","miceRf","X",-0.00848970404935301
"norm","miceRf","X2",-0.022329513365975
"norm","micePmm","X",-0.00287684253147513
"norm","micePmm","X2",-0.00867362693930063
"norm","missFor","X",-0.000331019273436484
"norm","missFor","X2",-0.00178190804736122
"norm","miceRf","X",-0.00118080354451222
"norm","miceRf","X2",-0.00572931959552359
"norm","micePmm","X",-0.000627016324189045
"norm","micePmm","X2",-0.00067679250714503
"norm","missFor","X",-0.00228876195670957
"norm","missFor","X2",-0.00717143439816681
"norm","miceRf","X",-0.00532775746113634
"norm","miceRf","X2",-0.0139195024587911
"norm","micePmm","X",-0.00847725605266991
"norm","micePmm","X2",-0.0242720273345097
"norm","missFor","X",-0.00126022151872485
"norm","missFor","X2",-0.0033272627740395
"norm","miceRf","X",-0.00571905480072832
"norm","miceRf","X2",-0.0143901315386349
"norm","micePmm","X",-0.00359085232122558
"norm","micePmm","X2",-0.0102156671401256
"norm","missFor","X",-0.00203903950696438
"norm","missFor","X2",-0.00533334461748303
"norm","miceRf","X",-0.00612511691653517
"norm","miceRf","X2",-0.0133391885804139
"norm","micePmm","X",-0.00592852452143888
"norm","micePmm","X2",-0.0152810211078778
"norm","missFor","X",-0.0017682243870204
"norm","missFor","X2",-0.00520094293911688
"norm","miceRf","X",-0.00699202646992347
"norm","miceRf","X2",-0.0181053068107471
"norm","micePmm","X",-0.00331511266252549
"norm","micePmm","X2",-0.0120912367871409
"norm","missFor","X",-0.000363982368419613
"norm","missFor","X2",-0.00210154420027386
"norm","miceRf","X",-0.00386440097184026
"norm","miceRf","X2",-0.0112598077981547
"norm","micePmm","X",-0.00152775349098344
"norm","micePmm","X2",-0.00785699945831986
"norm","missFor","X",0.000735689780239079
"norm","missFor","X2",0.00120507329519026
"norm","miceRf","X",0.000100476094420543
"norm","miceRf","X2",0.000274331856529919
"norm","micePmm","X",-0.000333670011444243
