"","dist","estimator","col","relb_coef"
"85","norm_mix1","missForest","X",-0.0467254209731786
"86","norm_mix1","missForest","X2",0.0193923435173693
"87","norm_mix1","rfcont10","X",-0.0815149046339307
"88","norm_mix1","rfcont10","X2",0.0331471640598928
"89","norm_mix1","micePMM","X",0.878400927340434
"90","norm_mix1","micePMM","X2",-0.473182036141092
"91","norm_mix1","missForest","X",0.012606672796516
"92","norm_mix1","missForest","X2",-0.00224374763081311
"93","norm_mix1","rfcont10","X",0.00998848152772899
"94","norm_mix1","rfcont10","X2",-0.00135564845197049
"95","norm_mix1","micePMM","X",0.948066983071079
"96","norm_mix1","micePMM","X2",-0.576443991916263
"97","norm_mix1","missForest","X",0.00551780898556821
"98","norm_mix1","missForest","X2",0.00190239956467018
"99","norm_mix1","rfcont10","X",-0.0378267954408641
"100","norm_mix1","rfcont10","X2",0.0141261259458147
"101","norm_mix1","micePMM","X",0.266756838617592
"102","norm_mix1","micePMM","X2",-0.386246494733455
"103","norm_mix1","missForest","X",0.00435360960860387
"104","norm_mix1","missForest","X2",-0.000664813863742301
"105","norm_mix1","rfcont10","X",-0.105789736772325
"106","norm_mix1","rfcont10","X2",0.0387729387860406
"107","norm_mix1","micePMM","X",-0.0611421140793315
"108","norm_mix1","micePMM","X2",-0.305585892584759
"109","norm_mix1","missForest","X",-0.0444826782916164
"110","norm_mix1","missForest","X2",0.019460763877195
"111","norm_mix1","rfcont10","X",-0.24909866878162
"112","norm_mix1","rfcont10","X2",0.0987431670951908
"113","norm_mix1","micePMM","X",0.891179894531007
"114","norm_mix1","micePMM","X2",-0.516244585263908
"115","norm_mix1","missForest","X",-0.000630755198724818
"116","norm_mix1","missForest","X2",0.000811364045255275
"117","norm_mix1","rfcont10","X",0.0112945760476405
"118","norm_mix1","rfcont10","X2",0.00105440175764964
"119","norm_mix1","micePMM","X",1.1239310245517
"120","norm_mix1","micePMM","X2",-0.55537046068033
"121","norm_mix1","missForest","X",0.00524746231152023
"122","norm_mix1","missForest","X2",0.00292403139680077
"123","norm_mix1","rfcont10","X",-0.0299281361959908
"124","norm_mix1","rfcont10","X2",0.0159815997598343
"125","norm_mix1","micePMM","X",0.355447971871228
"126","norm_mix1","micePMM","X2",-0.339970374319244
"127","norm_mix1","missForest","X",0.0472509089554319
"128","norm_mix1","missForest","X2",-0.0121294301686928
"129","norm_mix1","rfcont10","X",-0.0235347330123923
"130","norm_mix1","rfcont10","X2",0.0132767623916964
"131","norm_mix1","micePMM","X",1.36296895991873
"132","norm_mix1","micePMM","X2",-0.61220941513637
"133","norm_mix1","missForest","X",0.0284064933852354
"134","norm_mix1","missForest","X2",-0.00670361206992459
"135","norm_mix1","rfcont10","X",-0.053648326027966
"136","norm_mix1","rfcont10","X2",0.0217838764209634
"137","norm_mix1","micePMM","X",1.00247241496054
"138","norm_mix1","micePMM","X2",-0.606822901809058
"139","norm_mix1","missForest","X",-0.0259831997688398
"140","norm_mix1","missForest","X2",0.00927614592419524
"141","norm_mix1","rfcont10","X",-0.106471109183515
"142","norm_mix1","rfcont10","X2",0.0321313080198099
"143","norm_mix1","micePMM","X",1.08400668159025
"144","norm_mix1","micePMM","X2",-0.603870705539494
"145","norm_mix1","missForest","X",-0.0557083438174765
"146","norm_mix1","missForest","X2",0.0238186049506967
"147","norm_mix1","rfcont10","X",-0.231262838538135
"148","norm_mix1","rfcont10","X2",0.0822384108233373
"149","norm_mix1","micePMM","X",0.845773364162645
"150","norm_mix1","micePMM","X2",-0.53181747871352
"151","norm_mix1","missForest","X",0.036545958381073
"152","norm_mix1","missForest","X2",-0.00804239771285973
"153","norm_mix1","rfcont10","X",-0.000477484690351458
"154","norm_mix1","rfcont10","X2",0.00648689601432459
"155","norm_mix1","micePMM","X",1.49111003822451
"156","norm_mix1","micePMM","X2",-0.686453916154749
"157","norm_mix1","missForest","X",0.0274587446070455
"158","norm_mix1","missForest","X2",-0.00179595961434745
"159","norm_mix1","rfcont10","X",-0.139559979353506
"160","norm_mix1","rfcont10","X2",0.0548896067741176
"161","norm_mix1","micePMM","X",1.03307531213695
"162","norm_mix1","micePMM","X2",-0.551553478332019
"163","norm_mix1","missForest","X",-0.000729437937240521
"164","norm_mix1","missForest","X2",-0.000475648180670435
"165","norm_mix1","rfcont10","X",0.00206568037383193
"166","norm_mix1","rfcont10","X2",-0.00282378262886476
"167","norm_mix1","micePMM","X",1.04212592287681
"168","norm_mix1","micePMM","X2",-0.596391403610109
"169","norm_mix1","missForest","X",0.0223430864425977
"170","norm_mix1","missForest","X2",-0.00523340319489391
"171","norm_mix1","rfcont10","X",-0.0947820637632812
"172","norm_mix1","rfcont10","X2",0.0399192658074189
"173","norm_mix1","micePMM","X",1.03684513183362
"174","norm_mix1","micePMM","X2",-0.585648349977258
"175","norm_mix1","missForest","X",0.0267853677744672
"176","norm_mix1","missForest","X2",-0.00145849175284611
"177","norm_mix1","rfcont10","X",0.00563319808685671
"178","norm_mix1","rfcont10","X2",0.00321293448265038
"179","norm_mix1","micePMM","X",2.04966034945882
"180","norm_mix1","micePMM","X2",-0.762312328217262
"181","norm_mix1","missForest","X",-0.0343327154217613
"182","norm_mix1","missForest","X2",0.0134386088692856
"183","norm_mix1","rfcont10","X",-0.138686676556995
"184","norm_mix1","rfcont10","X2",0.0500212740077406
"185","norm_mix1","micePMM","X",0.74202679755291
"186","norm_mix1","micePMM","X2",-0.481213979344947
"187","norm_mix1","missForest","X",-0.00772264383127033
"188","norm_mix1","missForest","X2",0.00588471744140394
"189","norm_mix1","rfcont10","X",-0.131130318580771
"190","norm_mix1","rfcont10","X2",0.0515548148539044
"191","norm_mix1","micePMM","X",0.93874243062575
"192","norm_mix1","micePMM","X2",-0.583151619209428
"193","norm_mix1","missForest","X",0.023253316809163
"194","norm_mix1","missForest","X2",-0.00267846372132169
"195","norm_mix1","rfcont10","X",0.00706627930233578
"196","norm_mix1","rfcont10","X2",0.00285742317753439
"197","norm_mix1","micePMM","X",0.904357972102554
"198","norm_mix1","micePMM","X2",-0.524178482463112
"199","norm_mix1","missForest","X",-0.0168421072760169
"200","norm_mix1","missForest","X2",0.00561225500393195
"201","norm_mix1","rfcont10","X",-0.0361222135902789
"202","norm_mix1","rfcont10","X2",0.010067345684516
"203","norm_mix1","micePMM","X",0.380741878175071
"204","norm_mix1","micePMM","X2",-0.415149121244186
"205","norm_mix1","missForest","X",-0.00211235821595415
"206","norm_mix1","missForest","X2",0.00546010785674665
"207","norm_mix1","rfcont10","X",-0.0892896580354961
"208","norm_mix1","rfcont10","X2",0.0353321267931872
"209","norm_mix1","micePMM","X",0.929043820471196
"210","norm_mix1","micePMM","X2",-0.585903098582442
"211","norm_mix1","missForest","X",0.00658260475437094
"212","norm_mix1","missForest","X2",-0.00154855261475227
"213","norm_mix1","rfcont10","X",-0.0442787417196268
"214","norm_mix1","rfcont10","X2",0.0182634823318261
"215","norm_mix1","micePMM","X",0.619999329359683
"216","norm_mix1","micePMM","X2",-0.471755124836901
"217","norm_mix1","missForest","X",-0.000865968227183533
"218","norm_mix1","missForest","X2",-0.0020961359258858
"219","norm_mix1","rfcont10","X",-0.0144989644229983
"220","norm_mix1","rfcont10","X2",0.00514306262425017
"221","norm_mix1","micePMM","X",0.842259213274306
"222","norm_mix1","micePMM","X2",-0.496735105225962
"223","norm_mix1","missForest","X",0.0150831738578531
"224","norm_mix1","missForest","X2",-0.00395061463205734
"225","norm_mix1","rfcont10","X",-0.00589248602366173
"226","norm_mix1","rfcont10","X2",0.00581018925130867
"227","norm_mix1","micePMM","X",0.932515570026226
"228","norm_mix1","micePMM","X2",-0.489432299632631
"229","norm_mix1","missForest","X",0.0448615438905711
"230","norm_mix1","missForest","X2",-0.00985792064403513
"231","norm_mix1","rfcont10","X",-0.00711318464727005
"232","norm_mix1","rfcont10","X2",0.00646381072664178
"233","norm_mix1","micePMM","X",0.267532911917665
"234","norm_mix1","micePMM","X2",-0.430126827318
"235","norm_mix1","missForest","X",-0.144307507290648
"236","norm_mix1","missForest","X2",0.0480036510548916
"237","norm_mix1","rfcont10","X",-0.172139605675934
"238","norm_mix1","rfcont10","X2",0.0521095432524703
"239","norm_mix1","micePMM","X",0.305338399036116
"240","norm_mix1","micePMM","X2",-0.324528443456461
"241","norm_mix1","missForest","X",0.00318087801978429
"242","norm_mix1","missForest","X2",0.000845840603198382
"243","norm_mix1","rfcont10","X",-0.0605816499746104
"244","norm_mix1","rfcont10","X2",0.0245761216417924
"245","norm_mix1","micePMM","X",0.280265337415887
"246","norm_mix1","micePMM","X2",-0.326447988351769
"247","norm_mix1","missForest","X",-0.03447241752747
"248","norm_mix1","missForest","X2",0.0095542252917693
"249","norm_mix1","rfcont10","X",-0.11081328416999
"250","norm_mix1","rfcont10","X2",0.0357933491944137
"251","norm_mix1","micePMM","X",-0.149570734380773
"252","norm_mix1","micePMM","X2",-0.241548655755537
"253","norm_mix1","missForest","X",-0.00470885865403183
"254","norm_mix1","missForest","X2",0.00508346900087162
"255","norm_mix1","rfcont10","X",-0.106781377846157
"256","norm_mix1","rfcont10","X2",0.036787908953929
"257","norm_mix1","micePMM","X",1.17729025915687
"258","norm_mix1","micePMM","X2",-0.620384652720928
"259","norm_mix1","missForest","X",-0.516489821895584
"260","norm_mix1","missForest","X2",0.190217482262463
"261","norm_mix1","rfcont10","X",-0.637720090780356
"262","norm_mix1","rfcont10","X2",0.227215742568644
"263","norm_mix1","micePMM","X",-0.479252467474624
"264","norm_mix1","micePMM","X2",-0.0286196096470625
"265","norm_mix1","missForest","X",-0.133392005275705
"266","norm_mix1","missForest","X2",0.0485191154488909
"267","norm_mix1","rfcont10","X",-0.270367237099803
"268","norm_mix1","rfcont10","X2",0.0985126545961413
"269","norm_mix1","micePMM","X",0.293815696917095
"270","norm_mix1","micePMM","X2",-0.357821118658614
"271","norm_mix1","missForest","X",-0.0730920643732248
"272","norm_mix1","missForest","X2",0.0260162011544019
"273","norm_mix1","rfcont10","X",-0.184515455755374
"274","norm_mix1","rfcont10","X2",0.0644879217346217
"275","norm_mix1","micePMM","X",0.208611113094341
"276","norm_mix1","micePMM","X2",-0.279230114712124
"277","norm_mix1","missForest","X",0.0178572887024785
"278","norm_mix1","missForest","X2",-6.17265153597452e-05
"279","norm_mix1","rfcont10","X",-0.15151720573768
"280","norm_mix1","rfcont10","X2",0.0595996932870893
"281","norm_mix1","micePMM","X",1.0656996009214
"282","norm_mix1","micePMM","X2",-0.564126067012407
"283","norm_mix1","missForest","X",0.0393479065408708
"284","norm_mix1","missForest","X2",-0.0122682150713173
"285","norm_mix1","rfcont10","X",-0.0823786120011109
"286","norm_mix1","rfcont10","X2",0.0271611423399859
"287","norm_mix1","micePMM","X",0.909749212445585
"288","norm_mix1","micePMM","X2",-0.561261949592717
"289","norm_mix1","missForest","X",-0.0683833766477214
"290","norm_mix1","missForest","X2",0.0240981420916951
"291","norm_mix1","rfcont10","X",-0.203006112956165
"292","norm_mix1","rfcont10","X2",0.0672457542794284
"293","norm_mix1","micePMM","X",0.645598234700413
"294","norm_mix1","micePMM","X2",-0.498590047993648
"295","norm_mix1","missForest","X",0.0101319182993166
"296","norm_mix1","missForest","X2",-0.000960132038042808
"297","norm_mix1","rfcont10","X",-0.0122751053970936
"298","norm_mix1","rfcont10","X2",0.00399292459095618
"299","norm_mix1","micePMM","X",1.53246520368109
"300","norm_mix1","micePMM","X2",-0.705377908582372
"301","norm_mix1","missForest","X",0.000741301463284944
"302","norm_mix1","missForest","X2",0.00360135461521405
"303","norm_mix1","rfcont10","X",-0.127486905036124
"304","norm_mix1","rfcont10","X2",0.0462498145484815
"305","norm_mix1","micePMM","X",0.649260732324083
"306","norm_mix1","micePMM","X2",-0.407989986495497
"307","norm_mix1","missForest","X",-0.248156569055432
"308","norm_mix1","missForest","X2",0.0987605769076183
"309","norm_mix1","rfcont10","X",-0.0841532458658463
"310","norm_mix1","rfcont10","X2",0.0275820874272614
"311","norm_mix1","micePMM","X",1.1439139716927
"312","norm_mix1","micePMM","X2",-0.620972582501819
"313","norm_mix1","missForest","X",-0.0140542183485354
"314","norm_mix1","missForest","X2",0.00915948287341913
"315","norm_mix1","rfcont10","X",-0.130636821586741
"316","norm_mix1","rfcont10","X2",0.0481294358725483
"317","norm_mix1","micePMM","X",1.13493518211649
"318","norm_mix1","micePMM","X2",-0.593624884898127
"319","norm_mix1","missForest","X",0.0250552984717815
"320","norm_mix1","missForest","X2",-0.00784624883922644
"321","norm_mix1","rfcont10","X",-0.0365012775423641
"322","norm_mix1","rfcont10","X2",0.013387659171251
"323","norm_mix1","micePMM","X",0.423906841773115
"324","norm_mix1","micePMM","X2",-0.44251707030571
"325","norm_mix1","missForest","X",-0.0435653372379438
"326","norm_mix1","missForest","X2",0.0190954258008405
"327","norm_mix1","rfcont10","X",-0.0858880359410704
"328","norm_mix1","rfcont10","X2",0.0309537346006265
"329","norm_mix1","micePMM","X",0.809188183399098
"330","norm_mix1","micePMM","X2",-0.541773869103657
"331","norm_mix1","missForest","X",0.00520751181318333
"332","norm_mix1","missForest","X2",0.000768580965551749
"333","norm_mix1","rfcont10","X",0.0111200809346393
"334","norm_mix1","rfcont10","X2",-0.00196601611394963
"335","norm_mix1","micePMM","X",1.21690032717405
"336","norm_mix1","micePMM","X2",-0.641315352637186
"337","norm_mix1","missForest","X",0.011119768264317
"338","norm_mix1","missForest","X2",-0.00486545549235575
"339","norm_mix1","rfcont10","X",-0.0606693594701218
"340","norm_mix1","rfcont10","X2",0.0187586636109779
"341","norm_mix1","micePMM","X",0.487161764128322
"342","norm_mix1","micePMM","X2",-0.402047735745341
"343","norm_mix1","missForest","X",-0.00469407576729853
"344","norm_mix1","missForest","X2",0.00497113909823538
"345","norm_mix1","rfcont10","X",-0.0320165332441753
"346","norm_mix1","rfcont10","X2",0.0139046783662603
"347","norm_mix1","micePMM","X",-0.0156873391646622
"348","norm_mix1","micePMM","X2",-0.250276605881961
"349","norm_mix1","missForest","X",0.0160207537189192
"350","norm_mix1","missForest","X2",-0.00197045136272275
"351","norm_mix1","rfcont10","X",-0.136734454435015
"352","norm_mix1","rfcont10","X2",0.0513567252248575
"353","norm_mix1","micePMM","X",1.00617832899144
"354","norm_mix1","micePMM","X2",-0.589163336020108
"355","norm_mix1","missForest","X",-0.0267444701277789
"356","norm_mix1","missForest","X2",0.0122961305977693
"357","norm_mix1","rfcont10","X",-0.0631708705473216
"358","norm_mix1","rfcont10","X2",0.0252651477674907
"359","norm_mix1","micePMM","X",0.577904886602574
"360","norm_mix1","micePMM","X2",-0.451465388533021
"361","norm_mix1","missForest","X",0.0833235186061915
"362","norm_mix1","missForest","X2",-0.0171777608874643
"363","norm_mix1","rfcont10","X",-0.0200529238718211
"364","norm_mix1","rfcont10","X2",0.020569914400705
"365","norm_mix1","micePMM","X",1.61177800071246
"366","norm_mix1","micePMM","X2",-0.723665402333004
"367","norm_mix1","missForest","X",-0.00315664489508712
"368","norm_mix1","missForest","X2",0.00395484268098541
"369","norm_mix1","rfcont10","X",-0.0101690478827149
"370","norm_mix1","rfcont10","X2",0.00791810443132055
"371","norm_mix1","micePMM","X",1.19503477226447
"372","norm_mix1","micePMM","X2",-0.616913126047615
"373","norm_mix1","missForest","X",0.0221015882237942
"374","norm_mix1","missForest","X2",-0.00253035816266534
"375","norm_mix1","rfcont10","X",-0.0415590317129616
"376","norm_mix1","rfcont10","X2",0.013826330010752
"377","norm_mix1","micePMM","X",1.15258741886905
"378","norm_mix1","micePMM","X2",-0.578716186912135
"379","norm_mix1","missForest","X",-0.0672731715890205
"380","norm_mix1","missForest","X2",0.0225098741864093
"381","norm_mix1","rfcont10","X",-0.30105909110267
"382","norm_mix1","rfcont10","X2",0.101050481804076
"383","norm_mix1","micePMM","X",0.874161130383809
"384","norm_mix1","micePMM","X2",-0.481904471334688
"385","norm_mix1","missForest","X",-0.0385586030070132
"386","norm_mix1","missForest","X2",0.0228349768563671
"387","norm_mix1","rfcont10","X",-0.221495633766419
"388","norm_mix1","rfcont10","X2",0.088912620377029
"389","norm_mix1","micePMM","X",0.794135115413907
"390","norm_mix1","micePMM","X2",-0.528351783474014
"391","norm_mix1","missForest","X",0.0220875821672948
"392","norm_mix1","missForest","X2",-0.00529398581231302
"393","norm_mix1","rfcont10","X",-0.0735804176435969
"394","norm_mix1","rfcont10","X2",0.0261196270084571
"395","norm_mix1","micePMM","X",0.388802972497235
"396","norm_mix1","micePMM","X2",-0.367464585934778
"397","norm_mix1","missForest","X",-0.0179452623299189
"398","norm_mix1","missForest","X2",0.00889909961601956
"399","norm_mix1","rfcont10","X",-0.067395014016608
"400","norm_mix1","rfcont10","X2",0.0258299484757084
"401","norm_mix1","micePMM","X",0.926888050850475
"402","norm_mix1","micePMM","X2",-0.521085252744456
"403","norm_mix1","missForest","X",-0.078999388963295
"404","norm_mix1","missForest","X2",0.0273876471812793
"405","norm_mix1","rfcont10","X",-0.288048327278794
"406","norm_mix1","rfcont10","X2",0.0982446507790576
"407","norm_mix1","micePMM","X",0.179951236549529
"408","norm_mix1","micePMM","X2",-0.261114487573909
"409","norm_mix1","missForest","X",0.00323876200478157
"410","norm_mix1","missForest","X2",0.0081312086467486
"411","norm_mix1","rfcont10","X",-0.0731912579767223
"412","norm_mix1","rfcont10","X2",0.0342590204256372
"413","norm_mix1","micePMM","X",1.25075299995169
"414","norm_mix1","micePMM","X2",-0.649786297617192
"415","norm_mix1","missForest","X",0.00659539033375422
"416","norm_mix1","missForest","X2",0.00265400973042859
"417","norm_mix1","rfcont10","X",-0.0789461924910819
"418","norm_mix1","rfcont10","X2",0.030757195782166
"419","norm_mix1","micePMM","X",0.523885540660334
"420","norm_mix1","micePMM","X2",-0.371594442200183
"421","norm_mix1","missForest","X",0.0517680869509847
"422","norm_mix1","missForest","X2",-0.0113324402561814
"423","norm_mix1","rfcont10","X",0.0128797590415515
"424","norm_mix1","rfcont10","X2",0.000258276354222595
"425","norm_mix1","micePMM","X",0.996077404206656
"426","norm_mix1","micePMM","X2",-0.56620109855666
"427","norm_mix1","missForest","X",-0.0214537866199692
"428","norm_mix1","missForest","X2",0.0087281512838533
"429","norm_mix1","rfcont10","X",-0.0672737997766657
"430","norm_mix1","rfcont10","X2",0.0249059548653778
"431","norm_mix1","micePMM","X",0.612691473299359
"432","norm_mix1","micePMM","X2",-0.482234304642464
"433","norm_mix1","missForest","X",0.0437146128339474
"434","norm_mix1","missForest","X2",-0.00911942420616218
"435","norm_mix1","rfcont10","X",-0.0306589818602599
"436","norm_mix1","rfcont10","X2",0.014137921094291
"437","norm_mix1","micePMM","X",1.55977990485769
"438","norm_mix1","micePMM","X2",-0.723674475887463
"439","norm_mix1","missForest","X",0.00405214688261138
"440","norm_mix1","missForest","X2",-0.000387705440863959
"441","norm_mix1","rfcont10","X",0.0120244226403617
"442","norm_mix1","rfcont10","X2",-0.00245024889741725
"443","norm_mix1","micePMM","X",-0.0177472498162055
"444","norm_mix1","micePMM","X2",-0.323096884753119
"445","norm_mix1","missForest","X",-0.0219434713379524
"446","norm_mix1","missForest","X2",0.0146170483378756
"447","norm_mix1","rfcont10","X",-0.128813494279146
"448","norm_mix1","rfcont10","X2",0.0527032619924163
"449","norm_mix1","micePMM","X",0.920330028890075
"450","norm_mix1","micePMM","X2",-0.580731784985393
"451","norm_mix1","missForest","X",-0.0439993275035982
"452","norm_mix1","missForest","X2",0.0139953815882292
"453","norm_mix1","rfcont10","X",-0.0450197114466315
"454","norm_mix1","rfcont10","X2",0.0122057100055141
"455","norm_mix1","micePMM","X",0.898941545286065
"456","norm_mix1","micePMM","X2",-0.542211071259141
"457","norm_mix1","missForest","X",-0.0733234216201939
"458","norm_mix1","missForest","X2",0.0272719376738601
"459","norm_mix1","rfcont10","X",-0.21838390131351
"460","norm_mix1","rfcont10","X2",0.0720012577727518
"461","norm_mix1","micePMM","X",1.30461757621548
"462","norm_mix1","micePMM","X2",-0.604217992281797
"463","norm_mix1","missForest","X",-0.0193629525936233
"464","norm_mix1","missForest","X2",0.00663471612748319
"465","norm_mix1","rfcont10","X",-0.0120620981979441
"466","norm_mix1","rfcont10","X2",0.00291827947956956
"467","norm_mix1","micePMM","X",1.39636378129063
"468","norm_mix1","micePMM","X2",-0.670129992956715
"469","norm_mix1","missForest","X",-0.0513635384507736
"470","norm_mix1","missForest","X2",0.0181086466571508
"471","norm_mix1","rfcont10","X",-0.0394113533033919
"472","norm_mix1","rfcont10","X2",0.011333049786622
"473","norm_mix1","micePMM","X",0.875981555178252
"474","norm_mix1","micePMM","X2",-0.510242522074737
"475","norm_mix1","missForest","X",0.0265848079341624
"476","norm_mix1","missForest","X2",-0.00483819859109659
"477","norm_mix1","rfcont10","X",-0.0874027090347535
"478","norm_mix1","rfcont10","X2",0.0328083965885077
"479","norm_mix1","micePMM","X",1.009109458875
"480","norm_mix1","micePMM","X2",-0.556475655158524
"481","norm_mix1","missForest","X",-0.00244350331822831
"482","norm_mix1","missForest","X2",-0.000825591515323253
"483","norm_mix1","rfcont10","X",-0.0113939248148883
"484","norm_mix1","rfcont10","X2",0.00256202738394256
"485","norm_mix1","micePMM","X",1.58070526196404
"486","norm_mix1","micePMM","X2",-0.657839512216088
"487","norm_mix1","missForest","X",0.00180071130619262
"488","norm_mix1","missForest","X2",0.00160152505623644
"489","norm_mix1","rfcont10","X",-0.0109449881543107
"490","norm_mix1","rfcont10","X2",0.00538175308489792
"491","norm_mix1","micePMM","X",0.645229988139233
"492","norm_mix1","micePMM","X2",-0.452625481447489
"493","norm_mix1","missForest","X",-0.0429530002318988
"494","norm_mix1","missForest","X2",0.0175850887482997
"495","norm_mix1","rfcont10","X",-0.0974492481122772
"496","norm_mix1","rfcont10","X2",0.0340494584343627
"497","norm_mix1","micePMM","X",0.264265665529342
"498","norm_mix1","micePMM","X2",-0.333423085638313
"499","norm_mix1","missForest","X",0.0158369934740373
"500","norm_mix1","missForest","X2",-0.000929401679642473
"501","norm_mix1","rfcont10","X",-0.076242577689275
"502","norm_mix1","rfcont10","X2",0.0291199008755437
"503","norm_mix1","micePMM","X",0.86272765003115
"504","norm_mix1","micePMM","X2",-0.52476101033247
"505","norm_mix1","missForest","X",-0.0175846361363119
"506","norm_mix1","missForest","X2",0.00771945244275662
"507","norm_mix1","rfcont10","X",-0.182954591366183
"508","norm_mix1","rfcont10","X2",0.0639056412210299
"509","norm_mix1","micePMM","X",0.431635839469323
"510","norm_mix1","micePMM","X2",-0.324012223993525
"511","norm_mix1","missForest","X",0.0125510992661304
"512","norm_mix1","missForest","X2",0.00376359549583062
"513","norm_mix1","rfcont10","X",-0.0155643691317836
"514","norm_mix1","rfcont10","X2",0.011294035719132
"515","norm_mix1","micePMM","X",1.92867360570739
"516","norm_mix1","micePMM","X2",-0.740635570080582
"517","norm_mix1","missForest","X",0.0146630944930654
"518","norm_mix1","missForest","X2",-0.00436993627821465
"519","norm_mix1","rfcont10","X",-0.166451294874132
"520","norm_mix1","rfcont10","X2",0.0540410857034364
"521","norm_mix1","micePMM","X",0.550446812241649
"522","norm_mix1","micePMM","X2",-0.414926777164856
"523","norm_mix1","missForest","X",0.00700120698998736
"524","norm_mix1","missForest","X2",9.80347895811569e-05
"525","norm_mix1","rfcont10","X",-0.0974405825710572
