"","dist","estimator","col","relb_coef"
"1","norm","missForest","X",8.14801560593404
"2","norm","missForest","X2",-5.4455914883517
"3","norm","rfcont10","X",0.510243285725446
"4","norm","rfcont10","X2",0.134411369293271
"5","norm","micePMM","X",-4.00619099738803
"6","norm","micePMM","X2",2.41802064924205
"7","norm","missForest","X",13.8426834162205
"8","norm","missForest","X2",-32.4523787620028
"9","norm","rfcont10","X",1.71874767582347
"10","norm","rfcont10","X2",-2.78283085038135
"11","norm","micePMM","X",-0.906799195183762
"12","norm","micePMM","X2",2.13120929323845
"13","norm","missForest","X",3.51652312154661
"14","norm","missForest","X2",9.24881986221613
"15","norm","rfcont10","X",1.51880174765025
"16","norm","rfcont10","X2",3.34883766688898
"17","norm","micePMM","X",-0.50671832663919
"18","norm","micePMM","X2",-0.749369381180038
"19","norm","missForest","X",-0.0218975140481437
"20","norm","missForest","X2",-0.696832323167105
"21","norm","rfcont10","X",0.414899796119123
"22","norm","rfcont10","X2",0.672330297700174
"23","norm","micePMM","X",-1.08047673075346
"24","norm","micePMM","X2",-3.35738842139501
"25","norm","missForest","X",-25.5606432559925
"26","norm","missForest","X2",-3.53522220196546
"27","norm","rfcont10","X",-3.38430281336139
"28","norm","rfcont10","X2",-0.203006471016784
"29","norm","micePMM","X",-3.1080472646245
"30","norm","micePMM","X2",-0.683348461993077
"31","norm","missForest","X",49.8936540404414
"32","norm","missForest","X2",-6.95200764421705
"33","norm","rfcont10","X",4.58346067852277
"34","norm","rfcont10","X2",-0.027523974483486
"35","norm","micePMM","X",-1.17554215981745
"36","norm","micePMM","X2",-0.0239926252613742
"37","norm","missForest","X",-245.366102913665
"38","norm","missForest","X2",-6.75423163475057
"39","norm","rfcont10","X",-14.7985710520487
"40","norm","rfcont10","X2",0.132106443887305
"41","norm","micePMM","X",36.6172027501321
"42","norm","micePMM","X2",0.83390663295554
"43","norm","missForest","X",-13.1504772106632
"44","norm","missForest","X2",-2.03695877077972
"45","norm","rfcont10","X",-10.3782103456662
"46","norm","rfcont10","X2",-1.34994017230652
"47","norm","micePMM","X",-2.36764245584487
"48","norm","micePMM","X2",-0.592101708067917
"49","norm","missForest","X",-27.5561730014174
"50","norm","missForest","X2",-5.1282379634691
"51","norm","rfcont10","X",-6.72136780307187
"52","norm","rfcont10","X2",-0.837029992128228
"53","norm","micePMM","X",3.60944469557974
"54","norm","micePMM","X2",0.538346336963136
"55","norm","missForest","X",-6.77461781872117
"56","norm","missForest","X2",-1.3332301279702
"57","norm","rfcont10","X",-2.80663052436747
"58","norm","rfcont10","X2",-0.264156192760603
"59","norm","micePMM","X",3.17954705734428
"60","norm","micePMM","X2",0.373086016992437
"61","norm","missForest","X",7.42929307280392
"62","norm","missForest","X2",25.5705994067669
"63","norm","rfcont10","X",1.59028524797751
"64","norm","rfcont10","X2",4.89193710914355
"65","norm","micePMM","X",0.461341041127083
"66","norm","micePMM","X2",2.59675614543533
"67","norm","missForest","X",2.95766648904099
"68","norm","missForest","X2",23.2259271496528
"69","norm","rfcont10","X",-0.324209874568072
"70","norm","rfcont10","X2",-5.78969326902574
"71","norm","micePMM","X",-0.281174121840663
"72","norm","micePMM","X2",-0.720307462483443
"73","norm","missForest","X",4.71556618761932
"74","norm","missForest","X2",-2.14460320781288
"75","norm","rfcont10","X",4.30255034408456
"76","norm","rfcont10","X2",-0.950138113906134
"77","norm","micePMM","X",-0.0214503125402802
"78","norm","micePMM","X2",-0.376365584267584
"79","norm","missForest","X",-32.2525371993349
"80","norm","missForest","X2",-2.87443919944854
"81","norm","rfcont10","X",-11.0023556831703
"82","norm","rfcont10","X2",-0.721499912108314
"83","norm","micePMM","X",-2.49268396510077
"84","norm","micePMM","X2",-0.333433384495123
"85","norm","missForest","X",6.612919670801
"86","norm","missForest","X2",72.2101846912868
"87","norm","rfcont10","X",1.40538480166082
"88","norm","rfcont10","X2",11.7804216486016
"89","norm","micePMM","X",-0.899583002781627
"90","norm","micePMM","X2",-8.62912768122676
"91","norm","missForest","X",-7.30373421043698
"92","norm","missForest","X2",-3.58060036969853
"93","norm","rfcont10","X",-1.84778623248846
"94","norm","rfcont10","X2",-0.747597580285754
"95","norm","micePMM","X",1.6220298233718
"96","norm","micePMM","X2",0.728352094799062
"97","norm","missForest","X",13.7790224911598
"98","norm","missForest","X2",-6.91499292638066
"99","norm","rfcont10","X",4.06118123711115
"100","norm","rfcont10","X2",-1.42016206644851
"101","norm","micePMM","X",0.457639803042055
"102","norm","micePMM","X2",-0.516022671465587
"103","norm","missForest","X",10.1563963650557
"104","norm","missForest","X2",-4.40876815847201
"105","norm","rfcont10","X",4.63247790365276
"106","norm","rfcont10","X2",-1.72098612086347
"107","norm","micePMM","X",-0.26281873846473
"108","norm","micePMM","X2",-0.0989541010778193
"109","norm","missForest","X",-5.08949632440031
"110","norm","missForest","X2",-2.30819443352921
"111","norm","rfcont10","X",-1.04631885816154
"112","norm","rfcont10","X2",-0.230168200845096
"113","norm","micePMM","X",2.0273209162651
"114","norm","micePMM","X2",0.936072651298969
"115","norm","missForest","X",9.72876211870075
"116","norm","missForest","X2",-164.752024351647
"117","norm","rfcont10","X",-0.17578920773044
"118","norm","rfcont10","X2",11.6806946807105
"119","norm","micePMM","X",-1.3246980686058
"120","norm","micePMM","X2",18.582946322162
"121","norm","missForest","X",8.71053615659022
"122","norm","missForest","X2",-14.7766202052482
"123","norm","rfcont10","X",1.26357568762744
"124","norm","rfcont10","X2",-0.950133316542443
"125","norm","micePMM","X",1.34373119821691
"126","norm","micePMM","X2",-2.98354645585846
"127","norm","missForest","X",16.1014819891324
"128","norm","missForest","X2",-12.7835861634548
"129","norm","rfcont10","X",1.42924432697064
"130","norm","rfcont10","X2",-0.333422265738529
"131","norm","micePMM","X",-4.16153192289921
"132","norm","micePMM","X2",3.33507971447549
"133","norm","missForest","X",3.64711698599749
"134","norm","missForest","X2",7.60355919277659
"135","norm","rfcont10","X",-0.110579977562773
"136","norm","rfcont10","X2",-0.985031689769127
"137","norm","micePMM","X",-0.423309123733157
"138","norm","micePMM","X2",-0.761247057537367
"139","norm","missForest","X",-21.8830890726759
"140","norm","missForest","X2",-4.95646335523178
"141","norm","rfcont10","X",-8.12118347797892
"142","norm","rfcont10","X2",-1.65970990304559
"143","norm","micePMM","X",1.74716499090488
"144","norm","micePMM","X2",0.247383298771675
"145","norm","missForest","X",-44.0032354915772
"146","norm","missForest","X2",-6.31369651809363
"147","norm","rfcont10","X",-14.6424074894015
"148","norm","rfcont10","X2",-1.64277579610719
"149","norm","micePMM","X",-4.6440772374363
"150","norm","micePMM","X2",-0.800929640203102
"151","norm","missForest","X",-10.298172613675
"152","norm","missForest","X2",-4.15289609814707
"153","norm","rfcont10","X",-1.63688581208684
"154","norm","rfcont10","X2",-0.514007780427954
"155","norm","micePMM","X",0.585072435187155
"156","norm","micePMM","X2",-0.0162887773840563
"157","norm","missForest","X",-4.50375096915705
"158","norm","missForest","X2",-1.31684802783048
"159","norm","rfcont10","X",-3.24875585223368
"160","norm","rfcont10","X2",-0.8131686787759
"161","norm","micePMM","X",2.20333160302502
"162","norm","micePMM","X2",0.523331054377187
"163","norm","missForest","X",-4.6947989297905
"164","norm","missForest","X2",-2.52050743901592
"165","norm","rfcont10","X",-1.61298832393024
"166","norm","rfcont10","X2",-0.649865286379486
"167","norm","micePMM","X",-0.654304435642539
"168","norm","micePMM","X2",-0.426379401554296
"169","norm","missForest","X",-1.18177726579286
"170","norm","missForest","X2",-0.577574034931174
"171","norm","rfcont10","X",-2.374520640448
"172","norm","rfcont10","X2",-0.578219037870465
"173","norm","micePMM","X",1.02819626086099
"174","norm","micePMM","X2",0.16909040995343
"175","norm","missForest","X",-8.47353726023263
"176","norm","missForest","X2",-3.00843414534119
"177","norm","rfcont10","X",-0.911172126019336
"178","norm","rfcont10","X2",0.0317030349359588
"179","norm","micePMM","X",1.29582001420868
"180","norm","micePMM","X2",0.392840666197537
"181","norm","missForest","X",0.320763811409804
"182","norm","missForest","X2",0.727933980475547
"183","norm","rfcont10","X",-2.17803725757443
"184","norm","rfcont10","X2",-0.380978804612078
"185","norm","micePMM","X",0.0269070818099676
"186","norm","micePMM","X2",0.0176017221476186
"187","norm","missForest","X",1.98083103389301
"188","norm","missForest","X2",-12.4609968887865
"189","norm","rfcont10","X",1.379279035208
"190","norm","rfcont10","X2",-5.96672293743114
"191","norm","micePMM","X",0.785032240331084
"192","norm","micePMM","X2",-6.36457209477518
"193","norm","missForest","X",8.61625380871117
"194","norm","missForest","X2",-14.1969133092728
"195","norm","rfcont10","X",0.239602848861627
"196","norm","rfcont10","X2",0.427988887027548
"197","norm","micePMM","X",-1.19988093232271
"198","norm","micePMM","X2",1.09618684093156
"199","norm","missForest","X",3.49883767370928
"200","norm","missForest","X2",1.89471530131966
"201","norm","rfcont10","X",-0.513944609913242
"202","norm","rfcont10","X2",0.0755699874652455
"203","norm","micePMM","X",1.60152888704211
"204","norm","micePMM","X2",0.480568926932855
"205","norm","missForest","X",12.2429866777374
"206","norm","missForest","X2",-21.1599258334245
"207","norm","rfcont10","X",1.92134697961853
"208","norm","rfcont10","X2",-2.41270481312352
"209","norm","micePMM","X",0.376339404548571
"210","norm","micePMM","X2",-1.25515047002772
"211","norm","missForest","X",12.534090945591
"212","norm","missForest","X2",-19.9795793258834
"213","norm","rfcont10","X",1.54828133519477
"214","norm","rfcont10","X2",-1.11858226011056
"215","norm","micePMM","X",0.755040910522673
"216","norm","micePMM","X2",-1.91490260544498
"217","norm","missForest","X",-4.66476378524768
"218","norm","missForest","X2",-1.59068641650189
"219","norm","rfcont10","X",-1.10397814122488
"220","norm","rfcont10","X2",-0.158746113104042
"221","norm","micePMM","X",-0.797078357797976
"222","norm","micePMM","X2",-0.413183469429628
"223","norm","missForest","X",-3.40749551738151
"224","norm","missForest","X2",6.50023278157194
"225","norm","rfcont10","X",3.06545108149324
"226","norm","rfcont10","X2",-4.30041051127555
"227","norm","micePMM","X",0.181824332648982
"228","norm","micePMM","X2",-1.06575761883118
"229","norm","missForest","X",-4.33806140643608
"230","norm","missForest","X2",-1.50832729117459
"231","norm","rfcont10","X",-1.80649430079248
"232","norm","rfcont10","X2",-0.361507132255272
"233","norm","micePMM","X",0.568454284942418
"234","norm","micePMM","X2",0.157117888381153
"235","norm","missForest","X",4.91626064939407
"236","norm","missForest","X2",-8.84470221506149
"237","norm","rfcont10","X",0.88935582782827
"238","norm","rfcont10","X2",-0.400957214930112
"239","norm","micePMM","X",-0.296890620997393
"240","norm","micePMM","X2",-0.380432127565838
"241","norm","missForest","X",50.3709968393853
"242","norm","missForest","X2",-1.58517422271959
"243","norm","rfcont10","X",96.9021110866548
"244","norm","rfcont10","X2",-2.78578449527431
"245","norm","micePMM","X",-4.91476711999353
"246","norm","micePMM","X2",-0.0820446105759295
"247","norm","missForest","X",10.5434628080993
"248","norm","missForest","X2",-19.2613684361204
"249","norm","rfcont10","X",0.932722853527527
"250","norm","rfcont10","X2",0.095884138835584
"251","norm","micePMM","X",-1.3396260151887
"252","norm","micePMM","X2",2.17973302291812
"253","norm","missForest","X",20.310869553337
"254","norm","missForest","X2",-15.4433714319568
"255","norm","rfcont10","X",1.25759555669662
"256","norm","rfcont10","X2",-0.189275783432715
"257","norm","micePMM","X",0.301793551815805
"258","norm","micePMM","X2",-0.866407647319582
"259","norm","missForest","X",1.13018520531249
"260","norm","missForest","X2",1.83701186836287
"261","norm","rfcont10","X",0.229274037743851
"262","norm","rfcont10","X2",-0.057608175565972
"263","norm","micePMM","X",-0.121789101450701
"264","norm","micePMM","X2",-0.0302135727039394
"265","norm","missForest","X",1.61407289260334
"266","norm","missForest","X2",-2.86929442257352
"267","norm","rfcont10","X",-0.66132867545096
"268","norm","rfcont10","X2",2.76624145578973
"269","norm","micePMM","X",-0.698013063739332
"270","norm","micePMM","X2",0.587811393110783
"271","norm","missForest","X",85.903511278578
"272","norm","missForest","X2",-4.78499450189019
"273","norm","rfcont10","X",16.8938916208684
"274","norm","rfcont10","X2",-0.534387602926183
"275","norm","micePMM","X",-18.0804592568618
"276","norm","micePMM","X2",0.77826764058321
"277","norm","missForest","X",-7.50632414689752
"278","norm","missForest","X2",-0.819925758823561
"279","norm","rfcont10","X",-5.85915040354563
"280","norm","rfcont10","X2",-0.770829872537502
"281","norm","micePMM","X",3.47941327412169
"282","norm","micePMM","X2",0.403994300487637
"283","norm","missForest","X",1.39890215703516
"284","norm","missForest","X2",0.965692074269949
"285","norm","rfcont10","X",-4.02209314629785
"286","norm","rfcont10","X2",-1.8940562250844
"287","norm","micePMM","X",-1.99025436047311
"288","norm","micePMM","X2",-1.21287916525531
"289","norm","missForest","X",-6.24808035701065
"290","norm","missForest","X2",2.73186398502709
"291","norm","rfcont10","X",3.47840912714828
"292","norm","rfcont10","X2",-1.27765924153372
"293","norm","micePMM","X",2.19842456521788
"294","norm","micePMM","X2",-1.36996166896814
"295","norm","missForest","X",3.85790710230256
"296","norm","missForest","X2",-82.6561085041317
"297","norm","rfcont10","X",1.16879153406489
"298","norm","rfcont10","X2",-15.2147488267915
"299","norm","micePMM","X",-1.29699321894747
"300","norm","micePMM","X2",22.9828376404264
"301","norm","missForest","X",3.14028228978666
"302","norm","missForest","X2",26.4628063944191
"303","norm","rfcont10","X",1.05470722451123
"304","norm","rfcont10","X2",6.31941650006461
"305","norm","micePMM","X",0.241870855996551
"306","norm","micePMM","X2",3.53656020766177
"307","norm","missForest","X",31.2120681330669
"308","norm","missForest","X2",-10.7604930923449
"309","norm","rfcont10","X",7.43194707875157
"310","norm","rfcont10","X2",-2.14708203462529
"311","norm","micePMM","X",-4.27106933722957
"312","norm","micePMM","X2",1.25674937567335
"313","norm","missForest","X",13.5078665457126
"314","norm","missForest","X2",-11.342211407135
"315","norm","rfcont10","X",1.55567724064853
"316","norm","rfcont10","X2",-0.581318987546991
"317","norm","micePMM","X",1.13953376790148
"318","norm","micePMM","X2",-1.27478804311789
"319","norm","missForest","X",4.0830711363443
"320","norm","missForest","X2",2.59505794841689
"321","norm","rfcont10","X",-2.00056292592897
"322","norm","rfcont10","X2",-0.738789793378192
"323","norm","micePMM","X",0.493561717765557
"324","norm","micePMM","X2",0.156231750860155
"325","norm","missForest","X",1.40975698600016
"326","norm","missForest","X2",0.964678642739192
"327","norm","rfcont10","X",-1.38125403158791
"328","norm","rfcont10","X2",-0.410783310584401
"329","norm","micePMM","X",0.868696694007954
"330","norm","micePMM","X2",0.419045234012571
"331","norm","missForest","X",-13.4028099093911
"332","norm","missForest","X2",-4.51582328772567
"333","norm","rfcont10","X",-1.89753201628956
"334","norm","rfcont10","X2",-0.415679218413008
"335","norm","micePMM","X",1.14242247681971
"336","norm","micePMM","X2",0.212798466817851
"337","norm","missForest","X",59.8370521112962
"338","norm","missForest","X2",-0.763719098225727
"339","norm","rfcont10","X",63.5366017535582
"340","norm","rfcont10","X2",-1.00535398714188
"341","norm","micePMM","X",-19.0020609701362
"342","norm","micePMM","X2",0.132674722283492
"343","norm","missForest","X",43.5423180990751
"344","norm","missForest","X2",-10.8703562604917
"345","norm","rfcont10","X",12.589957866315
"346","norm","rfcont10","X2",-2.72925811874814
"347","norm","micePMM","X",4.95267196745432
"348","norm","micePMM","X2",-1.54065769085616
"349","norm","missForest","X",54.9718498588532
"350","norm","missForest","X2",-5.58854396182469
"351","norm","rfcont10","X",15.1926943866531
"352","norm","rfcont10","X2",-1.14490500826187
"353","norm","micePMM","X",0.538828782577014
"354","norm","micePMM","X2",-0.342899544849946
"355","norm","missForest","X",-63.0606907978312
"356","norm","missForest","X2",-6.15608254490577
"357","norm","rfcont10","X",-2.68350242255118
"358","norm","rfcont10","X2",0.0408079655404693
"359","norm","micePMM","X",3.3951383275777
"360","norm","micePMM","X2",-0.00547967999047773
"361","norm","missForest","X",-10.4111405105907
"362","norm","missForest","X2",-4.03070050153018
"363","norm","rfcont10","X",-1.11545365502635
"364","norm","rfcont10","X2",-0.17947991192138
"365","norm","micePMM","X",1.1632420492573
"366","norm","micePMM","X2",0.33216290246799
"367","norm","missForest","X",-1.26434121961977
"368","norm","missForest","X2",-0.617071799955538
"369","norm","rfcont10","X",-1.19100731986442
"370","norm","rfcont10","X2",-0.398119416443686
"371","norm","micePMM","X",0.729924592471099
"372","norm","micePMM","X2",0.37620230524033
"373","norm","missForest","X",-16.8576105083926
"374","norm","missForest","X2",-6.90452666004866
"375","norm","rfcont10","X",-3.0784632145609
"376","norm","rfcont10","X2",-0.969040318176504
"377","norm","micePMM","X",-0.944869543392141
"378","norm","micePMM","X2",-0.515433904335766
"379","norm","missForest","X",2.69562082000191
"380","norm","missForest","X2",-6.21908316573436
"381","norm","rfcont10","X",0.861836184286883
"382","norm","rfcont10","X2",-1.23059104017287
"383","norm","micePMM","X",-0.835162745721736
"384","norm","micePMM","X2",1.83822976000406
"385","norm","missForest","X",118.987962268149
"386","norm","missForest","X2",-5.72023619741526
"387","norm","rfcont10","X",38.5144963313442
"388","norm","rfcont10","X2",-1.35666381189256
"389","norm","micePMM","X",9.86312555561125
"390","norm","micePMM","X2",-0.755144500339151
"391","norm","missForest","X",12.1413268173337
"392","norm","missForest","X2",2.97445800413249
"393","norm","rfcont10","X",-5.13006729843608
"394","norm","rfcont10","X2",-0.766442116357593
"395","norm","micePMM","X",-3.85980702615419
"396","norm","micePMM","X2",-0.982453380178679
"397","norm","missForest","X",-73.9779158093767
"398","norm","missForest","X2",-3.06416164497012
"399","norm","rfcont10","X",-10.2935023993659
"400","norm","rfcont10","X2",0.0721140039552422
"401","norm","micePMM","X",15.7458286545666
"402","norm","micePMM","X2",0.547739949336518
"403","norm","missForest","X",-1.33976487485233
"404","norm","missForest","X2",4.3998756502217
"405","norm","rfcont10","X",1.5383072278541
"406","norm","rfcont10","X2",-3.88357227398436
"407","norm","micePMM","X",-0.286554275768209
"408","norm","micePMM","X2",0.481458325298719
"409","norm","missForest","X",12.6411407643858
"410","norm","missForest","X2",-9.30333055466332
"411","norm","rfcont10","X",2.33999686646718
"412","norm","rfcont10","X2",-1.36156014895367
"413","norm","micePMM","X",1.82556826019888
"414","norm","micePMM","X2",-1.74614918247027
"415","norm","missForest","X",69.3326627233172
"416","norm","missForest","X2",-5.78671554752404
"417","norm","rfcont10","X",6.59338997613408
"418","norm","rfcont10","X2",-0.148430581534989
"419","norm","micePMM","X",11.2248816506141
"420","norm","micePMM","X2",-1.07139390977159
"421","norm","missForest","X",17.5243560407262
"422","norm","missForest","X2",-7.74882565049841
"423","norm","rfcont10","X",0.97873145623347
"424","norm","rfcont10","X2",-0.283436499929947
"425","norm","micePMM","X",-5.43185588623444
"426","norm","micePMM","X2",1.78070431864756
"427","norm","missForest","X",29.0247520617906
"428","norm","missForest","X2",-8.57060056684497
"429","norm","rfcont10","X",4.18996555605155
"430","norm","rfcont10","X2",-0.464673452504022
"431","norm","micePMM","X",-1.19328029078578
"432","norm","micePMM","X2",0.328597621959903
"433","norm","missForest","X",-8.72703723996673
"434","norm","missForest","X2",-2.41496876509368
"435","norm","rfcont10","X",0.420850764290895
"436","norm","rfcont10","X2",0.541173952481668
"437","norm","micePMM","X",0.424684903637645
"438","norm","micePMM","X2",-0.0428252183819777
"439","norm","missForest","X",0.248520508893741
"440","norm","missForest","X2",0.0316527605223558
"441","norm","rfcont10","X",-3.2422646939687
"442","norm","rfcont10","X2",-1.17442939544106
"443","norm","micePMM","X",-0.789790697972863
"444","norm","micePMM","X2",-0.559816181568158
"445","norm","missForest","X",2.94976166684697
"446","norm","missForest","X2",28.6269382780162
"447","norm","rfcont10","X",0.410200502557893
"448","norm","rfcont10","X2",-1.9198013136211
"449","norm","micePMM","X",-0.206748059770226
"450","norm","micePMM","X2",-0.823642133818738
"451","norm","missForest","X",10.5428853979057
"452","norm","missForest","X2",-43.7986927732571
"453","norm","rfcont10","X",1.57862852519919
"454","norm","rfcont10","X2",-3.97774610161022
"455","norm","micePMM","X",0.600009623310872
"456","norm","micePMM","X2",-3.76650496679824
"457","norm","missForest","X",13.0451210044229
"458","norm","missForest","X2",-12.7093458357764
"459","norm","rfcont10","X",2.09812674110008
"460","norm","rfcont10","X2",-1.08729318209137
"461","norm","micePMM","X",-0.0324798641291772
"462","norm","micePMM","X2",-0.301361768285547
"463","norm","missForest","X",-11.5942307629754
"464","norm","missForest","X2",-4.67591806917161
"465","norm","rfcont10","X",-3.48620443193152
"466","norm","rfcont10","X2",-1.17569114285084
"467","norm","micePMM","X",2.17981081662341
"468","norm","micePMM","X2",0.759581040405413
"469","norm","missForest","X",2.50062320373206
"470","norm","missForest","X2",-2.74231986751442
"471","norm","rfcont10","X",3.02815624006198
"472","norm","rfcont10","X2",-3.60845093351117
"473","norm","micePMM","X",1.01410875972967
"474","norm","micePMM","X2",-1.51472301181305
"475","norm","missForest","X",5.54817441660811
"476","norm","missForest","X2",15.76044149203
"477","norm","rfcont10","X",0.524698738723695
"478","norm","rfcont10","X2",0.787703500727917
"479","norm","micePMM","X",-0.361295579736745
"480","norm","micePMM","X2",-0.463864914345857
"481","norm","missForest","X",-1.8676399398762
"482","norm","missForest","X2",-1.0553405822032
"483","norm","rfcont10","X",-1.16248153087196
"484","norm","rfcont10","X2",-0.514006973739024
"485","norm","micePMM","X",0.610578063813594
"486","norm","micePMM","X2",0.232873131228273
"487","norm","missForest","X",-25.9927508692715
"488","norm","missForest","X2",-4.55564513549099
"489","norm","rfcont10","X",-5.26995875319446
"490","norm","rfcont10","X2",-0.828457855842407
"491","norm","micePMM","X",0.879572703478845
"492","norm","micePMM","X2",-0.038562852166903
"493","norm","missForest","X",8.74337134563216
"494","norm","missForest","X2",37.0529995480173
"495","norm","rfcont10","X",1.06638003494668
"496","norm","rfcont10","X2",3.84598916198891
"497","norm","micePMM","X",0.888214550648887
"498","norm","micePMM","X2",5.14017469382663
"499","norm","missForest","X",69.4567174773859
"500","norm","missForest","X2",-6.98728782799454
"501","norm","rfcont10","X",17.9318913400031
"502","norm","rfcont10","X2",-1.51094615857086
"503","norm","micePMM","X",7.28785093535013
"504","norm","micePMM","X2",-0.958454530065561
"505","norm","missForest","X",6.89229311895931
"506","norm","missForest","X2",-14.3096627042888
"507","norm","rfcont10","X",1.61487921233154
"508","norm","rfcont10","X2",-2.28192739435402
"509","norm","micePMM","X",-0.257768701510852
"510","norm","micePMM","X2",-0.208826287584399
"511","norm","missForest","X",20.3572576517483
"512","norm","missForest","X2",5.79965886352866
"513","norm","rfcont10","X",-3.86725072720252
"514","norm","rfcont10","X2",-0.749749582955078
"515","norm","micePMM","X",1.58065986598753
"516","norm","micePMM","X2",0.353801982394385
"517","norm","missForest","X",-10.68349416552
"518","norm","missForest","X2",-2.53204883102966
"519","norm","rfcont10","X",-7.41619452178299
"520","norm","rfcont10","X2",-1.60237946036728
"521","norm","micePMM","X",-1.71724091977468
"522","norm","micePMM","X2",-0.586907694998693
"523","norm","missForest","X",16.3457014288828
"524","norm","missForest","X2",4.68181636940959
"525","norm","rfcont10","X",0.617166162954087
"526","norm","rfcont10","X2",0.412574105337948
"527","norm","micePMM","X",4.72413088463627
"528","norm","micePMM","X2",0.978334525697116
"529","norm","missForest","X",1.52346486680637
"530","norm","missForest","X2",6.22221972108214
"531","norm","rfcont10","X",0.88699821641874
"532","norm","rfcont10","X2",2.79757469640664
"533","norm","micePMM","X",-0.484953038795867
"534","norm","micePMM","X2",-1.18555745769349
"535","norm","missForest","X",12.0102088553054
"536","norm","missForest","X2",-21.3256363738901
"537","norm","rfcont10","X",-0.185914256992438
"538","norm","rfcont10","X2",1.80663622406804
"539","norm","micePMM","X",-1.73529082135248
"540","norm","micePMM","X2",2.42881972576079
"541","norm","missForest","X",10.1604581352333
"542","norm","missForest","X2",-10.4388190419051
"543","norm","rfcont10","X",2.16372203029218
"544","norm","rfcont10","X2",-1.51749311043996
"545","norm","micePMM","X",-1.17573537229201
"546","norm","micePMM","X2",0.704380081526043
"547","norm","missForest","X",261.400879676567
"548","norm","missForest","X2",1.41470190447313
"549","norm","rfcont10","X",-293.716040216763
"550","norm","rfcont10","X2",-0.933936004349866
"551","norm","micePMM","X",173.785717260229
"552","norm","micePMM","X2",0.774846802977703
"553","norm","missForest","X",13.0114471429372
"554","norm","missForest","X2",-6.99552944901512
"555","norm","rfcont10","X",2.29712946042319
"556","norm","rfcont10","X2",-0.669030020869905
"557","norm","micePMM","X",-2.20165580806805
"558","norm","micePMM","X2",0.926291937324034
"559","norm","missForest","X",1.07302982333679
"560","norm","missForest","X2",1.57083644973832
"561","norm","rfcont10","X",1.43588145444872
"562","norm","rfcont10","X2",2.82955253703966
"563","norm","micePMM","X",0.606132427144826
"564","norm","micePMM","X2",2.1662247567914
"565","norm","missForest","X",3.16345338754591
"566","norm","missForest","X2",-1.11514598049107
"567","norm","rfcont10","X",6.08973286007557
"568","norm","rfcont10","X2",-1.13957218274284
"569","norm","micePMM","X",-6.71955998041025
"570","norm","micePMM","X2",1.28042817064996
"571","norm","missForest","X",64.160475901609
"572","norm","missForest","X2",-5.62607765184536
"573","norm","rfcont10","X",7.72542291450196
"574","norm","rfcont10","X2",-0.284939509315129
"575","norm","micePMM","X",-11.6357579324669
"576","norm","micePMM","X2",0.811636526116282
"577","norm","missForest","X",4.32369210803084
"578","norm","missForest","X2",11.0173159268533
"579","norm","rfcont10","X",-0.160227222416478
"580","norm","rfcont10","X2",-0.909120621995281
"581","norm","micePMM","X",0.343541594512178
"582","norm","micePMM","X2",1.26816030196852
"583","norm","missForest","X",-1.11390128309512
"584","norm","missForest","X2",-0.370987751142525
"585","norm","rfcont10","X",-1.6059305474933
"586","norm","rfcont10","X2",-0.501621972773325
"587","norm","micePMM","X",0.942420022956387
"588","norm","micePMM","X2",0.33644796943422
"589","norm","missForest","X",-8.32067891838559
"590","norm","missForest","X2",-2.79413074026584
"591","norm","rfcont10","X",-1.29969043731579
"592","norm","rfcont10","X2",-0.247848591162914
"593","norm","micePMM","X",0.538809899511587
"594","norm","micePMM","X2",-0.033090842120957
"595","norm","missForest","X",-11.4652622775425
"596","norm","missForest","X2",-2.60131660723047
"597","norm","rfcont10","X",-4.59226552415937
"598","norm","rfcont10","X2",-0.60706715268868
"599","norm","micePMM","X",2.12273859633859
"600","norm","micePMM","X2",0.341114527706958
"601","unif","missForest","X",7.37605303090053
"602","unif","missForest","X2",-2.83995792245346
"603","unif","rfcont10","X",0.876998563522453
"604","unif","rfcont10","X2",0.252385055197505
"605","unif","micePMM","X",1.31626165971373
"606","unif","micePMM","X2",-0.637322920314298
"607","unif","missForest","X",1.15768651028861
"608","unif","missForest","X2",-1.06526502780076
"609","unif","rfcont10","X",0.264641710610727
"610","unif","rfcont10","X2",0.347488380064245
"611","unif","micePMM","X",0.564050696109709
"612","unif","micePMM","X2",-1.05297328186286
"613","unif","missForest","X",1.05118572543621
"614","unif","missForest","X2",0.598988227919872
"615","unif","rfcont10","X",-0.549149835054312
"616","unif","rfcont10","X2",0.258786606580435
"617","unif","micePMM","X",1.57181911001305
"618","unif","micePMM","X2",0.217619065443535
"619","unif","missForest","X",18.0484655185324
"620","unif","missForest","X2",-2.22699194300314
"621","unif","rfcont10","X",3.96996446843013
"622","unif","rfcont10","X2",0.0210060398263457
"623","unif","micePMM","X",2.83012388516815
"624","unif","micePMM","X2",-0.478823672320766
"625","unif","missForest","X",1.95803415188435
"626","unif","missForest","X2",-0.662378378478245
"627","unif","rfcont10","X",0.52046711621186
"628","unif","rfcont10","X2",0.423933028464287
"629","unif","micePMM","X",1.29177584022489
"630","unif","micePMM","X2",-0.852989059085111
"631","unif","missForest","X",-19.9594260511863
"632","unif","missForest","X2",1.50364204736211
"633","unif","rfcont10","X",5.07024262434967
"634","unif","rfcont10","X2",0.120883482272321
